Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
ACS	12	64	Ingress	2023 FEB 19 12:39:36	2023 FEB 19 12:43:15	2023 FEB 19 12:44:00	264.00	37.99	18.44	12.36	-71.47	-76.47	-77.31	14.38	14	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
ACS	12	64	Egress	2023 FEB 19 13:21:30	2023 FEB 19 13:22:13	2023 FEB 19 13:25:33	243.00	-127.30	-128.04	-131.65	43.67	45.11	51.28	5.25	14	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
NOMAD	13	64	Ingress	2023 FEB 19 14:37:33	2023 FEB 19 14:41:11	2023 FEB 19 14:41:56	263.00	9.33	-9.88	-15.86	-71.43	-76.39	-77.24	14.40	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
NOMAD	13	64	Egress	2023 FEB 19 15:19:30	2023 FEB 19 15:20:12	2023 FEB 19 15:23:32	242.00	-156.14	-156.86	-160.48	43.93	45.33	51.47	5.24	1	6SUBD CO2 #17	Science: orders #123, #142, #148, #155, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	14	64	Ingress	2023 FEB 19 16:35:32	2023 FEB 19 16:39:09	2023 FEB 19 16:39:54	262.00	-19.48	-38.48	-44.40	-71.44	-76.36	-77.20	14.41	1	129 only #2	Science: orders #129, #129, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	14	64	Egress	2023 FEB 19 17:17:31	2023 FEB 19 17:18:13	2023 FEB 19 17:21:32	241.00	175.00	174.28	170.66	44.23	45.62	51.69	5.23	1	-	-	-		
N/A	15	64	Ingress	2023 FEB 19 18:33:29	2023 FEB 19 18:37:07	2023 FEB 19 18:37:51	262.00	-48.34	-67.41	-73.18	-71.48	-76.38	-77.19	14.40	14	-	-	-	&nomadDeimos; 	
N/A	15	64	Egress	2023 FEB 19 19:15:31	2023 FEB 19 19:16:13	2023 FEB 19 19:19:32	241.00	146.15	145.42	141.78	44.55	45.93	51.96	5.22	14	-	-	-	&nomadDeimos; 	
ACS	16	64	Ingress	2023 FEB 19 20:31:23	2023 FEB 19 20:35:00	2023 FEB 19 20:35:44	261.00	-77.19	-96.12	-101.86	-71.53	-76.36	-77.17	14.40	14	-	-	-		
N/A	16	64	Egress	2023 FEB 19 21:13:27	2023 FEB 19 21:14:09	2023 FEB 19 21:17:27	240.00	117.32	116.59	112.95	44.82	46.20	52.16	5.21	14	-	-	-		
NOMAD	17	64	Ingress	2023 FEB 19 22:29:13	2023 FEB 19 22:32:50	2023 FEB 19 22:33:34	261.00	-105.80	-124.51	-130.17	-71.47	-76.30	-77.11	14.41	1	132 only #2	Science: orders #132, #132, #132, #132, #132, #132, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	17	64	Egress	2023 FEB 19 23:11:21	2023 FEB 19 23:12:03	2023 FEB 19 23:15:20	239.00	88.53	87.80	84.18	45.02	46.38	52.28	5.21	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	18	64	Ingress	2023 FEB 20 00:27:10	2023 FEB 20 00:30:45	2023 FEB 20 00:31:29	259.00	-134.60	-152.97	-158.56	-71.49	-76.24	-77.05	14.43	14	-	-	-		
ACS	18	64	Egress	2023 FEB 20 01:09:19	2023 FEB 20 01:10:01	2023 FEB 20 01:13:17	238.00	59.73	59.00	55.39	45.21	46.56	52.39	5.20	14	-	-	-		
NOMAD	19	64	Ingress	2023 FEB 20 02:25:08	2023 FEB 20 02:28:42	2023 FEB 20 02:29:26	258.00	-163.41	178.43	172.90	-71.50	-76.20	-77.01	14.44	1	6SUBD CO2 H2O CO #15	Science: orders #121, #132, #148, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:CERBERUS FOSSAE; 	
NOMAD	19	64	Egress	2023 FEB 20 03:07:20	2023 FEB 20 03:08:02	2023 FEB 20 03:11:18	238.00	30.90	30.16	26.55	45.45	46.79	52.58	5.19	1	HCL #5	Science: orders #121, #134, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:CERBERUS FOSSAE; 	
ACS	20	64	Ingress	2023 FEB 20 04:23:06	2023 FEB 20 04:26:39	2023 FEB 20 04:27:23	257.00	167.80	149.85	144.38	-71.52	-76.16	-76.97	14.45	14	-	-	-		
ACS	20	64	Egress	2023 FEB 20 05:05:21	2023 FEB 20 05:06:03	2023 FEB 20 05:09:18	237.00	2.05	1.31	-2.30	45.73	47.06	52.78	5.18	14	-	-	-		
NOMAD	21	64	Ingress	2023 FEB 20 06:21:01	2023 FEB 20 06:24:34	2023 FEB 20 06:25:18	257.00	139.09	121.29	115.88	-71.50	-76.12	-76.93	14.46	1	129 only #2	Science: orders #129, #129, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	21	64	Egress	2023 FEB 20 07:03:19	2023 FEB 20 07:04:00	2023 FEB 20 07:07:15	236.00	-26.80	-27.52	-31.15	46.02	47.31	53.00	5.17	1	134 only #2	Science: orders #134, #134, #134, #134, #134, #134, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	22	64	Ingress	2023 FEB 20 08:18:54	2023 FEB 20 08:22:27	2023 FEB 20 08:23:11	257.00	110.35	92.66	87.30	-71.50	-76.09	-76.89	14.46	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	22	64	Egress	2023 FEB 20 09:01:15	2023 FEB 20 09:01:56	2023 FEB 20 09:05:11	236.00	-55.64	-56.36	-60.00	46.29	47.57	53.22	5.17	1	LNO Occultation Fullscan Fast #2	Diffraction order stepping (fullscan): 105 orders from 110 to 215 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
ACS	23	64	Ingress	2023 FEB 20 10:16:47	2023 FEB 20 10:20:20	2023 FEB 20 10:21:03	256.00	81.50	63.84	58.63	-71.54	-76.09	-76.87	14.45	3	-	-	-	&mroOverlap; 	
ACS	23	64	Egress	2023 FEB 20 10:59:10	2023 FEB 20 10:59:51	2023 FEB 20 11:03:05	235.00	-84.44	-85.16	-88.79	46.49	47.77	53.35	5.16	3	-	-	-	&mroOverlap; 	
NOMAD	24	64	Ingress	2023 FEB 20 12:14:41	2023 FEB 20 12:18:13	2023 FEB 20 12:18:56	255.00	52.77	35.36	30.21	-71.53	-76.04	-76.82	14.46	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 	&mroOverlap; 	
NOMAD	24	64	Egress	2023 FEB 20 12:57:06	2023 FEB 20 12:57:47	2023 FEB 20 13:01:00	234.00	-113.24	-113.96	-117.58	46.68	47.95	53.46	5.15	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
ACS	25	64	Ingress	2023 FEB 20 14:12:38	2023 FEB 20 14:16:09	2023 FEB 20 14:16:52	254.00	24.13	7.06	2.01	-71.48	-75.95	-76.73	14.49	3	-	-	-	&daysideMatch:ACIDALIA MUD VOLCANOES BASIN; &mroOverlap; 	
ACS	25	64	Egress	2023 FEB 20 14:55:05	2023 FEB 20 14:55:46	2023 FEB 20 14:58:58	233.00	-142.07	-142.80	-146.39	46.91	48.17	53.61	5.14	3	-	-	-	&daysideMatch:ACIDALIA MUD VOLCANOES BASIN; &mroOverlap; 	
NOMAD	26	64	Ingress	2023 FEB 20 16:10:36	2023 FEB 20 16:14:06	2023 FEB 20 16:14:49	253.00	-4.61	-21.43	-26.42	-71.47	-75.89	-76.67	14.51	1	6SUBD CO2 #13	Science: orders #156, #132, #118, #169, #154, #140, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	26	64	Egress	2023 FEB 20 16:53:06	2023 FEB 20 16:53:47	2023 FEB 20 16:56:59	233.00	-170.92	-171.65	-175.26	47.17	48.42	53.83	5.14	1	-	-	-		
N/A	27	64	Ingress	2023 FEB 20 18:08:35	2023 FEB 20 18:12:04	2023 FEB 20 18:12:47	252.00	-33.50	-50.20	-55.15	-71.52	-75.88	-76.66	14.50	14	-	-	-	&mroOverlap; 	
N/A	27	64	Egress	2023 FEB 20 18:51:07	2023 FEB 20 18:51:48	2023 FEB 20 18:54:59	232.00	160.21	159.47	155.86	47.47	48.71	54.05	5.12	14	-	-	-	&mroOverlap; 	
N/A	28	64	Ingress	2023 FEB 20 20:06:30	2023 FEB 20 20:09:59	2023 FEB 20 20:10:42	252.00	-62.35	-79.00	-83.93	-71.55	-75.89	-76.66	14.50	14	-	-	-	&nomadPhobos; &daysideMatch:ASCRAEUS MONS; &mroOverlap; 	
N/A	28	64	Egress	2023 FEB 20 20:49:05	2023 FEB 20 20:49:46	2023 FEB 20 20:52:57	232.00	131.35	130.62	126.99	47.75	48.99	54.29	5.11	14	-	-	-	&nomadPhobos; &daysideMatch:ASCRAEUS MONS; &mroOverlap; 	
NOMAD	29	64	Ingress	2023 FEB 20 22:04:21	2023 FEB 20 22:07:50	2023 FEB 20 22:08:33	252.00	-91.03	-107.54	-112.42	-71.53	-75.84	-76.61	14.50	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	29	64	Egress	2023 FEB 20 22:46:58	2023 FEB 20 22:47:38	2023 FEB 20 22:50:49	231.00	102.55	101.83	98.19	47.96	49.16	54.43	5.11	1	-	-	-		
ACS	30	64	Ingress	2023 FEB 21 00:02:14	2023 FEB 21 00:05:43	2023 FEB 21 00:06:25	251.00	-119.69	-136.01	-140.71	-71.49	-75.78	-76.53	14.52	3	-	-	-		
ACS	30	64	Egress	2023 FEB 21 00:44:53	2023 FEB 21 00:45:33	2023 FEB 21 00:48:43	230.00	73.77	73.04	69.43	48.12	49.30	54.50	5.10	3	-	-	-		
NOMAD	31	64	Ingress	2023 FEB 21 02:00:11	2023 FEB 21 02:03:39	2023 FEB 21 02:04:21	250.00	-148.47	-164.58	-169.21	-71.50	-75.74	-76.49	14.53	1	6SUBD CO2 CO #29	Science: orders #186, #185, #148, #132, #140, #142, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	31	64	Egress	2023 FEB 21 02:42:53	2023 FEB 21 02:43:33	2023 FEB 21 02:46:43	230.00	44.94	44.21	40.60	48.32	49.50	54.65	5.09	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	32	64	Ingress	2023 FEB 21 03:58:10	2023 FEB 21 04:01:37	2023 FEB 21 04:02:19	249.00	-177.27	166.82	162.23	-71.51	-75.70	-76.45	14.54	14	-	-	-		
ACS	32	64	Egress	2023 FEB 21 04:40:53	2023 FEB 21 04:41:33	2023 FEB 21 04:44:42	229.00	16.08	15.36	11.75	48.57	49.74	54.83	5.09	14	-	-	-		
NOMAD	33	64	Ingress	2023 FEB 21 05:56:06	2023 FEB 21 05:59:33	2023 FEB 21 06:00:15	249.00	154.00	138.24	133.70	-71.50	-75.66	-76.40	14.54	1	HCL #8	Science: orders #121, #136, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:TIANWEN1; 	
NOMAD	33	64	Egress	2023 FEB 21 06:38:52	2023 FEB 21 06:39:32	2023 FEB 21 06:42:40	228.00	-12.78	-13.51	-17.11	48.84	50.00	55.02	5.08	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:TIANWEN1; 	
N/A	34	64	Ingress	2023 FEB 21 07:53:59	2023 FEB 21 07:57:26	2023 FEB 21 07:58:08	249.00	125.26	109.61	105.12	-71.50	-75.63	-76.37	14.55	14	-	-	-		
N/A	34	64	Egress	2023 FEB 21 08:36:49	2023 FEB 21 08:37:29	2023 FEB 21 08:40:37	228.00	-41.63	-42.36	-45.98	49.10	50.25	55.24	5.07	14	-	-	-		
NOMAD	35	64	Ingress	2023 FEB 21 09:51:52	2023 FEB 21 09:55:19	2023 FEB 21 09:56:01	249.00	96.49	80.92	76.46	-71.51	-75.61	-76.35	14.55	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	35	64	Egress	2023 FEB 21 10:34:44	2023 FEB 21 10:35:24	2023 FEB 21 10:38:31	227.00	-70.45	-71.19	-74.79	49.33	50.47	55.40	5.06	1	6SUBD Nom CO #6	Science: orders #167, #186, #187, #188, #190, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	36	64	Ingress	2023 FEB 21 11:49:46	2023 FEB 21 11:53:11	2023 FEB 21 11:53:53	247.00	67.63	52.30	47.88	-71.55	-75.58	-76.31	14.55	14	-	-	-		
ACS	36	64	Egress	2023 FEB 21 12:32:39	2023 FEB 21 12:33:19	2023 FEB 21 12:36:26	227.00	-99.25	-99.99	-103.60	49.50	50.63	55.52	5.05	14	-	-	-		
NOMAD	37	64	Ingress	2023 FEB 21 13:47:42	2023 FEB 21 13:51:06	2023 FEB 21 13:51:48	246.00	38.96	23.91	19.57	-71.51	-75.50	-76.23	14.57	1	CO2 Fullscan Fast #4	Diffraction order stepping (fullscan): 10 orders from 165 to 175 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 	&daysideMatch:VERNAL CRATER; 	
NOMAD	37	64	Egress	2023 FEB 21 14:30:36	2023 FEB 21 14:31:15	2023 FEB 21 14:34:22	226.00	-128.08	-128.79	-132.40	49.69	50.79	55.63	5.04	1	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:VERNAL CRATER; 	
ACS	38	64	Ingress	2023 FEB 21 15:45:39	2023 FEB 21 15:49:04	2023 FEB 21 15:49:45	246.00	10.34	-4.60	-8.77	-71.46	-75.45	-76.16	14.59	14	-	-	-		
ACS	38	64	Egress	2023 FEB 21 16:28:36	2023 FEB 21 16:29:15	2023 FEB 21 16:32:21	225.00	-156.93	-157.64	-161.24	49.92	51.01	55.79	5.03	14	-	-	-		
NOMAD	39	64	Ingress	2023 FEB 21 17:43:38	2023 FEB 21 17:47:02	2023 FEB 21 17:47:43	245.00	-18.49	-33.25	-37.39	-71.48	-75.42	-76.13	14.59	1	6SUBD CO #5	Science: orders #132, #186, #186, #186, #186, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:EASTERN COPRATES; &mroOverlap; 	
N/A	39	64	Egress	2023 FEB 21 18:26:37	2023 FEB 21 18:27:16	2023 FEB 21 18:30:22	225.00	174.20	173.48	169.87	50.19	51.27	56.01	5.02	1	-	-	-	&daysideMatch:EASTERN COPRATES; &mroOverlap; 	
N/A	40	64	Ingress	2023 FEB 21 19:41:36	2023 FEB 21 19:44:59	2023 FEB 21 19:45:40	244.00	-47.40	-62.05	-66.16	-71.54	-75.42	-76.12	14.58	14	-	-	-		
N/A	40	64	Egress	2023 FEB 21 20:24:36	2023 FEB 21 20:25:15	2023 FEB 21 20:28:21	225.00	145.33	144.60	140.97	50.46	51.53	56.24	5.01	14	-	-	-		
ACS	41	64	Ingress	2023 FEB 21 21:39:28	2023 FEB 21 21:42:51	2023 FEB 21 21:43:32	244.00	-76.18	-90.75	-94.82	-71.55	-75.40	-76.10	14.58	3	-	-	-	&mroOverlap; 	
N/A	41	64	Egress	2023 FEB 21 22:22:31	2023 FEB 21 22:23:10	2023 FEB 21 22:26:15	224.00	116.49	115.76	112.14	50.70	51.76	56.40	5.00	3	-	-	-	&mroOverlap; 	
NOMAD	42	64	Ingress	2023 FEB 21 23:37:19	2023 FEB 21 23:40:42	2023 FEB 21 23:41:23	244.00	-104.80	-119.18	-123.20	-71.50	-75.33	-76.03	14.60	1	6SUBD Nom CH4 #2	Science: orders #134, #136, #164, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
NOMAD	42	64	Egress	2023 FEB 22 00:20:24	2023 FEB 22 00:21:03	2023 FEB 22 00:24:07	223.00	87.69	86.96	83.36	50.86	51.91	56.50	5.00	1	6SUBD CO2 CO #29	Science: orders #186, #185, #148, #132, #140, #142, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
NOMAD	43	64	Ingress	2023 FEB 22 01:35:16	2023 FEB 22 01:38:38	2023 FEB 22 01:39:19	243.00	-133.53	-147.69	-151.65	-71.49	-75.28	-75.97	14.61	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	43	64	Egress	2023 FEB 22 02:18:22	2023 FEB 22 02:19:01	2023 FEB 22 02:22:05	223.00	58.87	58.15	54.55	51.02	52.07	56.61	4.99	1	6SUBD CO2 CO #28	Science: orders #186, #185, #148, #132, #190, #155, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	44	64	Ingress	2023 FEB 22 03:33:15	2023 FEB 22 03:36:35	2023 FEB 22 03:37:16	241.00	-162.38	-176.30	179.79	-71.52	-75.24	-75.93	14.62	14	-	-	-		
ACS	44	64	Egress	2023 FEB 22 04:16:23	2023 FEB 22 04:17:02	2023 FEB 22 04:20:05	222.00	30.02	29.29	25.71	51.24	52.27	56.75	4.98	14	-	-	-		
NOMAD	45	64	Ingress	2023 FEB 22 05:31:12	2023 FEB 22 05:34:32	2023 FEB 22 05:35:13	241.00	168.88	155.10	151.23	-71.51	-75.20	-75.89	14.63	1	CO2 Fullscan Fast #4	Diffraction order stepping (fullscan): 10 orders from 165 to 175 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 	&mroOverlap; 	
NOMAD	45	64	Egress	2023 FEB 22 06:14:22	2023 FEB 22 06:15:01	2023 FEB 22 06:18:04	222.00	1.15	0.42	-3.18	51.49	52.51	56.95	4.97	1	HCL #4	Science: orders #121, #134, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
N/A	46	64	Ingress	2023 FEB 22 07:29:07	2023 FEB 22 07:32:27	2023 FEB 22 07:33:08	241.00	140.15	126.49	122.67	-71.50	-75.16	-75.85	14.63	14	-	-	-		
N/A	46	64	Egress	2023 FEB 22 08:12:20	2023 FEB 22 08:12:59	2023 FEB 22 08:16:01	221.00	-27.72	-28.45	-32.04	51.74	52.76	57.13	4.96	14	-	-	-		
ACS	47	64	Ingress	2023 FEB 22 09:27:00	2023 FEB 22 09:30:20	2023 FEB 22 09:31:01	241.00	111.39	97.83	94.04	-71.51	-75.14	-75.82	14.63	14	-	-	-		
ACS	47	64	Egress	2023 FEB 22 10:10:15	2023 FEB 22 10:10:53	2023 FEB 22 10:13:56	221.00	-56.57	-57.28	-60.90	51.97	52.96	57.32	4.95	14	-	-	-		
NOMAD	48	64	Ingress	2023 FEB 22 11:24:52	2023 FEB 22 11:28:12	2023 FEB 22 11:28:53	241.00	82.61	69.13	65.37	-71.52	-75.12	-75.80	14.63	1	6SUBD CO2 H2O CO #15	Science: orders #121, #132, #148, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	48	64	Egress	2023 FEB 22 12:08:09	2023 FEB 22 12:08:47	2023 FEB 22 12:11:49	220.00	-85.38	-86.09	-89.69	52.15	53.12	57.43	4.94	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	49	64	Ingress	2023 FEB 22 13:22:48	2023 FEB 22 13:26:07	2023 FEB 22 13:26:47	239.00	53.86	40.57	36.96	-71.52	-75.08	-75.73	14.64	14	-	-	-		
ACS	49	64	Egress	2023 FEB 22 14:06:05	2023 FEB 22 14:06:43	2023 FEB 22 14:09:44	219.00	-114.19	-114.91	-118.48	52.31	53.28	57.52	4.94	14	-	-	-		
