Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
11	64	Dayside	2023 FEB 19 11:34:32	2023 FEB 19 12:04:07	2023 FEB 19 12:33:41	3549.00	-112.26	25.28	53.31	62.49	23.82	-62.51	33.98	14.20	1	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
12	64	Nightside	2023 FEB 19 12:33:41	2023 FEB 19 13:03:05	2023 FEB 19 13:32:29	3527.51	53.31	-168.76	-141.05	-62.51	-22.33	62.54	146.15	2.22	14	-	-	-		
12	64	Dayside	2023 FEB 19 13:32:29	2023 FEB 19 14:02:04	2023 FEB 19 14:31:40	3551.19	-141.05	-3.68	24.51	62.54	23.75	-62.56	33.74	14.18	14	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&daysideMatch:MERIDIANI SULPHATES; 	
13	64	Nightside	2023 FEB 19 14:31:40	2023 FEB 19 15:01:03	2023 FEB 19 15:30:27	3527.08	24.51	162.29	-169.87	-62.56	-22.23	62.62	146.39	2.21	1	-	-	-		
13	64	Dayside	2023 FEB 19 15:30:27	2023 FEB 19 16:00:03	2023 FEB 19 16:29:40	3552.81	-169.87	-32.61	-4.34	62.62	23.64	-62.67	33.52	14.17	1	-		COP row -1: UVIS off		
14	64	Nightside	2023 FEB 19 16:29:40	2023 FEB 19 16:59:02	2023 FEB 19 17:28:25	3525.71	-4.34	133.36	161.28	-62.67	-22.13	62.73	146.61	2.19	1	-	-	-		
14	64	Dayside	2023 FEB 19 17:28:25	2023 FEB 19 17:58:02	2023 FEB 19 18:27:38	3552.70	161.28	-61.51	-33.22	62.73	23.50	-62.81	33.30	14.16	1	-		COP row 89: NADIR: Horizontal Bin (57:245;0:1047), Tint = 10000 ms,20 bit,Rhythm = 15364 ms, Binning=3		
15	64	Nightside	2023 FEB 19 18:27:38	2023 FEB 19 18:57:00	2023 FEB 19 19:26:22	3524.38	-33.22	104.47	132.41	-62.81	-22.04	62.86	146.81	2.18	14	-	-	-		
15	64	Dayside	2023 FEB 19 19:26:22	2023 FEB 19 19:55:58	2023 FEB 19 20:25:33	3550.77	132.41	-90.39	-62.09	62.86	23.38	-62.94	33.10	14.14	14	-		COP row -1: UVIS off	&nomadDeimos; 	
16	64	Nightside	2023 FEB 19 20:25:33	2023 FEB 19 20:54:55	2023 FEB 19 21:24:17	3523.67	-62.09	75.59	103.56	-62.94	-21.92	62.98	147.00	2.17	14	-	-	-		
16	64	Dayside	2023 FEB 19 21:24:17	2023 FEB 19 21:53:51	2023 FEB 19 22:23:26	3549.26	103.56	-119.27	-90.87	62.98	23.30	-63.00	32.90	14.13	14	-		COP row -1: UVIS off		
17	64	Nightside	2023 FEB 19 22:23:26	2023 FEB 19 22:52:48	2023 FEB 19 23:22:10	3523.99	-90.87	46.70	74.78	-63.00	-21.80	63.03	147.22	2.15	1	-	-	-		
17	64	Dayside	2023 FEB 19 23:22:10	2023 FEB 19 23:51:45	2023 FEB 20 00:21:21	3550.73	74.78	-148.19	-119.63	63.03	23.23	-63.03	32.68	14.12	1	HDO H2O 2SUBD 02	Science: orders #168, #124, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 81: NADIR: Horizontal Bin (57:245;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
18	64	Nightside	2023 FEB 20 00:21:21	2023 FEB 20 00:50:44	2023 FEB 20 01:20:07	3525.84	-119.63	17.76	46.03	-63.03	-21.75	63.05	147.46	2.14	14	-	-	-		
18	64	Dayside	2023 FEB 20 01:20:07	2023 FEB 20 01:49:43	2023 FEB 20 02:19:18	3551.73	46.03	-177.14	-148.44	63.05	23.12	-63.09	32.43	14.10	14	-		COP row -1: UVIS off		
19	64	Nightside	2023 FEB 20 02:19:18	2023 FEB 20 02:48:42	2023 FEB 20 03:18:06	3527.31	-148.44	-11.19	17.21	-63.09	-21.69	63.12	147.70	2.12	1	-	-	-		
19	64	Dayside	2023 FEB 20 03:18:06	2023 FEB 20 03:47:41	2023 FEB 20 04:17:17	3551.30	17.21	153.91	-177.28	63.12	23.01	-63.19	32.19	14.09	1	CH4 H2O 2SUBD 02	Science: orders #136, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off	&daysideMatch:CERBERUS FOSSAE; 	
20	64	Nightside	2023 FEB 20 04:17:17	2023 FEB 20 04:46:41	2023 FEB 20 05:16:05	3527.82	-177.28	-40.12	-11.66	-63.19	-21.57	63.24	147.93	2.11	14	-	-	-		
20	64	Dayside	2023 FEB 20 05:16:05	2023 FEB 20 05:45:40	2023 FEB 20 06:15:15	3550.11	-11.66	124.99	153.86	63.24	22.93	-63.30	31.97	14.07	14	-		COP row -1: UVIS off		
21	64	Nightside	2023 FEB 20 06:15:15	2023 FEB 20 06:44:38	2023 FEB 20 07:14:02	3527.00	153.86	-69.03	-40.54	-63.30	-21.42	63.37	148.14	2.09	1	-	-	-		
21	64	Dayside	2023 FEB 20 07:14:02	2023 FEB 20 07:43:36	2023 FEB 20 08:13:11	3549.00	-40.54	96.10	125.00	63.37	22.84	-63.42	31.78	14.06	1	-		COP row -1: UVIS off		
22	64	Nightside	2023 FEB 20 08:13:11	2023 FEB 20 08:42:34	2023 FEB 20 09:11:56	3525.46	125.00	-97.91	-69.39	-63.42	-21.30	63.49	148.34	2.08	1	-	-	-		
22	64	Dayside	2023 FEB 20 09:11:56	2023 FEB 20 09:41:30	2023 FEB 20 10:11:04	3547.76	-69.39	67.23	96.16	63.49	22.73	-63.52	31.58	14.05	1	-		COP row -1: UVIS off		
23	64	Nightside	2023 FEB 20 10:11:04	2023 FEB 20 10:40:27	2023 FEB 20 11:09:50	3525.41	96.16	-126.79	-98.16	-63.52	-21.23	63.53	148.54	2.07	3	-	-	-		
23	64	Dayside	2023 FEB 20 11:09:50	2023 FEB 20 11:39:24	2023 FEB 20 12:08:57	3547.90	-98.16	38.32	67.40	63.53	22.64	-63.56	31.35	14.03	3	H2O CO 3SUBD #2	Science: orders #168, #189, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 81: NADIR: Horizontal Bin (57:245;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&mroOverlap; 	
24	64	Nightside	2023 FEB 20 12:08:57	2023 FEB 20 12:38:21	2023 FEB 20 13:07:45	3527.55	67.40	-155.72	-126.93	-63.56	-21.16	63.57	148.78	2.05	1	-	-	-		
24	64	Dayside	2023 FEB 20 13:07:45	2023 FEB 20 13:37:20	2023 FEB 20 14:06:55	3549.83	-126.93	9.36	38.63	63.57	22.58	-63.59	31.10	14.02	1	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&mroOverlap; 	
25	64	Nightside	2023 FEB 20 14:06:55	2023 FEB 20 14:36:19	2023 FEB 20 15:05:43	3527.86	38.63	175.32	-155.74	-63.59	-21.06	63.63	149.04	2.04	3	-	-	-		
25	64	Dayside	2023 FEB 20 15:05:43	2023 FEB 20 15:35:19	2023 FEB 20 16:04:55	3551.81	-155.74	-19.58	9.80	63.63	22.50	-63.66	30.87	14.00	3	CH4 H2O 2SUBD 02	Science: orders #136, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&daysideMatch:ACIDALIA MUD VOLCANOES BASIN; &mroOverlap; 	
26	64	Nightside	2023 FEB 20 16:04:55	2023 FEB 20 16:34:18	2023 FEB 20 17:03:41	3526.77	9.80	146.38	175.41	-63.66	-20.97	63.72	149.27	2.02	1	-	-	-		
26	64	Dayside	2023 FEB 20 17:03:41	2023 FEB 20 17:33:18	2023 FEB 20 18:02:54	3552.60	175.41	-48.50	-19.08	63.72	22.37	-63.78	30.65	13.99	1	-		COP row -1: UVIS off		
27	64	Nightside	2023 FEB 20 18:02:54	2023 FEB 20 18:32:17	2023 FEB 20 19:01:39	3525.30	-19.08	117.46	146.54	-63.78	-20.89	63.83	149.48	2.01	14	-	-	-		
27	64	Dayside	2023 FEB 20 19:01:39	2023 FEB 20 19:31:15	2023 FEB 20 20:00:50	3551.30	146.54	-77.39	-47.96	63.83	22.24	-63.91	30.44	13.97	14	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&mroOverlap; 	
28	64	Nightside	2023 FEB 20 20:00:50	2023 FEB 20 20:30:13	2023 FEB 20 20:59:35	3524.28	-47.96	88.58	117.68	-63.91	-20.79	63.95	149.67	2.00	14	-	-	-		
28	64	Dayside	2023 FEB 20 20:59:35	2023 FEB 20 21:29:09	2023 FEB 20 21:58:44	3548.93	117.68	-106.27	-76.79	63.95	22.15	-64.00	30.24	13.96	14	-		COP row -1: UVIS off	&nomadPhobos; &daysideMatch:ASCRAEUS MONS; &mroOverlap; 	
29	64	Nightside	2023 FEB 20 21:58:44	2023 FEB 20 22:28:06	2023 FEB 20 22:57:28	3524.04	-76.79	59.71	88.86	-64.00	-20.66	64.04	149.87	1.98	1	-	-	-		
29	64	Dayside	2023 FEB 20 22:57:28	2023 FEB 20 23:27:02	2023 FEB 20 23:56:37	3549.05	88.86	-135.18	-105.54	64.04	22.11	-64.03	30.03	13.95	1	-		COP row 89: NADIR: Horizontal Bin (57:245;0:1047), Tint = 10000 ms,20 bit,Rhythm = 15364 ms, Binning=3		
30	64	Nightside	2023 FEB 20 23:56:37	2023 FEB 21 00:25:59	2023 FEB 21 00:55:22	3525.36	-105.54	30.78	60.11	-64.03	-20.58	64.05	150.11	1.97	3	-	-	-		
30	64	Dayside	2023 FEB 21 00:55:22	2023 FEB 21 01:24:58	2023 FEB 21 01:54:33	3550.99	60.11	-164.12	-134.33	64.05	22.02	-64.07	29.79	13.93	3	H2O CO 2SUBD #1	Science: orders #168, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
31	64	Nightside	2023 FEB 21 01:54:33	2023 FEB 21 02:23:57	2023 FEB 21 02:53:20	3527.10	-134.33	1.83	31.33	-64.07	-20.54	64.09	150.34	1.95	1	-	-	-		
31	64	Dayside	2023 FEB 21 02:53:20	2023 FEB 21 03:22:56	2023 FEB 21 03:52:31	3551.10	31.33	166.93	-163.16	64.09	21.92	-64.14	29.54	13.92	1	-		COP row -1: UVIS off		
32	64	Nightside	2023 FEB 21 03:52:31	2023 FEB 21 04:21:55	2023 FEB 21 04:51:19	3528.05	-163.16	-27.11	2.48	-64.14	-20.45	64.18	150.58	1.94	14	-	-	-		
32	64	Dayside	2023 FEB 21 04:51:19	2023 FEB 21 05:20:54	2023 FEB 21 05:50:29	3550.10	2.48	137.99	167.99	64.18	21.83	-64.24	29.31	13.90	14	-		COP row -1: UVIS off		
33	64	Nightside	2023 FEB 21 05:50:29	2023 FEB 21 06:19:53	2023 FEB 21 06:49:17	3527.90	167.99	-56.03	-26.41	-64.24	-20.32	64.30	150.81	1.92	1	-	-	-		
33	64	Dayside	2023 FEB 21 06:49:17	2023 FEB 21 07:18:52	2023 FEB 21 07:48:26	3548.77	-26.41	109.09	139.12	64.30	21.76	-64.35	29.10	13.89	1	-		COP row -1: UVIS off	&daysideMatch:TIANWEN1; 	
34	64	Nightside	2023 FEB 21 07:48:26	2023 FEB 21 08:17:49	2023 FEB 21 08:47:13	3526.68	139.12	-84.92	-55.29	-64.35	-20.19	64.42	151.02	1.91	14	-	-	-		
34	64	Dayside	2023 FEB 21 08:47:13	2023 FEB 21 09:16:47	2023 FEB 21 09:46:20	3547.61	-55.29	80.21	110.27	64.42	21.67	-64.46	28.91	13.87	14	-		COP row -1: UVIS off		
35	64	Nightside	2023 FEB 21 09:46:20	2023 FEB 21 10:15:43	2023 FEB 21 10:45:06	3525.49	110.27	-113.80	-84.09	-64.46	-20.11	64.49	151.22	1.90	1	-	-	-		
35	64	Dayside	2023 FEB 21 10:45:06	2023 FEB 21 11:14:39	2023 FEB 21 11:44:13	3546.87	-84.09	51.32	81.48	64.49	21.56	-64.51	28.69	13.86	1	-		COP row 89: NADIR: Horizontal Bin (57:245;0:1047), Tint = 10000 ms,20 bit,Rhythm = 15364 ms, Binning=3		
36	64	Nightside	2023 FEB 21 11:44:13	2023 FEB 21 12:13:36	2023 FEB 21 12:43:00	3527.18	81.48	-142.71	-112.85	-64.51	-20.06	64.51	151.44	1.88	14	-	-	-		
36	64	Dayside	2023 FEB 21 12:43:00	2023 FEB 21 13:12:34	2023 FEB 21 13:42:08	3547.86	-112.85	22.38	52.72	64.51	21.49	-64.53	28.45	13.85	14	-		COP row -1: UVIS off		
37	64	Nightside	2023 FEB 21 13:42:08	2023 FEB 21 14:11:32	2023 FEB 21 14:40:57	3528.87	52.72	-171.67	-141.64	-64.53	-19.98	64.56	151.69	1.87	1	-	-	-		
37	64	Dayside	2023 FEB 21 14:40:57	2023 FEB 21 15:10:32	2023 FEB 21 15:40:07	3550.03	-141.64	-6.58	23.92	64.56	21.43	-64.58	28.20	13.83	1	CH4 H2O 2SUBD 01	Science: orders #134, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off	&daysideMatch:VERNAL CRATER; 	
38	64	Nightside	2023 FEB 21 15:40:07	2023 FEB 21 16:09:31	2023 FEB 21 16:38:55	3528.24	23.92	159.38	-170.47	-64.58	-19.89	64.63	151.94	1.85	14	-	-	-		
38	64	Dayside	2023 FEB 21 16:38:55	2023 FEB 21 17:08:31	2023 FEB 21 17:38:06	3551.49	-170.47	-35.51	-4.94	64.63	21.34	-64.67	27.98	13.81	14	-		COP row -1: UVIS off		
39	64	Nightside	2023 FEB 21 17:38:06	2023 FEB 21 18:07:30	2023 FEB 21 18:36:53	3526.76	-4.94	130.45	160.67	-64.67	-19.82	64.72	152.16	1.84	1	-	-	-		
39	64	Dayside	2023 FEB 21 18:36:53	2023 FEB 21 19:06:29	2023 FEB 21 19:36:04	3551.14	160.67	-64.42	-33.83	64.72	21.21	-64.79	27.76	13.80	1	-		COP row -1: UVIS off	&daysideMatch:EASTERN COPRATES; &mroOverlap; 	
40	64	Nightside	2023 FEB 21 19:36:04	2023 FEB 21 20:05:27	2023 FEB 21 20:34:50	3525.40	-33.83	101.55	131.80	-64.79	-19.74	64.83	152.36	1.82	14	-	-	-		
40	64	Dayside	2023 FEB 21 20:34:50	2023 FEB 21 21:04:24	2023 FEB 21 21:33:59	3549.16	131.80	-93.30	-62.70	64.83	21.11	-64.90	27.56	13.79	14	-		COP row -1: UVIS off		
41	64	Nightside	2023 FEB 21 21:33:59	2023 FEB 21 22:03:21	2023 FEB 21 22:32:44	3524.81	-62.70	72.67	102.95	-64.90	-19.63	64.93	152.56	1.81	3	-	-	-		
41	64	Dayside	2023 FEB 21 22:32:44	2023 FEB 21 23:02:18	2023 FEB 21 23:31:52	3548.07	102.95	-122.20	-91.48	64.93	21.05	-64.94	27.35	13.78	3	H2O CO 3SUBD #2	Science: orders #168, #189, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off	&mroOverlap; 	
42	64	Nightside	2023 FEB 21 23:31:52	2023 FEB 22 00:01:14	2023 FEB 22 00:30:37	3525.22	-91.48	43.77	74.17	-64.94	-19.53	64.97	152.78	1.80	1	-	-	-		
42	64	Dayside	2023 FEB 22 00:30:37	2023 FEB 22 01:00:12	2023 FEB 22 01:29:47	3549.83	74.17	-151.12	-120.24	64.97	20.99	-64.96	27.12	13.76	1	-		COP row -1: UVIS off	&mroOverlap; 	
43	64	Nightside	2023 FEB 22 01:29:47	2023 FEB 22 01:59:10	2023 FEB 22 02:28:34	3527.06	-120.24	14.82	45.42	-64.96	-19.50	64.98	153.02	1.78	1	-	-	-		
43	64	Dayside	2023 FEB 22 02:28:34	2023 FEB 22 02:58:09	2023 FEB 22 03:27:44	3550.57	45.42	179.93	-149.05	64.98	20.88	-65.02	26.87	13.74	1	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
44	64	Nightside	2023 FEB 22 03:27:44	2023 FEB 22 03:57:09	2023 FEB 22 04:26:33	3528.38	-149.05	-14.13	16.60	-65.02	-19.44	65.04	153.26	1.76	14	-	-	-		
44	64	Dayside	2023 FEB 22 04:26:33	2023 FEB 22 04:56:08	2023 FEB 22 05:25:43	3549.94	16.60	150.98	-177.90	65.04	20.79	-65.10	26.63	13.73	14	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
45	64	Nightside	2023 FEB 22 05:25:43	2023 FEB 22 05:55:07	2023 FEB 22 06:24:32	3528.72	-177.90	-43.06	-12.28	-65.10	-19.33	65.14	153.49	1.75	1	-	-	-		
45	64	Dayside	2023 FEB 22 06:24:32	2023 FEB 22 06:54:06	2023 FEB 22 07:23:40	3548.68	-12.28	122.06	153.23	65.14	20.73	-65.20	26.41	13.71	1	Surface Ice 3SUBD #3	Science: orders #193, #132, #133, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off	&mroOverlap; 	
46	64	Nightside	2023 FEB 22 07:23:40	2023 FEB 22 07:53:04	2023 FEB 22 08:22:28	3527.77	153.23	-71.97	-41.18	-65.20	-19.20	65.26	153.71	1.74	14	-	-	-		
46	64	Dayside	2023 FEB 22 08:22:28	2023 FEB 22 08:52:02	2023 FEB 22 09:21:36	3547.64	-41.18	93.16	124.37	65.26	20.67	-65.30	26.21	13.70	14	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
47	64	Nightside	2023 FEB 22 09:21:36	2023 FEB 22 09:50:59	2023 FEB 22 10:20:22	3526.20	124.37	-100.85	-70.02	-65.30	-19.10	65.35	153.91	1.72	14	-	-	-		
47	64	Dayside	2023 FEB 22 10:20:22	2023 FEB 22 10:49:55	2023 FEB 22 11:19:28	3546.47	-70.02	64.29	95.54	65.35	20.57	-65.38	26.01	13.69	14	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
48	64	Nightside	2023 FEB 22 11:19:28	2023 FEB 22 11:48:52	2023 FEB 22 12:18:15	3526.72	95.54	-129.74	-98.79	-65.38	-19.04	65.38	154.12	1.71	1	-	-	-		
48	64	Dayside	2023 FEB 22 12:18:15	2023 FEB 22 12:47:48	2023 FEB 22 13:17:22	3546.91	-98.79	35.37	66.78	65.38	20.49	-65.40	25.78	13.67	1	-		COP row 89: NADIR: Horizontal Bin (57:245;0:1047), Tint = 10000 ms,20 bit,Rhythm = 15364 ms, Binning=3		
49	64	Nightside	2023 FEB 22 13:17:22	2023 FEB 22 13:46:46	2023 FEB 22 14:16:11	3528.68	66.78	-158.68	-127.56	-65.40	-18.98	65.40	154.36	1.69	14	-	-	-		
49	64	Dayside	2023 FEB 22 14:16:11	2023 FEB 22 14:45:45	2023 FEB 22 15:15:19	3548.91	-127.56	6.41	38.01	65.40	20.44	-65.42	25.53	13.66	14	-		COP row -1: UVIS off		
50	64	Nightside	2023 FEB 22 15:15:19	2023 FEB 22 15:44:44	2023 FEB 22 16:14:08	3528.69	38.01	172.36	-156.37	-65.42	-18.89	65.46	154.61	1.68	1	-	-	-		
50	64	Dayside	2023 FEB 22 16:14:08	2023 FEB 22 16:43:44	2023 FEB 22 17:13:19	3550.76	-156.37	-22.54	9.17	65.46	20.37	-65.48	25.30	13.64	1	-		COP row -1: UVIS off		
51	64	Nightside	2023 FEB 22 17:13:19	2023 FEB 22 17:42:43	2023 FEB 22 18:12:06	3527.45	9.17	143.42	174.78	-65.48	-18.82	65.54	154.84	1.66	1	-	-	-		
51	64	Dayside	2023 FEB 22 18:12:06	2023 FEB 22 18:41:42	2023 FEB 22 19:11:18	3551.27	174.78	-51.45	-19.72	65.54	20.26	-65.59	25.07	13.63	1	CH4 CO 2SUBD #3	Science: orders #189, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off	&daysideMatch:ARGYRE; 	
52	64	Nightside	2023 FEB 22 19:11:18	2023 FEB 22 19:40:41	2023 FEB 22 20:10:04	3525.99	-19.72	114.50	145.90	-65.59	-18.75	65.64	155.05	1.65	14	-	-	-		
52	64	Dayside	2023 FEB 22 20:10:04	2023 FEB 22 20:39:39	2023 FEB 22 21:09:13	3549.73	145.90	-80.35	-48.61	65.64	20.15	-65.70	24.86	13.61	14	-		COP row -1: UVIS off	&daysideMatch:EAST THAUMASIA; 	
53	64	Nightside	2023 FEB 22 21:09:13	2023 FEB 22 21:38:36	2023 FEB 22 22:07:58	3525.06	-48.61	85.62	117.02	-65.70	-18.67	65.74	155.25	1.64	14	-	-	-		
53	64	Dayside	2023 FEB 22 22:07:58	2023 FEB 22 22:37:32	2023 FEB 22 23:07:06	3547.51	117.02	-109.23	-77.43	65.74	20.08	-65.77	24.66	13.60	14	-		COP row -1: UVIS off	&daysideMatch:CLARITAS RISE; 	
54	64	Nightside	2023 FEB 22 23:07:06	2023 FEB 22 23:36:29	2023 FEB 23 00:05:51	3525.14	-77.43	56.74	88.22	-65.77	-18.56	65.80	155.46	1.62	1	-	-	-		
