NOM_02, OCCEG, 100
NOM_02, OCCIN, 37, 40, 62, 65, 106, 123
NOM_03, OCCEG, 3, 5, 9, 15, 18, 21, 23, 25, 26, 31, 38, 48, 53, 56, 58, 62, 69, 75, 81, 83, 103, 113, 117, 123, 131, 133, 138, 142, 145
NOM_03, OCCIN, 3, 9, 12, 17, 31, 32, 34, 38, 45, 67, 74, 75, 90, 107, 117, 118, 120, 130, 142, 144, 146, 147
NOM_03, OCCME, 150, 152
CO_001, OCCEG, 97
CO_001, OCCIN, 148
CO_002, OCCEG, 28, 32, 45, 71, 77
CO_002, OCCIN, 23, 46, 58, 69, 96, 97, 143, 145
CO2_01, OCCIN, 15
CO2_02, OCCEG, 37, 52, 65, 144, 146, 148
CO2_02, OCCIN, 26, 53, 81, 83, 91, 94, 113, 122, 138
HCL_01, OCCEG, 74, 84, 96, 109, 127
FUL_01, OCCEG, 10, 88, 94, 137
FUL_01, OCCIN, 127
