MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2020 AUG 06 10:48:00,31.5144,123.5808,287.7186,15.2489,72.7076,2.5444e-14,72.7076,2020 AUG 06 10:57:00,31.0024,121.4137,409.3472,15.2503,72.364,0.062576,72.3051
2020 AUG 06 12:39:00,27.8227,96.7924,283.9008,15.2628,70.2848,1.9671e-14,70.2848,2020 AUG 06 12:57:00,24.9664,94.1424,404.89,15.3778,69.507,0.046217,69.4849
2020 AUG 07 12:57:00,27.2759,102.1005,283.3101,15.2553,69.8979,2.9538e-14,69.8979,2020 AUG 07 12:30:00,30.435,105.1937,408.8556,15.0236,69.9704,0.072834,69.9049
2020 AUG 07 14:48:00,23.7098,75.2931,280.4708,15.2678,67.6036,5.8668e-14,67.6036,2020 AUG 07 14:30:00,24.2497,77.7721,403.9943,15.1411,66.6953,1.4176,68.0405
2020 AUG 07 16:36:00,10.6365,49.733,272.3666,15.3147,59.7794,3.9757e-14,59.7794,2020 AUG 07 16:33:00,9.2311,52.3009,394.2144,15.4372,60.4269,0.17097,60.5136
2020 AUG 07 18:27:00,6.9072,22.9313,270.9823,15.3275,57.7554,3.1806e-15,57.7554,2020 AUG 07 18:33:00,3.0283,24.5504,391.7376,15.5328,58.2192,0.24243,58.3487
2020 AUG 07 20:24:00,22.1724,-6.2981,280.7515,15.2758,66.6724,2.8845e-14,66.6724,2020 AUG 07 20:24:00,23.3632,-8.7371,404.9631,15.1133,65.8189,0.060292,65.7979
2020 AUG 07 22:12:00,8.7388,-31.8983,271.0734,15.3203,58.7307,9.1961e-14,58.7307,2020 AUG 07 22:27:00,8.622,-34.4956,396.8206,15.3903,59.5128,0.17803,59.6035
2020 AUG 08 00:03:00,4.9485,-58.7403,268.2286,15.3306,56.695,3.5211e-14,56.695,2020 AUG 08 00:27:00,2.5285,-62.2694,393.7047,15.4842,57.3421,0.24848,57.4747
2020 AUG 08 01:54:00,1.2864,-85.5791,265.7599,15.3408,54.8533,7.934e-15,54.8533,2020 AUG 08 02:27:00,-3.6649,-89.9337,390.1005,15.5856,55.6364,0.78176,54.9566
