Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	7	8	Ingress	2018 NOV 04 01:51:34	2018 NOV 04 01:54:48	2018 NOV 04 01:55:27	233.00	-24.99	-15.35	-13.27	-65.06	-64.97	-64.85	0.44	4	-	-	-		
N/A	7	8	Egress	2018 NOV 04 02:35:19	2018 NOV 04 02:35:57	2018 NOV 04 02:38:55	216.00	105.93	107.18	113.06	57.90	58.45	60.68	9.27	4	-	-	-		
N/A	8	8	Ingress	2018 NOV 04 03:49:27	2018 NOV 04 03:52:40	2018 NOV 04 03:53:19	232.00	-54.11	-44.63	-42.58	-65.05	-65.00	-64.89	0.40	1	-	-	-		
NOMAD	8	8	Egress	2018 NOV 04 04:33:15	2018 NOV 04 04:33:52	2018 NOV 04 04:36:50	215.00	77.38	78.58	84.39	57.96	58.49	60.69	9.28	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
ACS	9	8	Ingress	2018 NOV 04 05:47:17	2018 NOV 04 05:50:30	2018 NOV 04 05:51:09	232.00	-83.24	-73.87	-71.84	-65.04	-65.03	-64.93	0.36	4	-	-	-		
N/A	9	8	Egress	2018 NOV 04 06:31:08	2018 NOV 04 06:31:45	2018 NOV 04 06:34:43	215.00	48.88	50.07	55.81	58.03	58.56	60.72	9.29	4	-	-	-		
N/A	10	8	Ingress	2018 NOV 04 07:45:06	2018 NOV 04 07:48:19	2018 NOV 04 07:48:58	232.00	-112.31	-103.06	-101.05	-65.04	-65.05	-64.96	0.32	1	-	-	-	&daysideMatch:NILI FOSSAE; 	
NOMAD	10	8	Egress	2018 NOV 04 08:28:59	2018 NOV 04 08:29:36	2018 NOV 04 08:32:34	215.00	20.37	21.55	27.24	58.10	58.62	60.75	9.30	1	AER 01	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
ACS	11	8	Ingress	2018 NOV 04 09:42:54	2018 NOV 04 09:46:07	2018 NOV 04 09:46:46	232.00	-141.35	-132.22	-130.23	-65.03	-65.07	-64.99	0.29	4	-	-	-		
N/A	11	8	Egress	2018 NOV 04 10:26:49	2018 NOV 04 10:27:26	2018 NOV 04 10:30:23	214.00	-8.26	-7.10	-1.52	58.11	58.62	60.73	9.30	4	-	-	-		
N/A	12	8	Ingress	2018 NOV 04 11:40:44	2018 NOV 04 11:43:56	2018 NOV 04 11:44:35	231.00	-170.48	-161.50	-159.53	-65.01	-65.09	-65.02	0.25	1	-	-	-		
NOMAD	12	8	Egress	2018 NOV 04 12:24:40	2018 NOV 04 12:25:17	2018 NOV 04 12:28:13	213.00	-36.97	-35.83	-30.36	58.10	58.61	60.68	9.29	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	13	8	Ingress	2018 NOV 04 13:38:36	2018 NOV 04 13:41:47	2018 NOV 04 13:42:26	230.00	160.27	169.09	171.04	-64.99	-65.11	-65.06	0.20	17	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	13	8	Egress	2018 NOV 04 14:22:34	2018 NOV 04 14:23:11	2018 NOV 04 14:26:07	213.00	-65.63	-64.50	-59.10	58.11	58.61	60.66	9.29	17	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	14	8	Ingress	2018 NOV 04 15:36:29	2018 NOV 04 15:39:40	2018 NOV 04 15:40:19	230.00	131.05	139.75	141.68	-64.97	-65.13	-65.08	0.15	17	-	-	-		
ACS	14	8	Egress	2018 NOV 04 16:20:29	2018 NOV 04 16:21:06	2018 NOV 04 16:24:01	212.00	-94.20	-93.09	-87.79	58.16	58.65	60.66	9.30	17	-	-	-		
NOMAD	15	8	Ingress	2018 NOV 04 17:34:23	2018 NOV 04 17:37:33	2018 NOV 04 17:38:12	229.00	102.00	110.54	112.44	-64.96	-65.14	-65.10	0.12	1	Nominal Science 1xCO2 HA02; Nominal Science 1xCO2 LA02	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	15	8	Egress	2018 NOV 04 18:18:24	2018 NOV 04 18:19:01	2018 NOV 04 18:21:56	212.00	-122.71	-121.60	-116.36	58.24	58.72	60.70	9.31	1	-	-	-		
N/A	16	8	Ingress	2018 NOV 04 19:32:13	2018 NOV 04 19:35:24	2018 NOV 04 19:36:02	229.00	72.98	81.44	83.27	-64.94	-65.15	-65.12	0.09	1	-	-	-		
NOMAD	16	8	Egress	2018 NOV 04 20:16:16	2018 NOV 04 20:16:53	2018 NOV 04 20:19:48	212.00	-151.20	-150.11	-144.93	58.31	58.79	60.73	9.32	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
ACS	17	8	Ingress	2018 NOV 04 21:30:00	2018 NOV 04 21:33:11	2018 NOV 04 21:33:49	229.00	43.90	52.25	54.06	-64.93	-65.16	-65.14	0.05	4	-	-	-		
N/A	17	8	Egress	2018 NOV 04 22:14:05	2018 NOV 04 22:14:42	2018 NOV 04 22:17:36	211.00	-179.80	-178.72	-173.65	58.34	58.81	60.72	9.32	4	-	-	-		
N/A	18	8	Ingress	2018 NOV 04 23:27:48	2018 NOV 04 23:30:59	2018 NOV 04 23:31:37	229.00	14.72	22.95	24.74	-64.90	-65.17	-65.15	0.01	1	-	-	-		
NOMAD	18	8	Egress	2018 NOV 05 00:11:55	2018 NOV 05 00:12:32	2018 NOV 05 00:15:26	211.00	151.47	152.53	157.53	58.31	58.78	60.68	9.32	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	19	8	Ingress	2018 NOV 05 01:25:44	2018 NOV 05 01:28:53	2018 NOV 05 01:29:31	227.00	-14.36	-6.34	-4.57	-64.88	-65.17	-65.16	23.97	4	-	-	-		
N/A	19	8	Egress	2018 NOV 05 02:09:50	2018 NOV 05 02:10:27	2018 NOV 05 02:13:20	210.00	122.79	123.84	128.74	58.32	58.78	60.65	9.32	4	-	-	-		
N/A	20	8	Ingress	2018 NOV 05 03:23:37	2018 NOV 05 03:26:46	2018 NOV 05 03:27:24	227.00	-43.51	-35.62	-33.88	-64.85	-65.17	-65.17	23.92	4	-	-	-	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
ACS	20	8	Egress	2018 NOV 05 04:07:46	2018 NOV 05 04:08:22	2018 NOV 05 04:11:16	210.00	94.20	95.21	100.06	58.36	58.80	60.66	9.32	4	-	-	-	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
NOMAD	21	8	Ingress	2018 NOV 05 05:21:28	2018 NOV 05 05:24:37	2018 NOV 05 05:25:15	227.00	-72.64	-64.87	-63.15	-64.83	-65.17	-65.18	23.89	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	21	8	Egress	2018 NOV 05 06:05:40	2018 NOV 05 06:06:16	2018 NOV 05 06:09:10	210.00	65.68	66.67	71.45	58.43	58.86	60.68	9.33	1	-	-	-		
N/A	22	8	Ingress	2018 NOV 05 07:19:18	2018 NOV 05 07:22:27	2018 NOV 05 07:23:05	227.00	-101.70	-94.06	-92.37	-64.80	-65.17	-65.19	23.85	1	-	-	-	&daysideMatch:NILI FOSSAE; 	
NOMAD	22	8	Egress	2018 NOV 05 08:03:32	2018 NOV 05 08:04:08	2018 NOV 05 08:07:01	209.00	37.17	38.15	42.84	58.49	58.92	60.70	9.34	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
ACS	23	8	Ingress	2018 NOV 05 09:17:06	2018 NOV 05 09:20:15	2018 NOV 05 09:20:53	227.00	-130.73	-123.21	-121.55	-64.78	-65.17	-65.19	23.82	4	-	-	-		
N/A	23	8	Egress	2018 NOV 05 10:01:22	2018 NOV 05 10:01:58	2018 NOV 05 10:04:51	209.00	8.59	9.56	14.18	58.53	58.95	60.71	9.34	4	-	-	-		
N/A	24	8	Ingress	2018 NOV 05 11:14:56	2018 NOV 05 11:18:04	2018 NOV 05 11:18:42	226.00	-159.77	-152.42	-150.78	-64.76	-65.16	-65.19	23.78	1	-	-	-		
NOMAD	24	8	Egress	2018 NOV 05 11:59:12	2018 NOV 05 11:59:48	2018 NOV 05 12:02:41	209.00	-20.11	-19.16	-14.61	58.52	58.94	60.67	9.34	1	Water Ice 01	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	25	8	Ingress	2018 NOV 05 13:12:48	2018 NOV 05 13:15:55	2018 NOV 05 13:16:33	225.00	171.04	178.23	179.85	-64.72	-65.15	-65.19	23.73	4	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; &daysideMatch:MERIDIANI SULPHATES; 	
N/A	25	8	Egress	2018 NOV 05 13:57:05	2018 NOV 05 13:57:41	2018 NOV 05 14:00:33	208.00	-48.80	-47.86	-43.43	58.52	58.93	60.64	9.34	4	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; &daysideMatch:MERIDIANI SULPHATES; 	
N/A	26	8	Ingress	2018 NOV 05 15:10:41	2018 NOV 05 15:13:48	2018 NOV 05 15:14:26	225.00	141.81	148.87	150.46	-64.68	-65.13	-65.18	23.69	3	-	-	-		
ACS	26	8	Egress	2018 NOV 05 15:54:59	2018 NOV 05 15:55:35	2018 NOV 05 15:58:26	207.00	-77.43	-76.50	-72.16	58.55	58.95	60.62	9.34	3	-	-	-		
NOMAD	27	8	Ingress	2018 NOV 05 17:08:35	2018 NOV 05 17:11:41	2018 NOV 05 17:12:19	224.00	112.72	119.62	121.18	-64.65	-65.12	-65.17	23.65	1	Nominal Science with CO 01	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	27	8	Egress	2018 NOV 05 17:52:55	2018 NOV 05 17:53:31	2018 NOV 05 17:56:22	207.00	-105.98	-105.06	-100.79	58.60	59.00	60.64	9.35	1	-	-	-		
N/A	28	8	Ingress	2018 NOV 05 19:06:27	2018 NOV 05 19:09:33	2018 NOV 05 19:10:11	224.00	83.70	90.46	91.99	-64.62	-65.11	-65.16	23.62	4	-	-	-		
ACS	28	8	Egress	2018 NOV 05 19:50:48	2018 NOV 05 19:51:24	2018 NOV 05 19:54:15	207.00	-134.49	-133.58	-129.37	58.67	59.06	60.68	9.36	4	-	-	-		
NOMAD	29	8	Ingress	2018 NOV 05 21:04:16	2018 NOV 05 21:07:22	2018 NOV 05 21:08:00	224.00	54.69	61.32	62.83	-64.59	-65.09	-65.15	23.58	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	29	8	Egress	2018 NOV 05 21:48:38	2018 NOV 05 21:49:14	2018 NOV 05 21:52:05	207.00	-163.04	-162.15	-158.01	58.72	59.10	60.69	9.36	1	-	-	-		
N/A	30	8	Ingress	2018 NOV 05 23:02:03	2018 NOV 05 23:05:09	2018 NOV 05 23:05:47	224.00	25.56	32.08	33.56	-64.55	-65.07	-65.14	23.54	1	-	-	-		
NOMAD	30	8	Egress	2018 NOV 05 23:46:28	2018 NOV 05 23:47:04	2018 NOV 05 23:49:54	206.00	168.28	169.15	173.20	58.71	59.09	60.65	9.36	1	Nominal Science 1xCO2 LA03; Nominal Science 1xCO2 HA03	Science: orders #168, #134, #189, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #189, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	31	8	Ingress	2018 NOV 06 00:59:57	2018 NOV 06 01:03:03	2018 NOV 06 01:03:40	223.00	-3.56	2.84	4.25	-64.51	-65.05	-65.12	23.51	4	-	-	-		
N/A	31	8	Egress	2018 NOV 06 01:44:21	2018 NOV 06 01:44:57	2018 NOV 06 01:47:47	206.00	139.57	140.42	144.39	58.70	59.07	60.62	9.36	4	-	-	-		
N/A	32	8	Ingress	2018 NOV 06 02:57:52	2018 NOV 06 03:00:57	2018 NOV 06 03:01:34	222.00	-32.67	-26.43	-25.05	-64.48	-65.02	-65.10	23.47	4	-	-	-		
ACS	32	8	Egress	2018 NOV 06 03:42:17	2018 NOV 06 03:42:53	2018 NOV 06 03:45:43	206.00	110.93	111.77	115.66	58.72	59.09	60.61	9.36	4	-	-	-		
NOMAD	33	8	Ingress	2018 NOV 06 04:55:44	2018 NOV 06 04:58:49	2018 NOV 06 04:59:26	222.00	-61.78	-55.68	-54.32	-64.43	-65.00	-65.08	23.43	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	33	8	Egress	2018 NOV 06 05:40:12	2018 NOV 06 05:40:48	2018 NOV 06 05:43:37	205.00	82.36	83.19	86.99	58.77	59.13	60.62	9.37	1	-	-	-		
N/A	34	8	Ingress	2018 NOV 06 06:53:35	2018 NOV 06 06:56:40	2018 NOV 06 06:57:17	222.00	-90.84	-84.88	-83.55	-64.40	-64.97	-65.05	23.39	4	-	-	-		
ACS	34	8	Egress	2018 NOV 06 07:38:04	2018 NOV 06 07:38:40	2018 NOV 06 07:41:29	205.00	53.85	54.66	58.39	58.84	59.19	60.64	9.38	4	-	-	-		
NOMAD	35	8	Ingress	2018 NOV 06 08:51:24	2018 NOV 06 08:54:29	2018 NOV 06 08:55:06	222.00	-119.86	-114.03	-112.72	-64.36	-64.95	-65.03	23.36	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	35	8	Egress	2018 NOV 06 09:35:55	2018 NOV 06 09:36:31	2018 NOV 06 09:39:20	205.00	25.31	26.11	29.77	58.89	59.23	60.66	9.38	1	-	-	-		
N/A	36	8	Ingress	2018 NOV 06 10:49:13	2018 NOV 06 10:52:17	2018 NOV 06 10:52:54	221.00	-148.85	-143.16	-141.88	-64.33	-64.92	-65.01	23.33	1	-	-	-		
NOMAD	36	8	Egress	2018 NOV 06 11:33:45	2018 NOV 06 11:34:20	2018 NOV 06 11:37:10	205.00	-3.37	-2.61	1.01	58.89	59.22	60.64	9.38	1	CO 01	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	37	8	Ingress	2018 NOV 06 12:47:04	2018 NOV 06 12:50:08	2018 NOV 06 12:50:45	221.00	-178.00	-172.44	-171.19	-64.28	-64.88	-64.97	23.29	17	-	-	-		
N/A	37	8	Egress	2018 NOV 06 13:31:36	2018 NOV 06 13:32:11	2018 NOV 06 13:35:00	204.00	-32.09	-31.34	-27.83	58.87	59.20	60.59	9.37	17	-	-	-		
N/A	38	8	Ingress	2018 NOV 06 14:44:56	2018 NOV 06 14:48:00	2018 NOV 06 14:48:37	221.00	152.78	158.21	159.43	-64.21	-64.83	-64.93	23.24	4	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
ACS	38	8	Egress	2018 NOV 06 15:29:30	2018 NOV 06 15:30:05	2018 NOV 06 15:32:54	204.00	-60.75	-60.01	-56.58	58.88	59.21	60.57	9.37	4	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
NOMAD	39	8	Ingress	2018 NOV 06 16:42:50	2018 NOV 06 16:45:53	2018 NOV 06 16:46:30	220.00	123.67	128.94	130.13	-64.16	-64.79	-64.89	23.20	1	Nominal Science 1xCO2 HA02; Nominal Science 1xCO2 LA02	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	39	8	Egress	2018 NOV 06 17:27:25	2018 NOV 06 17:28:00	2018 NOV 06 17:30:48	203.00	-89.34	-88.62	-85.27	58.92	59.24	60.57	9.38	1	-	-	-		
N/A	40	8	Ingress	2018 NOV 06 18:40:44	2018 NOV 06 18:43:47	2018 NOV 06 18:44:24	220.00	94.64	99.78	100.94	-64.12	-64.76	-64.86	23.17	4	-	-	-		
N/A	40	8	Egress	2018 NOV 06 19:25:19	2018 NOV 06 19:25:54	2018 NOV 06 19:28:42	203.00	-117.86	-117.16	-113.88	58.99	59.29	60.60	9.39	4	-	-	-		
N/A	41	8	Ingress	2018 NOV 06 20:38:34	2018 NOV 06 20:41:37	2018 NOV 06 20:42:14	220.00	65.67	70.68	71.82	-64.09	-64.72	-64.83	23.14	3	-	-	-		
N/A	41	8	Egress	2018 NOV 06 21:23:11	2018 NOV 06 21:23:46	2018 NOV 06 21:26:34	203.00	-146.39	-145.70	-142.48	59.04	59.35	60.62	9.40	3	-	-	-		
N/A	42	8	Ingress	2018 NOV 06 22:36:21	2018 NOV 06 22:39:24	2018 NOV 06 22:40:01	220.00	36.63	41.51	42.62	-64.04	-64.68	-64.79	23.10	4	-	-	-		
ACS	42	8	Egress	2018 NOV 06 23:20:59	2018 NOV 06 23:21:34	2018 NOV 06 23:24:22	203.00	-175.02	-174.34	-171.20	59.06	59.35	60.61	9.40	4	-	-	-		
NOMAD	43	8	Ingress	2018 NOV 07 00:34:11	2018 NOV 07 00:37:14	2018 NOV 07 00:37:51	220.00	7.48	12.25	13.34	-63.98	-64.63	-64.75	23.06	1	Nominal Science 1xCO2 HA04; Nominal Science 1xCO2 LA04	Science: orders #168, #136, #189, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #136, #189, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	43	8	Egress	2018 NOV 07 01:18:51	2018 NOV 07 01:19:26	2018 NOV 07 01:22:13	202.00	156.23	156.89	159.94	59.03	59.32	60.55	9.39	1	-	-	-		
N/A	44	8	Ingress	2018 NOV 07 02:32:06	2018 NOV 07 02:35:08	2018 NOV 07 02:35:45	219.00	-21.62	-17.00	-15.94	-63.93	-64.58	-64.70	23.02	4	-	-	-		
ACS	44	8	Egress	2018 NOV 07 03:16:46	2018 NOV 07 03:17:21	2018 NOV 07 03:20:08	202.00	127.55	128.19	131.17	59.04	59.32	60.53	9.39	4	-	-	-		
NOMAD	45	8	Ingress	2018 NOV 07 04:30:01	2018 NOV 07 04:33:02	2018 NOV 07 04:33:39	218.00	-50.70	-46.23	-45.20	-63.87	-64.53	-64.65	22.99	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
N/A	45	8	Egress	2018 NOV 07 05:14:41	2018 NOV 07 05:15:16	2018 NOV 07 05:18:03	202.00	98.94	99.57	102.47	59.07	59.35	60.53	9.39	1	-	-	-	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
N/A	46	8	Ingress	2018 NOV 07 06:27:53	2018 NOV 07 06:30:54	2018 NOV 07 06:31:31	218.00	-79.76	-75.42	-74.43	-63.82	-64.48	-64.60	22.95	1	-	-	-		
NOMAD	46	8	Egress	2018 NOV 07 07:12:35	2018 NOV 07 07:13:10	2018 NOV 07 07:15:57	202.00	70.41	71.02	73.85	59.13	59.40	60.55	9.40	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	47	8	Ingress	2018 NOV 07 08:25:42	2018 NOV 07 08:28:43	2018 NOV 07 08:29:20	218.00	-108.77	-104.56	-103.59	-63.77	-64.43	-64.55	22.92	17	-	-	-	&daysideMatch:NILI FOSSAE; 	
N/A	47	8	Egress	2018 NOV 07 09:10:26	2018 NOV 07 09:11:01	2018 NOV 07 09:13:48	202.00	41.88	42.48	45.24	59.18	59.45	60.58	9.41	17	-	-	-	&daysideMatch:NILI FOSSAE; 	
N/A	48	8	Ingress	2018 NOV 07 10:23:31	2018 NOV 07 10:26:32	2018 NOV 07 10:27:09	218.00	-137.75	-133.66	-132.72	-63.73	-64.38	-64.51	22.89	4	-	-	-		
ACS	48	8	Egress	2018 NOV 07 11:08:16	2018 NOV 07 11:08:51	2018 NOV 07 11:11:38	202.00	13.25	13.84	16.53	59.20	59.46	60.57	9.41	4	-	-	-		
