Instrument	Occultation Index	Occultation Type	UTC Start Time	UTC End Time	UTC Transition Time	Duration (s)	Tangent Centre Longitude	Tangent Centre Latitude	Tangent Centre Local Time (hrs)	
N/A	186	Ingress	2018 NOV 11 04:44:52	2018 NOV 11 04:49:23	2018 NOV 11 04:48:19	271.0	-32.8	-60.0	21.5	
ACS	187	Egress	2018 NOV 11 05:29:57	2018 NOV 11 05:34:13	2018 NOV 11 05:31:00	256.0	135.7	59.9	9.4	
NOMAD	188	Ingress	2018 NOV 11 06:42:46	2018 NOV 11 06:47:17	2018 NOV 11 06:46:13	271.0	-61.8	-59.9	21.4	
N/A	189	Egress	2018 NOV 11 07:27:52	2018 NOV 11 07:32:08	2018 NOV 11 07:28:55	256.0	107.1	60.0	9.4	
N/A	190	Ingress	2018 NOV 11 08:40:38	2018 NOV 11 08:45:09	2018 NOV 11 08:44:05	271.0	-90.7	-59.9	21.4	
ACS	191	Egress	2018 NOV 11 09:25:44	2018 NOV 11 09:30:00	2018 NOV 11 09:26:47	256.0	78.6	60.0	9.5	
NOMAD	192	Ingress	2018 NOV 11 10:38:28	2018 NOV 11 10:43:00	2018 NOV 11 10:41:55	272.0	-119.6	-59.8	21.4	
N/A	193	Egress	2018 NOV 11 11:23:35	2018 NOV 11 11:27:51	2018 NOV 11 11:24:38	256.0	50.0	60.1	9.5	
N/A	194	Ingress	2018 NOV 11 12:36:18	2018 NOV 11 12:40:49	2018 NOV 11 12:39:45	271.0	-148.5	-59.7	21.4	
NOMAD	195	Egress	2018 NOV 11 13:21:24	2018 NOV 11 13:25:41	2018 NOV 11 13:22:27	257.0	21.3	60.1	9.5	
N/A	196	Ingress	2018 NOV 11 14:34:10	2018 NOV 11 14:38:41	2018 NOV 11 14:37:36	271.0	-177.5	-59.6	21.4	
N/A	197	Egress	2018 NOV 11 15:19:16	2018 NOV 11 15:23:32	2018 NOV 11 15:20:19	256.0	-7.5	60.0	9.4	
N/A	198	Ingress	2018 NOV 11 16:32:03	2018 NOV 11 16:36:34	2018 NOV 11 16:35:30	271.0	153.5	-59.5	21.3	
ACS	199	Egress	2018 NOV 11 17:17:09	2018 NOV 11 17:21:25	2018 NOV 11 17:18:12	256.0	-36.2	60.0	9.4	
NOMAD	200	Ingress	2018 NOV 11 18:29:58	2018 NOV 11 18:34:29	2018 NOV 11 18:33:25	271.0	124.5	-59.3	21.3	
N/A	201	Egress	2018 NOV 11 19:15:03	2018 NOV 11 19:19:19	2018 NOV 11 19:16:06	256.0	-64.8	60.0	9.4	
N/A	202	Ingress	2018 NOV 11 20:27:52	2018 NOV 11 20:32:24	2018 NOV 11 20:31:19	272.0	95.6	-59.3	21.3	
ACS	203	Egress	2018 NOV 11 21:12:57	2018 NOV 11 21:17:13	2018 NOV 11 21:14:00	256.0	-93.4	60.1	9.5	
NOMAD	204	Ingress	2018 NOV 11 22:25:44	2018 NOV 11 22:30:16	2018 NOV 11 22:29:11	272.0	66.7	-59.2	21.3	
N/A	205	Egress	2018 NOV 11 23:10:49	2018 NOV 11 23:15:05	2018 NOV 11 23:11:52	256.0	-122.0	60.1	9.5	
N/A	206	Ingress	2018 NOV 12 00:23:31	2018 NOV 12 00:28:04	2018 NOV 12 00:26:59	273.0	37.8	-59.1	21.3	
ACS	207	Egress	2018 NOV 12 01:08:37	2018 NOV 12 01:12:54	2018 NOV 12 01:09:41	257.0	-150.6	60.1	9.5	
N/A	208	Ingress	2018 NOV 12 02:21:22	2018 NOV 12 02:25:54	2018 NOV 12 02:24:50	272.0	8.8	-59.0	21.3	
N/A	209	Egress	2018 NOV 12 03:06:28	2018 NOV 12 03:10:44	2018 NOV 12 03:07:31	256.0	-179.4	60.1	9.5	
N/A	210	Ingress	2018 NOV 12 04:19:18	2018 NOV 12 04:23:50	2018 NOV 12 04:22:45	272.0	-20.2	-58.9	21.2	
NOMAD	211	Egress	2018 NOV 12 05:04:23	2018 NOV 12 05:08:39	2018 NOV 12 05:05:26	256.0	151.8	60.1	9.4	
NOMAD	212	Ingress	2018 NOV 12 06:17:13	2018 NOV 12 06:21:45	2018 NOV 12 06:20:40	272.0	-49.2	-58.8	21.2	
N/A	213	Egress	2018 NOV 12 07:02:18	2018 NOV 12 07:06:34	2018 NOV 12 07:03:21	256.0	123.2	60.1	9.5	
N/A	214	Ingress	2018 NOV 12 08:15:06	2018 NOV 12 08:19:38	2018 NOV 12 08:18:34	272.0	-78.2	-58.7	21.2	
ACS	215	Egress	2018 NOV 12 09:00:12	2018 NOV 12 09:04:28	2018 NOV 12 09:01:15	256.0	94.6	60.1	9.5	
NOMAD	216	Ingress	2018 NOV 12 10:12:57	2018 NOV 12 10:17:29	2018 NOV 12 10:16:25	272.0	-107.1	-58.6	21.2	
N/A	217	Egress	2018 NOV 12 10:58:03	2018 NOV 12 11:02:19	2018 NOV 12 10:59:06	256.0	66.0	60.2	9.5	
N/A	218	Ingress	2018 NOV 12 12:10:47	2018 NOV 12 12:15:19	2018 NOV 12 12:14:15	272.0	-135.9	-58.5	21.2	
ACS	219	Egress	2018 NOV 12 12:55:52	2018 NOV 12 13:00:09	2018 NOV 12 12:56:56	257.0	37.4	60.2	9.5	
N/A	220	Ingress	2018 NOV 12 14:08:38	2018 NOV 12 14:13:10	2018 NOV 12 14:12:06	272.0	-164.9	-58.4	21.1	
N/A	221	Egress	2018 NOV 12 14:53:43	2018 NOV 12 14:58:00	2018 NOV 12 14:54:46	257.0	8.6	60.2	9.5	
N/A	222	Ingress	2018 NOV 12 16:06:31	2018 NOV 12 16:11:03	2018 NOV 12 16:09:59	272.0	166.1	-58.2	21.1	
NOMAD	223	Egress	2018 NOV 12 16:51:36	2018 NOV 12 16:55:52	2018 NOV 12 16:52:39	256.0	-20.1	60.2	9.5	
NOMAD	224	Ingress	2018 NOV 12 18:04:26	2018 NOV 12 18:08:58	2018 NOV 12 18:07:53	272.0	137.1	-58.1	21.1	
N/A	225	Egress	2018 NOV 12 18:49:30	2018 NOV 12 18:53:46	2018 NOV 12 18:50:33	256.0	-48.8	60.2	9.5	
N/A	226	Ingress	2018 NOV 12 20:02:21	2018 NOV 12 20:06:53	2018 NOV 12 20:05:49	272.0	108.2	-58.0	21.1	
ACS	227	Egress	2018 NOV 12 20:47:24	2018 NOV 12 20:51:41	2018 NOV 12 20:48:27	257.0	-77.4	60.2	9.5	
NOMAD	228	Ingress	2018 NOV 12 22:00:14	2018 NOV 12 22:04:47	2018 NOV 12 22:03:42	273.0	79.2	-57.9	21.1	
N/A	229	Egress	2018 NOV 12 22:45:17	2018 NOV 12 22:49:34	2018 NOV 12 22:46:20	257.0	-106.0	60.2	9.5	
N/A	230	Ingress	2018 NOV 12 23:58:04	2018 NOV 13 00:02:37	2018 NOV 13 00:01:32	273.0	50.5	-57.9	21.1	
ACS	231	Egress	2018 NOV 13 00:43:07	2018 NOV 13 00:47:24	2018 NOV 13 00:44:10	257.0	-134.6	60.2	9.5	
N/A	232	Ingress	2018 NOV 13 01:55:53	2018 NOV 13 02:00:26	2018 NOV 13 01:59:21	273.0	21.5	-57.7	21.0	
N/A	233	Egress	2018 NOV 13 02:40:56	2018 NOV 13 02:45:13	2018 NOV 13 02:41:59	257.0	-163.3	60.2	9.5	
N/A	234	Ingress	2018 NOV 13 03:53:48	2018 NOV 13 03:58:21	2018 NOV 13 03:57:16	273.0	-7.5	-57.6	21.0	
NOMAD	235	Egress	2018 NOV 13 04:38:50	2018 NOV 13 04:43:07	2018 NOV 13 04:39:53	257.0	167.9	60.2	9.5	
ACS	236	Ingress	2018 NOV 13 05:51:44	2018 NOV 13 05:56:17	2018 NOV 13 05:55:12	273.0	-36.6	-57.4	21.0	
N/A	237	Egress	2018 NOV 13 06:36:45	2018 NOV 13 06:41:03	2018 NOV 13 06:37:49	258.0	139.2	60.2	9.5	
N/A	238	Ingress	2018 NOV 13 07:49:39	2018 NOV 13 07:54:11	2018 NOV 13 07:53:06	272.0	-65.5	-57.3	21.0	
NOMAD	239	Egress	2018 NOV 13 08:34:40	2018 NOV 13 08:38:57	2018 NOV 13 08:35:43	257.0	110.5	60.2	9.5	
NOMAD	240	Ingress	2018 NOV 13 09:47:30	2018 NOV 13 09:52:03	2018 NOV 13 09:50:59	273.0	-94.3	-57.3	21.0	
N/A	241	Egress	2018 NOV 13 10:32:31	2018 NOV 13 10:36:49	2018 NOV 13 10:33:35	258.0	82.0	60.3	9.5	
N/A	242	Ingress	2018 NOV 13 11:45:20	2018 NOV 13 11:49:54	2018 NOV 13 11:48:49	274.0	-123.2	-57.2	20.9	
ACS	243	Egress	2018 NOV 13 12:30:22	2018 NOV 13 12:34:40	2018 NOV 13 12:31:25	258.0	53.4	60.3	9.5	
N/A	244	Ingress	2018 NOV 13 13:43:11	2018 NOV 13 13:47:44	2018 NOV 13 13:46:39	273.0	-152.1	-57.1	20.9	
N/A	245	Egress	2018 NOV 13 14:28:12	2018 NOV 13 14:32:30	2018 NOV 13 14:29:15	258.0	24.6	60.3	9.5	
N/A	246	Ingress	2018 NOV 13 15:41:03	2018 NOV 13 15:45:37	2018 NOV 13 15:44:32	274.0	179.0	-56.9	20.9	
NOMAD	247	Egress	2018 NOV 13 16:26:03	2018 NOV 13 16:30:22	2018 NOV 13 16:27:07	259.0	-4.1	60.3	9.5	
ACS	248	Ingress	2018 NOV 13 17:38:58	2018 NOV 13 17:43:31	2018 NOV 13 17:42:26	273.0	149.9	-56.8	20.9	
N/A	249	Egress	2018 NOV 13 18:23:57	2018 NOV 13 18:28:15	2018 NOV 13 18:25:00	258.0	-32.8	60.2	9.5	
N/A	250	Ingress	2018 NOV 13 19:36:53	2018 NOV 13 19:41:27	2018 NOV 13 19:40:22	274.0	121.0	-56.7	20.9	
NOMAD	251	Egress	2018 NOV 13 20:21:51	2018 NOV 13 20:26:09	2018 NOV 13 20:22:55	258.0	-61.5	60.3	9.5	
NOMAD	252	Ingress	2018 NOV 13 21:34:47	2018 NOV 13 21:39:21	2018 NOV 13 21:38:16	274.0	92.0	-56.5	20.9	
N/A	253	Egress	2018 NOV 13 22:19:45	2018 NOV 13 22:24:04	2018 NOV 13 22:20:48	259.0	-90.1	60.3	9.5	
N/A	254	Ingress	2018 NOV 13 23:32:39	2018 NOV 13 23:37:13	2018 NOV 13 23:36:08	274.0	63.2	-56.5	20.8	
ACS	255	Egress	2018 NOV 14 00:17:36	2018 NOV 14 00:21:55	2018 NOV 14 00:18:39	259.0	-118.7	60.3	9.5	
N/A	256	Ingress	2018 NOV 14 01:30:27	2018 NOV 14 01:35:02	2018 NOV 14 01:33:57	275.0	34.3	-56.3	20.8	
N/A	257	Egress	2018 NOV 14 02:15:24	2018 NOV 14 02:19:43	2018 NOV 14 02:16:28	259.0	-147.3	60.3	9.5	
N/A	258	Ingress	2018 NOV 14 03:28:19	2018 NOV 14 03:32:54	2018 NOV 14 03:31:49	275.0	5.3	-56.2	20.8	
NOMAD	259	Egress	2018 NOV 14 04:13:16	2018 NOV 14 04:17:35	2018 NOV 14 04:14:20	259.0	-176.1	60.3	9.5	
ACS	260	Ingress	2018 NOV 14 05:26:16	2018 NOV 14 05:30:50	2018 NOV 14 05:29:45	274.0	-23.7	-56.0	20.8	
N/A	261	Egress	2018 NOV 14 06:11:11	2018 NOV 14 06:15:31	2018 NOV 14 06:12:15	260.0	155.1	60.3	9.4	
N/A	262	Ingress	2018 NOV 14 07:24:12	2018 NOV 14 07:28:46	2018 NOV 14 07:27:41	274.0	-52.6	-55.9	20.8	
N/A	263	Egress	2018 NOV 14 08:09:06	2018 NOV 14 08:13:26	2018 NOV 14 08:10:10	260.0	126.4	60.3	9.4	
N/A	264	Ingress	2018 NOV 14 09:22:05	2018 NOV 14 09:26:40	2018 NOV 14 09:25:34	275.0	-81.6	-55.8	20.7	
N/A	265	Egress	2018 NOV 14 10:07:00	2018 NOV 14 10:11:19	2018 NOV 14 10:08:03	259.0	97.8	60.3	9.5	
N/A	266	Ingress	2018 NOV 14 11:19:56	2018 NOV 14 11:24:31	2018 NOV 14 11:23:26	275.0	-110.4	-55.7	20.7	
NOMAD	267	Egress	2018 NOV 14 12:04:51	2018 NOV 14 12:09:11	2018 NOV 14 12:05:54	260.0	69.2	60.4	9.5	
ACS	268	Ingress	2018 NOV 14 13:17:46	2018 NOV 14 13:22:22	2018 NOV 14 13:21:17	276.0	-139.3	-55.6	20.7	
N/A	269	Egress	2018 NOV 14 14:02:40	2018 NOV 14 14:07:01	2018 NOV 14 14:03:44	261.0	40.6	60.4	9.5	
N/A	270	Ingress	2018 NOV 14 15:15:38	2018 NOV 14 15:20:14	2018 NOV 14 15:19:08	276.0	-168.2	-55.5	20.7	
NOMAD	271	Egress	2018 NOV 14 16:00:32	2018 NOV 14 16:04:52	2018 NOV 14 16:01:35	260.0	11.8	60.3	9.4	
NOMAD	272	Ingress	2018 NOV 14 17:13:32	2018 NOV 14 17:18:08	2018 NOV 14 17:17:03	276.0	162.8	-55.3	20.7	
N/A	273	Egress	2018 NOV 14 17:58:25	2018 NOV 14 18:02:45	2018 NOV 14 17:59:28	260.0	-17.0	60.3	9.4	
N/A	274	Ingress	2018 NOV 14 19:11:28	2018 NOV 14 19:16:03	2018 NOV 14 19:14:58	275.0	133.8	-55.1	20.7	
ACS	275	Egress	2018 NOV 14 19:56:19	2018 NOV 14 20:00:39	2018 NOV 14 19:57:23	260.0	-45.6	60.3	9.4	
N/A	276	Ingress	2018 NOV 14 21:09:23	2018 NOV 14 21:13:59	2018 NOV 14 21:12:54	276.0	105.0	-55.1	20.7	
N/A	277	Egress	2018 NOV 14 21:54:13	2018 NOV 14 21:58:34	2018 NOV 14 21:55:17	261.0	-74.3	60.3	9.4	
N/A	278	Ingress	2018 NOV 14 23:07:16	2018 NOV 14 23:11:53	2018 NOV 14 23:10:48	277.0	76.0	-54.9	20.6	
NOMAD	279	Egress	2018 NOV 14 23:52:06	2018 NOV 14 23:56:27	2018 NOV 14 23:53:10	261.0	-102.9	60.4	9.4	
ACS	280	Ingress	2018 NOV 15 01:05:06	2018 NOV 15 01:09:43	2018 NOV 15 01:08:38	277.0	47.2	-54.8	20.6	
N/A	281	Egress	2018 NOV 15 01:49:55	2018 NOV 15 01:54:17	2018 NOV 15 01:50:59	262.0	-131.5	60.4	9.5	
N/A	282	Ingress	2018 NOV 15 03:02:56	2018 NOV 15 03:07:34	2018 NOV 15 03:06:28	278.0	18.2	-54.7	20.6	
NOMAD	283	Egress	2018 NOV 15 03:47:45	2018 NOV 15 03:52:07	2018 NOV 15 03:48:49	262.0	-160.3	60.4	9.4	
NOMAD	284	Ingress	2018 NOV 15 05:00:52	2018 NOV 15 05:05:29	2018 NOV 15 05:04:24	277.0	-10.6	-54.5	20.6	
N/A	285	Egress	2018 NOV 15 05:45:40	2018 NOV 15 05:50:01	2018 NOV 15 05:46:44	261.0	170.9	60.3	9.4	
N/A	286	Ingress	2018 NOV 15 06:58:49	2018 NOV 15 07:03:26	2018 NOV 15 07:02:20	277.0	-39.7	-54.4	20.6	
ACS	287	Egress	2018 NOV 15 07:43:35	2018 NOV 15 07:47:57	2018 NOV 15 07:44:39	262.0	142.2	60.3	9.4	
N/A	288	Ingress	2018 NOV 15 08:56:43	2018 NOV 15 09:01:21	2018 NOV 15 09:00:15	278.0	-68.5	-54.3	20.6	
N/A	289	Egress	2018 NOV 15 09:41:29	2018 NOV 15 09:45:51	2018 NOV 15 09:42:33	262.0	113.6	60.3	9.4	
N/A	290	Ingress	2018 NOV 15 10:54:35	2018 NOV 15 10:59:13	2018 NOV 15 10:58:07	278.0	-97.3	-54.2	20.5	
NOMAD	291	Egress	2018 NOV 15 11:39:21	2018 NOV 15 11:43:43	2018 NOV 15 11:40:25	262.0	85.0	60.4	9.4	
ACS	292	Ingress	2018 NOV 15 12:52:26	2018 NOV 15 12:57:04	2018 NOV 15 12:55:58	278.0	-126.2	-54.1	20.5	
N/A	293	Egress	2018 NOV 15 13:37:11	2018 NOV 15 13:41:34	2018 NOV 15 13:38:15	263.0	56.3	60.4	9.4	
N/A	294	Ingress	2018 NOV 15 14:50:17	2018 NOV 15 14:54:55	2018 NOV 15 14:53:50	278.0	-155.2	-53.8	20.5	
NOMAD	295	Egress	2018 NOV 15 15:35:01	2018 NOV 15 15:39:24	2018 NOV 15 15:36:05	263.0	27.6	60.4	9.4	
ACS	296	Ingress	2018 NOV 15 16:48:10	2018 NOV 15 16:52:48	2018 NOV 15 16:51:43	278.0	175.9	-53.7	20.5	
N/A	297	Egress	2018 NOV 15 17:32:53	2018 NOV 15 17:37:16	2018 NOV 15 17:33:57	263.0	-1.2	60.3	9.4	
N/A	298	Ingress	2018 NOV 15 18:46:05	2018 NOV 15 18:50:44	2018 NOV 15 18:49:38	279.0	147.0	-53.6	20.5	
NOMAD	299	Egress	2018 NOV 15 19:30:47	2018 NOV 15 19:35:10	2018 NOV 15 19:31:51	263.0	-29.9	60.3	9.4	
N/A	300	Ingress	2018 NOV 15 20:44:00	2018 NOV 15 20:48:40	2018 NOV 15 20:47:34	280.0	118.0	-53.4	20.5	
N/A	301	Egress	2018 NOV 15 21:28:41	2018 NOV 15 21:33:05	2018 NOV 15 21:29:45	264.0	-58.5	60.4	9.4	
N/A	302	Ingress	2018 NOV 15 22:41:55	2018 NOV 15 22:46:35	2018 NOV 15 22:45:29	280.0	89.2	-53.3	20.4	
NOMAD	303	Egress	2018 NOV 15 23:26:34	2018 NOV 15 23:30:58	2018 NOV 15 23:27:39	264.0	-87.2	60.4	9.4	
ACS	304	Ingress	2018 NOV 16 00:39:46	2018 NOV 16 00:44:26	2018 NOV 16 00:43:20	280.0	60.4	-53.2	20.4	
N/A	305	Egress	2018 NOV 16 01:24:25	2018 NOV 16 01:28:49	2018 NOV 16 01:25:29	264.0	-115.8	60.4	9.4	
N/A	306	Ingress	2018 NOV 16 02:37:35	2018 NOV 16 02:42:16	2018 NOV 16 02:41:10	281.0	31.5	-53.1	20.4	
NOMAD	307	Egress	2018 NOV 16 03:22:13	2018 NOV 16 03:26:38	2018 NOV 16 03:23:18	265.0	-144.5	60.4	9.4	
ACS	308	Ingress	2018 NOV 16 04:35:29	2018 NOV 16 04:40:10	2018 NOV 16 04:39:03	281.0	2.4	-52.8	20.4	
N/A	309	Egress	2018 NOV 16 05:20:06	2018 NOV 16 05:24:31	2018 NOV 16 05:21:11	265.0	-173.3	60.4	9.4	
N/A	310	Ingress	2018 NOV 16 06:33:26	2018 NOV 16 06:38:07	2018 NOV 16 06:37:00	281.0	-26.6	-52.6	20.4	
NOMAD	311	Egress	2018 NOV 16 07:18:02	2018 NOV 16 07:22:27	2018 NOV 16 07:19:06	265.0	157.9	60.3	9.4	
N/A	312	Ingress	2018 NOV 16 08:31:22	2018 NOV 16 08:36:03	2018 NOV 16 08:34:57	281.0	-55.4	-52.5	20.4	
N/A	313	Egress	2018 NOV 16 09:15:57	2018 NOV 16 09:20:22	2018 NOV 16 09:17:01	265.0	129.2	60.3	9.4	
N/A	314	Ingress	2018 NOV 16 10:29:16	2018 NOV 16 10:33:57	2018 NOV 16 10:32:50	281.0	-84.3	-52.4	20.4	
NOMAD	315	Egress	2018 NOV 16 11:13:49	2018 NOV 16 11:18:15	2018 NOV 16 11:14:54	266.0	100.7	60.4	9.4	
ACS	316	Ingress	2018 NOV 16 12:27:07	2018 NOV 16 12:31:49	2018 NOV 16 12:30:42	282.0	-113.3	-52.2	20.3	
N/A	317	Egress	2018 NOV 16 13:11:40	2018 NOV 16 13:16:06	2018 NOV 16 13:12:45	266.0	72.0	60.4	9.4	
N/A	318	Ingress	2018 NOV 16 14:24:58	2018 NOV 16 14:29:40	2018 NOV 16 14:28:33	282.0	-142.1	-52.1	20.3	
NOMAD	319	Egress	2018 NOV 16 15:09:30	2018 NOV 16 15:13:57	2018 NOV 16 15:10:35	267.0	43.3	60.4	9.4	
ACS	320	Ingress	2018 NOV 16 16:22:51	2018 NOV 16 16:27:32	2018 NOV 16 16:26:26	281.0	-171.0	-52.0	20.3	
N/A	321	Egress	2018 NOV 16 17:07:21	2018 NOV 16 17:11:49	2018 NOV 16 17:08:26	268.0	14.5	60.3	9.4	
N/A	322	Ingress	2018 NOV 16 18:20:46	2018 NOV 16 18:25:28	2018 NOV 16 18:24:21	282.0	160.1	-51.8	20.3	
NOMAD	323	Egress	2018 NOV 16 19:05:15	2018 NOV 16 19:09:42	2018 NOV 16 19:06:20	267.0	-14.3	60.3	9.4	
N/A	324	Ingress	2018 NOV 16 20:18:41	2018 NOV 16 20:23:24	2018 NOV 16 20:22:17	283.0	131.1	-51.6	20.3	
N/A	325	Egress	2018 NOV 16 21:03:09	2018 NOV 16 21:07:36	2018 NOV 16 21:04:14	267.0	-42.9	60.3	9.4	
N/A	326	Ingress	2018 NOV 16 22:16:37	2018 NOV 16 22:21:20	2018 NOV 16 22:20:14	283.0	102.1	-51.4	20.2	
ACS	327	Egress	2018 NOV 16 23:01:03	2018 NOV 16 23:05:31	2018 NOV 16 23:02:08	268.0	-71.6	60.4	9.4	
NOMAD	328	Ingress	2018 NOV 17 00:14:30	2018 NOV 17 00:19:14	2018 NOV 17 00:18:07	284.0	73.4	-51.4	20.2	
N/A	329	Egress	2018 NOV 17 00:58:55	2018 NOV 17 01:03:24	2018 NOV 17 01:00:00	269.0	-100.2	60.4	9.4	
N/A	330	Ingress	2018 NOV 17 02:12:20	2018 NOV 17 02:17:04	2018 NOV 17 02:15:57	284.0	44.5	-51.2	20.2	
NOMAD	331	Egress	2018 NOV 17 02:56:44	2018 NOV 17 03:01:13	2018 NOV 17 02:57:50	269.0	-128.9	60.4	9.4	
ACS	332	Ingress	2018 NOV 17 04:10:11	2018 NOV 17 04:14:56	2018 NOV 17 04:13:49	285.0	15.6	-51.1	20.2	
N/A	333	Egress	2018 NOV 17 04:54:35	2018 NOV 17 04:59:04	2018 NOV 17 04:55:40	269.0	-157.7	60.4	9.4	
N/A	334	Ingress	2018 NOV 17 06:08:08	2018 NOV 17 06:12:52	2018 NOV 17 06:11:45	284.0	-13.4	-50.8	20.2	
NOMAD	335	Egress	2018 NOV 17 06:52:30	2018 NOV 17 06:56:59	2018 NOV 17 06:53:35	269.0	173.5	60.3	9.4	
N/A	336	Ingress	2018 NOV 17 08:06:05	2018 NOV 17 08:10:49	2018 NOV 17 08:09:42	284.0	-42.2	-50.7	20.2	
N/A	337	Egress	2018 NOV 17 08:50:25	2018 NOV 17 08:54:55	2018 NOV 17 08:51:30	270.0	144.8	60.3	9.4	
N/A	338	Ingress	2018 NOV 17 10:03:59	2018 NOV 17 10:08:45	2018 NOV 17 10:07:38	286.0	-71.2	-50.5	20.2	
ACS	339	Egress	2018 NOV 17 10:48:19	2018 NOV 17 10:52:49	2018 NOV 17 10:49:24	270.0	116.2	60.3	9.4	
NOMAD	340	Ingress	2018 NOV 17 12:01:51	2018 NOV 17 12:06:37	2018 NOV 17 12:05:30	286.0	-100.0	-50.4	20.2	
N/A	341	Egress	2018 NOV 17 12:46:10	2018 NOV 17 12:50:41	2018 NOV 17 12:47:16	271.0	87.6	60.4	9.4	
N/A	342	Ingress	2018 NOV 17 13:59:42	2018 NOV 17 14:04:29	2018 NOV 17 14:03:22	287.0	-128.8	-50.3	20.1	
N/A	343	Egress	2018 NOV 17 14:44:00	2018 NOV 17 14:48:31	2018 NOV 17 14:45:05	271.0	58.9	60.4	9.4	
N/A	344	Ingress	2018 NOV 17 15:57:34	2018 NOV 17 16:02:21	2018 NOV 17 16:01:14	287.0	-157.7	-50.1	20.1	
N/A	345	Egress	2018 NOV 17 16:41:50	2018 NOV 17 16:46:22	2018 NOV 17 16:42:56	272.0	30.1	60.3	9.4	
N/A	346	Ingress	2018 NOV 17 17:55:28	2018 NOV 17 18:00:15	2018 NOV 17 17:59:08	287.0	173.2	-49.8	20.1	
NOMAD	347	Egress	2018 NOV 17 18:39:43	2018 NOV 17 18:44:14	2018 NOV 17 18:40:49	271.0	1.3	60.3	9.4	
ACS	348	Ingress	2018 NOV 17 19:53:24	2018 NOV 17 19:58:11	2018 NOV 17 19:57:04	287.0	144.4	-49.7	20.1	
N/A	349	Egress	2018 NOV 17 20:37:37	2018 NOV 17 20:42:08	2018 NOV 17 20:38:43	271.0	-27.4	60.3	9.4	
N/A	350	Ingress	2018 NOV 17 21:51:20	2018 NOV 17 21:56:08	2018 NOV 17 21:55:00	288.0	115.4	-49.5	20.1	
NOMAD	351	Egress	2018 NOV 17 22:35:31	2018 NOV 17 22:40:03	2018 NOV 17 22:36:37	272.0	-56.1	60.3	9.4	
ACS	352	Ingress	2018 NOV 17 23:49:14	2018 NOV 17 23:54:03	2018 NOV 17 23:52:55	289.0	86.7	-49.4	20.1	
N/A	353	Egress	2018 NOV 18 00:33:24	2018 NOV 18 00:37:57	2018 NOV 18 00:34:30	273.0	-84.7	60.3	9.4	
N/A	354	Ingress	2018 NOV 18 01:47:05	2018 NOV 18 01:51:54	2018 NOV 18 01:50:47	289.0	57.9	-49.3	20.1	
NOMAD	355	Egress	2018 NOV 18 02:31:14	2018 NOV 18 02:35:47	2018 NOV 18 02:32:20	273.0	-113.4	60.3	9.4	
N/A	356	Ingress	2018 NOV 18 03:44:55	2018 NOV 18 03:49:45	2018 NOV 18 03:48:37	290.0	29.0	-49.2	20.0	
N/A	357	Egress	2018 NOV 18 04:29:03	2018 NOV 18 04:33:37	2018 NOV 18 04:30:09	274.0	-142.1	60.3	9.4	
N/A	358	Ingress	2018 NOV 18 05:42:51	2018 NOV 18 05:47:40	2018 NOV 18 05:46:33	289.0	-0.1	-48.9	20.0	
ACS	359	Egress	2018 NOV 18 06:26:57	2018 NOV 18 06:31:31	2018 NOV 18 06:28:03	274.0	-171.0	60.3	9.4	
NOMAD	360	Ingress	2018 NOV 18 07:40:49	2018 NOV 18 07:45:38	2018 NOV 18 07:44:30	289.0	-29.1	-48.6	20.0	
N/A	361	Egress	2018 NOV 18 08:24:52	2018 NOV 18 08:29:27	2018 NOV 18 08:25:59	275.0	160.3	60.2	9.4	
N/A	362	Ingress	2018 NOV 18 09:38:45	2018 NOV 18 09:43:35	2018 NOV 18 09:42:27	290.0	-57.9	-48.5	20.0	
NOMAD	363	Egress	2018 NOV 18 10:22:47	2018 NOV 18 10:27:22	2018 NOV 18 10:23:53	275.0	131.6	60.2	9.4	
ACS	364	Ingress	2018 NOV 18 11:36:38	2018 NOV 18 11:41:29	2018 NOV 18 11:40:21	291.0	-86.6	-48.4	20.0	
N/A	365	Egress	2018 NOV 18 12:20:39	2018 NOV 18 12:25:15	2018 NOV 18 12:21:46	276.0	103.0	60.3	9.4	
N/A	366	Ingress	2018 NOV 18 13:34:30	2018 NOV 18 13:39:21	2018 NOV 18 13:38:13	291.0	-115.7	-48.2	20.0	
NOMAD	367	Egress	2018 NOV 18 14:18:29	2018 NOV 18 14:23:06	2018 NOV 18 14:19:36	277.0	74.4	60.3	9.4	
N/A	368	Ingress	2018 NOV 18 15:32:21	2018 NOV 18 15:37:13	2018 NOV 18 15:36:05	292.0	-144.5	-48.0	19.9	
N/A	369	Egress	2018 NOV 18 16:16:19	2018 NOV 18 16:20:57	2018 NOV 18 16:17:26	278.0	45.6	60.3	9.4	
N/A	370	Ingress	2018 NOV 18 17:30:15	2018 NOV 18 17:35:07	2018 NOV 18 17:33:58	292.0	-173.3	-47.9	19.9	
ACS	371	Egress	2018 NOV 18 18:14:11	2018 NOV 18 18:18:49	2018 NOV 18 18:15:18	278.0	16.8	60.2	9.3	
NOMAD	372	Ingress	2018 NOV 18 19:28:10	2018 NOV 18 19:33:03	2018 NOV 18 19:31:54	293.0	157.6	-47.6	19.9	
N/A	373	Egress	2018 NOV 18 20:12:05	2018 NOV 18 20:16:42	2018 NOV 18 20:13:12	277.0	-12.0	60.2	9.3	
