NOM_02, OCCEG, 37, 57, 127, 143, 186, 226, 243
NOM_02, OCCIN, 36, 103, 137, 289
NOM_03, OCCEG, 7, 9, 19, 32, 34, 36, 43, 46, 48, 50, 63, 70, 71, 76, 78, 84, 91, 97, 101, 103, 113, 116, 122, 124, 145, 156, 168, 201, 209, 213, 230, 236, 245, 262, 298, 301, 303, 321, 332, 333, 337
NOM_03, OCCIN, 3, 7, 9, 24, 31, 41, 44, 65, 71, 76, 84, 86, 94, 107, 133, 148, 175, 177, 181, 190, 194, 196, 204, 206, 225, 231, 235, 248, 304, 307, 309, 329, 341
CO_001, OCCIN, 58, 135, 339
CO_002, OCCEG, 27, 52, 62, 68, 184, 278, 304, 323, 327, 339
CO_002, OCCIN, 46, 110, 121, 221, 250, 271, 273, 286, 327, 332, 333
CO2_01, OCCEG, 3
CO2_02, OCCEG, 5, 31, 41, 58, 65, 82, 93, 132, 158, 170, 268, 295, 309, 317, 329
CO2_02, OCCIN, 5, 48, 62, 82, 93, 105, 140, 323
HCL_01, OCCEG, 18, 21, 94, 99, 280
HCL_01, OCCIN, 150, 165, 233, 337
FUL_01, OCCEG, 15, 107, 141, 260
FUL_01, OCCIN, 63, 161, 167, 223, 311
