Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
69	2018 MAY 25 08:51:33	2018 MAY 25 09:54:19	2018 MAY 25 09:22:51	3766.0	178.7	-50.3	-15.7	-63.1	-20.0	63.1	15.1	
70	2018 MAY 25 10:49:28	2018 MAY 25 11:52:13	2018 MAY 25 11:20:45	3766.0	149.8	-79.2	-44.5	-63.2	-19.8	63.3	15.1	
71	2018 MAY 25 12:47:21	2018 MAY 25 13:50:05	2018 MAY 25 13:18:37	3764.0	121.2	-108.1	-73.2	-63.4	-19.6	63.5	15.1	
72	2018 MAY 25 14:45:12	2018 MAY 25 15:47:57	2018 MAY 25 15:16:29	3766.0	92.4	-137.0	-101.9	-63.6	-19.4	63.6	15.1	
73	2018 MAY 25 16:43:03	2018 MAY 25 17:45:49	2018 MAY 25 17:14:21	3766.0	63.8	-165.9	-130.7	-63.6	-19.3	63.6	15.1	
74	2018 MAY 25 18:40:58	2018 MAY 25 19:43:45	2018 MAY 25 19:12:15	3768.0	34.9	165.1	-159.4	-63.6	-19.2	63.7	15.0	
75	2018 MAY 25 20:38:56	2018 MAY 25 21:41:41	2018 MAY 25 21:10:13	3766.0	6.2	136.2	171.9	-63.8	-19.0	63.9	15.0	
76	2018 MAY 25 22:36:52	2018 MAY 25 23:39:37	2018 MAY 25 23:08:09	3766.0	-22.6	107.3	143.2	-64.0	-18.9	64.1	15.0	
77	2018 MAY 26 00:34:46	2018 MAY 26 01:37:29	2018 MAY 26 01:06:01	3764.0	-51.3	78.4	114.4	-64.2	-18.7	64.3	15.0	
78	2018 MAY 26 02:32:36	2018 MAY 26 03:35:19	2018 MAY 26 03:03:51	3764.0	-80.0	49.5	85.7	-64.3	-18.5	64.3	15.0	
79	2018 MAY 26 04:30:27	2018 MAY 26 05:33:11	2018 MAY 26 05:01:43	3764.0	-108.7	20.6	56.9	-64.3	-18.5	64.3	15.0	
80	2018 MAY 26 06:28:21	2018 MAY 26 07:31:07	2018 MAY 26 06:59:39	3766.0	-137.4	-8.4	28.2	-64.4	-18.4	64.4	15.0	
81	2018 MAY 26 08:26:17	2018 MAY 26 09:29:05	2018 MAY 26 08:57:35	3768.0	-166.2	-37.3	-0.5	-64.5	-18.2	64.6	14.9	
82	2018 MAY 26 10:24:13	2018 MAY 26 11:26:59	2018 MAY 26 10:55:29	3768.0	165.0	-66.2	-29.3	-64.6	-18.0	64.7	14.9	
83	2018 MAY 26 12:22:06	2018 MAY 26 13:24:53	2018 MAY 26 12:53:23	3768.0	136.3	-95.1	-58.0	-64.8	-17.8	65.0	14.9	
84	2018 MAY 26 14:19:57	2018 MAY 26 15:22:43	2018 MAY 26 14:51:13	3766.0	107.6	-124.0	-86.7	-65.0	-17.7	65.0	14.9	
85	2018 MAY 26 16:17:47	2018 MAY 26 17:20:35	2018 MAY 26 16:49:05	3768.0	78.9	-152.9	-115.4	-65.0	-17.6	65.0	14.9	
86	2018 MAY 26 18:15:41	2018 MAY 26 19:18:29	2018 MAY 26 18:46:59	3768.0	50.2	178.1	-144.2	-65.1	-17.5	65.1	14.9	
87	2018 MAY 26 20:13:38	2018 MAY 26 21:16:25	2018 MAY 26 20:44:55	3768.0	21.4	149.1	-172.9	-65.1	-17.3	65.2	14.8	
88	2018 MAY 26 22:11:35	2018 MAY 26 23:14:21	2018 MAY 26 22:42:51	3766.0	-7.3	120.2	158.3	-65.3	-17.2	65.4	14.8	
89	2018 MAY 27 00:09:30	2018 MAY 27 01:12:13	2018 MAY 27 00:40:45	3764.0	-36.1	91.3	129.5	-65.5	-17.1	65.5	14.8	
90	2018 MAY 27 02:07:21	2018 MAY 27 03:10:05	2018 MAY 27 02:38:35	3766.0	-64.9	62.5	100.9	-65.6	-16.9	65.7	14.8	
91	2018 MAY 27 04:05:10	2018 MAY 27 05:07:55	2018 MAY 27 04:36:25	3766.0	-93.6	33.5	72.1	-65.6	-16.8	65.6	14.8	
92	2018 MAY 27 06:03:04	2018 MAY 27 07:05:49	2018 MAY 27 06:34:21	3766.0	-122.3	4.6	43.3	-65.7	-16.7	65.7	14.8	
93	2018 MAY 27 08:00:59	2018 MAY 27 09:03:47	2018 MAY 27 08:32:17	3770.0	-151.1	-24.4	14.7	-65.7	-16.6	65.8	14.8	
94	2018 MAY 27 09:58:54	2018 MAY 27 11:01:41	2018 MAY 27 10:30:11	3768.0	-179.8	-53.3	-14.2	-65.9	-16.4	65.9	14.7	
95	2018 MAY 27 11:56:48	2018 MAY 27 12:59:35	2018 MAY 27 12:28:05	3768.0	151.4	-82.2	-42.9	-66.0	-16.2	66.1	14.7	
96	2018 MAY 27 13:54:40	2018 MAY 27 14:57:25	2018 MAY 27 14:25:55	3766.0	122.7	-111.1	-71.7	-66.1	-16.1	66.2	14.7	
97	2018 MAY 27 15:52:30	2018 MAY 27 16:55:17	2018 MAY 27 16:23:45	3768.0	94.0	-140.0	-100.3	-66.2	-16.0	66.3	14.7	
98	2018 MAY 27 17:50:21	2018 MAY 27 18:53:09	2018 MAY 27 18:21:37	3770.0	65.2	-169.0	-129.1	-66.2	-15.9	66.3	14.7	
99	2018 MAY 27 19:48:16	2018 MAY 27 20:51:05	2018 MAY 27 20:19:33	3770.0	36.5	162.1	-157.8	-66.3	-15.8	66.4	14.7	
100	2018 MAY 27 21:46:13	2018 MAY 27 22:48:59	2018 MAY 27 22:17:29	3766.0	7.8	133.1	173.3	-66.4	-15.7	66.4	14.6	
101	2018 MAY 27 23:44:08	2018 MAY 28 00:46:53	2018 MAY 28 00:15:25	3766.0	-21.1	104.2	144.6	-66.5	-15.6	66.6	14.6	
102	2018 MAY 28 01:42:01	2018 MAY 28 02:44:45	2018 MAY 28 02:13:15	3766.0	-49.8	75.3	115.9	-66.7	-15.4	66.7	14.6	
103	2018 MAY 28 03:39:50	2018 MAY 28 04:42:35	2018 MAY 28 04:11:05	3766.0	-78.5	46.4	87.2	-66.7	-15.3	66.8	14.6	
104	2018 MAY 28 05:37:42	2018 MAY 28 06:40:29	2018 MAY 28 06:08:57	3768.0	-107.2	17.5	58.5	-66.8	-15.2	66.8	14.6	
105	2018 MAY 28 07:35:36	2018 MAY 28 08:38:23	2018 MAY 28 08:06:53	3768.0	-136.0	-11.5	29.6	-66.8	-15.2	66.8	14.6	
106	2018 MAY 28 09:33:31	2018 MAY 28 10:36:19	2018 MAY 28 10:04:49	3768.0	-164.7	-40.4	0.8	-67.0	-15.0	66.9	14.5	
107	2018 MAY 28 11:31:26	2018 MAY 28 12:34:13	2018 MAY 28 12:02:41	3768.0	166.5	-69.3	-27.9	-67.1	-14.8	67.1	14.5	
108	2018 MAY 28 13:29:19	2018 MAY 28 14:32:05	2018 MAY 28 14:00:33	3768.0	137.7	-98.2	-56.6	-67.2	-14.7	67.2	14.5	
109	2018 MAY 28 15:27:09	2018 MAY 28 16:29:55	2018 MAY 28 15:58:23	3768.0	109.0	-127.1	-85.3	-67.3	-14.6	67.3	14.5	
110	2018 MAY 28 17:24:59	2018 MAY 28 18:27:47	2018 MAY 28 17:56:15	3770.0	80.2	-156.1	-114.0	-67.3	-14.5	67.3	14.5	
111	2018 MAY 28 19:22:52	2018 MAY 28 20:25:41	2018 MAY 28 19:54:09	3770.0	51.5	175.0	-142.8	-67.3	-14.4	67.3	14.5	
112	2018 MAY 28 21:20:49	2018 MAY 28 22:23:37	2018 MAY 28 21:52:05	3770.0	22.7	146.0	-171.5	-67.3	-14.3	67.4	14.4	
113	2018 MAY 28 23:18:45	2018 MAY 29 00:21:31	2018 MAY 28 23:50:01	3766.0	-5.9	117.1	159.7	-67.5	-14.2	67.6	14.4	
114	2018 MAY 29 01:16:39	2018 MAY 29 02:19:23	2018 MAY 29 01:47:53	3766.0	-34.8	88.2	130.9	-67.6	-14.1	67.7	14.4	
115	2018 MAY 29 03:14:28	2018 MAY 29 04:17:13	2018 MAY 29 03:45:43	3766.0	-63.5	59.3	102.2	-67.7	-13.9	67.8	14.4	
116	2018 MAY 29 05:12:18	2018 MAY 29 06:15:05	2018 MAY 29 05:43:33	3768.0	-92.2	30.4	73.6	-67.7	-13.8	67.8	14.4	
117	2018 MAY 29 07:10:11	2018 MAY 29 08:12:59	2018 MAY 29 07:41:27	3768.0	-120.8	1.4	44.7	-67.8	-13.8	67.8	14.4	
118	2018 MAY 29 09:08:06	2018 MAY 29 10:10:55	2018 MAY 29 09:39:23	3770.0	-149.7	-27.6	16.0	-67.8	-13.7	67.9	14.3	
119	2018 MAY 29 11:06:01	2018 MAY 29 12:08:49	2018 MAY 29 11:37:17	3770.0	-178.5	-56.5	-12.9	-67.9	-13.6	68.0	14.3	
120	2018 MAY 29 13:03:54	2018 MAY 29 14:06:43	2018 MAY 29 13:35:09	3770.0	152.8	-85.4	-41.5	-68.0	-13.4	68.1	14.3	
121	2018 MAY 29 15:01:45	2018 MAY 29 16:04:33	2018 MAY 29 15:32:59	3768.0	124.1	-114.3	-70.2	-68.2	-13.3	68.2	14.3	
122	2018 MAY 29 16:59:34	2018 MAY 29 18:02:23	2018 MAY 29 17:30:51	3770.0	95.3	-143.2	-99.0	-68.2	-13.2	68.2	14.3	
123	2018 MAY 29 18:57:26	2018 MAY 29 20:00:17	2018 MAY 29 19:28:43	3772.0	66.6	-172.2	-127.7	-68.2	-13.1	68.2	14.3	
124	2018 MAY 29 20:55:22	2018 MAY 29 21:58:11	2018 MAY 29 21:26:37	3770.0	37.9	158.9	-156.5	-68.2	-13.1	68.3	14.2	
125	2018 MAY 29 22:53:18	2018 MAY 29 23:56:07	2018 MAY 29 23:24:33	3770.0	9.0	129.9	174.8	-68.3	-13.0	68.4	14.2	
126	2018 MAY 30 00:51:13	2018 MAY 30 01:53:59	2018 MAY 30 01:22:27	3766.0	-19.6	101.0	145.9	-68.5	-12.8	68.5	14.2	
127	2018 MAY 30 02:49:04	2018 MAY 30 03:51:51	2018 MAY 30 03:20:19	3768.0	-48.5	72.1	117.3	-68.5	-12.7	68.6	14.2	
128	2018 MAY 30 04:46:54	2018 MAY 30 05:49:41	2018 MAY 30 05:18:07	3768.0	-77.1	43.2	88.6	-68.6	-12.6	68.6	14.2	
129	2018 MAY 30 06:44:46	2018 MAY 30 07:47:33	2018 MAY 30 07:16:01	3768.0	-105.9	14.2	59.7	-68.6	-12.6	68.6	14.2	
130	2018 MAY 30 08:42:40	2018 MAY 30 09:45:29	2018 MAY 30 09:13:57	3770.0	-134.6	-14.7	31.0	-68.6	-12.5	68.6	14.1	
131	2018 MAY 30 10:40:35	2018 MAY 30 11:43:25	2018 MAY 30 11:11:51	3772.0	-163.5	-43.7	2.3	-68.7	-12.4	68.8	14.1	
132	2018 MAY 30 12:38:29	2018 MAY 30 13:41:17	2018 MAY 30 13:09:43	3770.0	167.8	-72.6	-26.6	-68.8	-12.3	68.9	14.1	
133	2018 MAY 30 14:36:21	2018 MAY 30 15:39:09	2018 MAY 30 15:07:35	3770.0	139.0	-101.5	-55.2	-68.9	-12.1	69.0	14.1	
134	2018 MAY 30 16:34:10	2018 MAY 30 17:36:59	2018 MAY 30 17:05:25	3770.0	110.3	-130.4	-83.9	-69.0	-12.0	69.0	14.1	
135	2018 MAY 30 18:32:00	2018 MAY 30 19:34:51	2018 MAY 30 19:03:17	3772.0	81.6	-159.4	-112.7	-69.0	-12.0	69.0	14.1	
136	2018 MAY 30 20:29:55	2018 MAY 30 21:32:45	2018 MAY 30 21:01:09	3772.0	52.8	171.7	-141.4	-69.0	-11.9	69.0	14.0	
137	2018 MAY 30 22:27:51	2018 MAY 30 23:30:39	2018 MAY 30 22:59:05	3770.0	24.0	142.7	-170.3	-69.0	-11.8	69.1	14.0	
138	2018 MAY 31 00:25:46	2018 MAY 31 01:28:33	2018 MAY 31 00:57:01	3768.0	-4.7	113.8	161.0	-69.2	-11.7	69.2	14.0	
139	2018 MAY 31 02:23:38	2018 MAY 31 03:26:25	2018 MAY 31 02:54:53	3768.0	-33.5	84.9	132.3	-69.3	-11.6	69.3	14.0	
140	2018 MAY 31 04:21:28	2018 MAY 31 05:24:13	2018 MAY 31 04:52:41	3766.0	-62.1	56.0	103.4	-69.4	-11.5	69.3	14.0	
141	2018 MAY 31 06:19:18	2018 MAY 31 07:22:05	2018 MAY 31 06:50:31	3768.0	-90.8	27.0	74.7	-69.3	-11.4	69.3	14.0	
142	2018 MAY 31 08:17:11	2018 MAY 31 09:20:01	2018 MAY 31 08:48:27	3772.0	-119.7	-1.9	46.1	-69.3	-11.4	69.4	13.9	
143	2018 MAY 31 10:15:06	2018 MAY 31 11:17:55	2018 MAY 31 10:46:21	3770.0	-148.4	-30.9	17.1	-69.4	-11.3	69.4	13.9	
144	2018 MAY 31 12:13:00	2018 MAY 31 13:15:49	2018 MAY 31 12:44:15	3770.0	-177.1	-59.8	-11.6	-69.5	-11.2	69.5	13.9	
145	2018 MAY 31 14:10:53	2018 MAY 31 15:13:41	2018 MAY 31 14:42:07	3770.0	154.0	-88.7	-40.3	-69.6	-11.1	69.6	13.9	
146	2018 MAY 31 16:08:43	2018 MAY 31 17:11:31	2018 MAY 31 16:39:57	3770.0	125.2	-117.6	-69.0	-69.6	-11.0	69.7	13.9	
147	2018 MAY 31 18:06:32	2018 MAY 31 19:09:21	2018 MAY 31 18:37:47	3770.0	96.6	-146.6	-97.9	-69.7	-11.0	69.6	13.9	
148	2018 MAY 31 20:04:24	2018 MAY 31 21:07:15	2018 MAY 31 20:35:41	3772.0	67.8	-175.5	-126.6	-69.7	-10.9	69.7	13.8	
149	2018 MAY 31 22:02:20	2018 MAY 31 23:05:11	2018 MAY 31 22:33:35	3772.0	39.1	155.5	-155.2	-69.7	-10.7	69.8	13.8	
150	2018 JUN 01 00:00:16	2018 JUN 01 01:03:05	2018 JUN 01 00:31:31	3770.0	10.3	126.5	176.0	-69.8	-10.7	69.8	13.8	
151	2018 JUN 01 01:58:10	2018 JUN 01 03:00:57	2018 JUN 01 02:29:25	3768.0	-18.5	97.6	147.2	-69.9	-10.6	69.9	13.8	
152	2018 JUN 01 03:56:01	2018 JUN 01 04:58:47	2018 JUN 01 04:27:15	3768.0	-47.3	68.7	118.4	-69.9	-10.5	70.0	13.8	
153	2018 JUN 01 05:53:50	2018 JUN 01 06:56:37	2018 JUN 01 06:25:03	3768.0	-75.9	39.8	89.7	-70.0	-10.4	70.0	13.8	
154	2018 JUN 01 07:51:42	2018 JUN 01 08:54:31	2018 JUN 01 08:22:57	3770.0	-104.7	10.8	60.9	-70.0	-10.4	70.0	13.7	
155	2018 JUN 01 09:49:36	2018 JUN 01 10:52:27	2018 JUN 01 10:20:53	3772.0	-133.5	-18.1	32.3	-70.0	-10.3	70.0	13.7	
156	2018 JUN 01 11:47:31	2018 JUN 01 12:50:21	2018 JUN 01 12:18:47	3772.0	-162.3	-47.1	3.4	-70.1	-10.2	70.1	13.7	
157	2018 JUN 01 13:45:24	2018 JUN 01 14:48:13	2018 JUN 01 14:16:39	3770.0	169.0	-76.0	-25.4	-70.2	-10.1	70.2	13.7	
158	2018 JUN 01 15:43:15	2018 JUN 01 16:46:03	2018 JUN 01 16:14:29	3768.0	140.4	-104.9	-54.2	-70.3	-10.0	70.3	13.7	
159	2018 JUN 01 17:41:04	2018 JUN 01 18:43:53	2018 JUN 01 18:12:19	3770.0	111.5	-133.8	-82.9	-70.3	-9.9	70.3	13.7	
160	2018 JUN 01 19:38:55	2018 JUN 01 20:41:45	2018 JUN 01 20:10:09	3772.0	82.7	-162.8	-111.6	-70.3	-9.9	70.3	13.6	
161	2018 JUN 01 21:36:49	2018 JUN 01 22:39:39	2018 JUN 01 22:08:03	3772.0	53.9	168.3	-140.4	-70.3	-9.8	70.3	13.6	
162	2018 JUN 01 23:34:45	2018 JUN 02 00:37:35	2018 JUN 02 00:05:59	3772.0	25.2	139.3	-169.0	-70.3	-9.7	70.4	13.6	
