Instrument	Occultation Index	Occultation Type	UTC Start Time	UTC End Time	UTC Transition Time	Duration (s)	Tangent Centre Longitude	Tangent Centre Latitude	Tangent Centre Local Time (hrs)	
NOMAD	39	Egress	2018 MAY 22 03:54:14	2018 MAY 22 04:05:02	2018 MAY 22 03:56:48	648.0	-136.2	1.5	6.0	
NOMAD	40	Ingress	2018 MAY 22 05:25:13	2018 MAY 22 05:35:22	2018 MAY 22 05:32:55	609.0	22.9	83.5	18.1	
NOMAD	41	Egress	2018 MAY 22 05:52:30	2018 MAY 22 06:03:04	2018 MAY 22 05:54:59	634.0	-165.0	0.2	6.0	
N/A	42	Ingress	2018 MAY 22 07:23:06	2018 MAY 22 07:33:05	2018 MAY 22 07:30:41	599.0	-5.9	83.2	18.0	
N/A	43	Egress	2018 MAY 22 07:50:46	2018 MAY 22 08:01:11	2018 MAY 22 07:53:12	625.0	166.2	-1.0	6.0	
N/A	44	Ingress	2018 MAY 22 09:21:00	2018 MAY 22 09:30:49	2018 MAY 22 09:28:28	589.0	-34.8	83.6	18.0	
N/A	45	Egress	2018 MAY 22 09:48:59	2018 MAY 22 09:59:16	2018 MAY 22 09:51:22	617.0	137.5	-2.2	6.0	
NOMAD	46	Ingress	2018 MAY 22 11:18:50	2018 MAY 22 11:28:31	2018 MAY 22 11:26:13	581.0	-63.6	83.5	18.0	
NOMAD	47	Egress	2018 MAY 22 11:47:08	2018 MAY 22 11:57:17	2018 MAY 22 11:49:28	609.0	108.7	-3.3	6.0	
N/A	48	Ingress	2018 MAY 22 13:16:34	2018 MAY 22 13:26:07	2018 MAY 22 13:23:51	573.0	-92.4	83.1	18.0	
N/A	49	Egress	2018 MAY 22 13:45:12	2018 MAY 22 13:55:11	2018 MAY 22 13:47:30	599.0	80.0	-4.2	6.0	
ACS	50	Ingress	2018 MAY 22 15:14:22	2018 MAY 22 15:23:45	2018 MAY 22 15:21:33	563.0	-121.3	83.0	18.0	
ACS	51	Egress	2018 MAY 22 15:43:18	2018 MAY 22 15:53:08	2018 MAY 22 15:45:33	590.0	51.3	-5.1	6.0	
N/A	52	Ingress	2018 MAY 22 17:12:15	2018 MAY 22 17:21:31	2018 MAY 22 17:19:20	556.0	-150.2	83.3	18.0	
N/A	53	Egress	2018 MAY 22 17:41:27	2018 MAY 22 17:51:09	2018 MAY 22 17:43:40	582.0	22.5	-5.9	6.0	
NOMAD	54	Ingress	2018 MAY 22 19:10:08	2018 MAY 22 19:19:17	2018 MAY 22 19:17:08	549.0	-179.0	83.1	18.0	
NOMAD	55	Egress	2018 MAY 22 19:39:37	2018 MAY 22 19:49:11	2018 MAY 22 19:41:48	574.0	-6.3	-6.8	6.0	
ACS	56	Ingress	2018 MAY 22 21:07:59	2018 MAY 22 21:17:02	2018 MAY 22 21:14:55	543.0	152.2	82.9	18.0	
ACS	57	Egress	2018 MAY 22 21:37:46	2018 MAY 22 21:47:13	2018 MAY 22 21:39:55	567.0	-35.0	-7.8	6.0	
N/A	58	Ingress	2018 MAY 22 23:05:48	2018 MAY 22 23:14:45	2018 MAY 22 23:12:40	537.0	123.4	82.8	18.0	
N/A	59	Egress	2018 MAY 22 23:35:53	2018 MAY 22 23:45:14	2018 MAY 22 23:38:00	561.0	-63.7	-8.7	6.0	
N/A	60	Ingress	2018 MAY 23 01:03:38	2018 MAY 23 01:12:28	2018 MAY 23 01:10:25	530.0	94.5	82.8	17.9	
N/A	61	Egress	2018 MAY 23 01:33:56	2018 MAY 23 01:43:12	2018 MAY 23 01:36:02	556.0	-92.5	-9.5	6.0	
NOMAD	62	Ingress	2018 MAY 23 03:01:27	2018 MAY 23 03:10:10	2018 MAY 23 03:08:09	523.0	65.7	82.8	17.9	
NOMAD	63	Egress	2018 MAY 23 03:32:00	2018 MAY 23 03:41:07	2018 MAY 23 03:34:03	547.0	-121.2	-10.3	6.0	
ACS	64	Ingress	2018 MAY 23 04:59:16	2018 MAY 23 05:07:52	2018 MAY 23 05:05:52	516.0	36.9	82.6	17.9	
ACS	65	Egress	2018 MAY 23 05:30:06	2018 MAY 23 05:39:06	2018 MAY 23 05:32:08	540.0	-150.0	-11.1	6.0	
N/A	66	Ingress	2018 MAY 23 06:57:08	2018 MAY 23 07:05:37	2018 MAY 23 07:03:40	509.0	8.0	82.8	17.9	
N/A	67	Egress	2018 MAY 23 07:28:16	2018 MAY 23 07:37:09	2018 MAY 23 07:30:15	533.0	-178.7	-12.0	6.0	
N/A	68	Ingress	2018 MAY 23 08:55:03	2018 MAY 23 09:03:26	2018 MAY 23 09:01:30	503.0	-20.8	82.6	17.9	
N/A	69	Egress	2018 MAY 23 09:26:25	2018 MAY 23 09:35:14	2018 MAY 23 09:28:23	529.0	152.5	-12.9	6.0	
NOMAD	70	Ingress	2018 MAY 23 10:52:55	2018 MAY 23 11:01:13	2018 MAY 23 10:59:19	498.0	-49.7	83.0	17.9	
NOMAD	71	Egress	2018 MAY 23 11:24:30	2018 MAY 23 11:33:15	2018 MAY 23 11:26:27	525.0	123.8	-13.8	6.0	
N/A	72	Ingress	2018 MAY 23 12:50:42	2018 MAY 23 12:58:55	2018 MAY 23 12:57:02	493.0	-78.4	82.6	17.9	
N/A	73	Egress	2018 MAY 23 13:22:31	2018 MAY 23 13:31:10	2018 MAY 23 13:24:27	519.0	95.1	-14.5	6.0	
ACS	74	Ingress	2018 MAY 23 14:48:29	2018 MAY 23 14:56:36	2018 MAY 23 14:54:44	487.0	-107.2	82.5	17.9	
ACS	75	Egress	2018 MAY 23 15:20:31	2018 MAY 23 15:29:04	2018 MAY 23 15:22:25	513.0	66.3	-15.1	6.0	
N/A	76	Ingress	2018 MAY 23 16:46:21	2018 MAY 23 16:54:23	2018 MAY 23 16:52:32	482.0	-136.0	82.4	17.9	
N/A	77	Egress	2018 MAY 23 17:18:35	2018 MAY 23 17:27:02	2018 MAY 23 17:20:28	507.0	37.6	-15.8	6.0	
N/A	78	Ingress	2018 MAY 23 18:44:14	2018 MAY 23 18:52:12	2018 MAY 23 18:50:22	478.0	-164.9	82.6	17.9	
N/A	79	Egress	2018 MAY 23 19:16:40	2018 MAY 23 19:25:03	2018 MAY 23 19:18:32	503.0	8.9	-16.4	6.0	
NOMAD	80	Ingress	2018 MAY 23 20:42:06	2018 MAY 23 20:49:59	2018 MAY 23 20:48:11	473.0	166.3	82.5	17.8	
NOMAD	81	Egress	2018 MAY 23 21:14:46	2018 MAY 23 21:23:03	2018 MAY 23 21:16:36	497.0	-19.9	-17.2	6.0	
ACS	82	Ingress	2018 MAY 23 22:39:56	2018 MAY 23 22:47:45	2018 MAY 23 22:45:58	469.0	137.5	82.4	17.8	
ACS	83	Egress	2018 MAY 23 23:12:49	2018 MAY 23 23:21:02	2018 MAY 23 23:14:38	493.0	-48.6	-17.9	6.0	
N/A	84	Ingress	2018 MAY 24 00:37:44	2018 MAY 24 00:45:30	2018 MAY 24 00:43:43	466.0	108.7	82.4	17.8	
N/A	85	Egress	2018 MAY 24 01:10:49	2018 MAY 24 01:19:00	2018 MAY 24 01:12:38	491.0	-77.3	-18.6	6.0	
NOMAD	86	Ingress	2018 MAY 24 02:35:34	2018 MAY 24 02:43:14	2018 MAY 24 02:41:29	460.0	79.8	82.4	17.8	
NOMAD	87	Egress	2018 MAY 24 03:08:49	2018 MAY 24 03:16:54	2018 MAY 24 03:10:36	485.0	-106.1	-19.2	6.0	
NOMAD	88	Ingress	2018 MAY 24 04:33:23	2018 MAY 24 04:40:59	2018 MAY 24 04:39:14	456.0	51.1	82.2	17.8	
NOMAD	89	Egress	2018 MAY 24 05:06:50	2018 MAY 24 05:14:49	2018 MAY 24 05:08:36	479.0	-134.8	-19.7	6.0	
ACS	90	Ingress	2018 MAY 24 06:31:14	2018 MAY 24 06:38:45	2018 MAY 24 06:37:02	451.0	22.4	82.0	17.8	
ACS	91	Egress	2018 MAY 24 07:04:55	2018 MAY 24 07:12:49	2018 MAY 24 07:06:40	474.0	-163.5	-20.4	6.0	
N/A	92	Ingress	2018 MAY 24 08:29:08	2018 MAY 24 08:36:35	2018 MAY 24 08:34:53	447.0	-6.6	82.2	17.8	
N/A	93	Egress	2018 MAY 24 09:03:01	2018 MAY 24 09:10:52	2018 MAY 24 09:04:45	471.0	167.7	-21.1	6.0	
NOMAD	94	Ingress	2018 MAY 24 10:27:02	2018 MAY 24 10:34:25	2018 MAY 24 10:32:43	443.0	-35.4	82.1	17.8	
NOMAD	95	Egress	2018 MAY 24 11:01:04	2018 MAY 24 11:08:53	2018 MAY 24 11:02:48	469.0	139.0	-21.8	6.0	
N/A	96	Ingress	2018 MAY 24 12:24:51	2018 MAY 24 12:32:11	2018 MAY 24 12:30:30	440.0	-64.2	82.1	17.8	
N/A	97	Egress	2018 MAY 24 12:59:04	2018 MAY 24 13:06:49	2018 MAY 24 13:00:47	465.0	110.3	-22.5	6.0	
ACS	98	Ingress	2018 MAY 24 14:22:36	2018 MAY 24 14:29:53	2018 MAY 24 14:28:13	437.0	-93.0	82.1	17.8	
ACS	99	Egress	2018 MAY 24 14:57:00	2018 MAY 24 15:04:41	2018 MAY 24 14:58:42	461.0	81.6	-22.9	6.0	
NOMAD	100	Ingress	2018 MAY 24 16:20:26	2018 MAY 24 16:27:38	2018 MAY 24 16:26:00	432.0	-121.7	82.0	17.8	
NOMAD	101	Egress	2018 MAY 24 16:55:00	2018 MAY 24 17:02:36	2018 MAY 24 16:56:41	456.0	52.8	-23.4	6.0	
N/A	102	Ingress	2018 MAY 24 18:18:20	2018 MAY 24 18:25:29	2018 MAY 24 18:23:51	429.0	-150.5	81.8	17.8	
N/A	103	Egress	2018 MAY 24 18:53:03	2018 MAY 24 19:00:35	2018 MAY 24 18:54:43	452.0	24.1	-24.0	6.0	
NOMAD	104	Ingress	2018 MAY 24 20:16:13	2018 MAY 24 20:23:19	2018 MAY 24 20:21:42	426.0	-179.4	82.0	17.7	
NOMAD	105	Egress	2018 MAY 24 20:51:06	2018 MAY 24 20:58:35	2018 MAY 24 20:52:46	449.0	-4.7	-24.5	6.0	
ACS	106	Ingress	2018 MAY 24 22:14:04	2018 MAY 24 22:21:07	2018 MAY 24 22:19:31	423.0	151.8	81.9	17.7	
ACS	107	Egress	2018 MAY 24 22:49:08	2018 MAY 24 22:56:34	2018 MAY 24 22:50:47	446.0	-33.4	-25.1	6.0	
N/A	108	Ingress	2018 MAY 25 00:11:54	2018 MAY 25 00:18:54	2018 MAY 25 00:17:18	420.0	123.0	81.8	17.7	
N/A	109	Egress	2018 MAY 25 00:47:08	2018 MAY 25 00:54:32	2018 MAY 25 00:48:46	444.0	-62.1	-25.7	6.0	
NOMAD	110	Ingress	2018 MAY 25 02:09:44	2018 MAY 25 02:16:41	2018 MAY 25 02:15:06	417.0	94.2	81.8	17.7	
NOMAD	111	Egress	2018 MAY 25 02:45:06	2018 MAY 25 02:52:27	2018 MAY 25 02:46:43	441.0	-90.8	-26.2	6.0	
ACS	112	Ingress	2018 MAY 25 04:07:34	2018 MAY 25 04:14:27	2018 MAY 25 04:12:52	413.0	65.4	81.8	17.7	
ACS	113	Egress	2018 MAY 25 04:43:04	2018 MAY 25 04:50:20	2018 MAY 25 04:44:40	436.0	-119.6	-26.7	6.0	
NOMAD	114	Ingress	2018 MAY 25 06:05:24	2018 MAY 25 06:12:14	2018 MAY 25 06:10:40	410.0	36.8	81.6	17.7	
NOMAD	115	Egress	2018 MAY 25 06:41:05	2018 MAY 25 06:48:17	2018 MAY 25 06:42:40	432.0	-148.3	-27.2	6.0	
N/A	116	Ingress	2018 MAY 25 08:03:17	2018 MAY 25 08:10:04	2018 MAY 25 08:08:31	407.0	8.1	81.3	17.7	
N/A	117	Egress	2018 MAY 25 08:39:08	2018 MAY 25 08:46:17	2018 MAY 25 08:40:43	429.0	-177.0	-27.8	6.0	
N/A	118	Ingress	2018 MAY 25 10:01:12	2018 MAY 25 10:07:55	2018 MAY 25 10:06:23	403.0	-20.9	81.6	17.7	
N/A	119	Egress	2018 MAY 25 10:37:11	2018 MAY 25 10:44:19	2018 MAY 25 10:38:46	428.0	154.2	-28.4	6.0	
N/A	120	Ingress	2018 MAY 25 11:59:03	2018 MAY 25 12:05:44	2018 MAY 25 12:04:13	401.0	-49.7	81.5	17.7	
N/A	121	Egress	2018 MAY 25 12:35:11	2018 MAY 25 12:42:16	2018 MAY 25 12:36:45	425.0	125.5	-29.0	6.0	
ACS	122	Ingress	2018 MAY 25 13:56:50	2018 MAY 25 14:03:28	2018 MAY 25 14:01:57	398.0	-78.5	81.6	17.7	
ACS	123	Egress	2018 MAY 25 14:33:06	2018 MAY 25 14:40:08	2018 MAY 25 14:34:39	422.0	96.8	-29.4	6.0	
NOMAD	124	Ingress	2018 MAY 25 15:54:37	2018 MAY 25 16:01:13	2018 MAY 25 15:59:43	396.0	-107.3	81.5	17.7	
NOMAD	125	Egress	2018 MAY 25 16:31:01	2018 MAY 25 16:38:00	2018 MAY 25 16:32:34	419.0	68.1	-29.8	6.0	
N/A	126	Ingress	2018 MAY 25 17:52:30	2018 MAY 25 17:59:03	2018 MAY 25 17:57:33	393.0	-136.0	81.4	17.7	
N/A	127	Egress	2018 MAY 25 18:29:01	2018 MAY 25 18:35:58	2018 MAY 25 18:30:34	417.0	39.3	-30.2	6.0	
N/A	128	Ingress	2018 MAY 25 19:50:24	2018 MAY 25 19:56:54	2018 MAY 25 19:55:24	390.0	-164.7	81.2	17.7	
N/A	129	Egress	2018 MAY 25 20:27:03	2018 MAY 25 20:33:56	2018 MAY 25 20:28:35	413.0	10.6	-30.6	6.0	
NOMAD	130	Ingress	2018 MAY 25 21:48:15	2018 MAY 25 21:54:44	2018 MAY 25 21:53:15	389.0	166.3	81.4	17.6	
NOMAD	131	Egress	2018 MAY 25 22:25:04	2018 MAY 25 22:31:54	2018 MAY 25 22:26:35	410.0	-18.1	-31.2	6.0	
N/A	132	Ingress	2018 MAY 25 23:46:05	2018 MAY 25 23:52:32	2018 MAY 25 23:51:03	387.0	137.5	81.4	17.6	
N/A	133	Egress	2018 MAY 26 00:23:02	2018 MAY 26 00:29:51	2018 MAY 26 00:24:33	409.0	-46.9	-31.7	6.0	
ACS	134	Ingress	2018 MAY 26 01:43:54	2018 MAY 26 01:50:19	2018 MAY 26 01:48:50	385.0	108.7	81.4	17.6	
ACS	135	Egress	2018 MAY 26 02:20:58	2018 MAY 26 02:27:45	2018 MAY 26 02:22:28	407.0	-75.6	-32.1	6.0	
NOMAD	136	Ingress	2018 MAY 26 03:41:44	2018 MAY 26 03:48:05	2018 MAY 26 03:46:38	381.0	79.9	81.4	17.6	
NOMAD	137	Egress	2018 MAY 26 04:18:53	2018 MAY 26 04:25:37	2018 MAY 26 04:20:23	404.0	-104.3	-32.5	6.0	
ACS	138	Ingress	2018 MAY 26 05:39:34	2018 MAY 26 05:45:52	2018 MAY 26 05:44:25	378.0	51.2	81.2	17.6	
ACS	139	Egress	2018 MAY 26 06:16:51	2018 MAY 26 06:23:31	2018 MAY 26 06:18:20	400.0	-133.0	-32.8	6.0	
N/A	140	Ingress	2018 MAY 26 07:37:26	2018 MAY 26 07:43:42	2018 MAY 26 07:42:16	376.0	22.6	81.0	17.6	
N/A	141	Egress	2018 MAY 26 08:14:52	2018 MAY 26 08:21:30	2018 MAY 26 08:16:21	398.0	-161.8	-33.3	6.0	
N/A	142	Ingress	2018 MAY 26 09:35:20	2018 MAY 26 09:41:34	2018 MAY 26 09:40:08	374.0	-6.1	80.8	17.6	
N/A	143	Egress	2018 MAY 26 10:12:54	2018 MAY 26 10:19:30	2018 MAY 26 10:14:22	396.0	169.5	-33.9	6.0	
N/A	144	Ingress	2018 MAY 26 11:33:13	2018 MAY 26 11:39:25	2018 MAY 26 11:37:59	372.0	-35.1	81.1	17.6	
N/A	145	Egress	2018 MAY 26 12:10:54	2018 MAY 26 12:17:28	2018 MAY 26 12:12:21	394.0	140.8	-34.4	6.0	
N/A	146	Ingress	2018 MAY 26 13:31:02	2018 MAY 26 13:37:12	2018 MAY 26 13:35:47	370.0	-63.9	81.1	17.6	
N/A	147	Egress	2018 MAY 26 14:08:49	2018 MAY 26 14:15:22	2018 MAY 26 14:10:16	393.0	112.1	-34.8	6.0	
N/A	148	Ingress	2018 MAY 26 15:28:48	2018 MAY 26 15:34:56	2018 MAY 26 15:33:31	368.0	-92.4	80.7	17.6	
N/A	149	Egress	2018 MAY 26 16:06:42	2018 MAY 26 16:13:12	2018 MAY 26 16:08:09	390.0	83.3	-35.1	6.0	
N/A	150	Ingress	2018 MAY 26 17:26:39	2018 MAY 26 17:32:45	2018 MAY 26 17:31:20	366.0	-121.1	80.6	17.6	
N/A	151	Egress	2018 MAY 26 18:04:39	2018 MAY 26 18:11:07	2018 MAY 26 18:06:06	388.0	54.6	-35.4	6.0	
N/A	152	Ingress	2018 MAY 26 19:24:33	2018 MAY 26 19:30:36	2018 MAY 26 19:29:13	363.0	-150.1	80.8	17.6	
N/A	153	Egress	2018 MAY 26 20:02:40	2018 MAY 26 20:09:05	2018 MAY 26 20:04:06	385.0	25.9	-35.8	6.0	
NOMAD	154	Ingress	2018 MAY 26 21:22:27	2018 MAY 26 21:28:28	2018 MAY 26 21:27:05	361.0	-178.8	80.6	17.6	
NOMAD	155	Egress	2018 MAY 26 22:00:40	2018 MAY 26 22:07:03	2018 MAY 26 22:02:05	383.0	-2.9	-36.2	5.9	
N/A	156	Ingress	2018 MAY 26 23:20:18	2018 MAY 26 23:26:18	2018 MAY 26 23:24:55	360.0	152.5	80.5	17.6	
N/A	157	Egress	2018 MAY 26 23:58:38	2018 MAY 27 00:05:00	2018 MAY 27 00:00:04	382.0	-31.6	-36.7	5.9	
NOMAD	158	Ingress	2018 MAY 27 01:18:07	2018 MAY 27 01:24:06	2018 MAY 27 01:22:43	359.0	123.7	80.5	17.6	
NOMAD	159	Egress	2018 MAY 27 01:56:35	2018 MAY 27 02:02:55	2018 MAY 27 01:58:00	380.0	-60.3	-37.1	5.9	
NOMAD	160	Ingress	2018 MAY 27 03:15:57	2018 MAY 27 03:21:53	2018 MAY 27 03:20:31	356.0	94.9	80.5	17.6	
NOMAD	161	Egress	2018 MAY 27 03:54:29	2018 MAY 27 04:00:48	2018 MAY 27 03:55:54	379.0	-89.0	-37.5	5.9	
NOMAD	162	Ingress	2018 MAY 27 05:13:47	2018 MAY 27 05:19:41	2018 MAY 27 05:18:19	354.0	65.9	80.8	17.5	
NOMAD	163	Egress	2018 MAY 27 05:52:25	2018 MAY 27 05:58:40	2018 MAY 27 05:53:49	375.0	-117.7	-37.8	5.9	
ACS	164	Ingress	2018 MAY 27 07:11:38	2018 MAY 27 07:17:30	2018 MAY 27 07:16:09	352.0	37.3	80.6	17.5	
ACS	165	Egress	2018 MAY 27 07:50:23	2018 MAY 27 07:56:36	2018 MAY 27 07:51:47	373.0	-146.5	-38.1	5.9	
N/A	166	Ingress	2018 MAY 27 09:09:32	2018 MAY 27 09:15:22	2018 MAY 27 09:14:01	350.0	8.6	80.4	17.5	
N/A	167	Egress	2018 MAY 27 09:48:23	2018 MAY 27 09:54:35	2018 MAY 27 09:49:46	372.0	-175.2	-38.6	5.9	
N/A	168	Ingress	2018 MAY 27 11:07:26	2018 MAY 27 11:13:14	2018 MAY 27 11:11:54	348.0	-20.4	80.6	17.5	
N/A	169	Egress	2018 MAY 27 11:46:23	2018 MAY 27 11:52:34	2018 MAY 27 11:47:46	371.0	156.0	-39.0	5.9	
NOMAD	170	Ingress	2018 MAY 27 13:05:17	2018 MAY 27 13:11:04	2018 MAY 27 13:09:43	347.0	-49.2	80.6	17.5	
NOMAD	171	Egress	2018 MAY 27 13:44:19	2018 MAY 27 13:50:29	2018 MAY 27 13:45:42	370.0	127.3	-39.4	5.9	
ACS	172	Ingress	2018 MAY 27 15:03:03	2018 MAY 27 15:08:49	2018 MAY 27 15:07:29	346.0	-77.7	80.2	17.5	
ACS	173	Egress	2018 MAY 27 15:42:11	2018 MAY 27 15:48:19	2018 MAY 27 15:43:34	368.0	98.6	-39.7	5.9	
NOMAD	174	Ingress	2018 MAY 27 17:00:52	2018 MAY 27 17:06:35	2018 MAY 27 17:05:16	343.0	-106.4	80.2	17.5	
NOMAD	175	Egress	2018 MAY 27 17:40:05	2018 MAY 27 17:46:10	2018 MAY 27 17:41:27	365.0	69.9	-40.0	5.9	
N/A	176	Ingress	2018 MAY 27 18:58:45	2018 MAY 27 19:04:27	2018 MAY 27 19:03:07	342.0	-135.4	80.4	17.5	
N/A	177	Egress	2018 MAY 27 19:38:04	2018 MAY 27 19:44:07	2018 MAY 27 19:39:25	363.0	41.2	-40.3	5.9	
N/A	178	Ingress	2018 MAY 27 20:56:39	2018 MAY 27 21:02:19	2018 MAY 27 21:01:00	340.0	-164.0	80.2	17.5	
N/A	179	Egress	2018 MAY 27 21:36:03	2018 MAY 27 21:42:05	2018 MAY 27 21:37:24	362.0	12.4	-40.7	5.9	
N/A	180	Ingress	2018 MAY 27 22:54:31	2018 MAY 27 23:00:10	2018 MAY 27 22:58:51	339.0	167.3	80.1	17.5	
N/A	181	Egress	2018 MAY 27 23:34:01	2018 MAY 27 23:40:01	2018 MAY 27 23:35:22	360.0	-16.3	-41.1	5.9	
NOMAD	182	Ingress	2018 MAY 28 00:52:21	2018 MAY 28 00:57:59	2018 MAY 28 00:56:40	338.0	138.5	80.0	17.5	
NOMAD	183	Egress	2018 MAY 28 01:31:57	2018 MAY 28 01:37:56	2018 MAY 28 01:33:18	359.0	-45.0	-41.5	5.9	
N/A	184	Ingress	2018 MAY 28 02:50:10	2018 MAY 28 02:55:47	2018 MAY 28 02:54:28	337.0	109.7	80.0	17.5	
N/A	185	Egress	2018 MAY 28 03:29:51	2018 MAY 28 03:35:49	2018 MAY 28 03:31:11	358.0	-73.8	-41.8	5.9	
NOMAD	186	Ingress	2018 MAY 28 04:48:00	2018 MAY 28 04:53:34	2018 MAY 28 04:52:16	334.0	81.0	80.0	17.5	
NOMAD	187	Egress	2018 MAY 28 05:27:45	2018 MAY 28 05:33:40	2018 MAY 28 05:29:04	355.0	-102.5	-42.1	5.9	
ACS	188	Ingress	2018 MAY 28 06:45:50	2018 MAY 28 06:51:23	2018 MAY 28 06:50:06	333.0	52.3	79.8	17.5	
ACS	189	Egress	2018 MAY 28 07:25:41	2018 MAY 28 07:31:34	2018 MAY 28 07:27:00	353.0	-131.2	-42.3	5.9	
