Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
42	2018 AUG 15 02:22:02	2018 AUG 15 03:24:43	2018 AUG 15 02:53:23	3758.0	9.3	33.7	175.0	45.8	-39.1	-45.7	9.5	
43	2018 AUG 15 04:20:00	2018 AUG 15 05:22:43	2018 AUG 15 04:51:21	3758.0	-19.5	4.9	146.1	45.5	-39.4	-45.4	9.5	
44	2018 AUG 15 06:17:59	2018 AUG 15 07:20:41	2018 AUG 15 06:49:21	3758.0	-48.4	-24.0	117.3	45.2	-39.6	-45.2	9.5	
45	2018 AUG 15 08:15:55	2018 AUG 15 09:18:37	2018 AUG 15 08:47:17	3758.0	-77.2	-53.0	88.5	45.1	-39.8	-45.0	9.5	
46	2018 AUG 15 10:13:49	2018 AUG 15 11:16:29	2018 AUG 15 10:45:09	3756.0	-106.0	-81.8	59.7	44.9	-40.0	-44.9	9.5	
47	2018 AUG 15 12:11:42	2018 AUG 15 13:14:23	2018 AUG 15 12:43:03	3758.0	-134.8	-110.7	30.9	44.7	-40.2	-44.5	9.5	
48	2018 AUG 15 14:09:37	2018 AUG 15 15:12:19	2018 AUG 15 14:40:59	3758.0	-163.6	-139.4	2.0	44.4	-40.5	-44.3	9.4	
49	2018 AUG 15 16:07:35	2018 AUG 15 17:10:19	2018 AUG 15 16:38:55	3760.0	167.5	-168.3	-26.9	44.1	-40.8	-44.0	9.4	
50	2018 AUG 15 18:05:33	2018 AUG 15 19:08:15	2018 AUG 15 18:36:53	3758.0	138.6	162.8	-55.7	43.9	-41.0	-43.8	9.4	
51	2018 AUG 15 20:03:31	2018 AUG 15 21:06:11	2018 AUG 15 20:34:51	3756.0	109.8	134.0	-84.5	43.7	-41.3	-43.6	9.4	
52	2018 AUG 15 22:01:26	2018 AUG 15 23:04:05	2018 AUG 15 22:32:45	3756.0	81.0	105.1	-113.3	43.5	-41.5	-43.4	9.4	
53	2018 AUG 15 23:59:18	2018 AUG 16 01:01:57	2018 AUG 16 00:30:37	3756.0	52.2	76.2	-142.1	43.3	-41.7	-43.2	9.4	
54	2018 AUG 16 01:57:12	2018 AUG 16 02:59:53	2018 AUG 16 02:28:31	3758.0	23.3	47.5	-171.0	43.1	-42.0	-42.9	9.4	
55	2018 AUG 16 03:55:10	2018 AUG 16 04:57:51	2018 AUG 16 04:26:29	3758.0	-5.6	18.7	160.1	42.8	-42.2	-42.6	9.4	
56	2018 AUG 16 05:53:08	2018 AUG 16 06:55:49	2018 AUG 16 06:24:29	3758.0	-34.4	-10.2	131.2	42.5	-42.4	-42.4	9.4	
57	2018 AUG 16 07:51:06	2018 AUG 16 08:53:47	2018 AUG 16 08:22:27	3758.0	-63.3	-39.1	102.4	42.3	-42.7	-42.2	9.3	
58	2018 AUG 16 09:49:01	2018 AUG 16 10:51:41	2018 AUG 16 10:20:21	3756.0	-92.0	-68.0	73.6	42.0	-42.9	-42.0	9.3	
59	2018 AUG 16 11:46:54	2018 AUG 16 12:49:33	2018 AUG 16 12:18:13	3756.0	-120.9	-96.8	44.8	41.9	-43.1	-41.7	9.3	
60	2018 AUG 16 13:44:48	2018 AUG 16 14:47:29	2018 AUG 16 14:16:07	3758.0	-149.7	-125.6	16.0	41.6	-43.4	-41.4	9.3	
61	2018 AUG 16 15:42:45	2018 AUG 16 16:45:27	2018 AUG 16 16:14:05	3758.0	-178.6	-154.3	-12.9	41.3	-43.7	-41.2	9.3	
62	2018 AUG 16 17:40:44	2018 AUG 16 18:43:25	2018 AUG 16 18:12:03	3758.0	152.5	176.8	-41.8	41.0	-44.0	-40.9	9.3	
63	2018 AUG 16 19:38:43	2018 AUG 16 20:41:23	2018 AUG 16 20:10:01	3756.0	123.7	148.0	-70.6	40.7	-44.3	-40.6	9.3	
64	2018 AUG 16 21:36:39	2018 AUG 16 22:39:17	2018 AUG 16 22:07:57	3754.0	94.9	119.1	-99.4	40.5	-44.5	-40.4	9.3	
65	2018 AUG 16 23:34:33	2018 AUG 17 00:37:11	2018 AUG 17 00:05:51	3754.0	66.1	90.3	-128.2	40.3	-44.8	-40.1	9.3	
66	2018 AUG 17 01:32:26	2018 AUG 17 02:35:05	2018 AUG 17 02:03:43	3756.0	37.3	61.5	-157.1	40.1	-45.0	-39.9	9.3	
67	2018 AUG 17 03:30:23	2018 AUG 17 04:33:03	2018 AUG 17 04:01:41	3756.0	8.4	32.8	174.0	39.7	-45.3	-39.6	9.3	
68	2018 AUG 17 05:28:22	2018 AUG 17 06:31:03	2018 AUG 17 05:59:41	3758.0	-20.5	3.9	145.2	39.5	-45.5	-39.3	9.3	
69	2018 AUG 17 07:26:21	2018 AUG 17 08:29:01	2018 AUG 17 07:57:41	3756.0	-49.3	-24.9	116.3	39.1	-45.8	-39.1	9.2	
70	2018 AUG 17 09:24:18	2018 AUG 17 10:26:59	2018 AUG 17 09:55:37	3758.0	-78.2	-53.8	87.5	38.9	-46.1	-38.8	9.2	
71	2018 AUG 17 11:22:13	2018 AUG 17 12:24:51	2018 AUG 17 11:53:31	3754.0	-107.0	-82.6	58.7	38.7	-46.3	-38.6	9.2	
72	2018 AUG 17 13:20:07	2018 AUG 17 14:22:45	2018 AUG 17 13:51:25	3754.0	-135.8	-111.4	29.9	38.4	-46.6	-38.3	9.2	
73	2018 AUG 17 15:18:03	2018 AUG 17 16:20:43	2018 AUG 17 15:49:21	3756.0	-164.6	-140.1	1.0	38.1	-46.9	-38.0	9.2	
74	2018 AUG 17 17:16:02	2018 AUG 17 18:18:43	2018 AUG 17 17:47:21	3758.0	166.5	-168.9	-27.9	37.8	-47.2	-37.7	9.2	
75	2018 AUG 17 19:14:01	2018 AUG 17 20:16:41	2018 AUG 17 19:45:19	3756.0	137.6	162.3	-56.7	37.5	-47.5	-37.4	9.2	
76	2018 AUG 17 21:11:59	2018 AUG 17 22:14:37	2018 AUG 17 21:43:17	3754.0	108.8	133.5	-85.5	37.2	-47.7	-37.1	9.2	
77	2018 AUG 17 23:09:55	2018 AUG 18 00:12:31	2018 AUG 17 23:41:11	3754.0	79.9	104.6	-114.3	37.1	-48.0	-36.8	9.2	
78	2018 AUG 18 01:07:47	2018 AUG 18 02:10:23	2018 AUG 18 01:39:03	3752.0	51.2	75.9	-143.2	36.7	-48.2	-36.7	9.2	
79	2018 AUG 18 03:05:43	2018 AUG 18 04:08:21	2018 AUG 18 03:36:59	3754.0	22.3	47.2	-172.0	36.4	-48.6	-36.3	9.2	
80	2018 AUG 18 05:03:42	2018 AUG 18 06:06:21	2018 AUG 18 05:34:59	3756.0	-6.6	18.4	159.1	36.1	-48.8	-35.9	9.2	
81	2018 AUG 18 07:01:41	2018 AUG 18 08:04:21	2018 AUG 18 07:32:59	3756.0	-35.4	-10.4	130.2	35.8	-49.1	-35.6	9.2	
82	2018 AUG 18 08:59:39	2018 AUG 18 10:02:17	2018 AUG 18 09:30:57	3754.0	-64.3	-39.2	101.4	35.5	-49.4	-35.4	9.2	
83	2018 AUG 18 10:57:35	2018 AUG 18 12:00:13	2018 AUG 18 11:28:53	3754.0	-93.1	-68.0	72.6	35.2	-49.7	-35.1	9.1	
84	2018 AUG 18 12:55:29	2018 AUG 18 13:58:05	2018 AUG 18 13:26:45	3752.0	-121.9	-96.8	43.7	35.0	-49.9	-34.9	9.1	
85	2018 AUG 18 14:53:24	2018 AUG 18 15:56:03	2018 AUG 18 15:24:41	3756.0	-150.8	-125.5	14.9	34.7	-50.2	-34.5	9.1	
86	2018 AUG 18 16:51:23	2018 AUG 18 17:54:03	2018 AUG 18 17:22:41	3758.0	-179.7	-154.2	-14.0	34.4	-50.5	-34.2	9.1	
87	2018 AUG 18 18:49:23	2018 AUG 18 19:52:01	2018 AUG 18 19:20:39	3756.0	151.5	177.1	-42.9	34.0	-50.8	-33.9	9.1	
88	2018 AUG 18 20:47:22	2018 AUG 18 21:49:59	2018 AUG 18 21:18:39	3754.0	122.6	148.3	-71.7	33.7	-51.2	-33.6	9.1	
89	2018 AUG 18 22:45:19	2018 AUG 18 23:47:55	2018 AUG 18 23:16:35	3752.0	93.8	119.5	-100.5	33.4	-51.5	-33.3	9.1	
90	2018 AUG 19 00:43:13	2018 AUG 19 01:45:49	2018 AUG 19 01:14:29	3752.0	65.0	90.8	-129.3	33.1	-51.8	-33.0	9.1	
91	2018 AUG 19 02:41:08	2018 AUG 19 03:43:45	2018 AUG 19 03:12:23	3754.0	36.2	62.1	-158.2	32.8	-52.1	-32.6	9.1	
92	2018 AUG 19 04:39:06	2018 AUG 19 05:41:43	2018 AUG 19 05:10:23	3754.0	7.3	33.4	172.9	32.5	-52.3	-32.3	9.1	
93	2018 AUG 19 06:37:06	2018 AUG 19 07:39:45	2018 AUG 19 07:08:23	3756.0	-21.6	4.7	144.1	32.2	-52.6	-31.9	9.1	
94	2018 AUG 19 08:35:06	2018 AUG 19 09:37:45	2018 AUG 19 09:06:23	3756.0	-50.5	-24.1	115.2	31.8	-52.9	-31.6	9.1	
95	2018 AUG 19 10:33:04	2018 AUG 19 11:35:41	2018 AUG 19 11:04:21	3754.0	-79.3	-52.9	86.4	31.5	-53.2	-31.4	9.1	
96	2018 AUG 19 12:30:59	2018 AUG 19 13:33:33	2018 AUG 19 13:02:15	3752.0	-108.1	-81.7	57.6	31.3	-53.5	-31.1	9.1	
97	2018 AUG 19 14:28:54	2018 AUG 19 15:31:29	2018 AUG 19 15:00:11	3752.0	-136.9	-110.2	28.7	30.9	-53.8	-30.8	9.1	
98	2018 AUG 19 16:26:51	2018 AUG 19 17:29:29	2018 AUG 19 16:58:09	3754.0	-165.8	-138.8	-0.1	30.5	-54.2	-30.4	9.1	
99	2018 AUG 19 18:24:51	2018 AUG 19 19:27:29	2018 AUG 19 18:56:09	3754.0	165.3	-167.5	-29.0	30.1	-54.5	-30.1	9.1	
100	2018 AUG 19 20:22:52	2018 AUG 19 21:25:29	2018 AUG 19 20:54:07	3754.0	136.4	163.8	-57.9	29.8	-54.8	-29.7	9.1	
101	2018 AUG 19 22:20:51	2018 AUG 19 23:23:25	2018 AUG 19 22:52:05	3752.0	107.6	135.0	-86.7	29.6	-55.1	-29.4	9.1	
102	2018 AUG 20 00:18:47	2018 AUG 20 01:21:19	2018 AUG 20 00:50:01	3750.0	78.8	106.3	-115.5	29.3	-55.4	-29.1	9.1	
103	2018 AUG 20 02:16:40	2018 AUG 20 03:19:15	2018 AUG 20 02:47:55	3752.0	50.0	77.7	-144.4	28.9	-55.7	-28.7	9.1	
104	2018 AUG 20 04:14:37	2018 AUG 20 05:17:13	2018 AUG 20 04:45:53	3752.0	21.1	49.2	-173.2	28.5	-56.1	-28.4	9.1	
105	2018 AUG 20 06:12:38	2018 AUG 20 07:15:13	2018 AUG 20 06:43:53	3752.0	-7.8	20.5	157.9	28.1	-56.4	-28.0	9.1	
106	2018 AUG 20 08:10:38	2018 AUG 20 09:13:15	2018 AUG 20 08:41:55	3754.0	-36.7	-8.2	129.0	27.8	-56.7	-27.6	9.1	
107	2018 AUG 20 10:08:37	2018 AUG 20 11:11:13	2018 AUG 20 10:39:53	3752.0	-65.5	-36.9	100.2	27.4	-57.0	-27.3	9.1	
108	2018 AUG 20 12:06:34	2018 AUG 20 13:09:09	2018 AUG 20 12:37:49	3752.0	-94.3	-65.6	71.4	27.1	-57.3	-27.0	9.1	
109	2018 AUG 20 14:04:29	2018 AUG 20 15:07:03	2018 AUG 20 14:35:45	3752.0	-123.2	-94.2	42.5	26.9	-57.6	-26.7	9.1	
110	2018 AUG 20 16:02:26	2018 AUG 20 17:05:03	2018 AUG 20 16:33:43	3754.0	-152.0	-122.6	13.7	26.5	-57.9	-26.2	9.1	
111	2018 AUG 20 18:00:26	2018 AUG 20 19:03:03	2018 AUG 20 18:31:43	3754.0	179.1	-151.2	-15.2	26.0	-58.3	-25.9	9.2	
112	2018 AUG 20 19:58:27	2018 AUG 20 21:01:03	2018 AUG 20 20:29:43	3754.0	150.2	-179.8	-44.1	25.7	-58.6	-25.5	9.2	
113	2018 AUG 20 21:56:27	2018 AUG 20 22:59:01	2018 AUG 20 22:27:41	3752.0	121.4	151.5	-72.9	25.4	-58.9	-25.2	9.2	
114	2018 AUG 20 23:54:25	2018 AUG 21 00:56:57	2018 AUG 21 00:25:39	3750.0	92.5	122.9	-101.8	25.0	-59.2	-24.9	9.2	
115	2018 AUG 21 01:52:20	2018 AUG 21 02:54:53	2018 AUG 21 02:23:33	3750.0	63.7	94.4	-130.6	24.7	-59.6	-24.5	9.2	
116	2018 AUG 21 03:50:16	2018 AUG 21 04:52:49	2018 AUG 21 04:21:29	3750.0	34.9	65.9	-159.5	24.3	-59.9	-24.2	9.2	
117	2018 AUG 21 05:48:16	2018 AUG 21 06:50:51	2018 AUG 21 06:19:31	3752.0	6.0	37.5	171.7	23.9	-60.2	-23.7	9.2	
118	2018 AUG 21 07:46:17	2018 AUG 21 08:48:53	2018 AUG 21 08:17:33	3754.0	-22.9	8.9	142.8	23.5	-60.5	-23.3	9.2	
119	2018 AUG 21 09:44:18	2018 AUG 21 10:46:53	2018 AUG 21 10:15:33	3754.0	-51.8	-19.8	113.9	23.2	-60.8	-22.9	9.2	
120	2018 AUG 21 11:42:16	2018 AUG 21 12:44:49	2018 AUG 21 12:13:31	3752.0	-80.6	-48.4	85.1	22.8	-61.1	-22.7	9.2	
121	2018 AUG 21 13:40:12	2018 AUG 21 14:42:43	2018 AUG 21 14:11:25	3750.0	-109.4	-76.9	56.3	22.5	-61.4	-22.3	9.2	
122	2018 AUG 21 15:38:08	2018 AUG 21 16:40:41	2018 AUG 21 16:09:23	3752.0	-138.3	-105.3	27.4	22.1	-61.8	-21.9	9.3	
123	2018 AUG 21 17:36:07	2018 AUG 21 18:38:43	2018 AUG 21 18:07:23	3754.0	-167.1	-133.6	-1.4	21.7	-62.1	-21.4	9.3	
124	2018 AUG 21 19:34:08	2018 AUG 21 20:36:43	2018 AUG 21 20:05:23	3752.0	164.0	-162.0	-30.3	21.2	-62.5	-21.1	9.3	
125	2018 AUG 21 21:32:09	2018 AUG 21 22:34:43	2018 AUG 21 22:03:23	3752.0	135.1	169.5	-59.2	20.9	-62.8	-20.7	9.3	
126	2018 AUG 21 23:30:09	2018 AUG 22 00:32:41	2018 AUG 22 00:01:23	3750.0	106.3	141.0	-88.0	20.5	-63.1	-20.3	9.3	
127	2018 AUG 22 01:28:05	2018 AUG 22 02:30:37	2018 AUG 22 01:59:19	3750.0	77.4	112.5	-116.9	20.2	-63.5	-19.9	9.3	
128	2018 AUG 22 03:26:00	2018 AUG 22 04:28:33	2018 AUG 22 03:57:13	3750.0	48.6	84.2	-145.7	19.7	-63.8	-19.6	9.4	
129	2018 AUG 22 05:23:59	2018 AUG 22 06:26:33	2018 AUG 22 05:55:13	3752.0	19.7	55.9	-174.6	19.3	-64.1	-19.1	9.4	
130	2018 AUG 22 07:22:01	2018 AUG 22 08:24:35	2018 AUG 22 07:53:15	3752.0	-9.1	27.6	156.5	18.9	-64.4	-18.7	9.4	
131	2018 AUG 22 09:20:03	2018 AUG 22 10:22:37	2018 AUG 22 09:51:17	3752.0	-38.0	-0.8	127.7	18.5	-64.7	-18.3	9.4	
132	2018 AUG 22 11:18:03	2018 AUG 22 12:20:35	2018 AUG 22 11:49:17	3750.0	-66.9	-29.4	98.8	18.1	-65.0	-18.0	9.5	
133	2018 AUG 22 13:16:00	2018 AUG 22 14:18:31	2018 AUG 22 13:47:15	3750.0	-95.7	-57.8	70.0	17.8	-65.3	-17.6	9.5	
134	2018 AUG 22 15:13:56	2018 AUG 22 16:16:27	2018 AUG 22 15:45:11	3748.0	-124.5	-86.0	41.1	17.4	-65.6	-17.2	9.5	
135	2018 AUG 22 17:11:54	2018 AUG 22 18:14:29	2018 AUG 22 17:43:09	3752.0	-153.4	-114.1	12.3	16.9	-65.9	-16.7	9.5	
136	2018 AUG 22 19:09:55	2018 AUG 22 20:12:31	2018 AUG 22 19:41:11	3754.0	177.7	-142.3	-16.6	16.5	-66.2	-16.3	9.6	
137	2018 AUG 22 21:07:57	2018 AUG 22 22:10:31	2018 AUG 22 21:39:13	3752.0	148.8	-170.5	-45.5	16.1	-66.5	-16.0	9.6	
138	2018 AUG 22 23:05:58	2018 AUG 23 00:08:29	2018 AUG 22 23:37:11	3748.0	120.0	161.2	-74.4	15.7	-66.9	-15.6	9.6	
139	2018 AUG 23 01:03:57	2018 AUG 23 02:06:27	2018 AUG 23 01:35:09	3748.0	91.1	132.9	-103.2	15.3	-67.2	-15.1	9.7	
140	2018 AUG 23 03:01:52	2018 AUG 23 04:04:23	2018 AUG 23 03:33:05	3750.0	62.3	104.7	-132.0	15.0	-67.5	-14.8	9.7	
141	2018 AUG 23 04:59:49	2018 AUG 23 06:02:21	2018 AUG 23 05:31:03	3750.0	33.4	76.7	-160.9	14.5	-67.7	-14.4	9.7	
142	2018 AUG 23 06:57:50	2018 AUG 23 08:00:23	2018 AUG 23 07:29:05	3752.0	4.5	48.6	170.2	14.2	-68.0	-13.9	9.8	
143	2018 AUG 23 08:55:53	2018 AUG 23 09:58:25	2018 AUG 23 09:27:07	3752.0	-24.3	20.4	141.4	13.8	-68.2	-13.5	9.8	
144	2018 AUG 23 10:53:54	2018 AUG 23 11:56:25	2018 AUG 23 11:25:09	3750.0	-53.2	-7.8	112.5	13.3	-68.5	-13.1	9.8	
145	2018 AUG 23 12:51:52	2018 AUG 23 13:54:23	2018 AUG 23 13:23:07	3750.0	-82.0	-35.9	83.7	12.9	-68.8	-12.7	9.9	
146	2018 AUG 23 14:49:48	2018 AUG 23 15:52:17	2018 AUG 23 15:21:01	3748.0	-110.9	-64.0	54.8	12.5	-69.1	-12.4	9.9	
147	2018 AUG 23 16:47:45	2018 AUG 23 17:50:17	2018 AUG 23 17:18:59	3750.0	-139.7	-91.8	26.0	12.1	-69.4	-11.9	10.0	
148	2018 AUG 23 18:45:45	2018 AUG 23 19:48:19	2018 AUG 23 19:17:01	3752.0	-168.6	-119.6	-2.9	11.6	-69.6	-11.4	10.0	
149	2018 AUG 23 20:43:47	2018 AUG 23 21:46:21	2018 AUG 23 21:15:03	3752.0	162.5	-147.5	-31.8	11.2	-69.9	-11.0	10.1	
150	2018 AUG 23 22:41:49	2018 AUG 23 23:44:21	2018 AUG 23 23:13:03	3750.0	133.6	-175.4	-60.7	10.8	-70.2	-10.6	10.1	
151	2018 AUG 24 00:39:49	2018 AUG 24 01:42:19	2018 AUG 24 01:11:03	3748.0	104.8	156.6	-89.5	10.4	-70.4	-10.2	10.2	
152	2018 AUG 24 02:37:46	2018 AUG 24 03:40:15	2018 AUG 24 03:08:59	3748.0	75.9	128.6	-118.4	10.0	-70.7	-9.8	10.2	
153	2018 AUG 24 04:35:42	2018 AUG 24 05:38:13	2018 AUG 24 05:06:55	3750.0	47.1	100.9	-147.2	9.6	-70.9	-9.4	10.3	
154	2018 AUG 24 06:33:42	2018 AUG 24 07:36:13	2018 AUG 24 07:04:55	3750.0	18.2	73.2	-176.1	9.1	-71.0	-8.9	10.4	
155	2018 AUG 24 08:31:44	2018 AUG 24 09:34:17	2018 AUG 24 09:02:59	3752.0	-10.7	45.4	155.0	8.7	-71.2	-8.4	10.4	
156	2018 AUG 24 10:29:47	2018 AUG 24 11:32:19	2018 AUG 24 11:01:01	3752.0	-39.5	17.5	126.2	8.3	-71.5	-8.0	10.5	
157	2018 AUG 24 12:27:47	2018 AUG 24 13:30:17	2018 AUG 24 12:59:03	3750.0	-68.4	-10.5	97.3	7.9	-71.7	-7.7	10.5	
158	2018 AUG 24 14:25:45	2018 AUG 24 15:28:13	2018 AUG 24 14:56:59	3748.0	-97.2	-38.2	68.5	7.5	-71.9	-7.3	10.6	
159	2018 AUG 24 16:23:41	2018 AUG 24 17:26:11	2018 AUG 24 16:54:55	3750.0	-126.1	-65.7	39.6	7.1	-72.1	-6.8	10.7	
160	2018 AUG 24 18:21:40	2018 AUG 24 19:24:11	2018 AUG 24 18:52:55	3750.0	-154.9	-93.3	10.7	6.6	-72.2	-6.4	10.8	
161	2018 AUG 24 20:19:42	2018 AUG 24 21:22:15	2018 AUG 24 20:50:57	3752.0	176.2	-120.7	-18.1	6.1	-72.4	-5.9	10.8	
162	2018 AUG 24 22:17:44	2018 AUG 24 23:20:15	2018 AUG 24 22:48:59	3750.0	147.3	-148.3	-47.0	5.7	-72.5	-5.5	10.9	
