TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1452,1453,0,32,egress,2019 MAR 26 04:46:13,SO ON
1,1,3951,3951,0,34,egress,2019 MAR 26 08:42:50,SO ON
1,1,1452,1453,0,36,egress,2019 MAR 26 12:39:27,SO ON
1,1,3951,3951,0,39,egress,2019 MAR 26 18:34:20,SO ON
1,1,1452,1453,0,40,egress,2019 MAR 26 20:32:29,SO ON
1,1,1427,1427,0,42,egress,2019 MAR 27 00:28:49,SO ON
1,1,1175,1175,0,45,egress,2019 MAR 27 06:23:22,SO ON
1,1,1456,1457,0,46,egress,2019 MAR 27 08:21:29,SO ON
1,1,3951,3951,0,48,egress,2019 MAR 27 12:17:42,SO ON
1,1,1454,1455,0,51,egress,2019 MAR 27 18:12:15,SO ON
1,1,1177,1177,0,53,egress,2019 MAR 27 22:08:20,SO ON
1,1,1215,1215,0,54,egress,2019 MAR 28 00:06:25,SO ON
1,1,254,254,0,57,egress,2019 MAR 28 06:00:46,SO ON
1,1,3951,3951,0,59,egress,2019 MAR 28 09:56:52,SO ON
1,1,1452,1453,0,60,egress,2019 MAR 28 11:54:54,SO ON
1,1,3951,3951,0,63,egress,2019 MAR 28 17:49:14,SO ON
1,1,1452,1453,0,65,egress,2019 MAR 28 21:45:15,SO ON
1,1,1427,1427,0,68,egress,2019 MAR 29 03:39:23,SO ON
1,1,1215,1215,0,69,egress,2019 MAR 29 05:37:27,SO ON
1,1,1452,1453,0,71,egress,2019 MAR 29 09:33:28,SO ON
1,1,3951,3951,0,74,egress,2019 MAR 29 15:27:32,SO ON
1,1,1452,1453,0,76,egress,2019 MAR 29 19:23:40,SO ON
1,1,1454,1455,0,78,egress,2019 MAR 29 23:19:34,SO ON
0,1,93,93,0,81,egress,2019 MAR 30 05:13:40,SO ON
1,1,1452,1453,0,83,egress,2019 MAR 30 09:09:40,SO ON
1,1,3951,3951,0,84,egress,2019 MAR 30 11:07:36,SO ON
1,1,1452,1453,0,89,egress,2019 MAR 30 20:57:39,SO ON
1,1,3951,3951,0,91,egress,2019 MAR 31 00:53:30,SO ON
1,1,1452,1453,0,94,egress,2019 MAR 31 06:47:33,SO ON
1,1,1427,1427,0,96,egress,2019 MAR 31 10:43:28,SO ON
1,1,1175,1175,0,98,egress,2019 MAR 31 14:39:22,SO ON
1,1,1456,1457,0,102,egress,2019 MAR 31 22:31:18,SO ON
1,1,3951,3951,0,103,egress,2019 APR 01 00:29:12,SO ON
