TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
0,1,3114,3114,1,1,dayside,2020 DEC 26 16:14:32,LNO ON
-1,-1,-1,-1,-1,2,dayside,2020 DEC 26 18:12:30,LNO OFF
-1,-1,-1,-1,-1,3,dayside,2020 DEC 26 20:10:32,LNO OFF
0,1,3784,3784,1,4,dayside,2020 DEC 26 22:08:34,LNO ON
-1,-1,-1,-1,-1,5,dayside,2020 DEC 27 00:06:34,LNO OFF
-1,-1,-1,-1,-1,6,dayside,2020 DEC 27 02:04:31,LNO OFF
-1,-1,-1,-1,-1,7,dayside,2020 DEC 27 04:02:26,LNO OFF
-1,-1,-1,-1,-1,8,dayside,2020 DEC 27 06:00:24,LNO OFF
0,1,944,944,1,9,dayside,2020 DEC 27 07:58:26,LNO ON
-1,-1,-1,-1,-1,10,dayside,2020 DEC 27 09:56:28,LNO OFF
-1,-1,-1,-1,-1,11,dayside,2020 DEC 27 11:54:28,LNO OFF
-1,-1,-1,-1,-1,12,dayside,2020 DEC 27 13:52:26,LNO OFF
-1,-1,-1,-1,-1,13,dayside,2020 DEC 27 15:50:22,LNO OFF
-1,-1,-1,-1,-1,14,dayside,2020 DEC 27 17:48:20,LNO OFF
-1,-1,-1,-1,-1,15,dayside,2020 DEC 27 19:46:21,LNO OFF
-1,-1,-1,-1,-1,16,dayside,2020 DEC 27 21:44:24,LNO OFF
0,1,1404,1404,1,17,dayside,2020 DEC 27 23:42:26,LNO ON
-1,-1,-1,-1,-1,18,dayside,2020 DEC 28 01:40:25,LNO OFF
-1,-1,-1,-1,-1,19,dayside,2020 DEC 28 03:38:21,LNO OFF
-1,-1,-1,-1,-1,20,dayside,2020 DEC 28 05:36:18,LNO OFF
-1,-1,-1,-1,-1,21,dayside,2020 DEC 28 07:34:20,LNO OFF
0,1,944,944,1,22,dayside,2020 DEC 28 09:32:22,LNO ON
-1,-1,-1,-1,-1,23,dayside,2020 DEC 28 11:30:24,LNO OFF
-1,-1,-1,-1,-1,24,dayside,2020 DEC 28 13:28:24,LNO OFF
0,1,3000,3000,1,25,dayside,2020 DEC 28 15:26:22,LNO ON
-1,-1,-1,-1,-1,26,dayside,2020 DEC 28 17:24:19,LNO OFF
-1,-1,-1,-1,-1,27,dayside,2020 DEC 28 19:22:20,LNO OFF
-1,-1,-1,-1,-1,28,dayside,2020 DEC 28 21:20:23,LNO OFF
0,1,3548,3548,1,29,dayside,2020 DEC 28 23:18:26,LNO ON
