Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
1	82	Nightside	2024 JUL 06 14:35:44	2024 JUL 06 15:05:23	2024 JUL 06 15:35:02	3558.25	-118.23	-97.59	47.27	-47.89	39.31	47.83	148.15	21.81	3	-	-	-		
1	82	Dayside	2024 JUL 06 15:35:02	2024 JUL 06 16:04:20	2024 JUL 06 16:33:38	3516.14	47.27	67.51	-147.08	47.83	-38.24	-47.75	31.92	9.77	3	Surface Ice 4SUBD 01	Science: orders #199, #194, #193, #187, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
2	82	Nightside	2024 JUL 06 16:33:38	2024 JUL 06 17:03:18	2024 JUL 06 17:32:58	3559.88	-147.08	-126.43	18.37	-47.75	39.44	47.65	147.99	21.80	1	-	-	-		
2	82	Dayside	2024 JUL 06 17:32:58	2024 JUL 06 18:02:17	2024 JUL 06 18:31:35	3517.44	18.37	38.68	-175.99	47.65	-38.42	-47.56	32.08	9.76	1	-		COP row -1: 		
3	82	Nightside	2024 JUL 06 18:31:35	2024 JUL 06 19:01:16	2024 JUL 06 19:30:57	3561.91	-175.99	-155.28	-10.54	-47.56	39.61	47.47	147.81	21.79	47	-	-	COP row -1: 		
3	82	Dayside	2024 JUL 06 19:30:57	2024 JUL 06 20:00:17	2024 JUL 06 20:29:36	3518.28	-10.54	9.81	155.10	47.47	-38.55	-47.38	32.26	9.75	47	-		COP row -1: 	&trueNightLimb; 	
4	82	Nightside	2024 JUL 06 20:29:36	2024 JUL 06 20:59:17	2024 JUL 06 21:28:57	3561.63	155.10	175.85	-39.42	-47.38	39.80	47.31	147.62	21.78	7	-	-	COP row -1: 		
4	82	Dayside	2024 JUL 06 21:28:57	2024 JUL 06 21:58:17	2024 JUL 06 22:27:36	3519.01	-39.42	-19.11	126.23	47.31	-38.68	-47.23	32.46	9.74	7	-		COP row -1: 		
5	82	Nightside	2024 JUL 06 22:27:36	2024 JUL 06 22:57:16	2024 JUL 06 23:26:56	3559.63	126.23	146.94	-68.27	-47.23	39.95	47.18	147.41	21.76	1	-	-	-		
5	82	Dayside	2024 JUL 06 23:26:56	2024 JUL 06 23:56:15	2024 JUL 07 00:25:35	3518.88	-68.27	-48.05	97.40	47.18	-38.84	-47.12	32.70	9.72	1	-		COP row -1: 		
6	82	Nightside	2024 JUL 07 00:25:35	2024 JUL 07 00:55:14	2024 JUL 07 01:24:52	3557.56	97.40	118.01	-97.09	-47.12	40.08	47.06	147.19	21.75	47	-	-	COP row -1: 		
6	82	Dayside	2024 JUL 07 01:24:52	2024 JUL 07 01:54:11	2024 JUL 07 02:23:30	3517.39	-97.09	-76.96	68.59	47.06	-38.98	-47.01	32.92	9.70	47	-		COP row -1: 	&trueNightLimb; 	
