Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,6,23378,0,0,0,1,0,2023 FEB 19 01:23:01,2023 FEB 19 01:38:20,2023 FEB 19 01:23:11,2023 FEB 19 01:38:20,N/A,N/A,2023 FEB 19 01:33:11,2023 FEB 19 01:38:20,2023 FEB 19 01:37:50,50.1478,41.2731,2023 FEB 19 01:33:41,41.6889,43.8648,2023 FEB 19 01:34:25,-35.0878,2219,5.2106,26.2292,30.7337,N/A,55.9728,86.5432,10,640,684,30,30,909,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,309,300,811,1400002C000A028002AC1E1E038D0301000D000D0000000000000000000000000000000002620135012C032B
1,1,2,0,7,23379,0,0,0,1,0,2023 FEB 19 03:21:03,2023 FEB 19 03:36:20,2023 FEB 19 03:21:13,2023 FEB 19 03:36:20,N/A,N/A,2023 FEB 19 03:31:13,2023 FEB 19 03:36:20,2023 FEB 19 03:35:50,50.3357,12.4442,2023 FEB 19 03:31:43,42.1564,15.8015,2023 FEB 19 03:32:27,-34.8568,2223,5.2547,26.2671,30.5444,N/A,55.6106,85.9928,10,640,684,30,30,907,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,307,300,807,1400002C000A028002AC1E1E038B0301000D000D0000000000000000000000000000000002620133012C0327
1,1,3,0,9,23382,0,0,0,1,0,2023 FEB 19 07:17:00,2023 FEB 19 07:32:16,2023 FEB 19 07:17:10,2023 FEB 19 07:32:16,N/A,N/A,2023 FEB 19 07:27:10,2023 FEB 19 07:32:16,2023 FEB 19 07:31:46,50.8002,-45.2446,2023 FEB 19 07:27:40,42.5649,-42.7066,2023 FEB 19 07:28:24,-34.4396,2232,5.1822,26.343,30.4498,N/A,55.4294,85.7175,10,640,684,30,30,906,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,306,300,805,1400002C000A028002AC1E1E038A0301000D000D0000000000000000000000000000000002620132012C0325
1,1,4,0,11,23384,0,0,0,1,0,2023 FEB 19 11:12:52,2023 FEB 19 11:28:06,2023 FEB 19 11:13:02,2023 FEB 19 11:28:06,N/A,N/A,2023 FEB 19 11:23:02,2023 FEB 19 11:28:06,2023 FEB 19 11:27:36,51.1431,-102.8531,2023 FEB 19 11:23:32,43.3498,-98.9622,2023 FEB 19 11:24:15,-34.0105,2238,5.2589,26.4188,30.2605,N/A,55.0671,85.1671,10,640,683,30,30,904,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,304,300,800,1400002C000A028002AB1E1E03880301000D000D0000000000000000000000000000000002620130012C0320
1,1,5,0,13,23386,0,0,0,1,0,2023 FEB 19 15:08:49,2023 FEB 19 15:24:02,2023 FEB 19 15:08:59,2023 FEB 19 15:24:02,N/A,N/A,2023 FEB 19 15:18:59,2023 FEB 19 15:24:02,2023 FEB 19 15:23:32,51.4697,-160.4812,2023 FEB 19 15:19:29,43.4976,-158.0698,2023 FEB 19 15:20:12,-33.5313,2246,5.1467,26.4946,30.1658,N/A,54.886,84.8918,10,640,683,30,30,903,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,303,300,798,1400002C000A028002AB1E1E03870301000D000D000000000000000000000000000000000262012F012C031E
1,1,6,0,17,23390,0,0,0,1,0,2023 FEB 19 23:00:41,2023 FEB 19 23:15:50,2023 FEB 19 23:00:51,2023 FEB 19 23:15:50,N/A,N/A,2023 FEB 19 23:10:51,2023 FEB 19 23:15:50,2023 FEB 19 23:15:20,52.2774,84.1845,2023 FEB 19 23:11:21,44.8096,87.5399,2023 FEB 19 23:12:03,-32.6971,2259,5.1767,26.6462,29.7873,N/A,54.1614,83.7909,10,640,682,30,30,899,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,299,300,789,1400002C000A028002AA1E1E03830301000D000D000000000000000000000000000000000262012B012C0315
1,1,7,0,19,23392,0,0,0,1,0,2023 FEB 20 02:56:40,2023 FEB 20 03:11:48,2023 FEB 20 02:56:50,2023 FEB 20 03:11:48,N/A,N/A,2023 FEB 20 03:06:50,2023 FEB 20 03:11:48,2023 FEB 20 03:11:18,52.5725,26.5532,2023 FEB 20 03:07:20,45.1858,29.6715,2023 FEB 20 03:08:02,-32.2228,2266,5.1475,26.722,29.6926,N/A,53.9803,83.5156,10,640,682,30,30,898,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,298,300,787,1400002C000A028002AA1E1E03820301000D000D000000000000000000000000000000000262012A012C0313
1,1,8,0,21,23394,0,0,0,1,0,2023 FEB 20 06:52:38,2023 FEB 20 07:07:45,2023 FEB 20 06:52:48,2023 FEB 20 07:07:45,N/A,N/A,2023 FEB 20 07:02:48,2023 FEB 20 07:07:45,2023 FEB 20 07:07:15,52.9952,-31.1493,2023 FEB 20 07:03:18,45.5318,-28.9226,2023 FEB 20 07:04:00,-31.7876,2273,5.0697,26.7978,29.598,N/A,53.7991,83.2404,10,640,682,30,30,897,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,297,300,785,1400002C000A028002AA1E1E03810301000D000D0000000000000000000000000000000002620129012C0311
1,1,9,0,22,23395,0,0,0,1,0,2023 FEB 20 08:50:35,2023 FEB 20 09:05:41,2023 FEB 20 08:50:45,2023 FEB 20 09:05:41,N/A,N/A,2023 FEB 20 09:00:45,2023 FEB 20 09:05:41,2023 FEB 20 09:05:11,53.2133,-59.9966,2023 FEB 20 09:01:15,46.0582,-56.6921,2023 FEB 20 09:01:57,-31.5892,2276,5.1322,26.8357,29.5034,N/A,53.618,82.9651,10,640,682,30,30,896,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,296,300,783,1400002C000A028002AA1E1E03800301000D000D0000000000000000000000000000000002620128012C030F
1,1,10,0,24,23397,0,0,0,1,0,2023 FEB 20 12:46:26,2023 FEB 20 13:01:30,2023 FEB 20 12:46:36,2023 FEB 20 13:01:30,N/A,N/A,2023 FEB 20 12:56:36,2023 FEB 20 13:01:30,2023 FEB 20 13:01:00,53.4506,-117.5679,2023 FEB 20 12:57:06,46.3862,-114.5854,2023 FEB 20 12:57:47,-31.1294,2282,5.0992,26.9114,29.3141,N/A,53.2557,82.4147,10,640,681,30,30,894,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,294,300,778,1400002C000A028002A91E1E037E0301000D000D0000000000000000000000000000000002620126012C030A
1,1,11,0,31,23404,0,0,0,1,0,2023 FEB 21 02:32:12,2023 FEB 21 02:47:12,2023 FEB 21 02:32:22,2023 FEB 21 02:47:12,N/A,N/A,2023 FEB 21 02:42:22,2023 FEB 21 02:47:12,2023 FEB 21 02:46:42,54.6391,40.6082,2023 FEB 21 02:42:52,47.9267,43.1946,2023 FEB 21 02:43:33,-29.5736,2304,5.0158,27.1764,28.9355,N/A,52.5311,81.3137,10,640,681,30,30,890,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,290,300,770,1400002C000A028002A91E1E037A0301000D000D0000000000000000000000000000000002620122012C0302
1,1,12,0,33,23406,0,0,0,1,0,2023 FEB 21 06:28:12,2023 FEB 21 06:43:10,2023 FEB 21 06:28:22,2023 FEB 21 06:43:10,N/A,N/A,2023 FEB 21 06:38:22,2023 FEB 21 06:43:10,2023 FEB 21 06:42:40,55.0204,-17.106,2023 FEB 21 06:38:52,48.6369,-13.718,2023 FEB 21 06:39:32,-29.1218,2310,5.0508,27.2521,28.7462,N/A,52.1689,80.7632,10,640,680,30,30,888,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,288,300,765,1400002C000A028002A81E1E03780301000D000D0000000000000000000000000000000002620120012C02FD
1,1,13,0,35,23408,0,0,0,1,0,2023 FEB 21 10:24:03,2023 FEB 21 10:39:01,2023 FEB 21 10:24:13,2023 FEB 21 10:39:01,N/A,N/A,2023 FEB 21 10:34:13,2023 FEB 21 10:39:01,2023 FEB 21 10:38:31,55.4015,-74.7981,2023 FEB 21 10:34:43,48.848,-72.532,2023 FEB 21 10:35:24,-28.7078,2315,4.9567,27.3277,28.7462,N/A,52.1689,80.7632,10,640,681,30,30,888,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,288,300,766,1400002C000A028002A91E1E03780301000D000D0000000000000000000000000000000002620120012C02FE
1,1,14,0,37,23410,0,0,0,1,0,2023 FEB 21 14:19:56,2023 FEB 21 14:34:52,2023 FEB 21 14:20:06,2023 FEB 21 14:34:52,N/A,N/A,2023 FEB 21 14:30:06,2023 FEB 21 14:34:52,2023 FEB 21 14:34:22,55.6264,-132.3926,2023 FEB 21 14:30:36,49.3839,-129.464,2023 FEB 21 14:31:16,-28.2279,2321,4.9883,27.4034,28.5569,N/A,51.8066,80.2128,10,640,680,30,30,886,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,286,300,761,1400002C000A028002A81E1E03760301000D000D000000000000000000000000000000000262011E012C02F9
1,1,15,0,42,23415,0,0,0,1,0,2023 FEB 22 00:09:44,2023 FEB 22 00:24:37,2023 FEB 22 00:09:54,2023 FEB 22 00:24:37,N/A,N/A,2023 FEB 22 00:19:54,2023 FEB 22 00:24:37,2023 FEB 22 00:24:07,56.49,83.3692,2023 FEB 22 00:20:24,50.5779,86.419,2023 FEB 22 00:21:03,-27.1424,2334,4.95,27.5924,28.273,N/A,51.2631,79.3871,10,640,679,30,30,883,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,283,300,754,1400002C000A028002A71E1E03730301000D000D000000000000000000000000000000000262011B012C02F2
1,1,16,0,43,23416,0,0,0,1,0,2023 FEB 22 02:07:42,2023 FEB 22 02:22:35,2023 FEB 22 02:07:52,2023 FEB 22 02:22:35,N/A,N/A,2023 FEB 22 02:17:52,2023 FEB 22 02:22:35,2023 FEB 22 02:22:05,56.5988,54.5583,2023 FEB 22 02:18:22,50.641,57.1863,2023 FEB 22 02:19:01,-26.9023,2337,4.915,27.6302,28.273,N/A,51.2631,79.3871,10,640,679,30,30,883,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,283,300,754,1400002C000A028002A71E1E03730301000D000D000000000000000000000000000000000262011B012C02F2
1,1,17,0,45,23418,0,0,0,1,0,2023 FEB 22 06:03:42,2023 FEB 22 06:18:34,2023 FEB 22 06:03:52,2023 FEB 22 06:18:34,N/A,N/A,2023 FEB 22 06:13:52,2023 FEB 22 06:18:34,2023 FEB 22 06:18:04,56.9398,-3.1668,2023 FEB 22 06:14:22,51.1248,-0.44797,2023 FEB 22 06:15:01,-26.4391,2342,4.9019,27.7059,28.1784,N/A,51.082,79.1118,10,640,679,30,30,882,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,282,300,752,1400002C000A028002A71E1E03720301000D000D000000000000000000000000000000000262011A012C02F0
