Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
1,1,19,2023 FEB 20 02:21:18,2023 FEB 20 04:19:16,7078,2023 FEB 20 02:19:18,2023 FEB 20 03:18:05,3527,2023 FEB 20 03:18:06,2023 FEB 20 04:17:16,3550,32.1649,2023 FEB 20 03:47:56
3,3,20,2023 FEB 20 04:19:17,2023 FEB 20 06:17:14,7077,2023 FEB 20 04:17:17,2023 FEB 20 05:16:04,3527,2023 FEB 20 05:16:05,2023 FEB 20 06:15:14,3549,31.947,2023 FEB 20 05:45:55
1,1,21,2023 FEB 20 06:17:15,2023 FEB 20 08:15:10,7075,2023 FEB 20 06:15:15,2023 FEB 20 07:14:01,3526,2023 FEB 20 07:14:02,2023 FEB 20 08:13:10,3548,31.7523,2023 FEB 20 07:43:52
1,1,22,2023 FEB 20 08:15:11,2023 FEB 20 10:13:03,7072,2023 FEB 20 08:13:11,2023 FEB 20 09:11:55,3524,2023 FEB 20 09:11:56,2023 FEB 20 10:11:03,3547,31.5582,2023 FEB 20 09:41:46
3,3,23,2023 FEB 20 10:13:04,2023 FEB 20 12:10:56,7072,2023 FEB 20 10:11:04,2023 FEB 20 11:09:49,3525,2023 FEB 20 11:09:50,2023 FEB 20 12:08:56,3546,31.3281,2023 FEB 20 11:39:39
1,1,24,2023 FEB 20 12:10:57,2023 FEB 20 14:08:54,7077,2023 FEB 20 12:08:57,2023 FEB 20 13:07:44,3527,2023 FEB 20 13:07:45,2023 FEB 20 14:06:54,3549,31.0796,2023 FEB 20 13:37:36
3,3,25,2023 FEB 20 14:08:55,2023 FEB 20 16:06:54,7079,2023 FEB 20 14:06:55,2023 FEB 20 15:05:42,3527,2023 FEB 20 15:05:43,2023 FEB 20 16:04:54,3551,30.8455,2023 FEB 20 15:35:34
1,1,26,2023 FEB 20 16:06:55,2023 FEB 20 18:04:53,7078,2023 FEB 20 16:04:55,2023 FEB 20 17:03:40,3525,2023 FEB 20 17:03:41,2023 FEB 20 18:02:53,3552,30.6247,2023 FEB 20 17:33:33
3,3,27,2023 FEB 20 18:04:54,2023 FEB 20 20:02:49,7075,2023 FEB 20 18:02:54,2023 FEB 20 19:01:38,3524,2023 FEB 20 19:01:39,2023 FEB 20 20:00:49,3550,30.4191,2023 FEB 20 19:31:30
3,3,28,2023 FEB 20 20:02:50,2023 FEB 20 22:00:43,7073,2023 FEB 20 20:00:50,2023 FEB 20 20:59:34,3524,2023 FEB 20 20:59:35,2023 FEB 20 21:58:43,3548,30.221,2023 FEB 20 21:29:24
1,1,29,2023 FEB 20 22:00:44,2023 FEB 20 23:58:36,7072,2023 FEB 20 21:58:44,2023 FEB 20 22:57:27,3523,2023 FEB 20 22:57:28,2023 FEB 20 23:56:36,3548,30.0085,2023 FEB 20 23:27:18
3,3,30,2023 FEB 20 23:58:37,2023 FEB 21 01:56:32,7075,2023 FEB 20 23:56:37,2023 FEB 21 00:55:21,3524,2023 FEB 21 00:55:22,2023 FEB 21 01:54:32,3550,29.7623,2023 FEB 21 01:25:13
1,1,31,2023 FEB 21 01:56:33,2023 FEB 21 03:54:30,7077,2023 FEB 21 01:54:33,2023 FEB 21 02:53:19,3526,2023 FEB 21 02:53:20,2023 FEB 21 03:52:30,3550,29.5135,2023 FEB 21 03:23:11
3,3,32,2023 FEB 21 03:54:31,2023 FEB 21 05:52:28,7077,2023 FEB 21 03:52:31,2023 FEB 21 04:51:18,3527,2023 FEB 21 04:51:19,2023 FEB 21 05:50:28,3549,29.2826,2023 FEB 21 05:21:10
1,1,33,2023 FEB 21 05:52:29,2023 FEB 21 07:50:25,7076,2023 FEB 21 05:50:29,2023 FEB 21 06:49:16,3527,2023 FEB 21 06:49:17,2023 FEB 21 07:48:25,3548,29.0764,2023 FEB 21 07:19:08
3,3,34,2023 FEB 21 07:50:26,2023 FEB 21 09:48:19,7073,2023 FEB 21 07:48:26,2023 FEB 21 08:47:12,3526,2023 FEB 21 08:47:13,2023 FEB 21 09:46:19,3546,28.8839,2023 FEB 21 09:17:03
1,1,35,2023 FEB 21 09:48:20,2023 FEB 21 11:46:12,7072,2023 FEB 21 09:46:20,2023 FEB 21 10:45:05,3525,2023 FEB 21 10:45:06,2023 FEB 21 11:44:12,3546,28.6695,2023 FEB 21 11:14:55
3,3,36,2023 FEB 21 11:46:13,2023 FEB 21 13:44:07,7074,2023 FEB 21 11:44:13,2023 FEB 21 12:42:59,3526,2023 FEB 21 12:43:00,2023 FEB 21 13:42:07,3547,28.4222,2023 FEB 21 13:12:49
1,1,37,2023 FEB 21 13:44:08,2023 FEB 21 15:42:06,7078,2023 FEB 21 13:42:08,2023 FEB 21 14:40:56,3528,2023 FEB 21 14:40:57,2023 FEB 21 15:40:06,3549,28.1799,2023 FEB 21 15:10:48
3,3,38,2023 FEB 21 15:42:07,2023 FEB 21 17:40:05,7078,2023 FEB 21 15:40:07,2023 FEB 21 16:38:54,3527,2023 FEB 21 16:38:55,2023 FEB 21 17:38:05,3550,27.9522,2023 FEB 21 17:08:47
1,1,39,2023 FEB 21 17:40:06,2023 FEB 21 19:38:03,7077,2023 FEB 21 17:38:06,2023 FEB 21 18:36:52,3526,2023 FEB 21 18:36:53,2023 FEB 21 19:36:03,3550,27.7348,2023 FEB 21 19:06:44
3,3,40,2023 FEB 21 19:38:04,2023 FEB 21 21:35:58,7074,2023 FEB 21 19:36:04,2023 FEB 21 20:34:49,3525,2023 FEB 21 20:34:50,2023 FEB 21 21:33:58,3548,27.5325,2023 FEB 21 21:04:40
3,3,41,2023 FEB 21 21:35:59,2023 FEB 21 23:33:51,7072,2023 FEB 21 21:33:59,2023 FEB 21 22:32:43,3524,2023 FEB 21 22:32:44,2023 FEB 21 23:31:51,3547,27.3285,2023 FEB 21 23:02:33
1,1,42,2023 FEB 21 23:33:52,2023 FEB 22 01:31:46,7074,2023 FEB 21 23:31:52,2023 FEB 22 00:30:36,3524,2023 FEB 22 00:30:37,2023 FEB 22 01:29:46,3549,27.0961,2023 FEB 22 01:00:28
1,1,43,2023 FEB 22 01:31:47,2023 FEB 22 03:29:43,7076,2023 FEB 22 01:29:47,2023 FEB 22 02:28:33,3526,2023 FEB 22 02:28:34,2023 FEB 22 03:27:43,3549,26.8443,2023 FEB 22 02:58:24
3,3,44,2023 FEB 22 03:29:44,2023 FEB 22 05:27:42,7078,2023 FEB 22 03:27:44,2023 FEB 22 04:26:32,3528,2023 FEB 22 04:26:33,2023 FEB 22 05:25:42,3549,26.6035,2023 FEB 22 04:56:23
1,1,45,2023 FEB 22 05:27:43,2023 FEB 22 07:25:39,7076,2023 FEB 22 05:25:43,2023 FEB 22 06:24:31,3528,2023 FEB 22 06:24:32,2023 FEB 22 07:23:39,3547,26.3846,2023 FEB 22 06:54:22
3,3,46,2023 FEB 22 07:25:40,2023 FEB 22 09:23:35,7075,2023 FEB 22 07:23:40,2023 FEB 22 08:22:27,3527,2023 FEB 22 08:22:28,2023 FEB 22 09:21:35,3547,26.1871,2023 FEB 22 08:52:18
3,3,47,2023 FEB 22 09:23:36,2023 FEB 22 11:21:27,7071,2023 FEB 22 09:21:36,2023 FEB 22 10:20:21,3525,2023 FEB 22 10:20:22,2023 FEB 22 11:19:27,3545,25.9871,2023 FEB 22 10:50:11
1,1,48,2023 FEB 22 11:21:28,2023 FEB 22 13:19:21,7073,2023 FEB 22 11:19:28,2023 FEB 22 12:18:14,3526,2023 FEB 22 12:18:15,2023 FEB 22 13:17:21,3546,25.7525,2023 FEB 22 12:48:04
3,3,49,2023 FEB 22 13:19:22,2023 FEB 22 15:17:19,7077,2023 FEB 22 13:17:22,2023 FEB 22 14:16:10,3528,2023 FEB 22 14:16:11,2023 FEB 22 15:15:19,3548,25.5047,2023 FEB 22 14:46:01
1,1,50,2023 FEB 22 15:17:20,2023 FEB 22 17:15:18,7078,2023 FEB 22 15:15:20,2023 FEB 22 16:14:07,3527,2023 FEB 22 16:14:08,2023 FEB 22 17:13:18,3550,25.2696,2023 FEB 22 16:44:00
1,1,51,2023 FEB 22 17:15:19,2023 FEB 22 19:13:17,7078,2023 FEB 22 17:13:19,2023 FEB 22 18:12:05,3526,2023 FEB 22 18:12:06,2023 FEB 22 19:11:17,3551,25.0463,2023 FEB 22 18:41:58
3,3,52,2023 FEB 22 19:13:18,2023 FEB 22 21:11:12,7074,2023 FEB 22 19:11:18,2023 FEB 22 20:10:03,3525,2023 FEB 22 20:10:04,2023 FEB 22 21:09:12,3548,24.8386,2023 FEB 22 20:39:54
3,3,53,2023 FEB 22 21:11:13,2023 FEB 22 23:09:05,7072,2023 FEB 22 21:09:13,2023 FEB 22 22:07:57,3524,2023 FEB 22 22:07:58,2023 FEB 22 23:07:05,3547,24.637,2023 FEB 22 22:37:48
1,1,54,2023 FEB 22 23:09:06,2023 FEB 23 01:06:58,7072,2023 FEB 22 23:07:06,2023 FEB 23 00:05:50,3524,2023 FEB 23 00:05:51,2023 FEB 23 01:04:58,3547,24.4187,2023 FEB 23 00:35:41
3,3,55,2023 FEB 23 01:06:59,2023 FEB 23 03:04:55,7076,2023 FEB 23 01:04:59,2023 FEB 23 02:03:45,3526,2023 FEB 23 02:03:46,2023 FEB 23 03:02:55,3549,24.1694,2023 FEB 23 02:33:37
3,3,56,2023 FEB 23 03:04:56,2023 FEB 23 05:02:53,7077,2023 FEB 23 03:02:56,2023 FEB 23 04:01:43,3527,2023 FEB 23 04:01:44,2023 FEB 23 05:00:53,3549,23.9207,2023 FEB 23 04:31:34
1,1,57,2023 FEB 23 05:02:54,2023 FEB 23 07:00:51,7077,2023 FEB 23 05:00:54,2023 FEB 23 05:59:42,3528,2023 FEB 23 05:59:43,2023 FEB 23 06:58:51,3548,23.6893,2023 FEB 23 06:29:33
1,1,58,2023 FEB 23 07:00:52,2023 FEB 23 08:58:47,7075,2023 FEB 23 06:58:52,2023 FEB 23 07:57:40,3528,2023 FEB 23 07:57:41,2023 FEB 23 08:56:47,3546,23.4819,2023 FEB 23 08:27:30
3,3,59,2023 FEB 23 08:58:48,2023 FEB 23 10:56:41,7073,2023 FEB 23 08:56:48,2023 FEB 23 09:55:34,3526,2023 FEB 23 09:55:35,2023 FEB 23 10:54:41,3546,23.2853,2023 FEB 23 10:25:25
1,1,60,2023 FEB 23 10:56:42,2023 FEB 23 12:54:33,7071,2023 FEB 23 10:54:42,2023 FEB 23 11:53:27,3525,2023 FEB 23 11:53:28,2023 FEB 23 12:52:33,3545,23.0648,2023 FEB 23 12:23:17
3,3,61,2023 FEB 23 12:54:34,2023 FEB 23 14:52:29,7075,2023 FEB 23 12:52:34,2023 FEB 23 13:51:22,3528,2023 FEB 23 13:51:23,2023 FEB 23 14:50:29,3546,22.8142,2023 FEB 23 14:21:12
3,3,62,2023 FEB 23 14:52:30,2023 FEB 23 16:50:28,7078,2023 FEB 23 14:50:30,2023 FEB 23 15:49:19,3529,2023 FEB 23 15:49:20,2023 FEB 23 16:48:28,3548,22.5725,2023 FEB 23 16:19:10
3,3,63,2023 FEB 23 16:50:29,2023 FEB 23 18:48:27,7078,2023 FEB 23 16:48:29,2023 FEB 23 17:47:17,3528,2023 FEB 23 17:47:18,2023 FEB 23 18:46:27,3549,22.3435,2023 FEB 23 18:17:09
1,1,64,2023 FEB 23 18:48:28,2023 FEB 23 20:46:25,7077,2023 FEB 23 18:46:28,2023 FEB 23 19:45:15,3527,2023 FEB 23 19:45:16,2023 FEB 23 20:44:25,3549,22.1251,2023 FEB 23 20:15:06
1,1,65,2023 FEB 23 20:46:26,2023 FEB 23 22:44:19,7073,2023 FEB 23 20:44:26,2023 FEB 23 21:43:11,3525,2023 FEB 23 21:43:12,2023 FEB 23 22:42:19,3547,21.92,2023 FEB 23 22:13:01
3,3,66,2023 FEB 23 22:44:20,2023 FEB 24 00:42:11,7071,2023 FEB 23 22:42:20,2023 FEB 23 23:41:04,3524,2023 FEB 23 23:41:05,2023 FEB 24 00:40:11,3546,21.7117,2023 FEB 24 00:10:55
1,1,67,2023 FEB 24 00:42:12,2023 FEB 24 02:40:07,7075,2023 FEB 24 00:40:12,2023 FEB 24 01:38:58,3526,2023 FEB 24 01:38:59,2023 FEB 24 02:38:07,3548,21.4745,2023 FEB 24 02:08:49
3,3,68,2023 FEB 24 02:40:08,2023 FEB 24 04:38:04,7076,2023 FEB 24 02:38:08,2023 FEB 24 03:36:55,3527,2023 FEB 24 03:36:56,2023 FEB 24 04:36:04,3548,21.2215,2023 FEB 24 04:06:46
3,3,69,2023 FEB 24 04:38:05,2023 FEB 24 06:36:02,7077,2023 FEB 24 04:36:05,2023 FEB 24 05:34:54,3529,2023 FEB 24 05:34:55,2023 FEB 24 06:34:02,3547,20.981,2023 FEB 24 06:04:44
1,1,70,2023 FEB 24 06:36:03,2023 FEB 24 08:33:59,7076,2023 FEB 24 06:34:03,2023 FEB 24 07:32:52,3529,2023 FEB 24 07:32:53,2023 FEB 24 08:31:59,3546,20.7621,2023 FEB 24 08:02:42
3,3,71,2023 FEB 24 08:34:00,2023 FEB 24 10:31:54,7074,2023 FEB 24 08:32:00,2023 FEB 24 09:30:48,3528,2023 FEB 24 09:30:49,2023 FEB 24 10:29:54,3545,20.5619,2023 FEB 24 10:00:38
1,1,72,2023 FEB 24 10:31:55,2023 FEB 24 12:29:46,7071,2023 FEB 24 10:29:55,2023 FEB 24 11:28:41,3526,2023 FEB 24 11:28:42,2023 FEB 24 12:27:46,3544,20.356,2023 FEB 24 11:58:31
1,1,73,2023 FEB 24 12:29:47,2023 FEB 24 14:27:40,7073,2023 FEB 24 12:27:47,2023 FEB 24 13:26:34,3527,2023 FEB 24 13:26:35,2023 FEB 24 14:25:40,3545,20.1184,2023 FEB 24 13:56:24
3,3,74,2023 FEB 24 14:27:41,2023 FEB 24 16:25:38,7077,2023 FEB 24 14:25:41,2023 FEB 24 15:24:30,3529,2023 FEB 24 15:24:31,2023 FEB 24 16:23:38,3547,19.8713,2023 FEB 24 15:54:21
1,1,75,2023 FEB 24 16:25:39,2023 FEB 24 18:23:37,7078,2023 FEB 24 16:23:39,2023 FEB 24 17:22:27,3528,2023 FEB 24 17:22:28,2023 FEB 24 18:21:37,3549,19.6364,2023 FEB 24 17:52:19
3,3,76,2023 FEB 24 18:23:38,2023 FEB 24 20:21:35,7077,2023 FEB 24 18:21:38,2023 FEB 24 19:20:25,3527,2023 FEB 24 19:20:26,2023 FEB 24 20:19:35,3549,19.4105,2023 FEB 24 19:50:17
1,1,77,2023 FEB 24 20:21:36,2023 FEB 24 22:19:30,7074,2023 FEB 24 20:19:36,2023 FEB 24 21:18:22,3526,2023 FEB 24 21:18:23,2023 FEB 24 22:17:30,3547,19.2013,2023 FEB 24 21:48:12
3,3,78,2023 FEB 24 22:19:31,2023 FEB 25 00:17:22,7071,2023 FEB 24 22:17:31,2023 FEB 24 23:16:16,3525,2023 FEB 24 23:16:17,2023 FEB 25 00:15:22,3545,18.9961,2023 FEB 24 23:46:06
1,1,79,2023 FEB 25 00:17:23,2023 FEB 25 02:15:16,7073,2023 FEB 25 00:15:23,2023 FEB 25 01:14:08,3525,2023 FEB 25 01:14:09,2023 FEB 25 02:13:16,3547,18.7727,2023 FEB 25 01:43:59
1,1,80,2023 FEB 25 02:15:17,2023 FEB 25 04:13:13,7076,2023 FEB 25 02:13:17,2023 FEB 25 03:12:04,3527,2023 FEB 25 03:12:05,2023 FEB 25 04:11:13,3548,18.5216,2023 FEB 25 03:41:55
3,3,81,2023 FEB 25 04:13:14,2023 FEB 25 06:11:11,7077,2023 FEB 25 04:11:14,2023 FEB 25 05:10:02,3528,2023 FEB 25 05:10:03,2023 FEB 25 06:09:11,3548,18.2728,2023 FEB 25 05:39:53
1,1,82,2023 FEB 25 06:11:12,2023 FEB 25 08:09:08,7076,2023 FEB 25 06:09:12,2023 FEB 25 07:08:01,3529,2023 FEB 25 07:08:02,2023 FEB 25 08:07:08,3546,18.0419,2023 FEB 25 07:37:51
3,3,83,2023 FEB 25 08:09:09,2023 FEB 25 10:07:04,7075,2023 FEB 25 08:07:09,2023 FEB 25 09:05:58,3529,2023 FEB 25 09:05:59,2023 FEB 25 10:05:04,3545,17.8338,2023 FEB 25 09:35:48
1,1,84,2023 FEB 25 10:07:05,2023 FEB 25 12:04:57,7072,2023 FEB 25 10:05:05,2023 FEB 25 11:03:52,3527,2023 FEB 25 11:03:53,2023 FEB 25 12:02:57,3544,17.6344,2023 FEB 25 11:33:41
3,3,85,2023 FEB 25 12:04:58,2023 FEB 25 14:02:49,7071,2023 FEB 25 12:02:58,2023 FEB 25 13:01:44,3526,2023 FEB 25 13:01:45,2023 FEB 25 14:00:49,3544,17.4089,2023 FEB 25 13:31:33
3,3,86,2023 FEB 25 14:02:50,2023 FEB 25 16:00:45,7075,2023 FEB 25 14:00:50,2023 FEB 25 14:59:39,3529,2023 FEB 25 14:59:40,2023 FEB 25 15:58:45,3545,17.1573,2023 FEB 25 15:29:29
3,3,87,2023 FEB 25 16:00:46,2023 FEB 25 17:58:45,7079,2023 FEB 25 15:58:46,2023 FEB 25 16:57:36,3530,2023 FEB 25 16:57:37,2023 FEB 25 17:56:45,3548,16.916,2023 FEB 25 17:27:27
1,1,88,2023 FEB 25 17:58:46,2023 FEB 25 19:56:44,7078,2023 FEB 25 17:56:46,2023 FEB 25 18:55:34,3528,2023 FEB 25 18:55:35,2023 FEB 25 19:54:44,3549,16.6858,2023 FEB 25 19:25:26
3,3,89,2023 FEB 25 19:56:45,2023 FEB 25 21:54:40,7075,2023 FEB 25 19:54:45,2023 FEB 25 20:53:32,3527,2023 FEB 25 20:53:33,2023 FEB 25 21:52:40,3547,16.4677,2023 FEB 25 21:23:22
3,3,90,2023 FEB 25 21:54:41,2023 FEB 25 23:52:34,7073,2023 FEB 25 21:52:41,2023 FEB 25 22:51:27,3526,2023 FEB 25 22:51:28,2023 FEB 25 23:50:34,3546,16.2601,2023 FEB 25 23:21:17
3,3,91,2023 FEB 25 23:52:35,2023 FEB 26 01:50:26,7071,2023 FEB 25 23:50:35,2023 FEB 26 00:49:20,3525,2023 FEB 26 00:49:21,2023 FEB 26 01:48:26,3545,16.0484,2023 FEB 26 01:19:10
1,1,92,2023 FEB 26 01:50:27,2023 FEB 26 03:48:22,7075,2023 FEB 26 01:48:27,2023 FEB 26 02:47:13,3526,2023 FEB 26 02:47:14,2023 FEB 26 03:46:22,3548,15.8066,2023 FEB 26 03:17:04
3,3,93,2023 FEB 26 03:48:23,2023 FEB 26 05:46:19,7076,2023 FEB 26 03:46:23,2023 FEB 26 04:45:11,3528,2023 FEB 26 04:45:12,2023 FEB 26 05:44:19,3547,15.5533,2023 FEB 26 05:15:01
1,1,94,2023 FEB 26 05:46:20,2023 FEB 26 07:44:17,7077,2023 FEB 26 05:44:20,2023 FEB 26 06:43:09,3529,2023 FEB 26 06:43:10,2023 FEB 26 07:42:17,3547,15.3129,2023 FEB 26 07:12:59
1,1,95,2023 FEB 26 07:44:18,2023 FEB 26 09:42:13,7075,2023 FEB 26 07:42:18,2023 FEB 26 08:41:07,3529,2023 FEB 26 08:41:08,2023 FEB 26 09:40:13,3545,15.0938,2023 FEB 26 09:10:57
3,3,96,2023 FEB 26 09:42:14,2023 FEB 26 11:40:07,7073,2023 FEB 26 09:40:14,2023 FEB 26 10:39:02,3528,2023 FEB 26 10:39:03,2023 FEB 26 11:38:07,3544,14.8919,2023 FEB 26 11:08:52
3,3,97,2023 FEB 26 11:40:08,2023 FEB 26 13:37:59,7071,2023 FEB 26 11:38:08,2023 FEB 26 12:36:55,3527,2023 FEB 26 12:36:56,2023 FEB 26 13:35:59,3543,14.6807,2023 FEB 26 13:06:44
1,1,98,2023 FEB 26 13:38:00,2023 FEB 26 15:35:53,7073,2023 FEB 26 13:36:00,2023 FEB 26 14:34:48,3528,2023 FEB 26 14:34:49,2023 FEB 26 15:33:53,3544,14.4401,2023 FEB 26 15:04:37
3,3,99,2023 FEB 26 15:35:54,2023 FEB 26 17:33:51,7077,2023 FEB 26 15:33:54,2023 FEB 26 16:32:44,3530,2023 FEB 26 16:32:45,2023 FEB 26 17:31:51,3546,14.1937,2023 FEB 26 17:02:34
1,1,100,2023 FEB 26 17:33:52,2023 FEB 26 19:31:50,7078,2023 FEB 26 17:31:52,2023 FEB 26 18:30:41,3529,2023 FEB 26 18:30:42,2023 FEB 26 19:29:50,3548,13.958,2023 FEB 26 19:00:33
3,3,101,2023 FEB 26 19:31:51,2023 FEB 26 21:29:47,7076,2023 FEB 26 19:29:51,2023 FEB 26 20:28:39,3528,2023 FEB 26 20:28:40,2023 FEB 26 21:27:47,3547,13.7305,2023 FEB 26 20:58:30
3,3,102,2023 FEB 26 21:29:48,2023 FEB 26 23:27:41,7073,2023 FEB 26 21:27:48,2023 FEB 26 22:26:35,3527,2023 FEB 26 22:26:36,2023 FEB 26 23:25:41,3545,13.5203,2023 FEB 26 22:56:24
1,1,103,2023 FEB 26 23:27:42,2023 FEB 27 01:25:34,7072,2023 FEB 26 23:25:42,2023 FEB 27 00:24:28,3526,2023 FEB 27 00:24:29,2023 FEB 27 01:23:34,3545,13.3125,2023 FEB 27 00:54:17
1,1,104,2023 FEB 27 01:25:35,2023 FEB 27 03:23:28,7073,2023 FEB 27 01:23:35,2023 FEB 27 02:22:21,3526,2023 FEB 27 02:22:22,2023 FEB 27 03:21:28,3546,13.0843,2023 FEB 27 02:52:11
3,3,105,2023 FEB 27 03:23:29,2023 FEB 27 05:21:24,7075,2023 FEB 27 03:21:29,2023 FEB 27 04:20:16,3527,2023 FEB 27 04:20:17,2023 FEB 27 05:19:24,3547,12.8319,2023 FEB 27 04:50:07
1,1,106,2023 FEB 27 05:21:25,2023 FEB 27 07:19:22,7077,2023 FEB 27 05:19:25,2023 FEB 27 06:18:15,3530,2023 FEB 27 06:18:16,2023 FEB 27 07:17:22,3546,12.5844,2023 FEB 27 06:48:04
3,3,107,2023 FEB 27 07:19:23,2023 FEB 27 09:17:19,7076,2023 FEB 27 07:17:23,2023 FEB 27 08:16:13,3530,2023 FEB 27 08:16:14,2023 FEB 27 09:15:19,3545,12.3533,2023 FEB 27 08:46:03
3,3,108,2023 FEB 27 09:17:20,2023 FEB 27 11:15:14,7074,2023 FEB 27 09:15:20,2023 FEB 27 10:14:09,3529,2023 FEB 27 10:14:10,2023 FEB 27 11:13:14,3544,12.1453,2023 FEB 27 10:43:59
