Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,23374,0,0,0,1,0,2023 FEB 18 16:49:48,2023 FEB 18 17:05:31,2023 FEB 18 16:49:58,2023 FEB 18 17:05:31,N/A,N/A,2023 FEB 18 16:59:58,2023 FEB 18 17:05:31,2023 FEB 18 17:00:28,-71.389,-34.2882,2023 FEB 18 17:05:01,-78.4604,-60.8699,2023 FEB 18 17:04:14,-35.9872,2204,13.975,26.0656,33.0051,N/A,60.3202,93.149,10,640,866,30,30,933,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,333,300,786,1400002C000A028003621E1E03A50301000D000D000000000000000000000000000000000262014D012C0312
1,1,2,0,4,23376,0,0,0,1,0,2023 FEB 18 20:45:35,2023 FEB 18 21:01:18,2023 FEB 18 20:45:45,2023 FEB 18 21:01:18,N/A,N/A,2023 FEB 18 20:55:45,2023 FEB 18 21:01:18,2023 FEB 18 20:56:15,-71.4236,-91.8642,2023 FEB 18 21:00:48,-78.8778,-116.8896,2023 FEB 18 21:00:01,-35.5996,2212,14.0661,26.1414,33.0051,N/A,60.3202,93.149,10,640,866,30,30,933,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,333,300,786,1400002C000A028003621E1E03A50301000D000D000000000000000000000000000000000262014D012C0312
1,1,3,0,6,23378,0,0,0,1,0,2023 FEB 19 00:41:25,2023 FEB 19 00:57:05,2023 FEB 19 00:41:35,2023 FEB 19 00:57:05,N/A,N/A,2023 FEB 19 00:51:35,2023 FEB 19 00:57:05,2023 FEB 19 00:52:05,-71.4138,-149.3492,2023 FEB 19 00:56:35,-78.6084,-173.9033,2023 FEB 19 00:55:49,-35.132,2219,14.0906,26.2173,32.7212,N/A,59.7768,92.3232,10,640,864,30,30,930,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,330,300,778,1400002C000A028003601E1E03A20301000D000D000000000000000000000000000000000262014A012C030A
1,1,4,0,7,23379,0,0,0,1,0,2023 FEB 19 02:39:24,2023 FEB 19 02:55:02,2023 FEB 19 02:39:34,2023 FEB 19 02:55:02,N/A,N/A,2023 FEB 19 02:49:34,2023 FEB 19 02:55:02,2023 FEB 19 02:50:04,-71.4496,-178.2036,2023 FEB 19 02:54:32,-78.2398,156.689,2023 FEB 19 02:53:46,-34.9005,2223,14.0439,26.2552,32.5319,N/A,59.4145,91.7728,10,640,862,30,30,928,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,328,300,772,1400002C000A0280035E1E1E03A00301000D000D0000000000000000000000000000000002620148012C0304
1,1,5,0,9,23381,0,0,0,1,0,2023 FEB 19 06:35:14,2023 FEB 19 06:50:52,2023 FEB 19 06:35:24,2023 FEB 19 06:50:52,N/A,N/A,2023 FEB 19 06:45:24,2023 FEB 19 06:50:52,2023 FEB 19 06:45:54,-71.4269,124.3413,2023 FEB 19 06:50:22,-78.572,100.8825,2023 FEB 19 06:49:36,-34.474,2232,14.1497,26.331,32.5319,N/A,59.4145,91.7728,10,640,862,30,30,928,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,328,300,772,1400002C000A0280035E1E1E03A00301000D000D0000000000000000000000000000000002620148012C0304
1,1,6,0,11,23383,0,0,0,1,0,2023 FEB 19 10:31:00,2023 FEB 19 10:46:36,2023 FEB 19 10:31:10,2023 FEB 19 10:46:36,N/A,N/A,2023 FEB 19 10:41:10,2023 FEB 19 10:46:36,2023 FEB 19 10:41:40,-71.4752,66.7347,2023 FEB 19 10:46:06,-77.4763,40.8757,2023 FEB 19 10:45:21,-34.0641,2238,13.9742,26.4068,32.3426,N/A,59.0522,91.2223,10,640,861,30,30,926,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,326,300,767,1400002C000A0280035D1E1E039E0301000D000D0000000000000000000000000000000002620146012C02FF
1,1,7,0,13,23385,0,0,0,1,0,2023 FEB 19 14:26:53,2023 FEB 19 14:42:26,2023 FEB 19 14:27:03,2023 FEB 19 14:42:26,N/A,N/A,2023 FEB 19 14:37:03,2023 FEB 19 14:42:26,2023 FEB 19 14:37:33,-71.4294,9.3225,2023 FEB 19 14:41:56,-77.5174,-15.1213,2023 FEB 19 14:41:11,-33.574,2246,14.0672,26.4826,32.0587,N/A,58.5088,90.3966,10,640,858,30,30,923,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,323,300,758,1400002C000A0280035A1E1E039B0301000D000D0000000000000000000000000000000002620143012C02F6
1,1,8,0,14,23386,0,0,0,1,0,2023 FEB 19 16:24:52,2023 FEB 19 16:40:24,2023 FEB 19 16:25:02,2023 FEB 19 16:40:24,N/A,N/A,2023 FEB 19 16:35:02,2023 FEB 19 16:40:24,2023 FEB 19 16:35:32,-71.4447,-19.4843,2023 FEB 19 16:39:54,-77.4048,-43.8544,2023 FEB 19 16:39:09,-33.3541,2249,14.0658,26.5205,31.964,N/A,58.3277,90.1213,10,640,857,30,30,922,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,322,300,755,1400002C000A028003591E1E039A0301000D000D0000000000000000000000000000000002620142012C02F3
1,1,9,0,17,23389,0,0,0,1,0,2023 FEB 19 22:18:33,2023 FEB 19 22:34:05,2023 FEB 19 22:18:43,2023 FEB 19 22:34:05,N/A,N/A,2023 FEB 19 22:28:43,2023 FEB 19 22:34:05,2023 FEB 19 22:29:13,-71.4706,-105.7936,2023 FEB 19 22:33:35,-78.2964,-126.8819,2023 FEB 19 22:32:50,-32.7422,2259,14.2692,26.6341,31.964,N/A,58.3277,90.1213,10,640,857,30,30,922,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,322,300,755,1400002C000A028003591E1E039A0301000D000D0000000000000000000000000000000002620142012C02F3
1,1,10,0,19,23391,0,0,0,1,0,2023 FEB 20 02:14:28,2023 FEB 20 02:29:57,2023 FEB 20 02:14:38,2023 FEB 20 02:29:57,N/A,N/A,2023 FEB 20 02:24:38,2023 FEB 20 02:29:57,2023 FEB 20 02:25:08,-71.4977,-163.3887,2023 FEB 20 02:29:27,-78.1208,175.9994,2023 FEB 20 02:28:43,-32.2688,2266,14.2881,26.7099,31.6801,N/A,57.7843,89.2956,10,640,855,30,30,919,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,319,300,747,1400002C000A028003571E1E03970301000D000D000000000000000000000000000000000262013F012C02EB
