Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
ACS	10	48	Ingress	2021 NOV 28 09:37:50	2021 NOV 28 09:41:32	2021 NOV 28 09:42:18	268.00	62.57	73.34	75.23	-66.13	-60.86	-59.57	15.61	14	-	-	-		
ACS	10	48	Egress	2021 NOV 28 10:19:26	2021 NOV 28 10:20:09	2021 NOV 28 10:23:32	246.00	146.90	149.73	165.06	65.95	66.93	70.37	21.33	14	-	-	-		
NOMAD	11	48	Ingress	2021 NOV 28 11:35:49	2021 NOV 28 11:39:32	2021 NOV 28 11:40:18	269.00	33.89	44.75	46.64	-66.13	-60.80	-59.51	15.62	1	6SUBD Nom CH4 #2	Science: orders #134, #136, #164, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	11	48	Egress	2021 NOV 28 12:17:22	2021 NOV 28 12:18:06	2021 NOV 28 12:21:29	247.00	117.76	120.64	135.94	65.81	66.83	70.33	21.31	1	-	-	-		
ACS	12	48	Ingress	2021 NOV 28 13:33:45	2021 NOV 28 13:37:29	2021 NOV 28 13:38:15	270.00	5.13	16.11	18.01	-66.17	-60.79	-59.48	15.62	14	-	-	-		
ACS	12	48	Egress	2021 NOV 28 14:15:16	2021 NOV 28 14:16:00	2021 NOV 28 14:19:24	248.00	88.59	91.44	106.76	65.66	66.68	70.27	21.27	14	-	-	-		
NOMAD	13	48	Ingress	2021 NOV 28 15:31:38	2021 NOV 28 15:35:23	2021 NOV 28 15:36:09	271.00	-23.61	-12.51	-10.61	-66.20	-60.77	-59.45	15.63	1	129 only #2	Science: orders #129, #129, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:ULYSSES FOSSAE; 	
N/A	13	48	Egress	2021 NOV 28 16:13:06	2021 NOV 28 16:13:50	2021 NOV 28 16:17:15	249.00	59.40	62.23	77.54	65.48	66.53	70.20	21.24	1	-	-	-	&daysideMatch:ULYSSES FOSSAE; 	
NOMAD	14	48	Ingress	2021 NOV 28 17:29:31	2021 NOV 28 17:33:17	2021 NOV 28 17:34:03	272.00	-52.15	-41.00	-39.10	-66.17	-60.66	-59.34	15.64	1	HCL #10	Science: orders #121, #134, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	14	48	Egress	2021 NOV 28 18:10:56	2021 NOV 28 18:11:40	2021 NOV 28 18:15:05	249.00	30.29	33.11	48.37	65.34	66.40	70.14	21.21	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	15	48	Ingress	2021 NOV 28 19:27:31	2021 NOV 28 19:31:17	2021 NOV 28 19:32:03	272.00	-80.47	-69.39	-67.50	-66.05	-60.48	-59.14	15.66	14	-	-	-		
ACS	15	48	Egress	2021 NOV 28 20:08:51	2021 NOV 28 20:09:35	2021 NOV 28 20:13:02	251.00	1.26	4.06	19.48	65.23	66.30	70.12	21.18	14	-	-	-		
NOMAD	16	48	Ingress	2021 NOV 28 21:25:31	2021 NOV 28 21:29:17	2021 NOV 28 21:30:04	273.00	-108.97	-97.89	-95.97	-65.99	-60.37	-58.99	15.68	1	133 only #2	Science: orders #133, #133, #133, #133, #133, #133, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	16	48	Egress	2021 NOV 28 22:06:47	2021 NOV 28 22:07:31	2021 NOV 28 22:10:59	252.00	-27.88	-25.09	-9.65	65.07	66.16	70.07	21.15	1	6SUBD Nom CH4 #2	Science: orders #134, #136, #164, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	17	48	Ingress	2021 NOV 28 23:23:28	2021 NOV 28 23:27:15	2021 NOV 28 23:28:02	274.00	-137.61	-126.45	-124.53	-65.98	-60.30	-58.91	15.69	14	-	-	-		
ACS	17	48	Egress	2021 NOV 29 00:04:41	2021 NOV 29 00:05:26	2021 NOV 29 00:08:54	253.00	-57.12	-54.30	-38.96	64.87	65.99	69.98	21.12	14	-	-	-		
NOMAD	18	48	Ingress	2021 NOV 29 01:21:22	2021 NOV 29 01:25:11	2021 NOV 29 01:25:58	276.00	-166.42	-155.08	-153.15	-66.04	-60.28	-58.88	15.69	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:UTOPIA; 	
NOMAD	18	48	Egress	2021 NOV 29 02:02:33	2021 NOV 29 02:03:18	2021 NOV 29 02:06:46	253.00	-86.36	-83.57	-68.36	64.66	65.80	69.88	21.08	1	6SUBD Nom CH4 #1	Science: orders #134, #136, #148, #164, #187, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:UTOPIA; 	
ACS	19	48	Ingress	2021 NOV 29 03:19:15	2021 NOV 29 03:23:06	2021 NOV 29 03:23:53	278.00	164.78	176.29	178.23	-66.10	-60.25	-58.85	15.70	14	-	-	-		
ACS	19	48	Egress	2021 NOV 29 04:00:23	2021 NOV 29 04:01:08	2021 NOV 29 04:04:38	255.00	-115.48	-112.71	-97.42	64.49	65.65	69.83	21.05	14	-	-	-		
NOMAD	20	48	Ingress	2021 NOV 29 05:17:09	2021 NOV 29 05:21:00	2021 NOV 29 05:21:47	278.00	136.28	147.78	149.72	-66.05	-60.16	-58.74	15.71	1	HCL #10	Science: orders #121, #134, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	20	48	Egress	2021 NOV 29 05:58:14	2021 NOV 29 05:58:59	2021 NOV 29 06:02:30	256.00	-144.52	-141.77	-126.45	64.35	65.52	69.78	21.02	1	CO2 Fullscan Fast #4	Diffraction order stepping (fullscan): 10 orders from 165 to 175 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
NOMAD	21	48	Ingress	2021 NOV 29 07:15:06	2021 NOV 29 07:18:57	2021 NOV 29 07:19:45	279.00	107.88	119.34	121.30	-65.96	-60.01	-58.55	15.73	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	21	48	Egress	2021 NOV 29 07:56:07	2021 NOV 29 07:56:52	2021 NOV 29 08:00:23	256.00	-173.62	-170.88	-155.62	64.19	65.38	69.71	20.99	1	CO2 100km #1	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	22	48	Ingress	2021 NOV 29 09:13:05	2021 NOV 29 09:16:57	2021 NOV 29 09:17:45	280.00	79.39	90.88	92.84	-65.90	-59.86	-58.39	15.74	14	-	-	-		
ACS	22	48	Egress	2021 NOV 29 09:54:01	2021 NOV 29 09:54:46	2021 NOV 29 09:58:18	257.00	157.27	159.98	175.25	64.02	65.22	69.64	20.96	14	-	-	-		
NOMAD	23	48	Ingress	2021 NOV 29 11:11:04	2021 NOV 29 11:14:57	2021 NOV 29 11:15:45	281.00	50.78	62.34	64.29	-65.88	-59.77	-58.29	15.76	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	23	48	Egress	2021 NOV 29 11:51:56	2021 NOV 29 11:52:42	2021 NOV 29 11:56:14	258.00	128.16	130.91	146.12	63.85	65.10	69.58	20.94	1	-	-	-		
ACS	24	48	Ingress	2021 NOV 29 13:09:02	2021 NOV 29 13:12:56	2021 NOV 29 13:13:44	282.00	22.08	33.73	35.68	-65.89	-59.73	-58.24	15.76	3	-	-	-	&mroOverlap; 	
ACS	24	48	Egress	2021 NOV 29 13:49:51	2021 NOV 29 13:50:37	2021 NOV 29 13:54:11	260.00	99.05	101.78	117.07	63.68	64.94	69.52	20.91	3	-	-	-	&mroOverlap; 	
NOMAD	25	48	Ingress	2021 NOV 29 15:06:56	2021 NOV 29 15:10:51	2021 NOV 29 15:11:39	283.00	-6.67	5.10	7.06	-65.93	-59.70	-58.21	15.77	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	25	48	Egress	2021 NOV 29 15:47:42	2021 NOV 29 15:48:28	2021 NOV 29 15:52:03	261.00	69.92	72.62	87.87	63.48	64.76	69.44	20.88	1	-	-	-		
NOMAD	26	48	Ingress	2021 NOV 29 17:04:47	2021 NOV 29 17:08:43	2021 NOV 29 17:09:32	285.00	-35.34	-23.49	-21.48	-65.94	-59.66	-58.12	15.77	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	26	48	Egress	2021 NOV 29 17:45:30	2021 NOV 29 17:46:16	2021 NOV 29 17:49:51	261.00	40.80	43.48	58.61	63.29	64.58	69.33	20.85	1	129 only #2	Science: orders #129, #129, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	27	48	Ingress	2021 NOV 29 19:02:44	2021 NOV 29 19:06:41	2021 NOV 29 19:07:30	286.00	-63.70	-51.87	-49.88	-65.84	-59.46	-57.91	15.79	14	-	-	-		
N/A	27	48	Egress	2021 NOV 29 19:43:23	2021 NOV 29 19:44:10	2021 NOV 29 19:47:45	262.00	11.78	14.50	29.61	63.14	64.47	69.28	20.83	14	-	-	-		
ACS	28	48	Ingress	2021 NOV 29 21:00:45	2021 NOV 29 21:04:42	2021 NOV 29 21:05:31	286.00	-92.04	-80.28	-78.31	-65.71	-59.27	-57.71	15.81	14	-	-	-		
ACS	28	48	Egress	2021 NOV 29 21:41:19	2021 NOV 29 21:42:06	2021 NOV 29 21:45:43	264.00	-17.26	-14.56	0.64	62.99	64.33	69.25	20.80	14	-	-	-		
NOMAD	29	48	Ingress	2021 NOV 29 22:58:45	2021 NOV 29 23:02:43	2021 NOV 29 23:03:32	287.00	-120.59	-108.79	-106.82	-65.67	-59.15	-57.57	15.83	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
NOMAD	29	48	Egress	2021 NOV 29 23:39:13	2021 NOV 29 23:40:00	2021 NOV 29 23:43:38	265.00	-46.42	-43.75	-28.59	62.77	64.13	69.15	20.77	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
ACS	30	48	Ingress	2021 NOV 30 00:56:40	2021 NOV 30 01:00:39	2021 NOV 30 01:01:29	289.00	-149.33	-137.42	-135.41	-65.70	-59.12	-57.50	15.83	14	-	-	-		
ACS	30	48	Egress	2021 NOV 30 01:37:05	2021 NOV 30 01:37:52	2021 NOV 30 01:41:31	266.00	-75.62	-72.98	-57.91	62.52	63.90	69.03	20.73	14	-	-	-		
NOMAD	31	48	Ingress	2021 NOV 30 02:54:33	2021 NOV 30 02:58:34	2021 NOV 30 02:59:24	291.00	-178.12	-166.04	-164.03	-65.76	-59.09	-57.46	15.84	1	6SUBD Nom CO #4	Science: orders #121, #136, #190, #191, #192, #193, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:NILI FOSSAE; &daysideMatch:PERSEVERANCE; 	
NOMAD	31	48	Egress	2021 NOV 30 03:34:56	2021 NOV 30 03:35:43	2021 NOV 30 03:39:23	267.00	-104.75	-102.14	-87.14	62.30	63.69	68.92	20.70	1	6SUBD Nominal #11	Science: orders #121, #134, #126, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:NILI FOSSAE; &daysideMatch:PERSEVERANCE; 	
NOMAD	32	48	Ingress	2021 NOV 30 04:52:27	2021 NOV 30 04:56:29	2021 NOV 30 04:57:19	292.00	153.25	165.40	167.41	-65.75	-59.02	-57.38	15.85	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	32	48	Egress	2021 NOV 30 05:32:46	2021 NOV 30 05:33:34	2021 NOV 30 05:37:15	269.00	-133.77	-131.12	-116.09	62.13	63.57	68.87	20.68	1	All Fullscan Slow #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (1 order(s) per 1 second(s))	COP row -1: 		
N/A	33	48	Ingress	2021 NOV 30 06:50:23	2021 NOV 30 06:54:26	2021 NOV 30 06:55:16	293.00	124.86	136.99	138.99	-65.65	-58.83	-57.18	15.87	14	-	-	-		
N/A	33	48	Egress	2021 NOV 30 07:30:37	2021 NOV 30 07:31:25	2021 NOV 30 07:35:07	270.00	-162.80	-160.17	-145.14	61.96	63.41	68.81	20.66	14	-	-	-		
ACS	34	48	Ingress	2021 NOV 30 08:48:22	2021 NOV 30 08:52:25	2021 NOV 30 08:53:16	294.00	96.49	108.55	110.58	-65.54	-58.66	-56.96	15.88	14	-	-	-		
ACS	34	48	Egress	2021 NOV 30 09:28:31	2021 NOV 30 09:29:19	2021 NOV 30 09:33:01	270.00	168.12	170.73	-174.35	61.76	63.23	68.70	20.63	14	-	-	-		
NOMAD	35	48	Ingress	2021 NOV 30 10:46:22	2021 NOV 30 10:50:26	2021 NOV 30 10:51:17	295.00	67.94	80.05	82.06	-65.49	-58.52	-56.81	15.90	1	All Fullscan Slow #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (1 order(s) per 1 second(s))	COP row -1: 		
NOMAD	35	48	Egress	2021 NOV 30 11:26:25	2021 NOV 30 11:27:13	2021 NOV 30 11:30:57	272.00	139.04	141.62	156.59	61.56	63.04	68.63	20.60	1	CO2 Fullscan Fast #4	Diffraction order stepping (fullscan): 10 orders from 165 to 175 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
ACS	36	48	Ingress	2021 NOV 30 12:44:21	2021 NOV 30 12:48:27	2021 NOV 30 12:49:18	297.00	39.24	51.47	53.48	-65.51	-58.44	-56.72	15.91	14	-	-	-		
N/A	36	48	Egress	2021 NOV 30 13:24:21	2021 NOV 30 13:25:10	2021 NOV 30 13:28:54	273.00	109.98	112.59	127.48	61.36	62.89	68.54	20.58	14	-	-	-		
NOMAD	37	48	Ingress	2021 NOV 30 14:42:17	2021 NOV 30 14:46:24	2021 NOV 30 14:47:15	298.00	10.52	22.85	24.86	-65.54	-58.40	-56.67	15.91	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	37	48	Egress	2021 NOV 30 15:22:13	2021 NOV 30 15:23:02	2021 NOV 30 15:26:48	275.00	80.90	83.48	98.39	61.15	62.69	68.46	20.55	1	129 only #2	Science: orders #129, #129, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	38	48	Ingress	2021 NOV 30 16:40:08	2021 NOV 30 16:44:16	2021 NOV 30 16:45:08	300.00	-18.23	-5.79	-3.73	-65.58	-58.39	-56.61	15.92	14	-	-	-	&daysideMatch:ARSIA MONS; 	
N/A	38	48	Egress	2021 NOV 30 17:20:02	2021 NOV 30 17:20:51	2021 NOV 30 17:24:38	276.00	51.80	54.35	69.18	60.91	62.47	68.34	20.52	14	-	-	-	&daysideMatch:ARSIA MONS; 	
NOMAD	39	48	Ingress	2021 NOV 30 18:38:03	2021 NOV 30 18:42:12	2021 NOV 30 18:43:04	301.00	-46.69	-34.24	-32.19	-65.51	-58.23	-56.44	15.93	28	6SUBD Nom CO2 #2	Science: orders #121, #149, #164, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&trueDayLimb; 	
N/A	39	48	Egress	2021 NOV 30 19:17:51	2021 NOV 30 19:18:40	2021 NOV 30 19:22:28	277.00	22.76	25.29	40.08	60.70	62.28	68.25	20.49	28	-	-	-	&trueDayLimb; 	
N/A	40	48	Ingress	2021 NOV 30 20:36:03	2021 NOV 30 20:40:13	2021 NOV 30 20:41:05	302.00	-75.00	-62.61	-60.59	-65.37	-57.99	-56.19	15.96	1	-	-	-		
NOMAD	40	48	Egress	2021 NOV 30 21:15:46	2021 NOV 30 21:16:36	2021 NOV 30 21:20:24	278.00	-6.23	-3.66	11.08	60.54	62.16	68.18	20.48	1	LNO Occultation Fullscan Fast #2	Diffraction order stepping (fullscan): 105 orders from 110 to 215 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
ACS	41	48	Ingress	2021 NOV 30 22:34:04	2021 NOV 30 22:38:15	2021 NOV 30 22:39:07	303.00	-103.44	-91.07	-89.06	-65.27	-57.80	-55.99	15.97	14	-	-	-		
ACS	41	48	Egress	2021 NOV 30 23:13:41	2021 NOV 30 23:14:31	2021 NOV 30 23:18:21	280.00	-35.30	-32.76	-17.99	60.32	61.95	68.10	20.45	14	-	-	-		
NOMAD	42	48	Ingress	2021 DEC 01 00:32:01	2021 DEC 01 00:36:13	2021 DEC 01 00:37:06	305.00	-132.10	-119.66	-117.61	-65.27	-57.73	-55.87	15.98	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 	&daysideMatch:TIANWEN1; 	
NOMAD	42	48	Egress	2021 DEC 01 01:11:33	2021 DEC 01 01:12:23	2021 DEC 01 01:16:14	281.00	-64.45	-61.95	-47.30	60.03	61.68	67.95	20.41	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:TIANWEN1; 	
ACS	43	48	Ingress	2021 DEC 01 02:29:55	2021 DEC 01 02:34:09	2021 DEC 01 02:35:02	307.00	-160.87	-148.27	-146.22	-65.32	-57.68	-55.82	15.99	14	-	-	-		
ACS	43	48	Egress	2021 DEC 01 03:09:23	2021 DEC 01 03:10:13	2021 DEC 01 03:14:05	282.00	-93.58	-91.12	-76.59	59.75	61.42	67.80	20.38	14	-	-	-		
NOMAD	44	48	Ingress	2021 DEC 01 04:27:47	2021 DEC 01 04:32:03	2021 DEC 01 04:32:56	309.00	170.38	-176.86	-174.81	-65.36	-57.63	-55.75	15.99	1	6SUBD Nom CO #6	Science: orders #167, #186, #187, #188, #190, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	44	48	Egress	2021 DEC 01 05:07:13	2021 DEC 01 05:08:04	2021 DEC 01 05:11:57	284.00	-122.61	-120.12	-105.62	59.53	61.25	67.71	20.36	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	45	48	Ingress	2021 DEC 01 06:25:42	2021 DEC 01 06:29:58	2021 DEC 01 06:30:52	310.00	141.93	154.64	156.71	-65.29	-57.50	-55.57	16.01	14	-	-	-		
N/A	45	48	Egress	2021 DEC 01 07:05:03	2021 DEC 01 07:05:54	2021 DEC 01 07:09:48	285.00	-151.60	-149.13	-134.66	59.33	61.06	67.62	20.34	14	-	-	-		
ACS	46	48	Ingress	2021 DEC 01 08:23:40	2021 DEC 01 08:27:57	2021 DEC 01 08:28:51	311.00	113.60	126.25	128.31	-65.15	-57.26	-55.32	16.03	14	-	-	-		
ACS	46	48	Egress	2021 DEC 01 09:02:54	2021 DEC 01 09:03:45	2021 DEC 01 09:07:41	287.00	179.37	-178.19	-163.70	59.10	60.85	67.53	20.31	14	-	-	-		
NOMAD	47	48	Ingress	2021 DEC 01 10:21:39	2021 DEC 01 10:25:58	2021 DEC 01 10:26:52	313.00	85.09	97.79	99.84	-65.09	-57.07	-55.12	16.05	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	47	48	Egress	2021 DEC 01 11:00:48	2021 DEC 01 11:01:40	2021 DEC 01 11:05:36	288.00	150.32	152.79	167.16	58.87	60.66	67.42	20.29	1	6SUBD Nominal #11	Science: orders #121, #134, #126, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	48	48	Ingress	2021 DEC 01 12:19:39	2021 DEC 01 12:24:00	2021 DEC 01 12:24:54	315.00	56.47	69.26	71.29	-65.07	-56.94	-54.98	16.06	1	132 only #2	Science: orders #132, #132, #132, #132, #132, #132, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	48	48	Egress	2021 DEC 01 12:58:42	2021 DEC 01 12:59:34	2021 DEC 01 13:03:32	290.00	121.29	123.73	138.13	58.64	60.45	67.33	20.27	1	-	-	-		
ACS	49	48	Ingress	2021 DEC 01 14:17:36	2021 DEC 01 14:21:57	2021 DEC 01 14:22:52	316.00	27.81	40.63	42.70	-65.07	-56.90	-54.89	16.06	3	-	-	-	&mroOverlap; 	
ACS	49	48	Egress	2021 DEC 01 14:56:35	2021 DEC 01 14:57:27	2021 DEC 01 15:01:26	291.00	92.26	94.67	109.01	58.41	60.23	67.21	20.24	3	-	-	-	&mroOverlap; 	
