Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
1	48	Nightside	2021 NOV 27 15:50:35	2021 NOV 27 16:20:00	2021 NOV 27 16:49:24	3528.61	-63.09	59.33	102.55	-71.24	-11.38	71.25	147.23	21.78	3	-	-	-		
1	48	Dayside	2021 NOV 27 16:49:24	2021 NOV 27 17:18:56	2021 NOV 27 17:48:29	3544.93	102.55	-135.54	-91.73	71.25	12.93	-71.25	32.88	9.75	3	Nominal 4SUBD #2	Science: orders #168, #134, #121, #189, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
2	48	Nightside	2021 NOV 27 17:48:29	2021 NOV 27 18:17:54	2021 NOV 27 18:47:19	3530.46	-91.73	30.41	73.94	-71.25	-11.29	71.26	147.00	21.77	1	-	-	-		
2	48	Dayside	2021 NOV 27 18:47:19	2021 NOV 27 19:16:52	2021 NOV 27 19:46:25	3546.11	73.94	-164.47	-120.45	71.26	12.83	-71.26	33.13	9.73	1	-		COP row -1: 		
3	48	Nightside	2021 NOV 27 19:46:25	2021 NOV 27 20:15:51	2021 NOV 27 20:45:18	3532.05	-120.45	1.47	45.22	-71.26	-11.26	71.27	146.76	21.75	14	-	-	-		
3	48	Dayside	2021 NOV 27 20:45:18	2021 NOV 27 21:14:50	2021 NOV 27 21:44:23	3545.37	45.22	166.57	-149.29	71.27	12.75	-71.29	33.38	9.71	14	-		COP row -1: 		
4	48	Nightside	2021 NOV 27 21:44:23	2021 NOV 27 22:13:49	2021 NOV 27 22:43:15	3532.50	-149.29	-27.49	16.33	-71.29	-11.23	71.30	146.51	21.73	1	-	-	-		
4	48	Dayside	2021 NOV 27 22:43:15	2021 NOV 27 23:12:47	2021 NOV 27 23:42:19	3544.09	16.33	137.62	-178.21	71.30	12.74	-71.32	33.62	9.70	1	-		COP row -1: 	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
5	48	Nightside	2021 NOV 27 23:42:19	2021 NOV 28 00:11:45	2021 NOV 28 00:41:11	3531.63	-178.21	-56.43	-12.70	-71.32	-11.19	71.34	146.27	21.72	3	-	-	-		
5	48	Dayside	2021 NOV 28 00:41:11	2021 NOV 28 01:10:43	2021 NOV 28 01:40:14	3542.95	-12.70	108.69	152.81	71.34	12.76	-71.36	33.84	9.68	3	H2O CO 2SUBD #1	Science: orders #168, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:TIANWEN1; 	
6	48	Nightside	2021 NOV 28 01:40:14	2021 NOV 28 02:09:39	2021 NOV 28 02:39:04	3530.25	152.81	-85.35	-41.71	-71.36	-11.16	71.38	146.05	21.70	1	-	-	-		
6	48	Dayside	2021 NOV 28 02:39:04	2021 NOV 28 03:08:35	2021 NOV 28 03:38:06	3542.15	-41.71	79.79	123.86	71.38	12.76	-71.40	34.05	9.67	1	-		COP row -1: 	&daysideMatch:PERSEVERANCE; 	
7	48	Nightside	2021 NOV 28 03:38:06	2021 NOV 28 04:07:32	2021 NOV 28 04:36:57	3530.13	123.86	-114.25	-70.50	-71.40	-11.14	71.41	145.84	21.69	1	-	-	-		
7	48	Dayside	2021 NOV 28 04:36:57	2021 NOV 28 05:06:28	2021 NOV 28 05:35:59	3542.01	-70.50	50.89	95.11	71.41	12.68	-71.42	34.27	9.65	1	-		COP row -1: 		
8	48	Nightside	2021 NOV 28 05:35:59	2021 NOV 28 06:05:25	2021 NOV 28 06:34:51	3532.69	95.11	-143.16	-99.13	-71.42	-11.10	71.41	145.62	21.67	14	-	-	-		
8	48	Dayside	2021 NOV 28 06:34:51	2021 NOV 28 07:04:23	2021 NOV 28 07:33:55	3543.38	-99.13	21.95	66.49	71.41	12.59	-71.42	34.52	9.64	14	-		COP row -1: 		
9	48	Nightside	2021 NOV 28 07:33:55	2021 NOV 28 08:03:21	2021 NOV 28 08:32:48	3533.47	66.49	-172.11	-127.87	-71.42	-11.01	71.43	145.36	21.66	1	-	-	-		
9	48	Dayside	2021 NOV 28 08:32:48	2021 NOV 28 09:02:21	2021 NOV 28 09:31:53	3545.34	-127.87	-7.00	37.73	71.43	12.55	-71.44	34.76	9.62	1	H2O CO 2SUBD #1	Science: orders #168, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
10	48	Nightside	2021 NOV 28 09:31:53	2021 NOV 28 10:01:20	2021 NOV 28 10:30:46	3532.12	37.73	158.93	-156.73	-71.44	-10.95	71.46	145.11	21.64	14	-	-	-		
10	48	Dayside	2021 NOV 28 10:30:46	2021 NOV 28 11:00:19	2021 NOV 28 11:29:52	3546.26	-156.73	-35.95	8.80	71.46	12.51	-71.47	35.00	9.60	14	-		COP row -1: 		
11	48	Nightside	2021 NOV 28 11:29:52	2021 NOV 28 11:59:17	2021 NOV 28 12:28:42	3530.37	8.80	129.99	174.33	-71.47	-10.95	71.49	144.88	21.62	1	-	-	-		
11	48	Dayside	2021 NOV 28 12:28:42	2021 NOV 28 12:58:15	2021 NOV 28 13:27:47	3545.25	174.33	-64.88	-20.24	71.49	12.48	-71.51	35.23	9.59	1	-		COP row -1: 		
12	48	Nightside	2021 NOV 28 13:27:47	2021 NOV 28 13:57:12	2021 NOV 28 14:26:37	3529.10	-20.24	101.06	145.34	-71.51	-10.96	71.53	144.67	21.61	14	-	-	-		
12	48	Dayside	2021 NOV 28 14:26:37	2021 NOV 28 14:56:08	2021 NOV 28 15:25:40	3543.43	145.34	-93.79	-49.22	71.53	12.47	-71.55	35.44	9.57	14	-		COP row -1: 		
13	48	Nightside	2021 NOV 28 15:25:40	2021 NOV 28 15:55:04	2021 NOV 28 16:24:29	3528.89	-49.22	72.16	116.40	-71.55	-10.93	71.56	144.46	21.59	1	-	-	-		
13	48	Dayside	2021 NOV 28 16:24:29	2021 NOV 28 16:54:01	2021 NOV 28 17:23:33	3543.77	116.40	-122.70	-77.94	71.56	12.46	-71.57	35.66	9.56	1	CH4 CO 2SUBD #3	Science: orders #189, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:ULYSSES FOSSAE; 	
14	48	Nightside	2021 NOV 28 17:23:33	2021 NOV 28 17:52:58	2021 NOV 28 18:22:22	3529.79	-77.94	43.26	87.72	-71.57	-10.84	71.57	144.23	21.58	1	-	-	-		
14	48	Dayside	2021 NOV 28 18:22:22	2021 NOV 28 18:51:55	2021 NOV 28 19:21:28	3545.94	87.72	-151.62	-106.60	71.57	12.39	-71.58	35.89	9.54	1	-		COP row -1: 		
15	48	Nightside	2021 NOV 28 19:21:28	2021 NOV 28 19:50:54	2021 NOV 28 20:20:20	3531.66	-106.60	14.32	59.08	-71.58	-10.80	71.58	143.99	21.56	14	-	-	-		
15	48	Dayside	2021 NOV 28 20:20:20	2021 NOV 28 20:49:53	2021 NOV 28 21:19:26	3545.70	59.08	179.44	-135.39	71.58	12.28	-71.60	36.14	9.53	14	-		COP row -1: 		
16	48	Nightside	2021 NOV 28 21:19:26	2021 NOV 28 21:48:52	2021 NOV 28 22:18:18	3532.60	-135.39	-14.64	30.27	-71.60	-10.77	71.60	143.75	21.55	1	-	-	-		
16	48	Dayside	2021 NOV 28 22:18:18	2021 NOV 28 22:47:51	2021 NOV 28 23:17:23	3544.47	30.27	150.48	-164.28	71.60	12.24	-71.62	36.39	9.51	1	-		COP row -1: 		
17	48	Nightside	2021 NOV 28 23:17:23	2021 NOV 28 23:46:49	2021 NOV 29 00:16:15	3532.30	-164.28	-43.59	1.27	-71.62	-10.73	71.64	143.50	21.53	14	-	-	-		
17	48	Dayside	2021 NOV 29 00:16:15	2021 NOV 29 00:45:47	2021 NOV 29 01:15:18	3543.18	1.27	121.53	166.75	71.64	12.27	-71.66	36.62	9.49	14	-		COP row -1: 		
18	48	Nightside	2021 NOV 29 01:15:18	2021 NOV 29 01:44:44	2021 NOV 29 02:14:09	3530.96	166.75	-72.51	-27.77	-71.66	-10.69	71.68	143.27	21.51	1	-	-	-		
18	48	Dayside	2021 NOV 29 02:14:09	2021 NOV 29 02:43:40	2021 NOV 29 03:13:12	3542.45	-27.77	92.62	137.77	71.68	12.29	-71.69	36.83	9.48	1	CH4 CO 2SUBD #3	Science: orders #189, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:UTOPIA; 	
19	48	Nightside	2021 NOV 29 03:13:12	2021 NOV 29 03:42:37	2021 NOV 29 04:12:01	3529.72	137.77	-101.42	-56.69	-71.69	-10.68	71.71	143.06	21.50	14	-	-	-		
19	48	Dayside	2021 NOV 29 04:12:01	2021 NOV 29 04:41:32	2021 NOV 29 05:11:03	3541.77	-56.69	63.72	108.90	71.71	12.25	-71.72	37.04	9.47	14	-		COP row -1: 		
20	48	Nightside	2021 NOV 29 05:11:03	2021 NOV 29 05:40:29	2021 NOV 29 06:09:55	3531.69	108.90	-130.32	-85.37	-71.72	-10.65	71.72	142.84	21.48	1	-	-	-		
20	48	Dayside	2021 NOV 29 06:09:55	2021 NOV 29 06:39:26	2021 NOV 29 07:08:57	3542.57	-85.37	34.81	80.25	71.72	12.16	-71.73	37.28	9.45	1	-		COP row -1: 		
