NOM_02, OCCEG, 55, 76, 114, 115, 154, 183, 283, 307
NOM_02, OCCIN, 300, 333
NOM_03, OCCEG, 8, 10, 12, 14, 15, 32, 34, 36, 41, 65, 68, 82, 88, 96, 100, 101, 105, 122, 129, 142, 156, 162, 164, 167, 179, 202, 209, 231, 236, 246, 253, 264, 267, 279, 281, 288, 293, 295, 296, 320, 330
NOM_03, OCCIN, 7, 10, 19, 32, 50, 55, 63, 78, 80, 115, 119, 127, 131, 151, 156, 164, 171, 179, 181, 195, 202, 220, 222, 227, 229, 234, 248, 269, 274, 295, 305, 310, 314, 335
CO_001, OCCEG, 46, 60, 79, 110, 214, 244, 272, 323
CO_001, OCCIN, 69, 112, 214, 231, 238, 239, 246
CO_002, OCCEG, 3, 19, 24, 29, 39, 78, 91, 103, 131, 178, 181, 199, 224, 229, 232, 255, 271, 290, 291, 305, 309, 314, 317, 342
CO_002, OCCIN, 24, 36, 46, 48, 53, 85, 101, 125, 158, 183, 188, 193, 224, 266, 319
CO2_01, OCCEG, 17, 45, 50, 51, 58, 73, 85, 107, 120, 125, 166, 185, 201, 227, 266, 302
CO2_01, OCCIN, 5, 12, 26, 117, 138, 142, 154, 197, 209, 212, 302, 315
CO2_02, OCCEG, 22, 56, 62, 80, 98, 222, 241, 243, 249, 251, 261, 286
CO2_02, OCCIN, 3, 62, 144, 176, 178, 201, 204, 206, 232, 261, 278
HCL_01, OCCEG, 5, 21, 31, 38, 69, 71, 95, 108, 119, 124, 144, 169, 176, 190, 192, 195, 204, 208, 219, 239, 326, 338
HCL_01, OCCIN, 15, 27, 51, 65, 71, 79, 91, 98, 134, 139, 148, 160, 162, 166, 174, 185, 208, 215, 241, 253, 276, 288, 293, 298, 307, 309, 337
FUL_01, OCCEG, 7, 26, 48, 53, 63, 84, 112, 127, 145, 171, 174, 259, 269, 274, 276, 319
FUL_01, OCCIN, 34, 38, 41, 60, 84, 100, 114, 129, 136, 186, 198, 199, 236, 243, 244, 256, 271, 272, 281, 283, 286, 296, 320
