Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	6	32	Ingress	2020 SEP 06 00:56:01	2020 SEP 06 00:59:34	2020 SEP 06 01:00:17	256.00	-86.52	-91.39	-92.37	-36.73	-31.25	-30.05	19.12	28	-	-	-	&trueDayLimb; 	
N/A	6	32	Egress	2020 SEP 06 01:38:40	2020 SEP 06 01:39:22	2020 SEP 06 01:42:41	241.00	111.20	109.00	100.31	57.73	56.90	52.90	9.12	28	-	-	-	&trueDayLimb; 	
N/A	7	32	Ingress	2020 SEP 06 02:53:57	2020 SEP 06 02:57:30	2020 SEP 06 02:58:14	257.00	-115.36	-120.23	-121.24	-36.53	-31.01	-29.77	19.11	14	-	-	-		
N/A	7	32	Egress	2020 SEP 06 03:36:35	2020 SEP 06 03:37:17	2020 SEP 06 03:40:37	242.00	82.46	80.26	71.50	57.71	56.87	52.82	9.12	14	-	-	-		
NOMAD	8	32	Ingress	2020 SEP 06 04:51:54	2020 SEP 06 04:55:27	2020 SEP 06 04:56:11	257.00	-144.24	-149.11	-150.12	-36.28	-30.73	-29.48	19.09	1	129 only #2	Science: orders #129, #129, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	8	32	Egress	2020 SEP 06 05:34:29	2020 SEP 06 05:35:11	2020 SEP 06 05:38:32	243.00	53.59	51.39	42.59	57.64	56.79	52.69	9.11	1	129 only #2	Science: orders #129, #129, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	9	32	Ingress	2020 SEP 06 06:49:53	2020 SEP 06 06:53:26	2020 SEP 06 06:54:10	257.00	-173.17	-178.03	-179.03	-35.98	-30.39	-29.13	19.08	14	-	-	-		
ACS	9	32	Egress	2020 SEP 06 07:32:26	2020 SEP 06 07:33:08	2020 SEP 06 07:36:29	243.00	24.75	22.54	13.74	57.57	56.72	52.58	9.09	14	-	-	-		
NOMAD	10	32	Ingress	2020 SEP 06 08:47:53	2020 SEP 06 08:51:27	2020 SEP 06 08:52:11	258.00	157.92	153.05	152.05	-35.70	-30.06	-28.79	19.07	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	10	32	Egress	2020 SEP 06 09:30:24	2020 SEP 06 09:31:06	2020 SEP 06 09:34:27	243.00	-4.05	-6.26	-15.08	57.53	56.67	52.51	9.09	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	11	32	Ingress	2020 SEP 06 10:45:54	2020 SEP 06 10:49:29	2020 SEP 06 10:50:13	259.00	129.04	124.14	123.14	-35.47	-29.76	-28.48	19.05	14	-	-	-		
N/A	11	32	Egress	2020 SEP 06 11:28:22	2020 SEP 06 11:29:05	2020 SEP 06 11:32:26	244.00	-32.83	-35.10	-43.93	57.49	56.61	52.41	9.08	14	-	-	-		
N/A	12	32	Ingress	2020 SEP 06 12:43:54	2020 SEP 06 12:47:30	2020 SEP 06 12:48:14	260.00	100.18	95.26	94.26	-35.26	-29.48	-28.20	19.04	14	-	-	-		
N/A	12	32	Egress	2020 SEP 06 13:26:20	2020 SEP 06 13:27:03	2020 SEP 06 13:30:25	245.00	-61.60	-63.87	-72.77	57.46	56.57	52.32	9.07	14	-	-	-		
NOMAD	13	32	Ingress	2020 SEP 06 14:41:51	2020 SEP 06 14:45:28	2020 SEP 06 14:46:12	261.00	71.35	66.40	65.39	-35.06	-29.22	-27.92	19.03	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:SOUTH THAUMASIA; &mroOverlap; 	
NOMAD	13	32	Egress	2020 SEP 06 15:24:15	2020 SEP 06 15:24:58	2020 SEP 06 15:28:21	246.00	-90.33	-92.61	-101.58	57.44	56.55	52.24	9.07	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:SOUTH THAUMASIA; &mroOverlap; 	
ACS	14	32	Ingress	2020 SEP 06 16:39:46	2020 SEP 06 16:43:24	2020 SEP 06 16:44:08	262.00	42.50	37.53	36.53	-34.83	-28.92	-27.62	19.02	14	-	-	-		
ACS	14	32	Egress	2020 SEP 06 17:22:08	2020 SEP 06 17:22:51	2020 SEP 06 17:26:14	246.00	-119.05	-121.35	-130.35	57.42	56.52	52.18	9.06	14	-	-	-		
NOMAD	15	32	Ingress	2020 SEP 06 18:37:45	2020 SEP 06 18:41:22	2020 SEP 06 18:42:07	262.00	13.57	8.63	7.61	-34.51	-28.60	-27.27	19.00	1	6SUBD CH4 #1	Science: orders #121, #133, #134, #135, #136, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	15	32	Egress	2020 SEP 06 19:20:04	2020 SEP 06 19:20:47	2020 SEP 06 19:24:11	247.00	-147.95	-150.25	-159.27	57.33	56.42	52.03	9.05	1	134 only #2	Science: orders #134, #134, #134, #134, #134, #134, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	16	32	Ingress	2020 SEP 06 20:35:48	2020 SEP 06 20:39:25	2020 SEP 06 20:40:10	262.00	-15.38	-20.30	-21.32	-34.19	-28.25	-26.91	18.99	14	-	-	-		
ACS	16	32	Egress	2020 SEP 06 21:18:04	2020 SEP 06 21:18:47	2020 SEP 06 21:22:12	248.00	-176.88	-179.17	171.77	57.24	56.32	51.88	9.03	14	-	-	-		
NOMAD	17	32	Ingress	2020 SEP 06 22:33:49	2020 SEP 06 22:37:27	2020 SEP 06 22:38:12	263.00	-44.28	-49.22	-50.25	-33.92	-27.91	-26.56	18.97	1	6SUBD Nominal #11	Science: orders #121, #134, #126, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:AEOLIS MENSAE MFF; &daysideMatch:CURIOSITY; 	
NOMAD	17	32	Egress	2020 SEP 06 23:16:04	2020 SEP 06 23:16:47	2020 SEP 06 23:20:12	248.00	154.32	152.02	142.95	57.20	56.27	51.79	9.03	1	HCL #11	Science: orders #121, #136, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:AEOLIS MENSAE MFF; &daysideMatch:CURIOSITY; 	
ACS	18	32	Ingress	2020 SEP 07 00:31:49	2020 SEP 07 00:35:28	2020 SEP 07 00:36:13	264.00	-73.17	-78.13	-79.15	-33.66	-27.58	-26.22	18.96	14	-	-	-		
ACS	18	32	Egress	2020 SEP 07 01:14:01	2020 SEP 07 01:14:45	2020 SEP 07 01:18:10	249.00	125.63	123.26	114.16	57.20	56.24	51.73	9.02	14	-	-	-		
NOMAD	19	32	Ingress	2020 SEP 07 02:29:47	2020 SEP 07 02:33:27	2020 SEP 07 02:34:12	265.00	-102.02	-107.01	-108.03	-33.43	-27.28	-25.91	18.95	1	LNO Occultation Fullscan Fast #2	Diffraction order stepping (fullscan): 105 orders from 110 to 215 in steps of 1 (6 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	19	32	Egress	2020 SEP 07 03:11:56	2020 SEP 07 03:12:40	2020 SEP 07 03:16:07	251.00	96.93	94.55	85.33	57.19	56.23	51.64	9.02	1	HCL #9	Science: orders #121, #136, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	20	32	Ingress	2020 SEP 07 04:27:43	2020 SEP 07 04:31:24	2020 SEP 07 04:32:09	266.00	-130.87	-135.88	-136.90	-33.20	-26.99	-25.61	18.93	1	6SUBD Nom CO #2	Science: orders #134, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	20	32	Egress	2020 SEP 07 05:09:50	2020 SEP 07 05:10:34	2020 SEP 07 05:14:02	252.00	68.08	65.70	56.44	57.11	56.15	51.50	9.01	1	CO2 100km #1	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	21	32	Ingress	2020 SEP 07 06:25:42	2020 SEP 07 06:29:23	2020 SEP 07 06:30:08	266.00	-159.78	-164.78	-165.80	-32.89	-26.65	-25.26	18.92	14	-	-	-		
ACS	21	32	Egress	2020 SEP 07 07:07:46	2020 SEP 07 07:08:30	2020 SEP 07 07:11:58	252.00	39.17	36.80	27.55	57.02	56.05	51.37	8.99	14	-	-	-		
NOMAD	22	32	Ingress	2020 SEP 07 08:23:43	2020 SEP 07 08:27:24	2020 SEP 07 08:28:09	266.00	171.28	166.30	165.28	-32.56	-26.28	-24.89	18.90	1	6SUBD Nom CO #3	Science: orders #136, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:VERNAL CRATER; 	
NOMAD	22	32	Egress	2020 SEP 07 09:05:44	2020 SEP 07 09:06:28	2020 SEP 07 09:09:56	252.00	10.35	7.97	-1.28	56.97	55.98	51.28	8.98	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:VERNAL CRATER; 	
ACS	23	32	Ingress	2020 SEP 07 10:21:43	2020 SEP 07 10:25:25	2020 SEP 07 10:26:11	268.00	142.41	137.41	136.37	-32.31	-25.98	-24.55	18.89	14	-	-	-		
ACS	23	32	Egress	2020 SEP 07 11:03:43	2020 SEP 07 11:04:27	2020 SEP 07 11:07:56	253.00	-18.44	-20.83	-30.13	56.92	55.94	51.17	8.98	14	-	-	-		
N/A	24	32	Ingress	2020 SEP 07 12:19:44	2020 SEP 07 12:23:27	2020 SEP 07 12:24:13	269.00	113.55	108.52	107.48	-32.08	-25.67	-24.24	18.88	14	-	-	-	&daysideMatch:EASTERN COPRATES; 	
N/A	24	32	Egress	2020 SEP 07 13:01:42	2020 SEP 07 13:02:26	2020 SEP 07 13:05:56	254.00	-47.25	-49.63	-59.00	56.88	55.88	51.06	8.97	14	-	-	-	&daysideMatch:EASTERN COPRATES; 	
NOMAD	25	32	Ingress	2020 SEP 07 14:17:43	2020 SEP 07 14:21:27	2020 SEP 07 14:22:13	270.00	84.70	79.65	78.61	-31.86	-25.38	-23.94	18.87	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	25	32	Egress	2020 SEP 07 14:59:38	2020 SEP 07 15:00:23	2020 SEP 07 15:03:53	255.00	-76.01	-78.46	-87.83	56.85	55.82	50.96	8.96	1	6SUBD Nom CO2 #2	Science: orders #121, #149, #164, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	26	32	Ingress	2020 SEP 07 16:15:39	2020 SEP 07 16:19:24	2020 SEP 07 16:20:10	271.00	55.86	50.78	49.74	-31.63	-25.08	-23.63	18.86	14	-	-	-		
ACS	26	32	Egress	2020 SEP 07 16:57:32	2020 SEP 07 16:58:17	2020 SEP 07 17:01:48	256.00	-104.74	-107.19	-116.63	56.82	55.79	50.88	8.96	14	-	-	-		
NOMAD	27	32	Ingress	2020 SEP 07 18:13:36	2020 SEP 07 18:17:22	2020 SEP 07 18:18:08	272.00	26.98	21.89	20.85	-31.34	-24.74	-23.28	18.84	1	6SUBD Nom CO #1	Science: orders #121, #149, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
NOMAD	27	32	Egress	2020 SEP 07 18:55:27	2020 SEP 07 18:56:12	2020 SEP 07 18:59:43	256.00	-133.57	-136.03	-145.46	56.76	55.72	50.78	8.94	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
NOMAD	28	32	Ingress	2020 SEP 07 20:11:39	2020 SEP 07 20:15:24	2020 SEP 07 20:16:10	271.00	-1.98	-7.04	-8.07	-30.97	-24.37	-22.90	18.83	1	HCL #4	Science: orders #121, #134, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	28	32	Egress	2020 SEP 07 20:53:26	2020 SEP 07 20:54:11	2020 SEP 07 20:57:43	257.00	-162.54	-164.99	-174.44	56.64	55.59	50.59	8.93	1	132 only #2	Science: orders #132, #132, #132, #132, #132, #132, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	29	32	Ingress	2020 SEP 07 22:09:42	2020 SEP 07 22:13:28	2020 SEP 07 22:14:14	272.00	-30.90	-35.96	-37.00	-30.67	-24.00	-22.52	18.81	14	-	-	-		
ACS	29	32	Egress	2020 SEP 07 22:51:27	2020 SEP 07 22:52:12	2020 SEP 07 22:55:45	258.00	168.58	166.13	156.65	56.56	55.50	50.44	8.92	14	-	-	-		
NOMAD	30	32	Ingress	2020 SEP 08 00:07:44	2020 SEP 08 00:11:30	2020 SEP 08 00:12:17	273.00	-59.79	-64.86	-65.91	-30.38	-23.67	-22.16	18.80	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	30	32	Egress	2020 SEP 08 00:49:25	2020 SEP 08 00:50:10	2020 SEP 08 00:53:44	259.00	139.84	137.39	127.83	56.54	55.48	50.36	8.91	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	31	32	Ingress	2020 SEP 08 02:05:43	2020 SEP 08 02:09:30	2020 SEP 08 02:10:17	274.00	-88.66	-93.75	-94.81	-30.11	-23.34	-21.81	18.79	14	-	-	-		
ACS	31	32	Egress	2020 SEP 08 02:47:21	2020 SEP 08 02:48:07	2020 SEP 08 02:51:41	260.00	111.15	108.63	99.05	56.54	55.45	50.29	8.91	14	-	-	-		
NOMAD	32	32	Ingress	2020 SEP 08 04:03:39	2020 SEP 08 04:07:27	2020 SEP 08 04:08:14	275.00	-117.51	-122.62	-123.67	-29.87	-23.03	-21.49	18.78	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	32	32	Egress	2020 SEP 08 04:45:15	2020 SEP 08 04:46:01	2020 SEP 08 04:49:36	261.00	82.36	79.83	70.21	56.49	55.39	50.18	8.90	1	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	33	32	Ingress	2020 SEP 08 06:01:36	2020 SEP 08 06:05:25	2020 SEP 08 06:06:12	276.00	-146.37	-151.50	-152.55	-29.60	-22.69	-21.15	18.76	1	6SUBD Nominal #11	Science: orders #121, #134, #126, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	33	32	Egress	2020 SEP 08 06:43:11	2020 SEP 08 06:43:57	2020 SEP 08 06:47:33	262.00	53.46	50.94	41.29	56.39	55.28	50.01	8.88	1	CO2 100km #1	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	34	32	Ingress	2020 SEP 08 07:59:37	2020 SEP 08 08:03:26	2020 SEP 08 08:04:13	276.00	-175.30	179.59	178.54	-29.25	-22.32	-20.77	18.75	14	-	-	-		
ACS	34	32	Egress	2020 SEP 08 08:41:08	2020 SEP 08 08:41:54	2020 SEP 08 08:45:30	262.00	24.60	22.08	12.44	56.31	55.20	49.89	8.87	14	-	-	-		
NOMAD	35	32	Ingress	2020 SEP 08 09:57:38	2020 SEP 08 10:01:28	2020 SEP 08 10:02:15	277.00	155.80	150.68	149.62	-28.95	-21.95	-20.39	18.74	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	35	32	Egress	2020 SEP 08 10:39:06	2020 SEP 08 10:39:52	2020 SEP 08 10:43:28	262.00	-4.22	-6.74	-16.39	56.25	55.13	49.80	8.86	1	134 only #2	Science: orders #134, #134, #134, #134, #134, #134, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	36	32	Ingress	2020 SEP 08 11:55:40	2020 SEP 08 11:59:30	2020 SEP 08 12:00:18	278.00	126.92	121.80	120.72	-28.68	-21.64	-20.05	18.72	14	-	-	-	&daysideMatch:ARGYRE; 	
N/A	36	32	Egress	2020 SEP 08 12:37:05	2020 SEP 08 12:37:51	2020 SEP 08 12:41:28	263.00	-33.04	-35.56	-45.26	56.20	55.07	49.68	8.85	14	-	-	-	&daysideMatch:ARGYRE; 	
ACS	37	32	Ingress	2020 SEP 08 13:53:40	2020 SEP 08 13:57:31	2020 SEP 08 13:58:19	279.00	98.07	92.92	91.84	-28.43	-21.33	-19.72	18.71	3	-	-	-	&daysideMatch:EAST THAUMASIA; 	
ACS	37	32	Egress	2020 SEP 08 14:35:03	2020 SEP 08 14:35:49	2020 SEP 08 14:39:28	265.00	-61.84	-64.37	-74.15	56.15	55.01	49.53	8.85	3	-	-	-	&daysideMatch:EAST THAUMASIA; 	
NOMAD	38	32	Ingress	2020 SEP 08 15:51:37	2020 SEP 08 15:55:30	2020 SEP 08 15:56:18	281.00	69.25	64.06	62.98	-28.22	-21.02	-19.40	18.70	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:CLARITAS RISE; 	
NOMAD	38	32	Egress	2020 SEP 08 16:32:58	2020 SEP 08 16:33:45	2020 SEP 08 16:37:24	266.00	-90.60	-93.19	-102.97	56.11	54.94	49.43	8.84	1	HCL #4	Science: orders #121, #134, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:CLARITAS RISE; 	
NOMAD	39	32	Ingress	2020 SEP 08 17:49:33	2020 SEP 08 17:53:27	2020 SEP 08 17:54:15	282.00	40.39	35.18	34.10	-27.93	-20.66	-19.04	18.69	1	6SUBD Nom CO #3	Science: orders #136, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	39	32	Egress	2020 SEP 08 18:30:51	2020 SEP 08 18:31:38	2020 SEP 08 18:35:18	267.00	-119.38	-121.97	-131.80	56.06	54.89	49.32	8.83	1	129 only #2	Science: orders #129, #129, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	40	32	Ingress	2020 SEP 08 19:47:34	2020 SEP 08 19:51:28	2020 SEP 08 19:52:16	282.00	11.46	6.26	5.19	-27.57	-20.27	-18.65	18.67	14	-	-	-		
ACS	40	32	Egress	2020 SEP 08 20:28:49	2020 SEP 08 20:29:36	2020 SEP 08 20:33:16	267.00	-148.34	-150.92	-160.72	55.94	54.75	49.15	8.81	14	-	-	-		
NOMAD	41	32	Ingress	2020 SEP 08 21:45:38	2020 SEP 08 21:49:32	2020 SEP 08 21:50:20	282.00	-17.48	-22.67	-23.74	-27.21	-19.88	-18.25	18.66	1	134 only #2	Science: orders #134, #134, #134, #134, #134, #134, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	41	32	Egress	2020 SEP 08 22:26:50	2020 SEP 08 22:27:37	2020 SEP 08 22:31:18	268.00	-177.29	-179.87	170.33	55.82	54.63	48.96	8.80	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	42	32	Ingress	2020 SEP 08 23:43:41	2020 SEP 08 23:47:36	2020 SEP 08 23:48:24	283.00	-46.39	-51.59	-52.66	-26.89	-19.50	-17.85	18.64	3	-	-	-	&daysideMatch:CURIOSITY; 	
ACS	42	32	Egress	2020 SEP 09 00:24:50	2020 SEP 09 00:25:37	2020 SEP 09 00:29:19	269.00	153.89	151.31	141.46	55.77	54.57	48.84	8.79	3	-	-	-	&daysideMatch:CURIOSITY; 	
