NOM_02, OCCEG, 107, 152, 188, 238
NOM_02, OCCIN, 10, 46, 63, 92, 125, 132, 222, 329
NOM_03, OCCEG, 3, 5, 12, 14, 15, 17, 19, 22, 26, 29, 31, 41, 65, 67, 75, 81, 84, 89, 112, 121, 124, 129, 154, 156, 159, 167, 169, 186, 196, 198, 200, 208, 213, 215, 227, 231, 240, 255, 268, 270, 287, 312, 316, 319, 323, 325, 327, 342
NOM_03, OCCIN, 7, 14, 15, 17, 22, 24, 29, 53, 69, 71, 75, 103, 119, 121, 149, 151, 166, 189, 191, 195, 201, 205, 219, 234, 237, 261, 265, 279, 289, 291, 293, 303, 306, 319, 321, 333, 338
CO_001, OCCEG, 115, 333
CO_001, OCCIN, 37
CO_002, OCCEG, 7, 40, 82, 146, 229, 242, 266, 298, 314, 338
CO_002, OCCIN, 43, 48, 81, 89, 96, 135, 160, 164, 193, 276, 312, 323
CO2_01, OCCIN, 3, 137
CO2_02, OCCEG, 71, 90, 101, 183, 260, 285, 300
CO2_02, OCCIN, 5, 8, 12, 33, 40, 67, 77, 84, 90, 118, 139, 147, 177, 308, 334
HCL_01, OCCEG, 24, 92, 253, 294
HCL_01, OCCIN, 82, 104, 274, 327
FUL_01, OCCEG, 125, 181, 283, 329
FUL_01, OCCIN, 41, 60, 65, 101, 226
