TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
-1,-1,-1,-1,-1,1,dayside,2025 SEP 27 16:16:53,LNO OFF
-1,-1,-1,-1,-1,2,dayside,2025 SEP 27 18:14:53,LNO OFF
-1,-1,-1,-1,-1,3,dayside,2025 SEP 27 20:12:49,LNO OFF
-1,-1,-1,-1,-1,4,dayside,2025 SEP 27 22:10:45,LNO OFF
0,1,4082,4082,1,5,dayside,2025 SEP 28 00:08:43,LNO ON
-1,-1,-1,-1,-1,6,dayside,2025 SEP 28 02:06:43,LNO OFF
-1,-1,-1,-1,-1,7,dayside,2025 SEP 28 04:04:45,LNO OFF
-1,-1,-1,-1,-1,8,dayside,2025 SEP 28 06:02:45,LNO OFF
-1,-1,-1,-1,-1,9,dayside,2025 SEP 28 08:00:42,LNO OFF
-1,-1,-1,-1,-1,10,dayside,2025 SEP 28 09:58:37,LNO OFF
-1,-1,-1,-1,-1,11,dayside,2025 SEP 28 11:56:35,LNO OFF
-1,-1,-1,-1,-1,12,dayside,2025 SEP 28 13:54:36,LNO OFF
-1,-1,-1,-1,-1,13,dayside,2025 SEP 28 15:52:37,LNO OFF
-1,-1,-1,-1,-1,14,dayside,2025 SEP 28 17:50:37,LNO OFF
-1,-1,-1,-1,-1,15,dayside,2025 SEP 28 19:48:35,LNO OFF
-1,-1,-1,-1,-1,16,dayside,2025 SEP 28 21:46:30,LNO OFF
-1,-1,-1,-1,-1,17,dayside,2025 SEP 28 23:44:27,LNO OFF
-1,-1,-1,-1,-1,18,dayside,2025 SEP 29 01:42:26,LNO OFF
-1,-1,-1,-1,-1,19,dayside,2025 SEP 29 03:40:27,LNO OFF
-1,-1,-1,-1,-1,20,dayside,2025 SEP 29 05:38:28,LNO OFF
-1,-1,-1,-1,-1,21,dayside,2025 SEP 29 07:36:26,LNO OFF
0,1,4083,4083,1,22,dayside,2025 SEP 29 09:34:22,LNO ON
-1,-1,-1,-1,-1,23,dayside,2025 SEP 29 11:32:17,LNO OFF
