TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1459,1458,0,35,Ingress,2018 SEP 09 18:38:01,OBSERVATION_COMMENT
1,1,1453,1452,0,50,Ingress,2018 SEP 10 06:25:21,OBSERVATION_COMMENT
1,1,1215,1215,0,63,Ingress,2018 SEP 10 18:12:36,OBSERVATION_COMMENT
1,1,293,293,0,95,Ingress,2018 SEP 11 17:47:10,OBSERVATION_COMMENT
1,1,1457,1456,0,100,Ingress,2018 SEP 11 21:42:54,OBSERVATION_COMMENT
1,1,3951,3951,0,110,Ingress,2018 SEP 12 05:34:27,OBSERVATION_COMMENT
1,1,1175,1175,0,115,Ingress,2018 SEP 12 13:25:53,OBSERVATION_COMMENT
1,1,1459,1458,0,120,Ingress,2018 SEP 12 17:21:42,OBSERVATION_COMMENT
1,1,1177,1177,0,130,Ingress,2018 SEP 13 01:13:09,OBSERVATION_COMMENT
1,1,1453,1452,0,135,Ingress,2018 SEP 13 05:08:57,OBSERVATION_COMMENT
1,1,1176,1176,0,145,Ingress,2018 SEP 13 13:00:25,OBSERVATION_COMMENT
1,1,3951,3951,0,150,Ingress,2018 SEP 13 16:56:14,OBSERVATION_COMMENT
1,1,1459,1458,0,165,Ingress,2018 SEP 14 04:43:28,OBSERVATION_COMMENT
1,1,3951,3951,0,174,Ingress,2018 SEP 14 12:34:57,OBSERVATION_COMMENT
1,1,1410,1410,0,179,Ingress,2018 SEP 14 16:30:44,OBSERVATION_COMMENT
1,1,1453,1452,0,189,Ingress,2018 SEP 15 00:22:13,OBSERVATION_COMMENT
1,1,1427,1427,0,194,Ingress,2018 SEP 15 04:17:58,OBSERVATION_COMMENT
1,1,3951,3951,0,224,Ingress,2018 SEP 16 03:52:27,OBSERVATION_COMMENT
1,1,1175,1175,0,237,Ingress,2018 SEP 16 15:39:41,OBSERVATION_COMMENT
1,1,1459,1458,0,242,Ingress,2018 SEP 16 19:35:30,OBSERVATION_COMMENT
2,1,107,107,0,252,Ingress,2018 SEP 17 03:26:56,OBSERVATION_COMMENT
1,1,1177,1177,0,257,Ingress,2018 SEP 17 07:22:44,OBSERVATION_COMMENT
1,1,1215,1215,0,265,Ingress,2018 SEP 17 15:14:09,OBSERVATION_COMMENT
