Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	63	11	Grazing	2019 JAN 31 16:57:55	-	2019 JAN 31 17:27:07	1752.00	-40.60	-	-40.60	-63.40	-	-63.40	-	5	Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	64	11	Grazing	2019 JAN 31 18:55:35	-	2019 JAN 31 19:25:13	1778.00	-69.84	-	-69.84	-64.00	-	-64.00	-	4	-	-	-		
NOMAD	65	11	Grazing	2019 JAN 31 20:53:15	-	2019 JAN 31 21:23:19	1804.00	-99.01	-	-99.01	-64.51	-	-64.51	-	5	All Fullscan Fast	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	66	11	Grazing	2019 JAN 31 22:50:59	-	2019 JAN 31 23:21:17	1818.00	-127.92	-	-127.92	-64.77	-	-64.77	-	4	-	-	-		
N/A	67	11	Grazing	2019 FEB 01 00:48:41	-	2019 FEB 01 01:19:19	1838.00	-157.09	-	-157.09	-65.25	-	-65.25	-	3	-	-	-		
NOMAD	68	11	Grazing	2019 FEB 01 02:46:23	-	2019 FEB 01 03:17:25	1862.00	173.55	-	173.55	-65.86	-	-65.86	-	5	Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	69	11	Grazing	2019 FEB 01 04:44:08	-	2019 FEB 01 05:15:34	1886.00	144.27	-	144.27	-66.37	-	-66.37	-	4	-	-	-		
NOMAD	70	11	Grazing	2019 FEB 01 06:41:56	-	2019 FEB 01 07:13:44	1908.00	115.21	-	115.21	-66.70	-	-66.70	-	5	CH4 01	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3	grazingMatch:CURIOSITY; 	
N/A	71	11	Grazing	2019 FEB 01 08:39:40	-	2019 FEB 01 09:11:48	1928.00	86.16	-	86.16	-67.02	-	-67.02	-	4	-	-	-		
NOMAD	72	11	Grazing	2019 FEB 01 10:37:17	-	2019 FEB 01 11:09:43	1946.00	56.82	-	56.82	-67.55	-	-67.55	-	5	Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	73	11	Grazing	2019 FEB 01 12:35:05	-	2019 FEB 01 13:07:41	1956.00	27.87	-	27.87	-67.77	-	-67.77	-	4	-	-	-		
N/A	74	11	Grazing	2019 FEB 01 14:32:55	-	2019 FEB 01 15:05:47	1972.00	-1.14	-	-1.14	-68.02	-	-68.02	-	4	-	-	-		
NOMAD	75	11	Grazing	2019 FEB 01 16:30:42	-	2019 FEB 01 17:03:52	1990.00	-30.29	-	-30.29	-68.37	-	-68.37	-	5	Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0	grazingMatch:VERNAL CRATER; 	
ACS	76	11	Merged	2019 FEB 01 18:28:24	-	2019 FEB 01 19:01:55	2010.44	-59.72	-	-30.20	-68.87	-	35.99	-	4	-	-	-		
NOMAD	77	11	Merged	2019 FEB 01 20:26:06	-	2019 FEB 01 20:59:56	2029.79	-89.03	-	-58.75	-69.30	-	36.60	-	5	Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	78	11	Merged	2019 FEB 01 22:23:52	-	2019 FEB 01 22:57:54	2042.31	-118.01	-	-87.33	-69.51	-	37.06	-	5	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	79	11	Merged	2019 FEB 02 00:21:39	-	2019 FEB 02 00:55:50	2051.67	-146.95	-	-115.95	-69.69	-	37.37	-	4	-	-	-		
ACS	80	11	Merged	2019 FEB 02 02:19:23	-	2019 FEB 02 02:53:51	2067.98	-176.39	-	-144.55	-70.14	-	37.78	-	4	-	-	-		
NOMAD	81	11	Ingress	2019 FEB 02 04:17:10	2019 FEB 02 04:26:17	2019 FEB 02 04:29:15	725.00	154.17	173.81	176.21	-70.57	-44.33	-34.73	5.29	1	134 with 5xDark	Science: orders #134, #dark, #dark, #dark, #dark, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	81	11	Egress	2019 FEB 02 04:40:30	2019 FEB 02 04:43:24	2019 FEB 02 04:51:56	686.00	-178.39	-177.26	-173.12	3.07	12.53	38.37	6.16	1	136 with 5xDark	Science: orders #136, #dark, #dark, #dark, #dark, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	82	11	Ingress	2019 FEB 02 06:14:59	2019 FEB 02 06:23:52	2019 FEB 02 06:26:39	700.00	125.00	144.80	147.16	-70.84	-45.41	-36.44	5.26	4	-	-	-		
N/A	82	11	Egress	2019 FEB 02 06:39:01	2019 FEB 02 06:41:44	2019 FEB 02 06:50:03	662.00	153.16	154.23	158.35	5.12	13.95	39.06	6.18	4	-	-	-		
ACS	83	11	Ingress	2019 FEB 02 08:12:47	2019 FEB 02 08:21:29	2019 FEB 02 08:24:07	680.00	95.91	115.85	118.17	-71.07	-46.29	-37.83	5.24	4	-	-	-		
N/A	83	11	Egress	2019 FEB 02 08:37:24	2019 FEB 02 08:39:58	2019 FEB 02 08:48:07	643.00	124.69	125.70	129.81	6.84	15.16	39.70	6.20	4	-	-	-		
NOMAD	84	11	Ingress	2019 FEB 02 10:10:28	2019 FEB 02 10:19:02	2019 FEB 02 10:21:33	665.00	66.56	86.91	89.22	-71.43	-47.16	-39.11	5.22	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
NOMAD	84	11	Egress	2019 FEB 02 10:35:36	2019 FEB 02 10:38:03	2019 FEB 02 10:46:02	626.00	96.18	97.15	101.22	8.18	16.10	40.08	6.21	1	CH4 01	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	85	11	Ingress	2019 FEB 02 12:08:11	2019 FEB 02 12:16:36	2019 FEB 02 12:19:01	650.00	37.23	57.95	60.25	-71.75	-48.05	-40.35	5.19	4	-	-	-	&PossibleOCM; 	
N/A	85	11	Egress	2019 FEB 02 12:33:44	2019 FEB 02 12:36:05	2019 FEB 02 12:43:54	610.00	67.64	68.58	72.58	9.25	16.83	40.24	6.22	4	-	-	-	&PossibleOCM; 	
N/A	86	11	Ingress	2019 FEB 02 14:06:02	2019 FEB 02 14:14:16	2019 FEB 02 14:16:36	634.00	8.25	28.99	31.30	-71.91	-48.84	-41.42	5.17	4	-	-	-	&PossibleOCM; 	
N/A	86	11	Egress	2019 FEB 02 14:31:59	2019 FEB 02 14:34:15	2019 FEB 02 14:41:55	596.00	39.09	40.00	43.97	10.42	17.71	40.60	6.23	4	-	-	-	&PossibleOCM; 	
N/A	87	11	Ingress	2019 FEB 02 16:03:53	2019 FEB 02 16:11:57	2019 FEB 02 16:14:11	618.00	-20.79	0.03	2.32	-72.09	-49.60	-42.53	5.15	4	-	-	-		
N/A	87	11	Egress	2019 FEB 02 16:30:16	2019 FEB 02 16:32:26	2019 FEB 02 16:39:58	582.00	10.55	11.43	15.38	11.68	18.63	41.06	6.24	4	-	-	-		
NOMAD	88	11	Ingress	2019 FEB 02 18:01:39	2019 FEB 02 18:09:35	2019 FEB 02 18:11:45	606.00	-50.22	-28.97	-26.66	-72.43	-50.46	-43.63	5.12	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
NOMAD	88	11	Egress	2019 FEB 02 18:28:31	2019 FEB 02 18:30:37	2019 FEB 02 18:38:00	569.00	-17.98	-17.12	-13.19	12.92	19.64	41.54	6.26	1	AER 01	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
ACS	89	11	Ingress	2019 FEB 02 19:59:24	2019 FEB 02 20:07:14	2019 FEB 02 20:09:19	595.00	-79.62	-57.92	-55.63	-72.74	-51.19	-44.64	5.10	4	-	-	-		
ACS	89	11	Egress	2019 FEB 02 20:26:42	2019 FEB 02 20:28:43	2019 FEB 02 20:35:59	557.00	-46.51	-45.68	-41.76	14.08	20.51	42.01	6.27	4	-	-	-		
