TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1511,1511,0,2,ingress,2021 MAY 15 16:34:53,SO ON
1,1,749,749,0,4,ingress,2021 MAY 15 20:30:45,SO ON
1,1,3182,3182,0,6,ingress,2021 MAY 16 00:26:34,SO ON
1,1,785,785,0,7,ingress,2021 MAY 16 02:24:26,SO ON
1,1,2705,2705,0,9,ingress,2021 MAY 16 06:20:12,SO ON
1,1,767,767,0,14,ingress,2021 MAY 16 16:09:39,SO ON
1,1,3185,3185,0,16,ingress,2021 MAY 16 20:05:29,SO ON
1,1,1295,1295,0,18,ingress,2021 MAY 17 00:01:22,SO ON
1,1,929,929,0,20,ingress,2021 MAY 17 03:57:06,SO ON
1,1,3110,3110,0,21,ingress,2021 MAY 17 05:54:59,SO ON
1,1,53,53,0,23,ingress,2021 MAY 17 09:50:49,SO ON
1,1,53,53,0,25,ingress,2021 MAY 17 13:46:41,SO ON
1,1,3182,3182,0,28,ingress,2021 MAY 17 19:40:18,SO ON
1,1,42,42,0,32,ingress,2021 MAY 18 03:31:57,SO ON
1,1,749,749,0,33,ingress,2021 MAY 18 05:29:50,SO ON
1,1,1397,1397,0,35,ingress,2021 MAY 18 09:25:40,SO ON
1,1,1511,1511,0,41,ingress,2021 MAY 18 21:13:06,SO ON
1,1,56,56,1,43,ingress,2021 MAY 19 01:08:59,LNO ON
1,1,3179,3179,0,45,ingress,2021 MAY 19 05:04:44,SO ON
1,1,3176,3176,0,47,ingress,2021 MAY 19 09:00:33,SO ON
1,1,3151,3151,0,56,ingress,2021 MAY 20 02:41:48,SO ON
1,1,3110,3110,0,58,ingress,2021 MAY 20 06:37:32,SO ON
1,1,1193,1193,0,60,ingress,2021 MAY 20 10:33:23,SO ON
1,1,2069,2069,0,70,ingress,2021 MAY 21 06:12:31,SO ON
1,1,767,767,0,72,ingress,2021 MAY 21 10:08:20,SO ON
3,1,31,31,0,74,ingress,2021 MAY 21 14:04:15,SO ON
1,1,1193,1193,0,76,ingress,2021 MAY 21 17:59:59,SO ON
1,1,46,46,0,82,ingress,2021 MAY 22 05:47:29,SO ON
1,1,1781,1781,0,84,ingress,2021 MAY 22 09:43:17,SO ON
1,1,41,41,0,89,ingress,2021 MAY 22 19:32:51,SO ON
1,1,1889,1889,0,99,ingress,2021 MAY 23 15:12:08,SO ON
1,1,3127,3127,0,101,ingress,2021 MAY 23 19:07:53,SO ON
1,1,1397,1397,0,103,ingress,2021 MAY 23 23:03:45,SO ON
1,1,3127,3127,0,105,ingress,2021 MAY 24 02:59:39,SO ON
1,1,821,821,0,114,ingress,2021 MAY 24 20:40:50,SO ON
1,1,3126,3126,0,116,ingress,2021 MAY 25 00:36:47,SO ON
1,1,1397,1397,0,118,ingress,2021 MAY 25 04:32:39,SO ON
1,1,1511,1511,0,128,ingress,2021 MAY 26 00:11:50,SO ON
1,1,42,42,0,130,ingress,2021 MAY 26 04:07:46,SO ON
1,1,3121,3121,0,132,ingress,2021 MAY 26 08:03:33,SO ON
1,1,809,809,0,134,ingress,2021 MAY 26 11:59:24,SO ON
1,1,1397,1397,0,143,ingress,2021 MAY 27 05:40:48,SO ON
1,1,2729,2729,0,145,ingress,2021 MAY 27 09:36:35,SO ON
1,1,1511,1511,0,147,ingress,2021 MAY 27 13:32:28,SO ON
1,1,1397,1397,0,155,ingress,2021 MAY 28 05:15:58,SO ON
1,1,3125,3125,0,157,ingress,2021 MAY 28 09:11:46,SO ON
1,1,1103,1103,0,159,ingress,2021 MAY 28 13:07:38,SO ON
1,1,1889,1889,0,161,ingress,2021 MAY 28 17:03:34,SO ON
1,1,3121,3121,0,167,ingress,2021 MAY 29 04:51:09,SO ON
1,1,767,767,0,169,ingress,2021 MAY 29 08:46:56,SO ON
1,1,3126,3126,0,174,ingress,2021 MAY 29 18:36:40,SO ON
1,1,749,749,0,182,ingress,2021 MAY 30 10:20:04,SO ON
1,1,2069,2069,0,184,ingress,2021 MAY 30 14:15:57,SO ON
1,1,41,41,0,186,ingress,2021 MAY 30 18:11:54,SO ON
1,1,3182,3182,0,188,ingress,2021 MAY 30 22:07:39,SO ON
1,1,42,42,0,194,ingress,2021 MAY 31 09:55:19,SO ON
1,1,42,42,0,196,ingress,2021 MAY 31 13:51:11,SO ON
1,1,42,42,0,201,ingress,2021 MAY 31 23:40:51,SO ON
1,1,41,41,0,209,ingress,2021 JUN 01 15:24:26,SO ON
1,1,749,749,0,211,ingress,2021 JUN 01 19:20:23,SO ON
1,1,1103,1103,0,213,ingress,2021 JUN 01 23:16:09,SO ON
1,1,42,42,0,216,ingress,2021 JUN 02 05:10:06,SO ON
1,1,3121,3121,0,227,ingress,2021 JUN 03 02:47:26,SO ON
1,1,3176,3176,0,229,ingress,2021 JUN 03 06:43:25,SO ON
1,1,53,53,0,231,ingress,2021 JUN 03 10:39:14,SO ON
1,1,1397,1397,0,242,ingress,2021 JUN 04 08:16:45,SO ON
1,1,3179,3179,0,244,ingress,2021 JUN 04 12:12:35,SO ON
1,1,905,905,0,246,ingress,2021 JUN 04 16:08:30,SO ON
1,1,53,53,0,248,ingress,2021 JUN 04 20:04:28,SO ON
