TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
-1,-1,-1,-1,-1,1,dayside,2021 MAY 15 15:28:16,LNO OFF
-1,-1,-1,-1,-1,2,dayside,2021 MAY 15 17:26:09,LNO OFF
0,1,2601,2601,1,3,dayside,2021 MAY 15 19:24:05,LNO ON
-1,-1,-1,-1,-1,4,dayside,2021 MAY 15 21:22:03,LNO OFF
0,1,3118,3118,1,5,dayside,2021 MAY 15 23:20:02,LNO ON
-1,-1,-1,-1,-1,6,dayside,2021 MAY 16 01:17:58,LNO OFF
0,1,2370,2370,1,7,dayside,2021 MAY 16 03:15:50,LNO ON
-1,-1,-1,-1,-1,8,dayside,2021 MAY 16 05:13:42,LNO OFF
-1,-1,-1,-1,-1,9,dayside,2021 MAY 16 07:11:38,LNO OFF
0,1,3786,3786,1,10,dayside,2021 MAY 16 09:09:35,LNO ON
-1,-1,-1,-1,-1,11,dayside,2021 MAY 16 11:07:32,LNO OFF
-1,-1,-1,-1,-1,12,dayside,2021 MAY 16 13:05:28,LNO OFF
-1,-1,-1,-1,-1,13,dayside,2021 MAY 16 15:03:21,LNO OFF
0,1,3786,3786,1,14,dayside,2021 MAY 16 17:01:13,LNO ON
-1,-1,-1,-1,-1,15,dayside,2021 MAY 16 18:59:08,LNO OFF
-1,-1,-1,-1,-1,16,dayside,2021 MAY 16 20:57:05,LNO OFF
0,1,3784,3784,1,17,dayside,2021 MAY 16 22:55:04,LNO ON
-1,-1,-1,-1,-1,18,dayside,2021 MAY 17 00:53:02,LNO OFF
0,1,872,872,1,19,dayside,2021 MAY 17 02:50:56,LNO ON
0,1,3787,3787,1,20,dayside,2021 MAY 17 04:48:48,LNO ON
-1,-1,-1,-1,-1,21,dayside,2021 MAY 17 06:46:42,LNO OFF
-1,-1,-1,-1,-1,22,dayside,2021 MAY 17 08:44:40,LNO OFF
0,1,3570,3570,1,23,dayside,2021 MAY 17 10:42:37,LNO ON
-1,-1,-1,-1,-1,24,dayside,2021 MAY 17 12:40:33,LNO OFF
0,1,908,908,1,25,dayside,2021 MAY 17 14:38:28,LNO ON
-1,-1,-1,-1,-1,26,dayside,2021 MAY 17 16:36:20,LNO OFF
0,1,904,904,1,27,dayside,2021 MAY 17 18:34:13,LNO ON
-1,-1,-1,-1,-1,28,dayside,2021 MAY 17 20:32:10,LNO OFF
-1,-1,-1,-1,-1,29,dayside,2021 MAY 17 22:30:08,LNO OFF
-1,-1,-1,-1,-1,30,dayside,2021 MAY 18 00:28:07,LNO OFF
-1,-1,-1,-1,-1,31,dayside,2021 MAY 18 02:26:02,LNO OFF
-1,-1,-1,-1,-1,32,dayside,2021 MAY 18 04:23:54,LNO OFF
-1,-1,-1,-1,-1,33,dayside,2021 MAY 18 06:21:47,LNO OFF
0,1,3786,3786,1,34,dayside,2021 MAY 18 08:19:43,LNO ON
-1,-1,-1,-1,-1,35,dayside,2021 MAY 18 10:17:41,LNO OFF
-1,-1,-1,-1,-1,36,dayside,2021 MAY 18 12:15:38,LNO OFF
-1,-1,-1,-1,-1,37,dayside,2021 MAY 18 14:13:33,LNO OFF
0,1,3784,3784,1,38,dayside,2021 MAY 18 16:11:26,LNO ON
-1,-1,-1,-1,-1,39,dayside,2021 MAY 18 18:09:19,LNO OFF
0,1,3118,3118,1,40,dayside,2021 MAY 18 20:07:14,LNO ON
-1,-1,-1,-1,-1,41,dayside,2021 MAY 18 22:05:12,LNO OFF
0,1,872,872,1,42,dayside,2021 MAY 19 00:03:11,LNO ON
-1,-1,-1,-1,-1,43,dayside,2021 MAY 19 02:01:08,LNO OFF
0,1,872,872,1,44,dayside,2021 MAY 19 03:59:02,LNO ON
-1,-1,-1,-1,-1,45,dayside,2021 MAY 19 05:56:54,LNO OFF
-1,-1,-1,-1,-1,46,dayside,2021 MAY 19 07:54:49,LNO OFF
-1,-1,-1,-1,-1,47,dayside,2021 MAY 19 09:52:47,LNO OFF
-1,-1,-1,-1,-1,48,dayside,2021 MAY 19 11:50:44,LNO OFF
-1,-1,-1,-1,-1,49,dayside,2021 MAY 19 13:48:40,LNO OFF
-1,-1,-1,-1,-1,50,dayside,2021 MAY 19 15:46:34,LNO OFF
0,1,3782,3782,1,51,dayside,2021 MAY 19 17:44:26,LNO ON
-1,-1,-1,-1,-1,52,dayside,2021 MAY 19 19:42:20,LNO OFF
-1,-1,-1,-1,-1,53,dayside,2021 MAY 19 21:40:17,LNO OFF
0,1,1644,1644,1,54,limb,2021 MAY 19 23:38:16,LNO ON
-1,-1,-1,-1,-1,55,dayside,2021 MAY 20 01:36:14,LNO OFF
-1,-1,-1,-1,-1,56,dayside,2021 MAY 20 03:34:08,LNO OFF
-1,-1,-1,-1,-1,57,dayside,2021 MAY 20 05:32:00,LNO OFF
-1,-1,-1,-1,-1,58,dayside,2021 MAY 20 07:29:53,LNO OFF
0,1,2352,2352,1,59,dayside,2021 MAY 20 09:27:50,LNO ON
-1,-1,-1,-1,-1,60,dayside,2021 MAY 20 11:25:48,LNO OFF
