Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
1	29	Nightside	2020 JUN 13 15:17:54	2020 JUN 13 15:47:34	2020 JUN 13 16:17:13	3559.39	-82.79	60.01	82.72	42.93	43.57	-43.04	132.65	3.00	3	-	-	-		
1	29	Dayside	2020 JUN 13 16:17:13	2020 JUN 13 16:46:32	2020 JUN 13 17:15:50	3516.75	82.72	-133.83	-111.60	-43.04	-42.36	43.13	47.24	15.03	3	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0		
2	29	Nightside	2020 JUN 13 17:15:50	2020 JUN 13 17:45:30	2020 JUN 13 18:15:09	3559.06	-111.60	31.14	53.91	43.13	43.34	-43.23	132.87	2.98	1	-	-	-		
2	29	Dayside	2020 JUN 13 18:15:09	2020 JUN 13 18:44:29	2020 JUN 13 19:13:48	3519.06	53.91	-162.73	-140.42	-43.23	-42.15	43.32	47.01	15.02	1	-		COP row -1: UVIS off		
3	29	Nightside	2020 JUN 13 19:13:48	2020 JUN 13 19:43:29	2020 JUN 13 20:13:09	3561.07	-140.42	2.21	25.08	43.32	43.13	-43.42	133.11	2.97	14	-	-	-		
3	29	Dayside	2020 JUN 13 20:13:09	2020 JUN 13 20:42:29	2020 JUN 13 21:11:49	3519.45	25.08	168.34	-169.26	-43.42	-41.91	43.54	46.76	15.00	14	-		COP row -1: UVIS off		
4	29	Nightside	2020 JUN 13 21:11:49	2020 JUN 13 21:41:30	2020 JUN 13 22:11:12	3563.18	-169.26	-26.67	-3.77	43.54	42.90	-43.64	133.33	2.96	1	-	-	-		
4	29	Dayside	2020 JUN 13 22:11:12	2020 JUN 13 22:40:31	2020 JUN 13 23:09:50	3518.59	-3.77	139.45	161.87	-43.64	-41.68	43.78	46.55	14.99	1	CH4 3SUBD 01	Science: orders #134, #136, #168, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0	&daysideMatch:AEOLIS MENSAE MFF; 	
5	29	Nightside	2020 JUN 13 23:09:50	2020 JUN 13 23:39:32	2020 JUN 14 00:09:14	3563.84	161.87	-55.51	-32.66	43.78	42.63	-43.92	133.53	2.95	14	-	-	-		
5	29	Dayside	2020 JUN 14 00:09:14	2020 JUN 14 00:38:33	2020 JUN 14 01:07:52	3517.54	-32.66	110.61	133.00	-43.92	-41.46	44.05	46.37	14.98	14	-		COP row -1: UVIS off		
6	29	Nightside	2020 JUN 14 01:07:52	2020 JUN 14 01:37:33	2020 JUN 14 02:07:14	3562.22	133.00	-84.30	-61.54	44.05	42.37	-44.20	133.70	2.94	1	-	-	-		
6	29	Dayside	2020 JUN 14 02:07:14	2020 JUN 14 02:36:32	2020 JUN 14 03:05:51	3516.64	-61.54	81.82	104.13	-44.20	-41.23	44.31	46.21	14.98	1	-		COP row -1: UVIS off		
7	29	Nightside	2020 JUN 14 03:05:51	2020 JUN 14 03:35:31	2020 JUN 14 04:05:10	3559.75	104.13	-113.11	-90.38	44.31	42.15	-44.43	133.87	2.94	1	-	-	-		
7	29	Dayside	2020 JUN 14 04:05:10	2020 JUN 14 04:34:28	2020 JUN 14 05:03:46	3515.85	-90.38	53.02	75.30	-44.43	-40.97	44.53	46.03	14.97	1	CO H2O 3SUBD 01	Science: orders #168, #190, #191, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off		
8	29	Nightside	2020 JUN 14 05:03:46	2020 JUN 14 05:33:26	2020 JUN 14 06:03:06	3559.92	75.30	-141.97	-119.18	44.53	41.97	-44.60	134.07	2.93	17	-	-	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
8	29	Dayside	2020 JUN 14 06:03:06	2020 JUN 14 06:32:25	2020 JUN 14 07:01:43	3516.84	-119.18	24.12	46.49	-44.60	-40.75	44.69	45.80	14.95	17	-		COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0		
9	29	Nightside	2020 JUN 14 07:01:43	2020 JUN 14 07:31:24	2020 JUN 14 08:01:05	3561.91	46.49	-170.89	-148.01	44.69	41.77	-44.78	134.31	2.91	1	-	-	-		
9	29	Dayside	2020 JUN 14 08:01:05	2020 JUN 14 08:30:24	2020 JUN 14 08:59:44	3519.02	-148.01	-4.80	17.66	-44.78	-40.57	44.87	45.57	14.94	1	-		COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0		
