Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	6	75	Egress	2023 DEC 24 01:30:46	2023 DEC 24 01:31:26	2023 DEC 24 01:34:43	237.00	137.16	137.43	139.11	-63.36	-64.38	-69.05	6.65	1	6SUBD CO2 #24	Science: orders #186, #190, #132, #148, #155, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	7	75	Ingress	2023 DEC 24 02:45:31	2023 DEC 24 02:48:30	2023 DEC 24 02:49:08	217.00	-28.06	9.96	22.03	83.16	85.34	85.38	23.40	14	-	-	-		
N/A	7	75	Egress	2023 DEC 24 03:28:39	2023 DEC 24 03:29:19	2023 DEC 24 03:32:35	236.00	108.46	108.73	110.38	-63.43	-64.44	-69.04	6.65	14	-	-	-		
NOMAD	8	75	Ingress	2023 DEC 24 04:43:28	2023 DEC 24 04:46:26	2023 DEC 24 04:47:04	216.00	-57.51	-20.93	-8.99	83.09	85.32	85.41	23.25	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	8	75	Egress	2023 DEC 24 05:26:37	2023 DEC 24 05:27:17	2023 DEC 24 05:30:33	236.00	79.76	80.02	81.64	-63.52	-64.52	-69.08	6.65	1	6SUBD CO2 #19	Science: orders #123, #132, #142, #148, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	9	75	Ingress	2023 DEC 24 06:41:25	2023 DEC 24 06:44:22	2023 DEC 24 06:45:00	215.00	-86.78	-51.44	-39.65	83.04	85.31	85.43	23.13	14	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; 	
ACS	9	75	Egress	2023 DEC 24 07:24:37	2023 DEC 24 07:25:17	2023 DEC 24 07:28:32	235.00	51.06	51.33	52.92	-63.66	-64.65	-69.14	6.65	14	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; 	
NOMAD	10	75	Ingress	2023 DEC 24 08:39:21	2023 DEC 24 08:42:18	2023 DEC 24 08:42:56	215.00	-116.11	-81.80	-70.17	82.98	85.30	85.44	23.02	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	10	75	Egress	2023 DEC 24 09:22:35	2023 DEC 24 09:23:14	2023 DEC 24 09:26:30	235.00	22.39	22.65	24.25	-63.84	-64.81	-69.27	6.65	1	6SUBD CO2 #19	Science: orders #123, #132, #142, #148, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	11	75	Ingress	2023 DEC 24 10:37:15	2023 DEC 24 10:40:13	2023 DEC 24 10:40:50	215.00	-145.33	-111.67	-100.49	82.94	85.29	85.45	22.94	3	-	-	-		
ACS	11	75	Egress	2023 DEC 24 11:20:32	2023 DEC 24 11:21:11	2023 DEC 24 11:24:26	234.00	-6.26	-6.00	-4.41	-64.05	-65.00	-69.40	6.65	3	-	-	-		
NOMAD	12	75	Ingress	2023 DEC 24 12:35:07	2023 DEC 24 12:38:05	2023 DEC 24 12:38:42	215.00	-174.50	-141.72	-130.72	82.89	85.28	85.46	22.85	1	6SUBD CO2 CO #27	Science: orders #156, #123, #118, #148, #186, #132, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	12	75	Egress	2023 DEC 24 13:18:25	2023 DEC 24 13:19:04	2023 DEC 24 13:22:19	234.00	-34.92	-34.66	-33.08	-64.21	-65.15	-69.51	6.65	1	6SUBD CO #1	Science: orders #132, #183, #184, #185, #186, #187, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	13	75	Ingress	2023 DEC 24 14:33:00	2023 DEC 24 14:35:57	2023 DEC 24 14:36:34	214.00	156.32	-172.05	-161.26	82.85	85.25	85.46	22.74	14	-	-	-		
N/A	13	75	Egress	2023 DEC 24 15:16:19	2023 DEC 24 15:16:58	2023 DEC 24 15:20:12	233.00	-63.61	-63.36	-61.81	-64.28	-65.21	-69.51	6.65	14	-	-	-		
ACS	14	75	Ingress	2023 DEC 24 16:30:54	2023 DEC 24 16:33:50	2023 DEC 24 16:34:27	213.00	126.75	156.76	167.22	82.74	85.20	85.45	22.57	14	-	-	-		
ACS	14	75	Egress	2023 DEC 24 17:14:15	2023 DEC 24 17:14:54	2023 DEC 24 17:18:07	232.00	-92.32	-92.07	-90.55	-64.36	-65.28	-69.52	6.65	14	-	-	-		
NOMAD	15	75	Ingress	2023 DEC 24 18:28:50	2023 DEC 24 18:31:46	2023 DEC 24 18:32:23	213.00	97.19	125.82	135.95	82.63	85.14	85.42	22.42	1	6SUBD CO2 H2O #12	Science: orders #121, #132, #148, #156, #189, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	15	75	Egress	2023 DEC 24 19:12:13	2023 DEC 24 19:12:52	2023 DEC 24 19:16:04	231.00	-121.01	-120.76	-119.27	-64.50	-65.41	-69.58	6.65	1	6SUBD CO2 H2O #12	Science: orders #121, #132, #148, #156, #189, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	16	75	Ingress	2023 DEC 24 20:26:48	2023 DEC 24 20:29:43	2023 DEC 24 20:30:20	212.00	68.03	95.58	105.44	82.58	85.10	85.40	22.32	7	-	-	-	&daysideMatch:EASTERN COPRATES; &daysideMatch:COPRATES RISE; 	
N/A	16	75	Egress	2023 DEC 24 21:10:12	2023 DEC 24 21:10:51	2023 DEC 24 21:14:03	231.00	-149.68	-149.43	-147.95	-64.68	-65.59	-69.71	6.66	7	-	-	-	&daysideMatch:EASTERN COPRATES; &daysideMatch:COPRATES RISE; 	
N/A	17	75	Ingress	2023 DEC 24 22:24:43	2023 DEC 24 22:27:38	2023 DEC 24 22:28:15	212.00	38.99	65.82	75.47	82.55	85.08	85.39	22.25	14	-	-	-	&mroOverlap; 	
N/A	17	75	Egress	2023 DEC 24 23:08:09	2023 DEC 24 23:08:48	2023 DEC 24 23:12:01	232.00	-178.33	-178.09	-176.59	-64.88	-65.78	-69.88	6.66	14	-	-	-	&mroOverlap; 	
N/A	18	75	Ingress	2023 DEC 25 00:22:36	2023 DEC 25 00:25:31	2023 DEC 25 00:26:08	212.00	9.93	36.04	45.47	82.52	85.05	85.38	22.18	14	-	-	-	&daysideMatch:PAVONIS MONS; &mroOverlap; 	
N/A	18	75	Egress	2023 DEC 25 01:06:04	2023 DEC 25 01:06:43	2023 DEC 25 01:09:55	231.00	153.01	153.25	154.74	-65.06	-65.94	-69.98	6.66	14	-	-	-	&daysideMatch:PAVONIS MONS; &mroOverlap; 	
N/A	19	75	Ingress	2023 DEC 25 02:20:27	2023 DEC 25 02:23:21	2023 DEC 25 02:23:58	211.00	-19.37	5.52	14.60	82.44	84.99	85.34	22.05	14	-	-	-		
N/A	19	75	Egress	2023 DEC 25 03:03:55	2023 DEC 25 03:04:34	2023 DEC 25 03:07:45	230.00	124.33	124.57	126.02	-65.14	-66.02	-69.99	6.66	14	-	-	-		
N/A	20	75	Ingress	2023 DEC 25 04:18:20	2023 DEC 25 04:21:14	2023 DEC 25 04:21:51	211.00	-48.84	-25.21	-16.53	82.32	84.90	85.29	21.92	14	-	-	-		
N/A	20	75	Egress	2023 DEC 25 05:01:51	2023 DEC 25 05:02:30	2023 DEC 25 05:05:40	229.00	95.61	95.85	97.26	-65.20	-66.07	-69.98	6.66	14	-	-	-		
N/A	21	75	Ingress	2023 DEC 25 06:16:18	2023 DEC 25 06:19:11	2023 DEC 25 06:19:48	210.00	-78.05	-55.49	-47.14	82.26	84.84	85.24	21.81	1	-	-	-		
NOMAD	21	75	Egress	2023 DEC 25 06:59:51	2023 DEC 25 07:00:30	2023 DEC 25 07:03:40	229.00	66.91	67.15	68.54	-65.31	-66.17	-70.04	6.66	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	22	75	Ingress	2023 DEC 25 08:14:15	2023 DEC 25 08:17:08	2023 DEC 25 08:17:45	210.00	-107.24	-85.52	-77.46	82.19	84.78	85.20	21.72	3	-	-	-	&mroOverlap; 	
N/A	22	75	Egress	2023 DEC 25 08:57:50	2023 DEC 25 08:58:28	2023 DEC 25 09:01:39	229.00	38.23	38.46	39.84	-65.47	-66.30	-70.14	6.66	3	-	-	-	&mroOverlap; 	
N/A	23	75	Ingress	2023 DEC 25 10:12:10	2023 DEC 25 10:15:03	2023 DEC 25 10:15:40	210.00	-136.38	-115.41	-107.63	82.13	84.73	85.16	21.64	1	-	-	-		
NOMAD	23	75	Egress	2023 DEC 25 10:55:47	2023 DEC 25 10:56:25	2023 DEC 25 10:59:35	228.00	9.57	9.80	11.17	-65.67	-66.48	-70.26	6.66	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	24	75	Ingress	2023 DEC 25 12:10:03	2023 DEC 25 12:12:57	2023 DEC 25 12:13:33	210.00	-165.45	-144.98	-137.63	82.09	84.70	85.12	21.59	14	-	-	-		
N/A	24	75	Egress	2023 DEC 25 12:53:42	2023 DEC 25 12:54:20	2023 DEC 25 12:57:30	228.00	-19.08	-18.86	-17.49	-65.85	-66.66	-70.39	6.67	14	-	-	-		
N/A	25	75	Ingress	2023 DEC 25 14:07:57	2023 DEC 25 14:10:50	2023 DEC 25 14:11:26	209.00	165.55	-174.73	-167.65	82.06	84.65	85.08	21.51	14	-	-	-		
N/A	25	75	Egress	2023 DEC 25 14:51:36	2023 DEC 25 14:52:14	2023 DEC 25 14:55:24	228.00	-47.76	-47.54	-46.19	-65.95	-66.75	-70.45	6.67	14	-	-	-		
N/A	26	75	Ingress	2023 DEC 25 16:05:51	2023 DEC 25 16:08:43	2023 DEC 25 16:09:19	208.00	136.31	155.00	161.75	81.97	84.55	85.00	21.41	1	-	-	-		
NOMAD	26	75	Egress	2023 DEC 25 16:49:30	2023 DEC 25 16:50:08	2023 DEC 25 16:53:17	227.00	-76.47	-76.25	-74.94	-66.01	-66.80	-70.44	6.66	1	6SUBD CO2 H2O CO #15	Science: orders #121, #132, #148, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	27	75	Ingress	2023 DEC 25 18:03:46	2023 DEC 25 18:06:38	2023 DEC 25 18:07:14	208.00	106.88	124.51	130.87	81.84	84.44	84.90	21.29	14	-	-	-		
N/A	27	75	Egress	2023 DEC 25 18:47:28	2023 DEC 25 18:48:06	2023 DEC 25 18:51:14	226.00	-105.17	-104.95	-103.67	-66.12	-66.90	-70.47	6.66	14	-	-	-		
N/A	28	75	Ingress	2023 DEC 25 20:01:42	2023 DEC 25 20:04:34	2023 DEC 25 20:05:10	208.00	77.66	94.49	100.54	81.75	84.35	84.82	21.20	14	-	-	-		
N/A	28	75	Egress	2023 DEC 25 20:45:26	2023 DEC 25 20:46:04	2023 DEC 25 20:49:12	226.00	-133.85	-133.63	-132.37	-66.28	-67.05	-70.57	6.67	14	-	-	-		
N/A	29	75	Ingress	2023 DEC 25 21:59:40	2023 DEC 25 22:02:31	2023 DEC 25 22:03:07	207.00	48.70	64.92	70.76	81.72	84.29	84.77	21.14	14	-	-	-		
N/A	29	75	Egress	2023 DEC 25 22:43:25	2023 DEC 25 22:44:03	2023 DEC 25 22:47:11	226.00	-162.51	-162.30	-161.03	-66.47	-67.23	-70.71	6.67	14	-	-	-		
N/A	30	75	Ingress	2023 DEC 25 23:57:34	2023 DEC 26 00:00:25	2023 DEC 26 00:01:01	207.00	19.76	35.51	41.16	81.70	84.25	84.73	21.10	1	-	-	-	&daysideMatch:CERAUNIUS THOLUS; 	
NOMAD	30	75	Egress	2023 DEC 26 00:41:20	2023 DEC 26 00:41:58	2023 DEC 26 00:45:06	226.00	168.84	169.05	170.31	-66.65	-67.40	-70.84	6.67	1	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:CERAUNIUS THOLUS; 	
N/A	31	75	Ingress	2023 DEC 26 01:55:25	2023 DEC 26 01:58:16	2023 DEC 26 01:58:52	207.00	-9.33	5.80	11.22	81.63	84.18	84.66	21.03	14	-	-	-		
N/A	31	75	Egress	2023 DEC 26 02:39:12	2023 DEC 26 02:39:50	2023 DEC 26 02:42:58	226.00	140.17	140.38	141.62	-66.78	-67.52	-70.92	6.67	14	-	-	-		
NOMAD	32	75	Ingress	2023 DEC 26 03:53:18	2023 DEC 26 03:56:08	2023 DEC 26 03:56:44	206.00	-38.56	-24.28	-19.18	81.53	84.06	84.55	20.93	1	6SUBD Nominal #53	Science: orders #121, #136, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	32	75	Egress	2023 DEC 26 04:37:06	2023 DEC 26 04:37:44	2023 DEC 26 04:40:51	225.00	111.47	111.67	112.88	-66.84	-67.57	-70.91	6.67	1	-	-	-		
N/A	33	75	Ingress	2023 DEC 26 05:51:14	2023 DEC 26 05:54:04	2023 DEC 26 05:54:40	206.00	-67.78	-54.21	-49.39	81.43	83.95	84.45	20.85	3	-	-	-	&mroOverlap; 	
N/A	33	75	Egress	2023 DEC 26 06:35:04	2023 DEC 26 06:35:42	2023 DEC 26 06:38:49	225.00	82.76	82.96	84.14	-66.92	-67.65	-70.94	6.67	3	-	-	-	&mroOverlap; 	
N/A	34	75	Ingress	2023 DEC 26 07:49:12	2023 DEC 26 07:52:01	2023 DEC 26 07:52:37	205.00	-96.85	-83.92	-79.33	81.37	83.87	84.36	20.78	14	-	-	-	&daysideMatch:ELYSIUM MONS; 	
ACS	34	75	Egress	2023 DEC 26 08:33:03	2023 DEC 26 08:33:41	2023 DEC 26 08:36:47	224.00	54.06	54.26	55.41	-67.05	-67.77	-71.00	6.67	14	-	-	-	&daysideMatch:ELYSIUM MONS; 	
NOMAD	35	75	Ingress	2023 DEC 26 09:47:07	2023 DEC 26 09:49:56	2023 DEC 26 09:50:32	205.00	-125.92	-113.51	-109.13	81.30	83.79	84.29	20.72	1	6SUBD Nominal #54	Science: orders #121, #134, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	35	75	Egress	2023 DEC 26 10:31:01	2023 DEC 26 10:31:39	2023 DEC 26 10:34:45	224.00	25.40	25.59	26.74	-67.23	-67.93	-71.12	6.67	1	-	-	-		
N/A	36	75	Ingress	2023 DEC 26 11:45:01	2023 DEC 26 11:47:50	2023 DEC 26 11:48:26	205.00	-154.92	-142.95	-138.75	81.26	83.72	84.22	20.67	14	-	-	-		
ACS	36	75	Egress	2023 DEC 26 12:28:56	2023 DEC 26 12:29:34	2023 DEC 26 12:32:40	224.00	-3.25	-3.06	-1.92	-67.41	-68.11	-71.25	6.68	14	-	-	-		
NOMAD	37	75	Ingress	2023 DEC 26 13:42:53	2023 DEC 26 13:45:42	2023 DEC 26 13:46:18	205.00	176.10	-172.36	-168.32	81.21	83.65	84.15	20.62	1	6SUBD Nominal #53	Science: orders #121, #136, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	37	75	Egress	2023 DEC 26 14:26:49	2023 DEC 26 14:27:27	2023 DEC 26 14:30:33	224.00	-31.92	-31.73	-30.61	-67.54	-68.23	-71.33	6.68	1	-	-	-		
N/A	38	75	Ingress	2023 DEC 26 15:40:46	2023 DEC 26 15:43:34	2023 DEC 26 15:44:10	204.00	147.06	158.03	161.86	81.14	83.56	84.06	20.56	14	-	-	-		
N/A	38	75	Egress	2023 DEC 26 16:24:42	2023 DEC 26 16:25:19	2023 DEC 26 16:28:25	223.00	-60.63	-60.45	-59.36	-67.60	-68.26	-71.32	6.68	14	-	-	-		
N/A	39	75	Ingress	2023 DEC 26 17:38:41	2023 DEC 26 17:41:30	2023 DEC 26 17:42:05	204.00	117.78	128.18	131.66	81.00	83.42	83.91	20.49	1	-	-	-		
NOMAD	39	75	Egress	2023 DEC 26 18:22:38	2023 DEC 26 18:23:15	2023 DEC 26 18:26:20	222.00	-89.33	-89.15	-88.10	-67.68	-68.33	-71.33	6.67	1	6SUBD CO2 #24	Science: orders #186, #190, #132, #148, #155, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	40	75	Ingress	2023 DEC 26 19:36:37	2023 DEC 26 19:39:26	2023 DEC 26 19:40:01	204.00	88.59	98.44	101.71	80.89	83.29	83.78	20.42	3	-	-	-	&daysideMatch:ACIDALIA MUD VOLCANOES NE; 	
N/A	40	75	Egress	2023 DEC 26 20:20:36	2023 DEC 26 20:21:13	2023 DEC 26 20:24:18	222.00	-118.02	-117.85	-116.81	-67.81	-68.45	-71.41	6.68	3	-	-	-	&daysideMatch:ACIDALIA MUD VOLCANOES NE; 	
N/A	41	75	Ingress	2023 DEC 26 21:34:35	2023 DEC 26 21:37:23	2023 DEC 26 21:37:58	203.00	59.61	69.01	72.13	80.84	83.20	83.69	20.37	7	-	-	-	&mroOverlap; 	
N/A	41	75	Egress	2023 DEC 26 22:18:35	2023 DEC 26 22:19:12	2023 DEC 26 22:22:17	222.00	-146.69	-146.52	-145.49	-67.98	-68.61	-71.52	6.68	7	-	-	-	&mroOverlap; 	
N/A	42	75	Ingress	2023 DEC 26 23:32:31	2023 DEC 26 23:35:19	2023 DEC 26 23:35:54	203.00	30.70	39.79	42.80	80.82	83.15	83.63	20.33	1	-	-	-		
NOMAD	42	75	Egress	2023 DEC 27 00:16:32	2023 DEC 27 00:17:09	2023 DEC 27 00:20:14	222.00	-175.35	-175.18	-174.16	-68.16	-68.78	-71.65	6.68	1	6SUBD Nominal #53	Science: orders #121, #136, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	43	75	Ingress	2023 DEC 27 01:30:23	2023 DEC 27 01:33:11	2023 DEC 27 01:33:46	203.00	1.77	10.54	13.42	80.78	83.09	83.57	20.30	14	-	-	-		
N/A	43	75	Egress	2023 DEC 27 02:14:25	2023 DEC 27 02:15:02	2023 DEC 27 02:18:07	222.00	155.99	156.16	157.17	-68.31	-68.92	-71.75	6.68	14	-	-	-		
ACS	44	75	Ingress	2023 DEC 27 03:28:13	2023 DEC 27 03:31:01	2023 DEC 27 03:31:36	203.00	-27.35	-19.03	-16.32	80.67	82.96	83.44	20.24	14	-	-	-		
N/A	44	75	Egress	2023 DEC 27 04:12:16	2023 DEC 27 04:12:53	2023 DEC 27 04:15:57	221.00	127.30	127.47	128.43	-68.38	-68.98	-71.76	6.68	14	-	-	-		
N/A	45	75	Ingress	2023 DEC 27 05:26:09	2023 DEC 27 05:28:56	2023 DEC 27 05:29:31	202.00	-56.48	-48.67	-46.13	80.56	82.81	83.29	20.17	14	-	-	-		
N/A	45	75	Egress	2023 DEC 27 06:10:13	2023 DEC 27 06:10:50	2023 DEC 27 06:13:53	220.00	98.58	98.74	99.67	-68.44	-69.03	-71.75	6.68	14	-	-	-		
N/A	46	75	Ingress	2023 DEC 27 07:24:06	2023 DEC 27 07:26:53	2023 DEC 27 07:27:28	202.00	-85.55	-78.13	-75.73	80.47	82.70	83.18	20.12	1	-	-	-	&daysideMatch:CERBERUS FOSSAE; 	
NOMAD	46	75	Egress	2023 DEC 27 08:08:12	2023 DEC 27 08:08:49	2023 DEC 27 08:11:52	220.00	69.88	70.04	70.94	-68.54	-69.13	-71.80	6.68	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:CERBERUS FOSSAE; 	
NOMAD	47	75	Ingress	2023 DEC 27 09:22:04	2023 DEC 27 09:24:50	2023 DEC 27 09:25:25	201.00	-114.53	-107.46	-105.18	80.41	82.61	83.08	20.08	1	6SUBD Nom CO #1	Science: orders #121, #149, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	47	75	Egress	2023 DEC 27 10:06:11	2023 DEC 27 10:06:48	2023 DEC 27 10:09:51	220.00	41.20	41.35	42.25	-68.70	-69.27	-71.90	6.68	1	-	-	-		
N/A	48	75	Ingress	2023 DEC 27 11:19:58	2023 DEC 27 11:22:45	2023 DEC 27 11:23:20	202.00	-143.51	-136.70	-134.52	80.35	82.52	82.99	20.04	14	-	-	-		
ACS	48	75	Egress	2023 DEC 27 12:04:07	2023 DEC 27 12:04:44	2023 DEC 27 12:07:47	220.00	12.54	12.70	13.58	-68.88	-69.44	-72.03	6.68	14	-	-	-		
NOMAD	49	75	Ingress	2023 DEC 27 13:17:51	2023 DEC 27 13:20:38	2023 DEC 27 13:21:13	202.00	-172.43	-165.89	-163.81	80.30	82.45	82.91	20.01	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:NILI FOSSAE; 	
N/A	49	75	Egress	2023 DEC 27 14:02:01	2023 DEC 27 14:02:38	2023 DEC 27 14:05:41	220.00	-16.11	-15.96	-15.09	-69.04	-69.59	-72.14	6.69	1	-	-	-	&daysideMatch:NILI FOSSAE; 	
N/A	50	75	Ingress	2023 DEC 27 15:15:45	2023 DEC 27 15:18:31	2023 DEC 27 15:19:06	201.00	158.65	164.89	166.88	80.26	82.37	82.82	19.97	14	-	-	-		
ACS	50	75	Egress	2023 DEC 27 15:59:55	2023 DEC 27 16:00:32	2023 DEC 27 16:03:35	220.00	-44.81	-44.66	-43.82	-69.12	-69.67	-72.17	6.69	14	-	-	-		
N/A	51	75	Ingress	2023 DEC 27 17:13:38	2023 DEC 27 17:16:24	2023 DEC 27 17:16:59	201.00	129.55	135.44	137.29	80.14	82.22	82.68	19.92	14	-	-	-	&nomadDeimos; 	
N/A	51	75	Egress	2023 DEC 27 17:57:49	2023 DEC 27 17:58:26	2023 DEC 27 18:01:28	219.00	-73.51	-73.37	-72.57	-69.18	-69.72	-72.17	6.68	14	-	-	-	&nomadDeimos; 	
NOMAD	52	75	Ingress	2023 DEC 27 19:11:35	2023 DEC 27 19:14:20	2023 DEC 27 19:14:55	200.00	100.45	105.95	107.68	80.02	82.06	82.51	19.87	1	6SUBD CO2 CO #28	Science: orders #186, #185, #148, #132, #190, #155, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
N/A	52	75	Egress	2023 DEC 27 19:55:46	2023 DEC 27 19:56:23	2023 DEC 27 19:59:24	218.00	-102.21	-102.07	-101.30	-69.29	-69.82	-72.21	6.68	1	-	-	-	&mroOverlap; 	
N/A	53	75	Ingress	2023 DEC 27 21:09:32	2023 DEC 27 21:12:17	2023 DEC 27 21:12:52	200.00	71.43	76.65	78.29	79.94	81.95	82.39	19.83	3	-	-	-		
N/A	53	75	Egress	2023 DEC 27 21:53:44	2023 DEC 27 21:54:21	2023 DEC 27 21:57:22	218.00	-130.89	-130.75	-130.00	-69.43	-69.95	-72.30	6.69	3	-	-	-		
N/A	54	75	Ingress	2023 DEC 27 23:07:29	2023 DEC 27 23:10:14	2023 DEC 27 23:10:49	200.00	42.53	47.54	49.10	79.90	81.88	82.32	19.80	14	-	-	-		
N/A	54	75	Egress	2023 DEC 27 23:51:42	2023 DEC 27 23:52:19	2023 DEC 27 23:55:21	219.00	-159.55	-159.42	-158.67	-69.61	-70.12	-72.43	6.69	14	-	-	-		
N/A	55	75	Ingress	2023 DEC 28 01:05:23	2023 DEC 28 01:08:08	2023 DEC 28 01:08:43	200.00	13.66	18.49	19.98	79.87	81.82	82.25	19.78	14	-	-	-		
N/A	55	75	Egress	2023 DEC 28 01:49:37	2023 DEC 28 01:50:14	2023 DEC 28 01:53:16	219.00	171.79	171.92	172.66	-69.77	-70.27	-72.54	6.69	14	-	-	-		
N/A	56	75	Ingress	2023 DEC 28 03:03:13	2023 DEC 28 03:05:58	2023 DEC 28 03:06:33	200.00	-15.29	-10.70	-9.29	79.80	81.71	82.14	19.74	14	-	-	-		
