NOM_02, OCCEG, 28, 44, 124, 125, 184, 224, 291, 336
NOM_02, OCCIN, 7, 54, 56, 120, 127, 148, 165, 175, 180, 182, 203, 221, 232, 260
NOM_03, OCCEG, 3, 10, 12, 15, 20, 34, 40, 48, 51, 52, 59, 61, 62, 69, 75, 76, 83, 85, 108, 110, 113, 117, 122, 127, 135, 149, 151, 154, 156, 170, 174, 179, 182, 185, 189, 198, 199, 208, 212, 214, 216, 221, 229, 235, 237, 243, 246, 251, 254, 263, 266, 273, 275, 279, 282, 283, 288, 294, 303, 316, 318, 320
NOM_03, OCCIN, 5, 15, 16, 18, 22, 31, 34, 40, 44, 52, 57, 75, 76, 80, 81, 83, 91, 94, 105, 113, 115, 117, 124, 125, 132, 137, 139, 149, 151, 154, 156, 159, 161, 163, 166, 168, 170, 174, 187, 191, 194, 196, 198, 199, 201, 206, 208, 210, 216, 217, 219, 223, 224, 226, 229, 230, 234, 235, 237, 243, 248, 251, 252, 254, 257, 263, 265, 266, 279, 282, 283, 285, 295, 311, 313, 325, 327, 337, 339, 342
CO_001, OCCIN, 71, 146
CO_002, OCCEG, 5, 71, 81, 89, 96, 142, 146, 159, 161, 163, 191, 226, 332
CO_002, OCCIN, 3, 68, 69, 100, 103, 108, 144, 153, 177, 189, 242, 269, 271, 297, 299, 323
CO2_01, OCCEG, 73, 196, 223, 306
CO2_01, OCCIN, 130, 184, 192
CO2_02, OCCEG, 8, 22, 35, 42, 98, 100, 101, 106, 132, 134, 144, 158, 175, 187, 201, 204, 248, 310, 330
CO2_02, OCCIN, 46, 51, 66, 78, 93, 111, 158, 214, 273, 275, 302, 315
HCL_01, OCCEG, 139, 148, 271, 308, 334
HCL_01, OCCIN, 28, 134, 142, 212, 321
FUL_01, OCCEG, 25, 37, 64, 111, 115, 206, 210, 234, 269
FUL_01, OCCIN, 42, 59, 61, 96, 118, 141, 204, 240, 246, 277
