Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	11	52	Egress	2022 MAR 20 10:45:01	2022 MAR 20 10:45:35	2022 MAR 20 10:48:16	195.00	-63.82	-64.47	-67.18	77.11	76.89	75.89	7.74	1	6SUBD CO2 H2O #12	Science: orders #121, #132, #148, #156, #189, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	12	52	Ingress	2022 MAR 20 11:58:08	2022 MAR 20 12:01:06	2022 MAR 20 12:01:42	214.00	90.25	88.27	87.87	-72.07	-70.90	-70.64	19.15	14	-	-	-	&daysideMatch:ARGYRE; 	
N/A	12	52	Egress	2022 MAR 20 12:42:59	2022 MAR 20 12:43:33	2022 MAR 20 12:46:15	196.00	-92.24	-92.91	-95.73	77.19	76.96	75.92	7.76	14	-	-	-	&daysideMatch:ARGYRE; 	
ACS	13	52	Ingress	2022 MAR 20 13:56:07	2022 MAR 20 13:59:05	2022 MAR 20 13:59:41	214.00	61.54	59.53	59.12	-72.01	-70.79	-70.53	19.15	14	-	-	-		
N/A	13	52	Egress	2022 MAR 20 14:40:57	2022 MAR 20 14:41:31	2022 MAR 20 14:44:13	196.00	-120.60	-121.30	-124.22	77.29	77.05	75.98	7.78	14	-	-	-		
N/A	14	52	Ingress	2022 MAR 20 15:54:02	2022 MAR 20 15:57:00	2022 MAR 20 15:57:36	214.00	32.87	30.81	30.40	-71.97	-70.71	-70.44	19.15	3	-	-	-	&daysideMatch:CLARITAS RISE; 	
N/A	14	52	Egress	2022 MAR 20 16:38:52	2022 MAR 20 16:39:26	2022 MAR 20 16:42:08	196.00	-148.93	-149.66	-152.69	77.40	77.15	76.05	7.80	3	-	-	-	&daysideMatch:CLARITAS RISE; 	
N/A	15	52	Ingress	2022 MAR 20 17:51:53	2022 MAR 20 17:54:52	2022 MAR 20 17:55:28	215.00	4.17	2.08	1.66	-71.89	-70.59	-70.30	19.14	14	-	-	-		
N/A	15	52	Egress	2022 MAR 20 18:36:43	2022 MAR 20 18:37:17	2022 MAR 20 18:39:59	196.00	-177.32	-178.08	178.79	77.47	77.22	76.08	7.82	14	-	-	-		
N/A	16	52	Ingress	2022 MAR 20 19:49:48	2022 MAR 20 19:52:47	2022 MAR 20 19:53:23	215.00	-24.62	-26.74	-27.16	-71.73	-70.39	-70.10	19.14	1	-	-	-		
NOMAD	16	52	Egress	2022 MAR 20 20:34:38	2022 MAR 20 20:35:12	2022 MAR 20 20:37:54	196.00	154.11	153.33	150.13	77.48	77.22	76.05	7.83	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	17	52	Ingress	2022 MAR 20 21:47:48	2022 MAR 20 21:50:46	2022 MAR 20 21:51:22	214.00	-53.44	-55.57	-55.99	-71.58	-70.21	-69.91	19.13	1	6SUBD Nom CH4 #1	Science: orders #134, #136, #148, #164, #187, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	17	52	Egress	2022 MAR 20 22:32:37	2022 MAR 20 22:33:11	2022 MAR 20 22:35:53	196.00	125.57	124.78	121.49	77.51	77.24	76.04	7.84	1	-	-	-		
N/A	18	52	Ingress	2022 MAR 20 23:45:47	2022 MAR 20 23:48:45	2022 MAR 20 23:49:21	214.00	-82.21	-84.36	-84.80	-71.46	-70.05	-69.74	19.12	14	-	-	-		
ACS	18	52	Egress	2022 MAR 21 00:30:35	2022 MAR 21 00:31:09	2022 MAR 21 00:33:52	197.00	97.19	96.36	92.94	77.59	77.31	76.07	7.86	14	-	-	-		
NOMAD	19	52	Ingress	2022 MAR 21 01:43:43	2022 MAR 21 01:46:42	2022 MAR 21 01:47:18	215.00	-110.92	-113.12	-113.56	-71.39	-69.92	-69.60	19.12	1	CO2 Fullscan Fast #4	Diffraction order stepping (fullscan): 10 orders from 165 to 175 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
N/A	19	52	Egress	2022 MAR 21 02:28:32	2022 MAR 21 02:29:06	2022 MAR 21 02:31:49	197.00	68.90	68.04	64.49	77.70	77.42	76.15	7.88	1	-	-	-		
N/A	20	52	Ingress	2022 MAR 21 03:41:37	2022 MAR 21 03:44:37	2022 MAR 21 03:45:13	216.00	-139.61	-141.85	-142.30	-71.33	-69.82	-69.49	19.11	3	-	-	-	&daysideMatch:PERSEVERANCE; 	
ACS	20	52	Egress	2022 MAR 21 04:26:26	2022 MAR 21 04:27:00	2022 MAR 21 04:29:43	197.00	40.61	39.72	36.04	77.81	77.52	76.22	7.91	3	-	-	-	&daysideMatch:PERSEVERANCE; 	
NOMAD	21	52	Ingress	2022 MAR 21 05:39:31	2022 MAR 21 05:42:31	2022 MAR 21 05:43:07	216.00	-168.30	-170.58	-171.03	-71.26	-69.71	-69.37	19.11	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	21	52	Egress	2022 MAR 21 06:24:19	2022 MAR 21 06:24:53	2022 MAR 21 06:27:37	198.00	12.18	11.25	7.45	77.86	77.57	76.22	7.92	1	-	-	-		
N/A	22	52	Ingress	2022 MAR 21 07:37:27	2022 MAR 21 07:40:26	2022 MAR 21 07:41:02	215.00	162.92	160.63	160.18	-71.12	-69.54	-69.19	19.11	14	-	-	-		
ACS	22	52	Egress	2022 MAR 21 08:22:14	2022 MAR 21 08:22:48	2022 MAR 21 08:25:32	198.00	-16.37	-17.31	-21.19	77.87	77.57	76.20	7.93	14	-	-	-		
NOMAD	23	52	Ingress	2022 MAR 21 09:35:24	2022 MAR 21 09:38:23	2022 MAR 21 09:38:59	215.00	134.10	131.80	131.34	-70.95	-69.32	-68.97	19.10	1	6SUBD Nom CH4 #2	Science: orders #134, #136, #164, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	23	52	Egress	2022 MAR 21 10:20:10	2022 MAR 21 10:20:44	2022 MAR 21 10:23:27	197.00	-44.83	-45.81	-49.77	77.92	77.61	76.21	7.94	1	-	-	-		
N/A	24	52	Ingress	2022 MAR 21 11:33:22	2022 MAR 21 11:36:22	2022 MAR 21 11:36:58	216.00	105.33	102.99	102.53	-70.82	-69.15	-68.79	19.09	1	-	-	-		
NOMAD	24	52	Egress	2022 MAR 21 12:18:08	2022 MAR 21 12:18:42	2022 MAR 21 12:21:25	197.00	-73.24	-74.25	-78.32	77.98	77.67	76.24	7.96	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	25	52	Ingress	2022 MAR 21 13:31:22	2022 MAR 21 13:34:22	2022 MAR 21 13:34:58	216.00	76.59	74.23	73.76	-70.73	-69.02	-68.65	19.09	14	-	-	-	&daysideMatch:COPRATES RISE; 	
N/A	25	52	Egress	2022 MAR 21 14:16:06	2022 MAR 21 14:16:40	2022 MAR 21 14:19:24	198.00	-101.60	-102.65	-106.86	78.06	77.74	76.27	7.98	14	-	-	-	&daysideMatch:COPRATES RISE; 	
ACS	26	52	Ingress	2022 MAR 21 15:29:19	2022 MAR 21 15:32:19	2022 MAR 21 15:32:55	216.00	47.89	45.50	45.03	-70.68	-68.92	-68.54	19.08	14	-	-	-		
N/A	26	52	Egress	2022 MAR 21 16:14:02	2022 MAR 21 16:14:36	2022 MAR 21 16:17:20	198.00	-129.90	-130.98	-135.34	78.16	77.83	76.33	8.00	14	-	-	-		
N/A	27	52	Ingress	2022 MAR 21 17:27:11	2022 MAR 21 17:30:12	2022 MAR 21 17:30:48	217.00	19.22	16.78	16.31	-70.62	-68.82	-68.43	19.08	3	-	-	-	&daysideMatch:ULYSSES FOSSAE; 	
N/A	27	52	Egress	2022 MAR 21 18:11:55	2022 MAR 21 18:12:29	2022 MAR 21 18:15:13	198.00	-158.20	-159.32	-163.81	78.24	77.91	76.38	8.03	3	-	-	-	&daysideMatch:ULYSSES FOSSAE; 	
N/A	28	52	Ingress	2022 MAR 21 19:25:05	2022 MAR 21 19:28:06	2022 MAR 21 19:28:42	217.00	-9.54	-11.99	-12.47	-70.49	-68.65	-68.25	19.08	1	-	-	-		
NOMAD	28	52	Egress	2022 MAR 21 20:09:48	2022 MAR 21 20:10:22	2022 MAR 21 20:13:06	198.00	173.33	172.18	167.59	78.27	77.93	76.37	8.04	1	6SUBD CO2 CO #27	Science: orders #156, #123, #118, #148, #186, #132, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	29	52	Ingress	2022 MAR 21 21:23:03	2022 MAR 21 21:26:04	2022 MAR 21 21:26:40	217.00	-38.35	-40.82	-41.29	-70.33	-68.44	-68.04	19.07	14	-	-	-		
N/A	29	52	Egress	2022 MAR 21 22:07:45	2022 MAR 21 22:08:19	2022 MAR 21 22:11:03	198.00	144.75	143.58	138.91	78.28	77.93	76.34	8.05	14	-	-	-		
N/A	30	52	Ingress	2022 MAR 21 23:21:04	2022 MAR 21 23:24:04	2022 MAR 21 23:24:40	216.00	-67.15	-69.62	-70.10	-70.18	-68.26	-67.85	19.06	1	-	-	-		
NOMAD	30	52	Egress	2022 MAR 22 00:05:44	2022 MAR 22 00:06:19	2022 MAR 22 00:09:03	199.00	116.32	115.07	110.30	78.33	77.96	76.34	8.06	1	6SUBD CO2 #20	Science: orders #123, #148, #155, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	31	52	Ingress	2022 MAR 22 01:19:01	2022 MAR 22 01:22:02	2022 MAR 22 01:22:38	217.00	-95.89	-98.39	-98.88	-70.08	-68.12	-67.69	19.06	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	31	52	Egress	2022 MAR 22 02:03:42	2022 MAR 22 02:04:17	2022 MAR 22 02:07:01	199.00	88.06	86.77	81.83	78.43	78.06	76.40	8.09	1	-	-	-		
N/A	32	52	Ingress	2022 MAR 22 03:16:56	2022 MAR 22 03:19:58	2022 MAR 22 03:20:34	218.00	-124.58	-127.13	-127.62	-70.02	-68.00	-67.56	19.05	14	-	-	-	&daysideMatch:UTOPIA; 	
ACS	32	52	Egress	2022 MAR 22 04:01:37	2022 MAR 22 04:02:12	2022 MAR 22 04:04:56	199.00	59.85	58.51	53.41	78.54	78.16	76.48	8.11	14	-	-	-	&daysideMatch:UTOPIA; 	
NOMAD	33	52	Ingress	2022 MAR 22 05:14:50	2022 MAR 22 05:17:51	2022 MAR 22 05:18:28	218.00	-153.27	-155.84	-156.34	-69.95	-67.90	-67.45	19.05	1	6SUBD CO2 H2O #12	Science: orders #121, #132, #148, #156, #189, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	33	52	Egress	2022 MAR 22 05:59:30	2022 MAR 22 06:00:05	2022 MAR 22 06:02:50	200.00	31.53	30.15	24.88	78.61	78.23	76.51	8.14	1	-	-	-		
N/A	34	52	Ingress	2022 MAR 22 07:12:44	2022 MAR 22 07:15:45	2022 MAR 22 07:16:22	218.00	178.00	175.41	174.90	-69.84	-67.76	-67.30	19.05	14	-	-	-		
ACS	34	52	Egress	2022 MAR 22 07:57:23	2022 MAR 22 07:57:58	2022 MAR 22 08:00:43	200.00	3.02	1.62	-3.75	78.63	78.24	76.49	8.15	14	-	-	-		
NOMAD	35	52	Ingress	2022 MAR 22 09:10:40	2022 MAR 22 09:13:41	2022 MAR 22 09:14:18	218.00	149.20	146.61	146.09	-69.68	-67.55	-67.08	19.04	1	6SUBD CO2 H2O #13	Science: orders #121, #132, #148, #156, #186, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	35	52	Egress	2022 MAR 22 09:55:19	2022 MAR 22 09:55:54	2022 MAR 22 09:58:39	200.00	-25.46	-26.90	-32.37	78.65	78.26	76.48	8.16	1	-	-	-		
N/A	36	52	Ingress	2022 MAR 22 11:08:39	2022 MAR 22 11:11:40	2022 MAR 22 11:12:17	218.00	120.40	117.79	117.28	-69.52	-67.35	-66.87	19.03	1	-	-	-	&mroOverlap; 	
NOMAD	36	52	Egress	2022 MAR 22 11:53:16	2022 MAR 22 11:53:51	2022 MAR 22 11:56:35	199.00	-53.86	-55.34	-60.91	78.70	78.30	76.50	8.17	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
N/A	37	52	Ingress	2022 MAR 22 13:06:37	2022 MAR 22 13:09:39	2022 MAR 22 13:10:16	219.00	91.65	89.02	88.50	-69.41	-67.19	-66.70	19.03	14	-	-	-		
N/A	37	52	Egress	2022 MAR 22 13:51:14	2022 MAR 22 13:51:49	2022 MAR 22 13:54:34	200.00	-82.21	-83.74	-89.48	78.76	78.36	76.52	8.19	14	-	-	-		
ACS	38	52	Ingress	2022 MAR 22 15:04:36	2022 MAR 22 15:07:38	2022 MAR 22 15:08:15	219.00	62.94	60.28	59.75	-69.34	-67.08	-66.58	19.03	3	-	-	-	&mroOverlap; 	
N/A	38	52	Egress	2022 MAR 22 15:49:11	2022 MAR 22 15:49:46	2022 MAR 22 15:52:31	200.00	-110.49	-112.06	-117.97	78.85	78.44	76.57	8.22	3	-	-	-	&mroOverlap; 	
N/A	39	52	Ingress	2022 MAR 22 17:02:31	2022 MAR 22 17:05:33	2022 MAR 22 17:06:10	219.00	34.25	31.56	31.04	-69.28	-66.98	-66.47	19.02	14	-	-	-	&mroOverlap; 	
N/A	39	52	Egress	2022 MAR 22 17:47:05	2022 MAR 22 17:47:40	2022 MAR 22 17:50:26	201.00	-138.73	-140.35	-146.46	78.93	78.52	76.61	8.25	14	-	-	-	&mroOverlap; 	
N/A	40	52	Ingress	2022 MAR 22 19:00:22	2022 MAR 22 19:03:25	2022 MAR 22 19:04:02	220.00	5.54	2.82	2.29	-69.18	-66.83	-66.31	19.02	14	-	-	-		
N/A	40	52	Egress	2022 MAR 22 19:44:56	2022 MAR 22 19:45:31	2022 MAR 22 19:48:17	201.00	-167.08	-168.75	-174.99	78.98	78.56	76.63	8.26	14	-	-	-		
N/A	41	52	Ingress	2022 MAR 22 20:58:18	2022 MAR 22 21:01:21	2022 MAR 22 21:01:58	220.00	-23.27	-25.99	-26.52	-69.01	-66.61	-66.09	19.01	1	-	-	-		
NOMAD	41	52	Egress	2022 MAR 22 21:42:52	2022 MAR 22 21:43:27	2022 MAR 22 21:46:13	201.00	164.34	162.64	156.32	78.98	78.55	76.59	8.27	1	6SUBD CO2 H2O #11	Science: orders #121, #132, #148, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	42	52	Ingress	2022 MAR 22 22:56:19	2022 MAR 22 22:59:21	2022 MAR 22 22:59:58	219.00	-52.09	-54.80	-55.33	-68.83	-66.41	-65.88	19.00	14	-	-	-		
N/A	42	52	Egress	2022 MAR 22 23:40:51	2022 MAR 22 23:41:26	2022 MAR 22 23:44:12	201.00	135.83	134.10	127.67	79.00	78.56	76.57	8.28	14	-	-	-		
N/A	43	52	Ingress	2022 MAR 23 00:54:19	2022 MAR 23 00:57:21	2022 MAR 23 00:57:58	219.00	-80.85	-83.58	-84.12	-68.70	-66.24	-65.69	19.00	1	-	-	-	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
NOMAD	43	52	Egress	2022 MAR 23 01:38:49	2022 MAR 23 01:39:24	2022 MAR 23 01:42:11	202.00	107.54	105.76	99.12	79.07	78.63	76.60	8.30	1	6SUBD Nom CO #4	Science: orders #121, #136, #190, #191, #192, #193, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
ACS	44	52	Ingress	2022 MAR 23 02:52:15	2022 MAR 23 02:55:18	2022 MAR 23 02:55:55	220.00	-109.57	-112.34	-112.87	-68.62	-66.10	-65.55	19.00	14	-	-	-		
N/A	44	52	Egress	2022 MAR 23 03:36:45	2022 MAR 23 03:37:20	2022 MAR 23 03:40:07	202.00	79.39	77.54	70.70	79.17	78.73	76.67	8.34	14	-	-	-		
N/A	45	52	Ingress	2022 MAR 23 04:50:09	2022 MAR 23 04:53:13	2022 MAR 23 04:53:50	221.00	-138.26	-141.06	-141.60	-68.55	-65.98	-65.42	18.99	1	-	-	-		
NOMAD	45	52	Egress	2022 MAR 23 05:34:39	2022 MAR 23 05:35:14	2022 MAR 23 05:38:01	202.00	51.19	49.29	42.26	79.26	78.81	76.73	8.37	1	6SUBD CO2 H2O #12	Science: orders #121, #132, #148, #156, #189, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	46	52	Ingress	2022 MAR 23 06:48:03	2022 MAR 23 06:51:07	2022 MAR 23 06:51:44	221.00	-166.97	-169.79	-170.33	-68.46	-65.85	-65.28	18.99	1	CO2 Fullscan Fast #3	Diffraction order stepping (fullscan): 10 orders from 125 to 135 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
N/A	46	52	Egress	2022 MAR 23 07:32:32	2022 MAR 23 07:33:07	2022 MAR 23 07:35:55	203.00	22.75	20.81	13.62	79.28	78.83	76.71	8.38	1	-	-	-		
N/A	47	52	Ingress	2022 MAR 23 08:45:58	2022 MAR 23 08:49:02	2022 MAR 23 08:49:39	221.00	164.25	161.42	160.88	-68.30	-65.65	-65.07	18.98	14	-	-	-		
ACS	47	52	Egress	2022 MAR 23 09:30:26	2022 MAR 23 09:31:01	2022 MAR 23 09:33:49	203.00	-5.77	-7.75	-15.04	79.29	78.83	76.68	8.39	14	-	-	-		
NOMAD	48	52	Ingress	2022 MAR 23 10:43:56	2022 MAR 23 10:47:00	2022 MAR 23 10:47:37	221.00	135.44	132.61	132.06	-68.11	-65.42	-64.83	18.98	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	48	52	Egress	2022 MAR 23 11:28:23	2022 MAR 23 11:28:58	2022 MAR 23 11:31:46	203.00	-34.18	-36.20	-43.63	79.32	78.86	76.68	8.40	1	-	-	-		
N/A	49	52	Ingress	2022 MAR 23 12:41:56	2022 MAR 23 12:45:00	2022 MAR 23 12:45:37	221.00	106.66	103.82	103.27	-67.97	-65.23	-64.64	18.97	47	-	-	-	&trueNightLimb; 	
N/A	49	52	Egress	2022 MAR 23 13:26:21	2022 MAR 23 13:26:56	2022 MAR 23 13:29:44	203.00	-62.52	-64.59	-72.18	79.38	78.91	76.70	8.42	47	-	-	-	&trueNightLimb; 	
N/A	50	52	Ingress	2022 MAR 23 14:39:55	2022 MAR 23 14:43:00	2022 MAR 23 14:43:37	222.00	77.94	75.06	74.51	-67.89	-65.10	-64.49	18.97	14	-	-	-		
ACS	50	52	Egress	2022 MAR 23 15:24:19	2022 MAR 23 15:24:54	2022 MAR 23 15:27:42	203.00	-90.80	-92.93	-100.70	79.44	78.97	76.73	8.45	14	-	-	-		
NOMAD	51	52	Ingress	2022 MAR 23 16:37:52	2022 MAR 23 16:40:57	2022 MAR 23 16:41:34	222.00	49.23	46.33	45.78	-67.82	-64.99	-64.37	18.97	1	6SUBD CO2 H2O #12	Science: orders #121, #132, #148, #156, #189, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	51	52	Egress	2022 MAR 23 17:22:14	2022 MAR 23 17:22:49	2022 MAR 23 17:25:38	204.00	-119.01	-121.20	-129.20	79.52	79.04	76.77	8.48	1	-	-	-		
N/A	52	52	Ingress	2022 MAR 23 18:35:44	2022 MAR 23 18:38:50	2022 MAR 23 18:39:27	223.00	20.55	17.62	17.06	-67.75	-64.87	-64.24	18.96	14	-	-	-	&daysideMatch:ARSIA MONS; 	
N/A	52	52	Egress	2022 MAR 23 19:20:06	2022 MAR 23 19:20:41	2022 MAR 23 19:23:30	204.00	-147.22	-149.47	-157.67	79.59	79.11	76.81	8.50	14	-	-	-	&daysideMatch:ARSIA MONS; 	
N/A	53	52	Ingress	2022 MAR 23 20:33:38	2022 MAR 23 20:36:44	2022 MAR 23 20:37:21	223.00	-8.22	-11.16	-11.71	-67.59	-64.67	-64.04	18.96	14	-	-	-		
ACS	53	52	Egress	2022 MAR 23 21:17:59	2022 MAR 23 21:18:34	2022 MAR 23 21:21:23	204.00	-175.68	-177.97	173.71	79.60	79.12	76.80	8.52	14	-	-	-		
N/A	54	52	Ingress	2022 MAR 23 22:31:37	2022 MAR 23 22:34:43	2022 MAR 23 22:35:20	223.00	-37.03	-39.97	-40.53	-67.41	-64.44	-63.80	18.95	14	-	-	-	&nomadSolarCalibration; 	
N/A	54	52	Egress	2022 MAR 23 23:15:57	2022 MAR 23 23:16:33	2022 MAR 23 23:19:22	205.00	155.74	153.35	144.96	79.60	79.09	76.74	8.52	14	-	-	-	&nomadSolarCalibration; 	
N/A	55	52	Ingress	2022 MAR 24 00:29:38	2022 MAR 24 00:32:44	2022 MAR 24 00:33:21	223.00	-65.82	-68.77	-69.32	-67.25	-64.24	-63.59	18.95	14	-	-	-		
N/A	55	52	Egress	2022 MAR 24 01:13:56	2022 MAR 24 01:14:32	2022 MAR 24 01:17:21	205.00	127.37	124.93	116.38	79.64	79.13	76.75	8.54	14	-	-	-		
NOMAD	56	52	Ingress	2022 MAR 24 02:27:36	2022 MAR 24 02:30:42	2022 MAR 24 02:31:19	223.00	-94.57	-97.53	-98.09	-67.13	-64.08	-63.42	18.94	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
