TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
-1,-1,-1,-1,-1,1,dayside,2025 JUN 07 16:01:15,LNO OFF
-1,-1,-1,-1,-1,2,dayside,2025 JUN 07 17:59:11,LNO OFF
0,1,4082,4082,1,3,dayside,2025 JUN 07 19:57:04,LNO ON
-1,-1,-1,-1,-1,4,dayside,2025 JUN 07 21:54:59,LNO OFF
-1,-1,-1,-1,-1,5,dayside,2025 JUN 07 23:52:57,LNO OFF
-1,-1,-1,-1,-1,6,dayside,2025 JUN 08 01:50:56,LNO OFF
-1,-1,-1,-1,-1,7,dayside,2025 JUN 08 03:48:55,LNO OFF
-1,-1,-1,-1,-1,8,dayside,2025 JUN 08 05:46:51,LNO OFF
0,1,4083,4083,1,9,dayside,2025 JUN 08 07:44:45,LNO ON
-1,-1,-1,-1,-1,10,dayside,2025 JUN 08 09:42:39,LNO OFF
-1,-1,-1,-1,-1,11,dayside,2025 JUN 08 11:40:37,LNO OFF
-1,-1,-1,-1,-1,12,dayside,2025 JUN 08 13:38:36,ALL OFF
-1,-1,-1,-1,-1,13,dayside,2025 JUN 08 15:36:35,LNO OFF
-1,-1,-1,-1,-1,14,dayside,2025 JUN 08 17:34:31,LNO OFF
-1,-1,-1,-1,-1,15,dayside,2025 JUN 08 19:32:24,LNO OFF
-1,-1,-1,-1,-1,16,dayside,2025 JUN 08 21:30:18,LNO OFF
-1,-1,-1,-1,-1,17,dayside,2025 JUN 08 23:28:14,LNO OFF
-1,-1,-1,-1,-1,18,dayside,2025 JUN 09 01:26:13,LNO OFF
0,1,4082,4082,1,19,dayside,2025 JUN 09 03:24:11,LNO ON
0,1,4082,4082,1,20,dayside,2025 JUN 09 05:22:08,LNO ON
-1,-1,-1,-1,-1,21,dayside,2025 JUN 09 07:20:02,LNO OFF
-1,-1,-1,-1,-1,22,dayside,2025 JUN 09 09:17:55,LNO OFF
-1,-1,-1,-1,-1,23,dayside,2025 JUN 09 11:15:52,LNO OFF
-1,-1,-1,-1,-1,24,dayside,2025 JUN 09 13:13:51,LNO OFF
-1,-1,-1,-1,-1,25,dayside,2025 JUN 09 15:11:50,LNO OFF
-1,-1,-1,-1,-1,26,dayside,2025 JUN 09 17:09:47,LNO OFF
-1,-1,-1,-1,-1,27,dayside,2025 JUN 09 19:07:41,LNO OFF
-1,-1,-1,-1,-1,28,dayside,2025 JUN 09 21:05:34,LNO OFF
-1,-1,-1,-1,-1,29,dayside,2025 JUN 09 23:03:30,LNO OFF
0,1,2998,2998,1,30,dayside,2025 JUN 10 01:01:27,LNO ON
-1,-1,-1,-1,-1,31,dayside,2025 JUN 10 02:59:26,LNO OFF
-1,-1,-1,-1,-1,32,dayside,2025 JUN 10 04:57:24,LNO OFF
-1,-1,-1,-1,-1,33,dayside,2025 JUN 10 06:55:19,LNO OFF
-1,-1,-1,-1,-1,34,dayside,2025 JUN 10 08:53:12,LNO OFF
-1,-1,-1,-1,-1,35,dayside,2025 JUN 10 10:51:07,LNO OFF
-1,-1,-1,-1,-1,36,dayside,2025 JUN 10 12:49:05,LNO OFF
-1,-1,-1,-1,-1,37,dayside,2025 JUN 10 14:47:04,LNO OFF
-1,-1,-1,-1,-1,38,dayside,2025 JUN 10 16:45:01,LNO OFF
-1,-1,-1,-1,-1,39,dayside,2025 JUN 10 18:42:57,LNO OFF
0,1,1324,1324,1,40,dayside,2025 JUN 10 20:40:50,LNO ON
-1,-1,-1,-1,-1,41,dayside,2025 JUN 10 22:38:44,LNO OFF
-1,-1,-1,-1,-1,42,dayside,2025 JUN 11 00:36:40,LNO OFF
-1,-1,-1,-1,-1,43,dayside,2025 JUN 11 02:34:38,LNO OFF
-1,-1,-1,-1,-1,44,dayside,2025 JUN 11 04:32:36,LNO OFF
-1,-1,-1,-1,-1,45,dayside,2025 JUN 11 06:30:33,LNO OFF
-1,-1,-1,-1,-1,46,dayside,2025 JUN 11 08:28:26,LNO OFF
0,1,4082,4082,1,47,dayside,2025 JUN 11 10:26:19,LNO ON
-1,-1,-1,-1,-1,48,dayside,2025 JUN 11 12:24:16,LNO OFF
-1,-1,-1,-1,-1,49,dayside,2025 JUN 11 14:22:15,ALL OFF
-1,-1,-1,-1,-1,50,dayside,2025 JUN 11 16:20:14,LNO OFF
-1,-1,-1,-1,-1,51,dayside,2025 JUN 11 18:18:10,LNO OFF
-1,-1,-1,-1,-1,52,dayside,2025 JUN 11 20:16:04,LNO OFF
-1,-1,-1,-1,-1,53,dayside,2025 JUN 11 22:13:57,LNO OFF
-1,-1,-1,-1,-1,54,dayside,2025 JUN 12 00:11:52,LNO OFF
0,1,4082,4082,1,55,dayside,2025 JUN 12 02:09:50,LNO ON
-1,-1,-1,-1,-1,56,dayside,2025 JUN 12 04:07:48,LNO OFF
-1,-1,-1,-1,-1,57,dayside,2025 JUN 12 06:05:45,LNO OFF
-1,-1,-1,-1,-1,58,dayside,2025 JUN 12 08:03:40,LNO OFF
-1,-1,-1,-1,-1,59,dayside,2025 JUN 12 10:01:33,LNO OFF
-1,-1,-1,-1,-1,60,dayside,2025 JUN 12 11:59:28,LNO OFF
-1,-1,-1,-1,-1,61,dayside,2025 JUN 12 13:57:26,ALL OFF
-1,-1,-1,-1,-1,62,dayside,2025 JUN 12 15:55:25,LNO OFF
0,1,3548,3548,1,63,dayside,2025 JUN 12 17:53:22,LNO ON
-1,-1,-1,-1,-1,64,dayside,2025 JUN 12 19:51:17,LNO OFF
-1,-1,-1,-1,-1,65,dayside,2025 JUN 12 21:49:09,LNO OFF
-1,-1,-1,-1,-1,66,dayside,2025 JUN 12 23:47:04,LNO OFF
-1,-1,-1,-1,-1,67,dayside,2025 JUN 13 01:45:00,LNO OFF
-1,-1,-1,-1,-1,68,dayside,2025 JUN 13 03:42:58,LNO OFF
-1,-1,-1,-1,-1,69,dayside,2025 JUN 13 05:40:56,LNO OFF
-1,-1,-1,-1,-1,70,dayside,2025 JUN 13 07:38:52,LNO OFF
-1,-1,-1,-1,-1,71,dayside,2025 JUN 13 09:36:46,LNO OFF
-1,-1,-1,-1,-1,72,dayside,2025 JUN 13 11:34:39,LNO OFF
-1,-1,-1,-1,-1,73,dayside,2025 JUN 13 13:32:36,LNO OFF
-1,-1,-1,-1,-1,74,dayside,2025 JUN 13 15:30:35,LNO OFF
-1,-1,-1,-1,-1,75,dayside,2025 JUN 13 17:28:33,LNO OFF
0,1,4083,4083,1,76,dayside,2025 JUN 13 19:26:29,LNO ON
-1,-1,-1,-1,-1,77,dayside,2025 JUN 13 21:24:22,LNO OFF
-1,-1,-1,-1,-1,78,dayside,2025 JUN 13 23:22:15,LNO OFF
-1,-1,-1,-1,-1,79,dayside,2025 JUN 14 01:20:11,LNO OFF
-1,-1,-1,-1,-1,80,dayside,2025 JUN 14 03:18:08,LNO OFF
-1,-1,-1,-1,-1,81,dayside,2025 JUN 14 05:16:06,LNO OFF
-1,-1,-1,-1,-1,82,dayside,2025 JUN 14 07:14:03,LNO OFF
0,1,4083,4083,1,83,dayside,2025 JUN 14 09:11:57,LNO ON
-1,-1,-1,-1,-1,84,dayside,2025 JUN 14 11:09:50,LNO OFF
-1,-1,-1,-1,-1,85,dayside,2025 JUN 14 13:07:45,ALL OFF
-1,-1,-1,-1,-1,86,dayside,2025 JUN 14 15:05:43,ALL OFF
-1,-1,-1,-1,-1,87,dayside,2025 JUN 14 17:03:42,LNO OFF
-1,-1,-1,-1,-1,88,dayside,2025 JUN 14 19:01:39,LNO OFF
-1,-1,-1,-1,-1,89,dayside,2025 JUN 14 20:59:33,LNO OFF
-1,-1,-1,-1,-1,90,dayside,2025 JUN 14 22:57:26,LNO OFF
-1,-1,-1,-1,-1,91,dayside,2025 JUN 15 00:55:20,LNO OFF
0,1,4082,4082,1,92,dayside,2025 JUN 15 02:53:17,LNO ON
-1,-1,-1,-1,-1,93,dayside,2025 JUN 15 04:51:15,LNO OFF
-1,-1,-1,-1,-1,94,dayside,2025 JUN 15 06:49:13,LNO OFF
-1,-1,-1,-1,-1,95,dayside,2025 JUN 15 08:47:08,LNO OFF
-1,-1,-1,-1,-1,96,dayside,2025 JUN 15 10:45:01,LNO OFF
-1,-1,-1,-1,-1,97,dayside,2025 JUN 15 12:42:55,ALL OFF
-1,-1,-1,-1,-1,98,dayside,2025 JUN 15 14:40:52,LNO OFF
-1,-1,-1,-1,-1,99,dayside,2025 JUN 15 16:38:51,LNO OFF
-1,-1,-1,-1,-1,100,dayside,2025 JUN 15 18:36:48,LNO OFF
0,1,3548,3548,1,101,dayside,2025 JUN 15 20:34:43,LNO ON
-1,-1,-1,-1,-1,102,dayside,2025 JUN 15 22:32:36,LNO OFF
-1,-1,-1,-1,-1,103,dayside,2025 JUN 16 00:30:30,LNO OFF
-1,-1,-1,-1,-1,104,dayside,2025 JUN 16 02:28:25,LNO OFF
-1,-1,-1,-1,-1,105,dayside,2025 JUN 16 04:26:23,LNO OFF
0,1,4083,4083,1,106,dayside,2025 JUN 16 06:24:20,LNO ON
-1,-1,-1,-1,-1,107,dayside,2025 JUN 16 08:22:16,LNO OFF
-1,-1,-1,-1,-1,108,dayside,2025 JUN 16 10:20:10,LNO OFF
-1,-1,-1,-1,-1,109,dayside,2025 JUN 16 12:18:02,ALL OFF
-1,-1,-1,-1,-1,110,dayside,2025 JUN 16 14:15:58,LNO OFF
-1,-1,-1,-1,-1,111,dayside,2025 JUN 16 16:13:56,LNO OFF
0,1,3787,3787,1,112,dayside,2025 JUN 16 18:11:55,LNO ON
-1,-1,-1,-1,-1,113,dayside,2025 JUN 16 20:09:51,LNO OFF
-1,-1,-1,-1,-1,114,dayside,2025 JUN 16 22:07:45,LNO OFF
-1,-1,-1,-1,-1,115,dayside,2025 JUN 17 00:05:37,LNO OFF
-1,-1,-1,-1,-1,116,dayside,2025 JUN 17 02:03:32,LNO OFF
-1,-1,-1,-1,-1,117,dayside,2025 JUN 17 04:01:29,LNO OFF
-1,-1,-1,-1,-1,118,dayside,2025 JUN 17 05:59:27,LNO OFF
-1,-1,-1,-1,-1,119,dayside,2025 JUN 17 07:57:24,LNO OFF
-1,-1,-1,-1,-1,120,dayside,2025 JUN 17 09:55:19,LNO OFF
-1,-1,-1,-1,-1,121,dayside,2025 JUN 17 11:53:11,LNO OFF
0,1,3782,3782,1,122,dayside,2025 JUN 17 13:51:05,LNO ON
