TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1859,1859,1,1,dayside,2018 NOV 03 14:59:06,LNO ON
1,1,1090,1090,1,2,dayside,2018 NOV 03 16:55:59,LNO ON
-1,-1,-1,-1,-1,3,dayside,2018 NOV 03 18:53:51,LNO OFF
-1,-1,-1,-1,-1,3,dayside2,2018 NOV 03 18:53:51,LNO OFF
-1,-1,-1,-1,-1,3,dayside3,2018 NOV 03 18:53:51,LNO OFF
1,1,1779,1779,1,4,dayside,2018 NOV 03 20:51:40,LNO ON
-1,-1,-1,-1,-1,5,dayside,2018 NOV 03 22:49:29,LNO OFF
-1,-1,-1,-1,-1,5,dayside2,2018 NOV 03 22:49:29,LNO OFF
-1,-1,-1,-1,-1,5,dayside3,2018 NOV 03 22:49:29,LNO OFF
1,1,1860,1860,1,6,dayside,2018 NOV 04 00:47:21,LNO ON
-1,-1,-1,-1,-1,7,dayside,2018 NOV 04 02:45:15,LNO OFF
-1,-1,-1,-1,-1,7,dayside2,2018 NOV 04 02:45:15,LNO OFF
-1,-1,-1,-1,-1,7,dayside3,2018 NOV 04 02:45:15,LNO OFF
1,1,1107,1107,1,8,dayside,2018 NOV 04 04:43:09,LNO ON
-1,-1,-1,-1,-1,9,dayside,2018 NOV 04 06:41:01,LNO OFF
-1,-1,-1,-1,-1,9,dayside2,2018 NOV 04 06:41:01,LNO OFF
-1,-1,-1,-1,-1,9,dayside3,2018 NOV 04 06:41:01,LNO OFF
1,1,1837,1837,1,10,dayside,2018 NOV 04 08:38:50,LNO ON
-1,-1,-1,-1,-1,11,dayside,2018 NOV 04 10:36:39,LNO OFF
-1,-1,-1,-1,-1,11,dayside2,2018 NOV 04 10:36:39,LNO OFF
-1,-1,-1,-1,-1,11,dayside3,2018 NOV 04 10:36:39,LNO OFF
1,1,1033,1033,1,12,dayside,2018 NOV 04 12:34:30,LNO ON
-1,-1,-1,-1,-1,13,dayside,2018 NOV 04 14:32:23,LNO OFF
-1,-1,-1,-1,-1,14,dayside,2018 NOV 04 16:30:17,LNO OFF
1,1,2639,2639,1,15,dayside,2018 NOV 04 18:28:09,LNO ON
1,1,1107,1107,1,16,dayside,2018 NOV 04 20:26:00,LNO ON
-1,-1,-1,-1,-1,17,dayside,2018 NOV 04 22:23:48,LNO OFF
-1,-1,-1,-1,-1,17,dayside2,2018 NOV 04 22:23:48,LNO OFF
-1,-1,-1,-1,-1,17,dayside3,2018 NOV 04 22:23:48,LNO OFF
1,1,1033,1033,1,18,dayside,2018 NOV 05 00:21:39,LNO ON
-1,-1,-1,-1,-1,19,dayside,2018 NOV 05 02:19:32,LNO OFF
-1,-1,-1,-1,-1,19,dayside2,2018 NOV 05 02:19:32,LNO OFF
-1,-1,-1,-1,-1,19,dayside3,2018 NOV 05 02:19:32,LNO OFF
-1,-1,-1,-1,-1,20,dayside,2018 NOV 05 04:17:27,LNO OFF
-1,-1,-1,-1,-1,20,dayside2,2018 NOV 05 04:17:27,LNO OFF
-1,-1,-1,-1,-1,20,dayside3,2018 NOV 05 04:17:27,LNO OFF
1,1,1090,1090,1,21,dayside,2018 NOV 05 06:15:20,LNO ON
1,1,1859,1859,1,22,dayside,2018 NOV 05 08:13:11,LNO ON
-1,-1,-1,-1,-1,23,dayside,2018 NOV 05 10:10:59,LNO OFF
-1,-1,-1,-1,-1,23,dayside2,2018 NOV 05 10:10:59,LNO OFF
-1,-1,-1,-1,-1,23,dayside3,2018 NOV 05 10:10:59,LNO OFF
1,1,1090,1090,1,24,dayside,2018 NOV 05 12:08:49,LNO ON
-1,-1,-1,-1,-1,25,dayside,2018 NOV 05 14:06:42,LNO OFF
-1,-1,-1,-1,-1,25,dayside2,2018 NOV 05 14:06:42,LNO OFF
-1,-1,-1,-1,-1,25,dayside3,2018 NOV 05 14:06:42,LNO OFF
1,1,1779,1779,1,26,dayside,2018 NOV 05 16:04:36,LNO ON
1,1,1860,1860,1,27,dayside,2018 NOV 05 18:02:29,LNO ON
-1,-1,-1,-1,-1,28,dayside,2018 NOV 05 20:00:20,LNO OFF
-1,-1,-1,-1,-1,28,dayside2,2018 NOV 05 20:00:20,LNO OFF
-1,-1,-1,-1,-1,28,dayside3,2018 NOV 05 20:00:20,LNO OFF
1,1,1107,1107,1,29,dayside,2018 NOV 05 21:58:10,LNO ON
1,1,1837,1837,1,30,dayside,2018 NOV 05 23:55:59,LNO ON
-1,-1,-1,-1,-1,31,dayside,2018 NOV 06 01:53:52,LNO OFF
-1,-1,-1,-1,-1,31,dayside2,2018 NOV 06 01:53:52,LNO OFF
-1,-1,-1,-1,-1,31,dayside3,2018 NOV 06 01:53:52,LNO OFF
-1,-1,-1,-1,-1,32,dayside,2018 NOV 06 03:51:46,LNO OFF
-1,-1,-1,-1,-1,32,dayside2,2018 NOV 06 03:51:46,LNO OFF
-1,-1,-1,-1,-1,32,dayside3,2018 NOV 06 03:51:46,LNO OFF
1,1,1033,1033,1,33,dayside,2018 NOV 06 05:49:41,LNO ON
-1,-1,-1,-1,-1,34,dayside,2018 NOV 06 07:47:33,LNO OFF
-1,-1,-1,-1,-1,34,dayside2,2018 NOV 06 07:47:33,LNO OFF
-1,-1,-1,-1,-1,34,dayside3,2018 NOV 06 07:47:33,LNO OFF
