Obs Index	Obs Type Index	Orbit No	Obs Type	IR Status	UVIS Status	TC Start Time	UVIS Start Time	UVIS End Time	IR Precooling Time	IR Start Time	 IR Transition Time	IR End Time	New TC Start Time	New UVIS Start Time	New UVIS End Time	New IR Precooling Time	New IR Start Time	New IR End Time	IR Duration	UVIS Duration	New IR duration	New UVIS Duration	TC20 FIXED	TC20 SCI1	TC20 SCI2	SCI1 description	SCI2 description	
105	41	41	Dayside_Nadir	OFF	UVIS_1	2018 MAR 27 21:26:23	2018 MAR 27 21:26:33	2018 MAR 27 22:28:29	-	-	-	-	Same	Same	Same	-	-	-	-	3716.0	-	3716.0	-	-	-	-	-	
106	41	41	Dayside_Nadir	OFF	UVIS_2	2018 MAR 27 21:26:23	2018 MAR 27 21:26:33	2018 MAR 27 22:28:29	-	-	-	-	Same	Same	Same	-	-	-	-	3716.0	-	3716.0	-	-	-	-	-	
107	41	41	Dayside_Nadir	OFF	UVIS_3	2018 MAR 27 21:26:23	2018 MAR 27 21:26:33	2018 MAR 27 22:28:29	-	-	-	-	Same	Same	Same	-	-	-	-	3716.0	-	3716.0	-	-	-	-	-	
108	42	42	Dayside_Nadir	OFF	UVIS_1	2018 MAR 27 23:25:03	2018 MAR 27 23:25:13	2018 MAR 28 00:27:07	-	-	-	-	Same	Same	Same	-	-	-	-	3714.0	-	3714.0	-	-	-	-	-	
109	42	42	Dayside_Nadir	OFF	UVIS_2	2018 MAR 27 23:25:03	2018 MAR 27 23:25:13	2018 MAR 28 00:27:07	-	-	-	-	Same	Same	Same	-	-	-	-	3714.0	-	3714.0	-	-	-	-	-	
110	42	42	Dayside_Nadir	OFF	UVIS_3	2018 MAR 27 23:25:03	2018 MAR 27 23:25:13	2018 MAR 28 00:27:07	-	-	-	-	Same	Same	Same	-	-	-	-	3714.0	-	3714.0	-	-	-	-	-	
111	43	43	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 28 01:13:39	2018 MAR 28 01:13:49	2018 MAR 28 02:25:43	2018 MAR 28 01:13:49	2018 MAR 28 01:23:49	-	2018 MAR 28 02:25:43	Same	Same	Same	Same	Same	Same	3714.0	4314.0	3714.0	4314.0	1	1934	1934	Science: orders #121, #171, #124, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
112	44	44	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 28 03:12:13	2018 MAR 28 03:12:23	2018 MAR 28 04:24:19	2018 MAR 28 03:12:23	2018 MAR 28 03:22:23	-	2018 MAR 28 04:24:19	Same	Same	Same	Same	Same	Same	3716.0	4316.0	3716.0	4316.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
113	45	45	Dayside_Nadir	OFF	UVIS_1	2018 MAR 28 05:20:51	2018 MAR 28 05:21:01	2018 MAR 28 06:22:59	-	-	-	-	Same	Same	Same	-	-	-	-	3718.0	-	3718.0	-	-	-	-	-	
114	45	45	Dayside_Nadir	OFF	UVIS_2	2018 MAR 28 05:20:51	2018 MAR 28 05:21:01	2018 MAR 28 06:22:59	-	-	-	-	Same	Same	Same	-	-	-	-	3718.0	-	3718.0	-	-	-	-	-	
115	45	45	Dayside_Nadir	OFF	UVIS_3	2018 MAR 28 05:20:51	2018 MAR 28 05:21:01	2018 MAR 28 06:22:59	-	-	-	-	Same	Same	Same	-	-	-	-	3718.0	-	3718.0	-	-	-	-	-	
116	46	46	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 28 07:09:33	2018 MAR 28 07:09:43	2018 MAR 28 08:21:41	2018 MAR 28 07:09:43	2018 MAR 28 07:19:43	-	2018 MAR 28 08:21:41	Same	Same	Same	Same	Same	Same	3718.0	4318.0	3718.0	4318.0	1	2318	2318	Science: orders #168, #134, #121, #190, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	-	
117	47	47	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 28 09:08:13	2018 MAR 28 09:08:23	2018 MAR 28 10:20:21	2018 MAR 28 09:08:23	2018 MAR 28 09:18:23	-	2018 MAR 28 10:20:21	Same	Same	Same	Same	Same	Same	3718.0	4318.0	3718.0	4318.0	1	144	144	Diffraction order stepping (fullscan): 30 orders from 140 to 170 in steps of 1 (1 order(s) per 15 second(s))	-	
118	48	48	Dayside_Nadir	OFF	UVIS_1	2018 MAR 28 11:16:53	2018 MAR 28 11:17:03	2018 MAR 28 12:18:59	-	-	-	-	Same	Same	Same	-	-	-	-	3716.0	-	3716.0	-	-	-	-	-	
119	48	48	Dayside_Nadir	OFF	UVIS_2	2018 MAR 28 11:16:53	2018 MAR 28 11:17:03	2018 MAR 28 12:18:59	-	-	-	-	Same	Same	Same	-	-	-	-	3716.0	-	3716.0	-	-	-	-	-	
120	48	48	Dayside_Nadir	OFF	UVIS_3	2018 MAR 28 11:16:53	2018 MAR 28 11:17:03	2018 MAR 28 12:18:59	-	-	-	-	Same	Same	Same	-	-	-	-	3716.0	-	3716.0	-	-	-	-	-	
121	49	49	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 28 13:05:29	2018 MAR 28 13:05:39	2018 MAR 28 14:17:33	2018 MAR 28 13:05:39	2018 MAR 28 13:15:39	-	2018 MAR 28 14:17:33	Same	Same	Same	Same	Same	Same	3714.0	4314.0	3714.0	4314.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
122	50	50	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 28 15:04:03	2018 MAR 28 15:04:13	2018 MAR 28 16:16:09	2018 MAR 28 15:04:13	2018 MAR 28 15:14:13	-	2018 MAR 28 16:16:09	Same	Same	Same	Same	Same	Same	3716.0	4316.0	3716.0	4316.0	1	2639	2639	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
123	51	51	Dayside_Nadir	OFF	UVIS_1	2018 MAR 28 17:12:39	2018 MAR 28 17:12:49	2018 MAR 28 18:14:49	-	-	-	-	Same	Same	Same	-	-	-	-	3720.0	-	3720.0	-	-	-	-	-	
124	51	51	Dayside_Nadir	OFF	UVIS_2	2018 MAR 28 17:12:39	2018 MAR 28 17:12:49	2018 MAR 28 18:14:49	-	-	-	-	Same	Same	Same	-	-	-	-	3720.0	-	3720.0	-	-	-	-	-	
125	51	51	Dayside_Nadir	OFF	UVIS_3	2018 MAR 28 17:12:39	2018 MAR 28 17:12:49	2018 MAR 28 18:14:49	-	-	-	-	Same	Same	Same	-	-	-	-	3720.0	-	3720.0	-	-	-	-	-	
126	52	52	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 28 19:01:19	2018 MAR 28 19:01:29	2018 MAR 28 20:13:29	2018 MAR 28 19:01:29	2018 MAR 28 19:11:29	-	2018 MAR 28 20:13:29	Same	Same	Same	Same	Same	Same	3720.0	4320.0	3720.0	4320.0	1	140	140	Diffraction order stepping (fullscan): 30 orders from 110 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
127	53	53	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 28 20:59:59	2018 MAR 28 21:00:09	2018 MAR 28 22:12:11	2018 MAR 28 21:00:09	2018 MAR 28 21:10:09	-	2018 MAR 28 22:12:11	Same	Same	Same	Same	Same	Same	3722.0	4322.0	3722.0	4322.0	1	104	104	Diffraction order stepping (fullscan): 10 orders from 130 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
128	54	54	Dayside_Nadir	OFF	UVIS_1	2018 MAR 28 23:08:55	2018 MAR 28 23:09:05	2018 MAR 29 00:12:41	-	-	-	-	Same	Same	Same	-	-	-	-	3816.0	-	3816.0	-	-	-	-	-	
129	54	54	Dayside_Nadir	OFF	UVIS_2	2018 MAR 28 23:08:55	2018 MAR 28 23:09:05	2018 MAR 29 00:12:41	-	-	-	-	Same	Same	Same	-	-	-	-	3816.0	-	3816.0	-	-	-	-	-	
130	54	54	Dayside_Nadir	OFF	UVIS_3	2018 MAR 28 23:08:55	2018 MAR 28 23:09:05	2018 MAR 29 00:12:41	-	-	-	-	Same	Same	Same	-	-	-	-	3816.0	-	3816.0	-	-	-	-	-	
131	55	55	Dayside_Nadir	OFF	UVIS_1	2018 MAR 29 01:09:21	2018 MAR 29 01:09:31	2018 MAR 29 02:13:07	-	-	-	-	Same	Same	Same	-	-	-	-	3816.0	-	3816.0	-	-	-	-	-	
132	55	55	Dayside_Nadir	OFF	UVIS_2	2018 MAR 29 01:09:21	2018 MAR 29 01:09:31	2018 MAR 29 02:13:07	-	-	-	-	Same	Same	Same	-	-	-	-	3816.0	-	3816.0	-	-	-	-	-	
133	55	55	Dayside_Nadir	OFF	UVIS_3	2018 MAR 29 01:09:21	2018 MAR 29 01:09:31	2018 MAR 29 02:13:07	-	-	-	-	Same	Same	Same	-	-	-	-	3816.0	-	3816.0	-	-	-	-	-	
134	56	56	Dayside_Nadir	OFF	UVIS_1	2018 MAR 29 03:09:45	2018 MAR 29 03:09:55	2018 MAR 29 04:13:31	-	-	-	-	Same	Same	Same	-	-	-	-	3816.0	-	3816.0	-	-	-	-	-	
135	56	56	Dayside_Nadir	OFF	UVIS_2	2018 MAR 29 03:09:45	2018 MAR 29 03:09:55	2018 MAR 29 04:13:31	-	-	-	-	Same	Same	Same	-	-	-	-	3816.0	-	3816.0	-	-	-	-	-	
136	56	56	Dayside_Nadir	OFF	UVIS_3	2018 MAR 29 03:09:45	2018 MAR 29 03:09:55	2018 MAR 29 04:13:31	-	-	-	-	Same	Same	Same	-	-	-	-	3816.0	-	3816.0	-	-	-	-	-	
137	57	57	Dayside_Nadir	OFF	UVIS_1	2018 MAR 29 05:10:13	2018 MAR 29 05:10:23	2018 MAR 29 06:14:01	-	-	-	-	Same	Same	Same	-	-	-	-	3818.0	-	3818.0	-	-	-	-	-	
138	57	57	Dayside_Nadir	OFF	UVIS_2	2018 MAR 29 05:10:13	2018 MAR 29 05:10:23	2018 MAR 29 06:14:01	-	-	-	-	Same	Same	Same	-	-	-	-	3818.0	-	3818.0	-	-	-	-	-	
139	57	57	Dayside_Nadir	OFF	UVIS_3	2018 MAR 29 05:10:13	2018 MAR 29 05:10:23	2018 MAR 29 06:14:01	-	-	-	-	Same	Same	Same	-	-	-	-	3818.0	-	3818.0	-	-	-	-	-	
140	58	58	Dayside_Nadir	OFF	UVIS_1	2018 MAR 29 07:10:43	2018 MAR 29 07:10:53	2018 MAR 29 08:14:31	-	-	-	-	Same	Same	Same	-	-	-	-	3818.0	-	3818.0	-	-	-	-	-	
141	58	58	Dayside_Nadir	OFF	UVIS_2	2018 MAR 29 07:10:43	2018 MAR 29 07:10:53	2018 MAR 29 08:14:31	-	-	-	-	Same	Same	Same	-	-	-	-	3818.0	-	3818.0	-	-	-	-	-	
142	58	58	Dayside_Nadir	OFF	UVIS_3	2018 MAR 29 07:10:43	2018 MAR 29 07:10:53	2018 MAR 29 08:14:31	-	-	-	-	Same	Same	Same	-	-	-	-	3818.0	-	3818.0	-	-	-	-	-	
143	59	59	Dayside_Nadir	OFF	UVIS_1	2018 MAR 29 09:11:15	2018 MAR 29 09:11:25	2018 MAR 29 10:15:03	-	-	-	-	Same	Same	Same	-	-	-	-	3818.0	-	3818.0	-	-	-	-	-	
144	59	59	Dayside_Nadir	OFF	UVIS_2	2018 MAR 29 09:11:15	2018 MAR 29 09:11:25	2018 MAR 29 10:15:03	-	-	-	-	Same	Same	Same	-	-	-	-	3818.0	-	3818.0	-	-	-	-	-	
145	59	59	Dayside_Nadir	OFF	UVIS_3	2018 MAR 29 09:11:15	2018 MAR 29 09:11:25	2018 MAR 29 10:15:03	-	-	-	-	Same	Same	Same	-	-	-	-	3818.0	-	3818.0	-	-	-	-	-	
146	60	60	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 29 11:01:45	2018 MAR 29 11:01:55	2018 MAR 29 12:15:31	2018 MAR 29 11:01:55	2018 MAR 29 11:11:55	-	2018 MAR 29 12:15:31	Same	Same	Same	Same	Same	Same	3816.0	4416.0	3816.0	4416.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
147	61	61	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 29 13:02:11	2018 MAR 29 13:02:21	2018 MAR 29 14:15:57	2018 MAR 29 13:02:21	2018 MAR 29 13:12:21	-	2018 MAR 29 14:15:57	Same	Same	Same	Same	Same	Same	3816.0	4416.0	3816.0	4416.0	1	1860	1860	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
148	62	62	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 29 15:02:35	2018 MAR 29 15:02:45	2018 MAR 29 16:16:21	2018 MAR 29 15:02:45	2018 MAR 29 15:12:45	-	2018 MAR 29 16:16:21	Same	Same	Same	Same	Same	Same	3816.0	4416.0	3816.0	4416.0	1	2626	2626	Science: orders #167, #134, #168, #121, #189, #197, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
149	63	63	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 29 17:03:01	2018 MAR 29 17:03:11	2018 MAR 29 18:16:49	2018 MAR 29 17:03:11	2018 MAR 29 17:13:11	-	2018 MAR 29 18:16:49	Same	Same	Same	Same	Same	Same	3818.0	4418.0	3818.0	4418.0	1	116	116	Diffraction order stepping (fullscan): 10 orders from 160 to 170 in steps of 1 (1 order(s) per 15 second(s))	-	
150	64	64	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 29 19:03:31	2018 MAR 29 19:03:41	2018 MAR 29 20:17:21	2018 MAR 29 19:03:41	2018 MAR 29 19:13:41	-	2018 MAR 29 20:17:21	Same	Same	Same	Same	Same	Same	3820.0	4420.0	3820.0	4420.0	1	1779	1779	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
151	65	65	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 29 21:04:01	2018 MAR 29 21:04:11	2018 MAR 29 22:17:53	2018 MAR 29 21:04:11	2018 MAR 29 21:14:11	-	2018 MAR 29 22:17:53	Same	Same	Same	Same	Same	Same	3822.0	4422.0	3822.0	4422.0	1	2364	2364	Science: orders #164, #169, #131, #127, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	-	
152	66	66	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 29 23:04:31	2018 MAR 29 23:04:41	2018 MAR 30 00:18:21	2018 MAR 29 23:04:41	2018 MAR 29 23:14:41	-	2018 MAR 30 00:18:21	Same	Same	Same	Same	Same	Same	3820.0	4420.0	3820.0	4420.0	1	1029	1029	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
153	67	67	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 30 01:04:59	2018 MAR 30 01:05:09	2018 MAR 30 02:18:47	2018 MAR 30 01:05:09	2018 MAR 30 01:15:09	-	2018 MAR 30 02:18:47	Same	Same	Same	Same	Same	Same	3818.0	4418.0	3818.0	4418.0	1	1837	1837	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
154	68	68	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 30 03:05:23	2018 MAR 30 03:05:33	2018 MAR 30 04:19:11	2018 MAR 30 03:05:33	2018 MAR 30 03:15:33	-	2018 MAR 30 04:19:11	Same	Same	Same	Same	Same	Same	3818.0	4418.0	3818.0	4418.0	1	124	124	Diffraction order stepping (fullscan): 10 orders from 180 to 190 in steps of 1 (1 order(s) per 15 second(s))	-	
155	69	69	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 30 05:05:47	2018 MAR 30 05:05:57	2018 MAR 30 06:19:39	2018 MAR 30 05:05:57	2018 MAR 30 05:15:57	-	2018 MAR 30 06:19:39	Same	Same	Same	Same	Same	Same	3822.0	4422.0	3822.0	4422.0	1	1934	1934	Science: orders #121, #171, #124, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
156	70	70	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 30 07:06:17	2018 MAR 30 07:06:27	2018 MAR 30 08:20:09	2018 MAR 30 07:06:27	2018 MAR 30 07:16:27	-	2018 MAR 30 08:20:09	Same	Same	Same	Same	Same	Same	3822.0	4422.0	3822.0	4422.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
157	71	71	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 30 09:06:49	2018 MAR 30 09:06:59	2018 MAR 30 10:20:39	2018 MAR 30 09:06:59	2018 MAR 30 09:16:59	-	2018 MAR 30 10:20:39	Same	Same	Same	Same	Same	Same	3820.0	4420.0	3820.0	4420.0	1	2318	2318	Science: orders #168, #134, #121, #190, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	-	
158	72	72	Dayside_Nadir	OFF	UVIS_1	2018 MAR 30 11:17:17	2018 MAR 30 11:17:27	2018 MAR 30 12:21:07	-	-	-	-	Same	Same	Same	-	-	-	-	3820.0	-	3820.0	-	-	-	-	-	
159	72	72	Dayside_Nadir	OFF	UVIS_2	2018 MAR 30 11:17:17	2018 MAR 30 11:17:27	2018 MAR 30 12:21:07	-	-	-	-	Same	Same	Same	-	-	-	-	3820.0	-	3820.0	-	-	-	-	-	
160	72	72	Dayside_Nadir	OFF	UVIS_3	2018 MAR 30 11:17:17	2018 MAR 30 11:17:27	2018 MAR 30 12:21:07	-	-	-	-	Same	Same	Same	-	-	-	-	3820.0	-	3820.0	-	-	-	-	-	
161	73	73	Dayside_Nadir	OFF	UVIS_1	2018 MAR 30 13:17:45	2018 MAR 30 13:17:55	2018 MAR 30 14:21:33	-	-	-	-	Same	Same	Same	-	-	-	-	3818.0	-	3818.0	-	-	-	-	-	
162	73	73	Dayside_Nadir	OFF	UVIS_2	2018 MAR 30 13:17:45	2018 MAR 30 13:17:55	2018 MAR 30 14:21:33	-	-	-	-	Same	Same	Same	-	-	-	-	3818.0	-	3818.0	-	-	-	-	-	
163	73	73	Dayside_Nadir	OFF	UVIS_3	2018 MAR 30 13:17:45	2018 MAR 30 13:17:55	2018 MAR 30 14:21:33	-	-	-	-	Same	Same	Same	-	-	-	-	3818.0	-	3818.0	-	-	-	-	-	
164	74	74	Dayside_Nadir	OFF	UVIS_1	2018 MAR 30 15:18:09	2018 MAR 30 15:18:19	2018 MAR 30 16:21:57	-	-	-	-	Same	Same	Same	-	-	-	-	3818.0	-	3818.0	-	-	-	-	-	
165	74	74	Dayside_Nadir	OFF	UVIS_2	2018 MAR 30 15:18:09	2018 MAR 30 15:18:19	2018 MAR 30 16:21:57	-	-	-	-	Same	Same	Same	-	-	-	-	3818.0	-	3818.0	-	-	-	-	-	
166	74	74	Dayside_Nadir	OFF	UVIS_3	2018 MAR 30 15:18:09	2018 MAR 30 15:18:19	2018 MAR 30 16:21:57	-	-	-	-	Same	Same	Same	-	-	-	-	3818.0	-	3818.0	-	-	-	-	-	
167	75	75	Dayside_Nadir	OFF	UVIS_1	2018 MAR 30 17:18:33	2018 MAR 30 17:18:43	2018 MAR 30 18:22:25	-	-	-	-	Same	Same	Same	-	-	-	-	3822.0	-	3822.0	-	-	-	-	-	
168	75	75	Dayside_Nadir	OFF	UVIS_2	2018 MAR 30 17:18:33	2018 MAR 30 17:18:43	2018 MAR 30 18:22:25	-	-	-	-	Same	Same	Same	-	-	-	-	3822.0	-	3822.0	-	-	-	-	-	
169	75	75	Dayside_Nadir	OFF	UVIS_3	2018 MAR 30 17:18:33	2018 MAR 30 17:18:43	2018 MAR 30 18:22:25	-	-	-	-	Same	Same	Same	-	-	-	-	3822.0	-	3822.0	-	-	-	-	-	
170	76	76	Dayside_Nadir	OFF	UVIS_1	2018 MAR 30 19:19:01	2018 MAR 30 19:19:11	2018 MAR 30 20:22:55	-	-	-	-	Same	Same	Same	-	-	-	-	3824.0	-	3824.0	-	-	-	-	-	
171	76	76	Dayside_Nadir	OFF	UVIS_2	2018 MAR 30 19:19:01	2018 MAR 30 19:19:11	2018 MAR 30 20:22:55	-	-	-	-	Same	Same	Same	-	-	-	-	3824.0	-	3824.0	-	-	-	-	-	
172	76	76	Dayside_Nadir	OFF	UVIS_3	2018 MAR 30 19:19:01	2018 MAR 30 19:19:11	2018 MAR 30 20:22:55	-	-	-	-	Same	Same	Same	-	-	-	-	3824.0	-	3824.0	-	-	-	-	-	
173	77	77	Dayside_Nadir	OFF	UVIS_1	2018 MAR 30 21:19:31	2018 MAR 30 21:19:41	2018 MAR 30 22:23:27	-	-	-	-	Same	Same	Same	-	-	-	-	3826.0	-	3826.0	-	-	-	-	-	
174	77	77	Dayside_Nadir	OFF	UVIS_2	2018 MAR 30 21:19:31	2018 MAR 30 21:19:41	2018 MAR 30 22:23:27	-	-	-	-	Same	Same	Same	-	-	-	-	3826.0	-	3826.0	-	-	-	-	-	
175	77	77	Dayside_Nadir	OFF	UVIS_3	2018 MAR 30 21:19:31	2018 MAR 30 21:19:41	2018 MAR 30 22:23:27	-	-	-	-	Same	Same	Same	-	-	-	-	3826.0	-	3826.0	-	-	-	-	-	
176	78	78	Dayside_Nadir	OFF	UVIS_1	2018 MAR 30 23:20:01	2018 MAR 30 23:20:11	2018 MAR 31 00:23:55	-	-	-	-	Same	Same	Same	-	-	-	-	3824.0	-	3824.0	-	-	-	-	-	
177	78	78	Dayside_Nadir	OFF	UVIS_2	2018 MAR 30 23:20:01	2018 MAR 30 23:20:11	2018 MAR 31 00:23:55	-	-	-	-	Same	Same	Same	-	-	-	-	3824.0	-	3824.0	-	-	-	-	-	
178	78	78	Dayside_Nadir	OFF	UVIS_3	2018 MAR 30 23:20:01	2018 MAR 30 23:20:11	2018 MAR 31 00:23:55	-	-	-	-	Same	Same	Same	-	-	-	-	3824.0	-	3824.0	-	-	-	-	-	
179	79	79	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 31 01:10:29	2018 MAR 31 01:10:39	2018 MAR 31 02:24:21	2018 MAR 31 01:10:39	2018 MAR 31 01:20:39	-	2018 MAR 31 02:24:21	Same	Same	Same	Same	Same	Same	3822.0	4422.0	3822.0	4422.0	1	144	144	Diffraction order stepping (fullscan): 30 orders from 140 to 170 in steps of 1 (1 order(s) per 15 second(s))	-	
180	80	80	Dayside_Nadir	OFF	UVIS_1	2018 MAR 31 03:20:53	2018 MAR 31 03:21:03	2018 MAR 31 04:24:45	-	-	-	-	Same	Same	Same	-	-	-	-	3822.0	-	3822.0	-	-	-	-	-	
181	80	80	Dayside_Nadir	OFF	UVIS_2	2018 MAR 31 03:20:53	2018 MAR 31 03:21:03	2018 MAR 31 04:24:45	-	-	-	-	Same	Same	Same	-	-	-	-	3822.0	-	3822.0	-	-	-	-	-	
182	80	80	Dayside_Nadir	OFF	UVIS_3	2018 MAR 31 03:20:53	2018 MAR 31 03:21:03	2018 MAR 31 04:24:45	-	-	-	-	Same	Same	Same	-	-	-	-	3822.0	-	3822.0	-	-	-	-	-	
183	81	81	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 31 05:11:17	2018 MAR 31 05:11:27	2018 MAR 31 06:25:11	2018 MAR 31 05:11:27	2018 MAR 31 05:21:27	-	2018 MAR 31 06:25:11	Same	Same	Same	Same	Same	Same	3824.0	4424.0	3824.0	4424.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
184	82	82	Dayside_Nadir	OFF	UVIS_1	2018 MAR 31 07:21:45	2018 MAR 31 07:21:55	2018 MAR 31 08:25:41	-	-	-	-	Same	Same	Same	-	-	-	-	3826.0	-	3826.0	-	-	-	-	-	
185	82	82	Dayside_Nadir	OFF	UVIS_2	2018 MAR 31 07:21:45	2018 MAR 31 07:21:55	2018 MAR 31 08:25:41	-	-	-	-	Same	Same	Same	-	-	-	-	3826.0	-	3826.0	-	-	-	-	-	
186	82	82	Dayside_Nadir	OFF	UVIS_3	2018 MAR 31 07:21:45	2018 MAR 31 07:21:55	2018 MAR 31 08:25:41	-	-	-	-	Same	Same	Same	-	-	-	-	3826.0	-	3826.0	-	-	-	-	-	
187	83	83	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 31 09:12:15	2018 MAR 31 09:12:25	2018 MAR 31 10:26:09	2018 MAR 31 09:12:25	2018 MAR 31 09:22:25	-	2018 MAR 31 10:26:09	Same	Same	Same	Same	Same	Same	3824.0	4424.0	3824.0	4424.0	1	2639	2639	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
188	84	84	Dayside_Nadir	OFF	UVIS_1	2018 MAR 31 11:22:45	2018 MAR 31 11:22:55	2018 MAR 31 12:26:39	-	-	-	-	Same	Same	Same	-	-	-	-	3824.0	-	3824.0	-	-	-	-	-	
189	84	84	Dayside_Nadir	OFF	UVIS_2	2018 MAR 31 11:22:45	2018 MAR 31 11:22:55	2018 MAR 31 12:26:39	-	-	-	-	Same	Same	Same	-	-	-	-	3824.0	-	3824.0	-	-	-	-	-	
190	84	84	Dayside_Nadir	OFF	UVIS_3	2018 MAR 31 11:22:45	2018 MAR 31 11:22:55	2018 MAR 31 12:26:39	-	-	-	-	Same	Same	Same	-	-	-	-	3824.0	-	3824.0	-	-	-	-	-	
191	85	85	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 31 13:13:11	2018 MAR 31 13:13:21	2018 MAR 31 14:27:03	2018 MAR 31 13:13:21	2018 MAR 31 13:23:21	-	2018 MAR 31 14:27:03	Same	Same	Same	Same	Same	Same	3822.0	4422.0	3822.0	4422.0	1	140	140	Diffraction order stepping (fullscan): 30 orders from 110 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
192	86	86	Dayside_Nadir	OFF	UVIS_1	2018 MAR 31 15:23:35	2018 MAR 31 15:23:45	2018 MAR 31 16:27:27	-	-	-	-	Same	Same	Same	-	-	-	-	3822.0	-	3822.0	-	-	-	-	-	
193	86	86	Dayside_Nadir	OFF	UVIS_2	2018 MAR 31 15:23:35	2018 MAR 31 15:23:45	2018 MAR 31 16:27:27	-	-	-	-	Same	Same	Same	-	-	-	-	3822.0	-	3822.0	-	-	-	-	-	
194	86	86	Dayside_Nadir	OFF	UVIS_3	2018 MAR 31 15:23:35	2018 MAR 31 15:23:45	2018 MAR 31 16:27:27	-	-	-	-	Same	Same	Same	-	-	-	-	3822.0	-	3822.0	-	-	-	-	-	
195	87	87	Dayside_Nadir	LNO_L	UVIS_L	2018 MAR 31 17:13:59	2018 MAR 31 17:14:09	2018 MAR 31 18:27:53	2018 MAR 31 17:14:09	2018 MAR 31 17:24:09	-	2018 MAR 31 18:27:53	Same	Same	Same	Same	Same	Same	3824.0	4424.0	3824.0	4424.0	1	104	104	Diffraction order stepping (fullscan): 10 orders from 130 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
196	88	88	Dayside_Nadir	OFF	UVIS_1	2018 MAR 31 19:24:25	2018 MAR 31 19:24:35	2018 MAR 31 20:28:23	-	-	-	-	Same	Same	Same	-	-	-	-	3828.0	-	3828.0	-	-	-	-	-	
197	88	88	Dayside_Nadir	OFF	UVIS_2	2018 MAR 31 19:24:25	2018 MAR 31 19:24:35	2018 MAR 31 20:28:23	-	-	-	-	Same	Same	Same	-	-	-	-	3828.0	-	3828.0	-	-	-	-	-	
198	88	88	Dayside_Nadir	OFF	UVIS_3	2018 MAR 31 19:24:25	2018 MAR 31 19:24:35	2018 MAR 31 20:28:23	-	-	-	-	Same	Same	Same	-	-	-	-	3828.0	-	3828.0	-	-	-	-	-	
