NOM_02, OCCEG, 11, 96, 169, 211, 319, 341
NOM_02, OCCIN, 11, 16, 93, 110, 192, 283
NOM_03, OCCEG, 7, 9, 13, 20, 28, 30, 35, 40, 49, 52, 55, 58, 61, 65, 67, 83, 85, 98, 102, 122, 124, 129, 139, 142, 144, 156, 158, 177, 186, 200, 205, 214, 216, 231, 243, 254, 260, 263, 266, 268, 277, 285, 286, 289, 292, 301, 303, 309, 311, 313, 316, 318, 322, 327, 329, 340
NOM_03, OCCIN, 3, 15, 25, 27, 30, 42, 52, 55, 64, 65, 70, 78, 80, 91, 105, 121, 145, 149, 151, 159, 166, 183, 194, 210, 219, 221, 224, 226, 249, 254, 255, 263, 269, 278, 286, 292, 293, 299, 309, 311, 313, 316, 318, 324, 327, 329, 332, 334, 341
CO_001, OCCEG, 114
CO_001, OCCIN, 75
CO_002, OCCEG, 5, 46, 81, 94, 111, 152, 227, 245, 269, 305, 306, 331, 336
CO_002, OCCIN, 7, 46, 103, 162, 232, 252, 301
CO2_01, OCCIN, 137, 199
CO2_02, OCCEG, 15, 25, 43, 70, 116, 127, 189, 241, 262, 280, 283, 295, 298, 314, 332
CO2_02, OCCIN, 5, 28, 43, 49, 51, 67, 107, 130, 180, 196, 206, 208, 238, 266, 268, 295, 322, 340
HCL_01, OCCEG, 3, 34, 239, 272, 278, 293
HCL_01, OCCIN, 23, 58, 89, 132, 274, 277, 303
FUL_01, OCCEG, 18, 22, 23, 191
FUL_01, OCCIN, 13, 40, 119, 246, 262, 319, 331, 336
