TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
14,1,1452,1453,0,6,Egress,2018 JUL 14 19:20:40,OBSERVATION_COMMENT
14,1,3951,3951,0,12,Egress,2018 JUL 14 23:16:53,OBSERVATION_COMMENT
14,1,1452,1453,0,15,Egress,2018 JUL 15 01:14:55,OBSERVATION_COMMENT
14,1,3951,3951,0,22,Egress,2018 JUL 15 07:09:25,OBSERVATION_COMMENT
14,1,1452,1453,0,28,Egress,2018 JUL 15 11:05:33,OBSERVATION_COMMENT
14,1,1427,1427,0,35,Egress,2018 JUL 15 16:59:47,OBSERVATION_COMMENT
14,1,1452,1453,0,41,Egress,2018 JUL 15 20:56:03,OBSERVATION_COMMENT
14,1,293,293,0,48,Egress,2018 JUL 16 06:46:15,OBSERVATION_COMMENT
14,1,1452,1453,0,51,Egress,2018 JUL 16 08:44:18,OBSERVATION_COMMENT
14,1,1175,1175,0,57,Egress,2018 JUL 16 12:40:16,OBSERVATION_COMMENT
14,1,1452,1453,0,64,Egress,2018 JUL 16 18:34:23,OBSERVATION_COMMENT
14,1,1177,1177,0,70,Egress,2018 JUL 16 22:30:27,OBSERVATION_COMMENT
14,1,1452,1453,0,73,Egress,2018 JUL 17 00:28:22,OBSERVATION_COMMENT
14,1,3951,3951,0,80,Egress,2018 JUL 17 06:22:25,OBSERVATION_COMMENT
14,1,1452,1453,0,86,Egress,2018 JUL 17 10:18:25,OBSERVATION_COMMENT
14,1,3951,3951,0,89,Egress,2018 JUL 17 12:16:22,OBSERVATION_COMMENT
14,1,1176,1176,0,96,Egress,2018 JUL 17 18:10:19,OBSERVATION_COMMENT
14,1,1427,1427,0,102,Egress,2018 JUL 17 22:06:23,OBSERVATION_COMMENT
14,1,1452,1453,0,109,Egress,2018 JUL 18 04:00:11,OBSERVATION_COMMENT
14,1,293,293,0,112,Egress,2018 JUL 18 05:58:12,OBSERVATION_COMMENT
14,1,1452,1453,0,118,Egress,2018 JUL 18 09:54:11,OBSERVATION_COMMENT
14,1,1175,1175,0,125,Egress,2018 JUL 18 15:47:57,OBSERVATION_COMMENT
14,1,1452,1453,0,128,Egress,2018 JUL 18 17:45:56,OBSERVATION_COMMENT
14,1,1177,1177,0,134,Egress,2018 JUL 18 21:41:57,OBSERVATION_COMMENT
14,1,1452,1453,0,141,Egress,2018 JUL 19 03:35:41,OBSERVATION_COMMENT
14,1,3951,3951,0,147,Egress,2018 JUL 19 07:31:41,OBSERVATION_COMMENT
14,1,1452,1453,0,150,Egress,2018 JUL 19 09:29:38,OBSERVATION_COMMENT
14,1,3951,3951,0,157,Egress,2018 JUL 19 15:23:22,OBSERVATION_COMMENT
14,1,1452,1453,0,163,Egress,2018 JUL 19 19:19:18,OBSERVATION_COMMENT
14,1,1427,1427,0,166,Egress,2018 JUL 19 21:17:18,OBSERVATION_COMMENT
14,1,1452,1453,0,173,Egress,2018 JUL 20 03:11:00,OBSERVATION_COMMENT
14,1,293,293,0,179,Egress,2018 JUL 20 07:06:57,OBSERVATION_COMMENT
14,1,1452,1453,0,185,Egress,2018 JUL 20 11:02:50,OBSERVATION_COMMENT
14,1,1175,1175,0,191,Egress,2018 JUL 20 14:58:37,OBSERVATION_COMMENT
14,1,1452,1453,0,197,Egress,2018 JUL 20 18:54:29,OBSERVATION_COMMENT
14,1,1177,1177,0,203,Egress,2018 JUL 20 22:50:26,OBSERVATION_COMMENT
14,1,1452,1453,0,209,Egress,2018 JUL 21 02:46:11,OBSERVATION_COMMENT
14,1,3951,3951,0,215,Egress,2018 JUL 21 06:42:05,OBSERVATION_COMMENT
14,1,1452,1453,0,221,Egress,2018 JUL 21 10:37:58,OBSERVATION_COMMENT
14,1,3951,3951,0,232,Egress,2018 JUL 21 20:27:32,OBSERVATION_COMMENT
14,1,1452,1453,0,235,Egress,2018 JUL 21 22:25:30,OBSERVATION_COMMENT
