TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1453,1452,0,5,Ingress,2018 OCT 06 18:58:10,OBSERVATION_COMMENT
1,1,1176,1176,0,11,Ingress,2018 OCT 06 22:53:53,OBSERVATION_COMMENT
1,1,1452,1452,0,21,Merged,2018 OCT 07 06:45:45,OBSERVATION_COMMENT
1,1,3951,3951,0,23,Merged,2018 OCT 07 08:43:36,OBSERVATION_COMMENT
1,1,1452,1452,0,28,Merged,2018 OCT 07 12:39:33,OBSERVATION_COMMENT
1,1,1176,1176,0,383,Merged,2018 OCT 22 17:13:03,OBSERVATION_COMMENT
1,1,1176,1176,0,389,Merged,2018 OCT 22 23:06:16,OBSERVATION_COMMENT
1,1,1446,1446,0,391,Ingress,2018 OCT 23 01:03:56,OBSERVATION_COMMENT
1,1,1459,1458,0,397,Ingress,2018 OCT 23 04:59:18,OBSERVATION_COMMENT
1,1,1410,1410,0,404,Ingress,2018 OCT 23 10:52:25,OBSERVATION_COMMENT
1,1,1453,1452,0,407,Ingress,2018 OCT 23 12:50:10,OBSERVATION_COMMENT
1,1,1215,1215,0,413,Ingress,2018 OCT 23 16:45:31,OBSERVATION_COMMENT
1,1,1457,1456,0,420,Ingress,2018 OCT 23 22:38:50,OBSERVATION_COMMENT
1,1,1176,1176,0,426,Ingress,2018 OCT 24 02:34:16,OBSERVATION_COMMENT
1,1,1459,1458,0,429,Ingress,2018 OCT 24 04:31:59,OBSERVATION_COMMENT
1,1,1177,1177,0,436,Ingress,2018 OCT 24 10:25:12,OBSERVATION_COMMENT
1,1,1215,1215,0,442,Ingress,2018 OCT 24 14:20:45,OBSERVATION_COMMENT
1,1,3951,3951,0,445,Ingress,2018 OCT 24 16:18:26,OBSERVATION_COMMENT
1,1,1453,1452,0,452,Ingress,2018 OCT 24 22:11:46,OBSERVATION_COMMENT
1,1,3951,3951,0,458,Ingress,2018 OCT 25 02:07:16,OBSERVATION_COMMENT
1,1,1453,1452,0,465,Ingress,2018 OCT 25 08:00:31,OBSERVATION_COMMENT
1,1,1427,1427,0,468,Ingress,2018 OCT 25 09:58:16,OBSERVATION_COMMENT
1,1,1215,1215,0,474,Ingress,2018 OCT 25 13:53:52,OBSERVATION_COMMENT
1,1,3951,3951,0,481,Ingress,2018 OCT 25 19:47:06,OBSERVATION_COMMENT
1,1,1453,1452,0,484,Ingress,2018 OCT 25 21:44:57,OBSERVATION_COMMENT
1,1,1459,1458,0,490,Ingress,2018 OCT 26 01:40:32,OBSERVATION_COMMENT
1,1,1177,1177,0,497,Ingress,2018 OCT 26 07:33:49,OBSERVATION_COMMENT
1,1,1215,1215,0,503,Ingress,2018 OCT 26 11:29:23,OBSERVATION_COMMENT
1,1,3951,3951,0,506,Ingress,2018 OCT 26 13:27:13,OBSERVATION_COMMENT
1,1,1453,1452,0,513,Ingress,2018 OCT 26 19:20:28,OBSERVATION_COMMENT
1,1,3951,3951,0,519,Ingress,2018 OCT 26 23:16:10,OBSERVATION_COMMENT
1,1,1453,1452,0,522,Ingress,2018 OCT 27 01:13:58,OBSERVATION_COMMENT
1,1,1427,1427,0,529,Ingress,2018 OCT 27 07:07:16,OBSERVATION_COMMENT
1,1,1453,1452,0,540,Ingress,2018 OCT 27 16:56:18,OBSERVATION_COMMENT
1,1,1453,1452,0,546,Ingress,2018 OCT 27 20:51:52,OBSERVATION_COMMENT
1,1,1175,1175,0,549,Ingress,2018 OCT 27 22:49:44,OBSERVATION_COMMENT
1,1,1455,1454,0,556,Ingress,2018 OCT 28 04:43:07,OBSERVATION_COMMENT
1,1,1453,1452,0,562,Ingress,2018 OCT 28 08:38:42,OBSERVATION_COMMENT
1,1,1176,1176,0,565,Ingress,2018 OCT 28 10:36:31,OBSERVATION_COMMENT
1,1,1446,1446,0,572,Ingress,2018 OCT 28 16:30:00,OBSERVATION_COMMENT
1,1,1459,1458,0,578,Ingress,2018 OCT 28 20:25:31,OBSERVATION_COMMENT
1,1,1410,1410,0,585,Ingress,2018 OCT 29 02:19:05,OBSERVATION_COMMENT
1,1,1453,1452,0,588,Ingress,2018 OCT 29 04:16:52,OBSERVATION_COMMENT
1,1,3951,3951,0,594,Ingress,2018 OCT 29 08:12:27,OBSERVATION_COMMENT
1,1,1453,1452,0,601,Ingress,2018 OCT 29 14:05:59,OBSERVATION_COMMENT
1,1,1457,1456,0,604,Ingress,2018 OCT 29 16:03:49,OBSERVATION_COMMENT
1,1,1175,1175,0,610,Ingress,2018 OCT 29 19:59:21,OBSERVATION_COMMENT
1,1,1455,1454,0,617,Ingress,2018 OCT 30 01:52:56,OBSERVATION_COMMENT
1,1,1453,1452,0,623,Ingress,2018 OCT 30 05:48:31,OBSERVATION_COMMENT
1,1,1176,1176,0,626,Ingress,2018 OCT 30 07:46:19,OBSERVATION_COMMENT
1,1,1446,1446,0,636,Ingress,2018 OCT 30 15:37:42,OBSERVATION_COMMENT
1,1,1459,1458,0,642,Ingress,2018 OCT 30 19:33:15,OBSERVATION_COMMENT
1,1,1410,1410,0,645,Ingress,2018 OCT 30 21:31:04,OBSERVATION_COMMENT
1,1,1453,1452,0,652,Ingress,2018 OCT 31 03:24:40,OBSERVATION_COMMENT
1,1,1215,1215,0,658,Ingress,2018 OCT 31 07:20:15,OBSERVATION_COMMENT
1,1,1457,1456,0,665,Ingress,2018 OCT 31 13:13:47,OBSERVATION_COMMENT
1,1,3951,3951,0,668,Ingress,2018 OCT 31 15:11:39,OBSERVATION_COMMENT
1,1,1459,1458,0,674,Ingress,2018 OCT 31 19:07:16,OBSERVATION_COMMENT
1,1,1177,1177,0,681,Ingress,2018 NOV 01 01:00:49,OBSERVATION_COMMENT
1,1,1215,1215,0,684,Ingress,2018 NOV 01 02:58:40,OBSERVATION_COMMENT
1,1,3951,3951,0,690,Ingress,2018 NOV 01 06:54:17,OBSERVATION_COMMENT
1,1,1453,1452,0,697,Ingress,2018 NOV 01 12:47:46,OBSERVATION_COMMENT
1,1,3951,3951,0,704,Ingress,2018 NOV 01 18:41:19,OBSERVATION_COMMENT
1,1,1453,1452,0,741,Ingress,2018 NOV 03 02:06:47,OBSERVATION_COMMENT
