TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1215,1215,0,6,Egress,2018 OCT 06 19:23:38,OBSERVATION_COMMENT
1,1,3951,3951,0,12,Egress,2018 OCT 06 23:18:28,OBSERVATION_COMMENT
1,1,1452,1453,0,392,Egress,2018 OCT 23 01:27:46,OBSERVATION_COMMENT
1,1,3951,3951,0,398,Egress,2018 OCT 23 05:24:10,OBSERVATION_COMMENT
1,1,1452,1453,0,405,Egress,2018 OCT 23 11:18:44,OBSERVATION_COMMENT
1,1,1427,1427,0,408,Egress,2018 OCT 23 13:16:59,OBSERVATION_COMMENT
1,1,1452,1453,0,414,Egress,2018 OCT 23 17:13:07,OBSERVATION_COMMENT
1,1,1452,1453,0,421,Egress,2018 OCT 23 23:07:23,OBSERVATION_COMMENT
1,1,1175,1175,0,427,Egress,2018 OCT 24 03:03:34,OBSERVATION_COMMENT
1,1,1454,1455,0,430,Egress,2018 OCT 24 05:01:34,OBSERVATION_COMMENT
1,1,1452,1453,0,437,Egress,2018 OCT 24 10:55:38,OBSERVATION_COMMENT
1,1,1176,1176,0,443,Egress,2018 OCT 24 14:51:49,OBSERVATION_COMMENT
1,1,1446,1446,0,446,Egress,2018 OCT 24 16:49:47,OBSERVATION_COMMENT
1,1,1458,1459,0,453,Egress,2018 OCT 24 22:43:45,OBSERVATION_COMMENT
1,1,1410,1410,0,459,Egress,2018 OCT 25 02:39:47,OBSERVATION_COMMENT
1,1,1452,1453,0,466,Egress,2018 OCT 25 08:33:36,OBSERVATION_COMMENT
1,1,3951,3951,0,469,Egress,2018 OCT 25 10:31:36,OBSERVATION_COMMENT
1,1,1452,1453,0,475,Egress,2018 OCT 25 14:27:40,OBSERVATION_COMMENT
1,1,1456,1457,0,482,Egress,2018 OCT 25 20:21:25,OBSERVATION_COMMENT
1,1,1175,1175,0,485,Egress,2018 OCT 25 22:19:26,OBSERVATION_COMMENT
1,1,1454,1455,0,491,Egress,2018 OCT 26 02:15:25,OBSERVATION_COMMENT
1,1,1452,1453,0,498,Egress,2018 OCT 26 08:09:09,OBSERVATION_COMMENT
1,1,1176,1176,0,504,Egress,2018 OCT 26 12:05:06,OBSERVATION_COMMENT
1,1,1446,1446,0,507,Egress,2018 OCT 26 14:03:07,OBSERVATION_COMMENT
1,1,1458,1459,0,514,Egress,2018 OCT 26 19:56:48,OBSERVATION_COMMENT
1,1,1410,1410,0,520,Egress,2018 OCT 26 23:52:45,OBSERVATION_COMMENT
1,1,1452,1453,0,523,Egress,2018 OCT 27 01:50:43,OBSERVATION_COMMENT
1,1,1215,1215,0,530,Egress,2018 OCT 27 07:44:26,OBSERVATION_COMMENT
1,1,1456,1457,0,541,Egress,2018 OCT 27 17:34:08,OBSERVATION_COMMENT
1,1,3951,3951,0,547,Egress,2018 OCT 27 21:29:53,OBSERVATION_COMMENT
1,1,1458,1459,0,550,Egress,2018 OCT 27 23:27:51,OBSERVATION_COMMENT
1,1,1177,1177,0,557,Egress,2018 OCT 28 05:21:39,OBSERVATION_COMMENT
1,1,1215,1215,0,563,Egress,2018 OCT 28 09:17:23,OBSERVATION_COMMENT
1,1,3951,3951,0,566,Egress,2018 OCT 28 11:15:18,OBSERVATION_COMMENT
1,1,1452,1453,0,573,Egress,2018 OCT 28 17:09:09,OBSERVATION_COMMENT
1,1,3951,3951,0,579,Egress,2018 OCT 28 21:04:51,OBSERVATION_COMMENT
1,1,1452,1453,0,586,Egress,2018 OCT 29 02:58:41,OBSERVATION_COMMENT
1,1,1427,1427,0,589,Egress,2018 OCT 29 04:56:35,OBSERVATION_COMMENT
1,1,1215,1215,0,595,Egress,2018 OCT 29 08:52:19,OBSERVATION_COMMENT
1,1,3951,3951,0,602,Egress,2018 OCT 29 14:46:07,OBSERVATION_COMMENT
1,1,1452,1453,0,605,Egress,2018 OCT 29 16:44:02,OBSERVATION_COMMENT
1,1,1458,1459,0,611,Egress,2018 OCT 29 20:39:44,OBSERVATION_COMMENT
1,1,1177,1177,0,618,Egress,2018 OCT 30 02:33:33,OBSERVATION_COMMENT
1,1,1215,1215,0,624,Egress,2018 OCT 30 06:29:20,OBSERVATION_COMMENT
1,1,3951,3951,0,627,Egress,2018 OCT 30 08:27:10,OBSERVATION_COMMENT
1,1,1452,1453,0,637,Egress,2018 OCT 30 16:18:50,OBSERVATION_COMMENT
1,1,3951,3951,0,643,Egress,2018 OCT 30 20:14:33,OBSERVATION_COMMENT
1,1,1452,1453,0,646,Egress,2018 OCT 30 22:12:24,OBSERVATION_COMMENT
1,1,1427,1427,0,653,Egress,2018 OCT 31 04:06:12,OBSERVATION_COMMENT
1,1,1452,1453,0,659,Egress,2018 OCT 31 08:01:56,OBSERVATION_COMMENT
1,1,1452,1453,0,666,Egress,2018 OCT 31 13:55:37,OBSERVATION_COMMENT
1,1,1175,1175,0,669,Egress,2018 OCT 31 15:53:34,OBSERVATION_COMMENT
1,1,1454,1455,0,675,Egress,2018 OCT 31 19:49:19,OBSERVATION_COMMENT
1,1,1452,1453,0,682,Egress,2018 NOV 01 01:43:00,OBSERVATION_COMMENT
1,1,1176,1176,0,685,Egress,2018 NOV 01 03:40:55,OBSERVATION_COMMENT
1,1,1446,1446,0,691,Egress,2018 NOV 01 07:36:40,OBSERVATION_COMMENT
1,1,1458,1459,0,698,Egress,2018 NOV 01 13:30:16,OBSERVATION_COMMENT
1,1,1410,1410,0,710,Egress,2018 NOV 02 01:17:36,OBSERVATION_COMMENT
1,1,1452,1453,0,715,Egress,2018 NOV 02 05:13:26,OBSERVATION_COMMENT
1,1,1452,1453,0,720,Egress,2018 NOV 02 09:09:08,OBSERVATION_COMMENT
