Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	1	44	Ingress	2021 AUG 07 15:38:51	2021 AUG 07 15:44:19	2021 AUG 07 15:45:31	400.00	-43.83	-22.17	-18.51	-61.83	-52.93	-50.33	15.43	3	-	-	-	&mroOverlap; 	
N/A	1	44	Egress	2021 AUG 07 16:13:50	2021 AUG 07 16:14:59	2021 AUG 07 16:20:01	371.00	30.10	32.20	43.25	37.13	39.99	50.99	19.55	3	-	-	-	&mroOverlap; 	
NOMAD	2	44	Ingress	2021 AUG 07 17:36:51	2021 AUG 07 17:42:21	2021 AUG 07 17:43:34	403.00	-72.04	-50.42	-46.75	-61.71	-52.64	-49.98	15.46	1	6SUBD CO2 #10	Science: orders #156, #116, #118, #169, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	2	44	Egress	2021 AUG 07 18:11:38	2021 AUG 07 18:12:48	2021 AUG 07 18:17:52	374.00	1.08	3.19	14.22	36.68	39.60	50.75	19.53	1	6SUBD CO H2O #1	Science: orders #134, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	3	44	Ingress	2021 AUG 07 19:34:53	2021 AUG 07 19:40:25	2021 AUG 07 19:41:39	406.00	-100.40	-78.76	-75.07	-61.62	-52.40	-49.68	15.49	14	-	-	-		
ACS	3	44	Egress	2021 AUG 07 20:09:28	2021 AUG 07 20:10:39	2021 AUG 07 20:15:46	378.00	-27.97	-25.85	-14.81	36.19	39.18	50.51	19.50	14	-	-	-		
NOMAD	4	44	Ingress	2021 AUG 07 21:32:51	2021 AUG 07 21:38:25	2021 AUG 07 21:39:40	409.00	-129.04	-107.27	-103.55	-61.60	-52.26	-49.50	15.50	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	4	44	Egress	2021 AUG 07 22:07:15	2021 AUG 07 22:08:27	2021 AUG 07 22:13:37	382.00	-57.05	-54.93	-43.92	35.64	38.68	50.20	19.48	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	5	44	Ingress	2021 AUG 07 23:30:44	2021 AUG 07 23:36:22	2021 AUG 07 23:37:38	414.00	-158.06	-135.91	-132.14	-61.68	-52.22	-49.41	15.50	14	-	-	-		
ACS	5	44	Egress	2021 AUG 08 00:05:01	2021 AUG 08 00:06:14	2021 AUG 08 00:11:26	385.00	-86.13	-84.00	-73.05	35.08	38.18	49.85	19.45	14	-	-	-		
