Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
10	44	Dayside	2021 AUG 08 10:10:40	2021 AUG 08 10:40:14	2021 AUG 08 11:09:49	3548.66	177.64	-49.86	-17.00	63.70	21.50	-63.66	54.59	8.01	1	-		COP row 95: NADIR: Horizontal Bin (57:245;0:1047), Tint = 20000 ms,20 bit,Rhythm = 22017 ms, Binning=3		
11	44	Nightside	2021 AUG 08 11:09:49	2021 AUG 08 11:39:11	2021 AUG 08 12:08:33	3524.51	-17.00	116.10	148.47	-63.66	-20.14	63.63	125.30	20.03	14	-	-	-		
11	44	Dayside	2021 AUG 08 12:08:33	2021 AUG 08 12:38:07	2021 AUG 08 13:07:40	3546.83	148.47	-78.82	-46.23	63.63	21.61	-63.58	54.81	7.99	14	-		COP row -1: UVIS off		
12	44	Nightside	2021 AUG 08 13:07:40	2021 AUG 08 13:37:02	2021 AUG 08 14:06:24	3523.83	-46.23	87.15	119.29	-63.58	-20.28	63.55	125.09	20.01	1	-	-	-		
12	44	Dayside	2021 AUG 08 14:06:24	2021 AUG 08 14:35:57	2021 AUG 08 15:05:30	3545.75	119.29	-107.77	-75.29	63.55	21.72	-63.52	55.02	7.97	1	-		COP row -1: UVIS off	&daysideMatch:ASCRAEUS MONS; 	
13	44	Nightside	2021 AUG 08 15:05:30	2021 AUG 08 15:34:52	2021 AUG 08 16:04:14	3523.91	-75.29	58.22	90.26	-63.52	-20.32	63.49	124.87	20.00	3	-	-	-		
13	44	Dayside	2021 AUG 08 16:04:14	2021 AUG 08 16:33:48	2021 AUG 08 17:03:22	3548.12	90.26	-136.72	-104.13	63.49	21.78	-63.49	55.24	7.96	3	Surface 3SUBD #3	Science: orders #189, #194, #196, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&daysideMatch:OLYMPUS MONS; 	
14	44	Nightside	2021 AUG 08 17:03:22	2021 AUG 08 17:32:45	2021 AUG 08 18:02:07	3525.73	-104.13	29.27	61.45	-63.49	-20.29	63.47	124.63	19.98	14	-	-	-		
14	44	Dayside	2021 AUG 08 18:02:07	2021 AUG 08 18:31:42	2021 AUG 08 19:01:16	3548.93	61.45	-165.69	-133.06	63.47	21.76	-63.46	55.50	7.94	14	-		COP row -1: UVIS off		
15	44	Nightside	2021 AUG 08 19:01:16	2021 AUG 08 19:30:40	2021 AUG 08 20:00:04	3527.59	-133.06	0.28	32.53	-63.46	-20.34	63.44	124.38	19.96	1	-	-	-		
15	44	Dayside	2021 AUG 08 20:00:04	2021 AUG 08 20:29:38	2021 AUG 08 20:59:11	3547.48	32.53	165.31	-162.11	63.44	21.78	-63.40	55.76	7.92	1	-		COP row -1: UVIS off		
16	44	Nightside	2021 AUG 08 20:59:11	2021 AUG 08 21:28:35	2021 AUG 08 21:57:59	3527.91	-162.11	-28.72	3.43	-63.40	-20.42	63.37	124.13	19.94	1	-	-	-		
16	44	Dayside	2021 AUG 08 21:57:59	2021 AUG 08 22:27:32	2021 AUG 08 22:57:06	3546.20	3.43	136.32	168.77	63.37	21.88	-63.33	56.01	7.90	1	CH4 2SUBD 03	Science: orders #136, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&daysideMatch:AEOLIS MENSAE MFF; &daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
17	44	Nightside	2021 AUG 08 22:57:06	2021 AUG 08 23:26:29	2021 AUG 08 23:55:52	3526.46	168.77	-57.71	-25.80	-63.33	-20.52	63.28	123.89	19.92	14	-	-	-		
17	44	Dayside	2021 AUG 08 23:55:52	2021 AUG 09 00:25:25	2021 AUG 09 00:54:58	3545.52	-25.80	107.34	139.59	63.28	22.05	-63.24	56.22	7.88	14	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&mroOverlap; 	
18	44	Nightside	2021 AUG 09 00:54:58	2021 AUG 09 01:24:20	2021 AUG 09 01:53:42	3524.77	139.59	-86.67	-55.00	-63.24	-20.63	63.19	123.67	19.90	1	-	-	-		
18	44	Dayside	2021 AUG 09 01:53:42	2021 AUG 09 02:23:15	2021 AUG 09 02:52:47	3545.08	-55.00	78.39	110.45	63.19	22.19	-63.16	56.43	7.86	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&daysideMatch:PERSEVERANCE; 	
19	44	Nightside	2021 AUG 09 02:52:47	2021 AUG 09 03:22:10	2021 AUG 09 03:51:32	3525.06	110.45	-115.61	-84.01	-63.16	-20.74	63.13	123.46	19.88	14	-	-	-		
19	44	Dayside	2021 AUG 09 03:51:32	2021 AUG 09 04:21:05	2021 AUG 09 04:50:37	3544.89	-84.01	49.45	81.48	63.13	22.22	-63.11	56.65	7.84	14	-		COP row -1: UVIS off		
20	44	Nightside	2021 AUG 09 04:50:37	2021 AUG 09 05:20:01	2021 AUG 09 05:49:25	3528.04	81.48	-144.56	-112.87	-63.11	-20.78	63.10	123.23	19.86	1	-	-	-		
20	44	Dayside	2021 AUG 09 05:49:25	2021 AUG 09 06:18:58	2021 AUG 09 06:48:32	3546.19	-112.87	20.48	52.64	63.10	22.20	-63.08	56.91	7.82	1	-		COP row -1: UVIS off		
21	44	Nightside	2021 AUG 09 06:48:32	2021 AUG 09 07:17:56	2021 AUG 09 07:47:20	3528.47	52.64	-173.55	-141.82	-63.08	-20.78	63.05	122.96	19.84	3	-	-	-		
21	44	Dayside	2021 AUG 09 07:47:20	2021 AUG 09 08:16:54	2021 AUG 09 08:46:28	3548.29	-141.82	-8.52	23.66	63.05	22.25	-63.03	57.16	7.80	3	CH4 CO 2SUBD #3	Science: orders #189, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off	&daysideMatch:VERNAL CRATER; 	
22	44	Nightside	2021 AUG 09 08:46:28	2021 AUG 09 09:15:52	2021 AUG 09 09:45:15	3526.60	23.66	157.44	-170.88	-63.03	-20.83	62.99	122.71	19.82	1	-	-	-		
22	44	Dayside	2021 AUG 09 09:45:15	2021 AUG 09 10:14:49	2021 AUG 09 10:44:24	3549.04	-170.88	-37.51	-5.48	62.99	22.34	-62.95	57.40	7.78	1	-		COP row -1: UVIS off		
23	44	Nightside	2021 AUG 09 10:44:24	2021 AUG 09 11:13:46	2021 AUG 09 11:43:09	3524.86	-5.48	128.45	159.97	-62.95	-20.97	62.90	122.48	19.80	1	-	-	-		
23	44	Dayside	2021 AUG 09 11:43:09	2021 AUG 09 12:12:43	2021 AUG 09 12:42:16	3547.57	159.97	-66.49	-34.73	62.90	22.46	-62.84	57.63	7.76	1	-		COP row 89: NADIR: Horizontal Bin (57:245;0:1047), Tint = 10000 ms,20 bit,Rhythm = 15364 ms, Binning=3		
24	44	Nightside	2021 AUG 09 12:42:16	2021 AUG 09 13:11:38	2021 AUG 09 13:41:00	3523.76	-34.73	99.47	130.76	-62.84	-21.15	62.80	122.27	19.78	14	-	-	-		
24	44	Dayside	2021 AUG 09 13:41:00	2021 AUG 09 14:10:33	2021 AUG 09 14:40:06	3545.88	130.76	-95.45	-63.91	62.80	22.60	-62.74	57.84	7.74	14	-		COP row -1: UVIS off		
25	44	Nightside	2021 AUG 09 14:40:06	2021 AUG 09 15:09:28	2021 AUG 09 15:38:49	3523.46	-63.91	70.53	101.62	-62.74	-21.27	62.71	122.06	19.77	1	-	-	-		
25	44	Dayside	2021 AUG 09 15:38:49	2021 AUG 09 16:08:23	2021 AUG 09 16:37:57	3547.18	101.62	-124.40	-92.86	62.71	22.71	-62.69	58.05	7.73	1	CH4 CO 2SUBD #3	Science: orders #189, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&daysideMatch:ULYSSES FOSSAE; 	
26	44	Nightside	2021 AUG 09 16:37:57	2021 AUG 09 17:07:19	2021 AUG 09 17:36:41	3524.17	-92.86	41.58	72.70	-62.69	-21.28	62.66	121.82	19.75	14	-	-	-		
26	44	Dayside	2021 AUG 09 17:36:41	2021 AUG 09 18:06:16	2021 AUG 09 18:35:50	3549.54	72.70	-153.37	-121.75	62.66	22.73	-62.65	58.30	7.71	14	-		COP row -1: UVIS off		
27	44	Nightside	2021 AUG 09 18:35:50	2021 AUG 09 19:05:14	2021 AUG 09 19:34:37	3526.36	-121.75	12.60	43.83	-62.65	-21.31	62.63	121.58	19.73	1	-	-	-		
27	44	Dayside	2021 AUG 09 19:34:37	2021 AUG 09 20:04:11	2021 AUG 09 20:33:45	3548.39	43.83	177.64	-150.77	62.63	22.73	-62.58	58.56	7.69	1	-		COP row -1: UVIS off		
28	44	Nightside	2021 AUG 09 20:33:45	2021 AUG 09 21:03:09	2021 AUG 09 21:32:32	3527.38	-150.77	-16.41	14.79	-62.58	-21.41	62.55	121.33	19.71	1	-	-	-		
28	44	Dayside	2021 AUG 09 21:32:32	2021 AUG 09 22:02:06	2021 AUG 09 22:31:39	3546.80	14.79	148.63	-179.90	62.55	22.82	-62.49	58.81	7.67	1	-		COP row -1: UVIS off		
29	44	Nightside	2021 AUG 09 22:31:39	2021 AUG 09 23:01:03	2021 AUG 09 23:30:26	3526.51	-179.90	-45.41	-14.43	-62.49	-21.52	62.44	121.08	19.69	14	-	-	-		
29	44	Dayside	2021 AUG 09 23:30:26	2021 AUG 09 23:59:59	2021 AUG 10 00:29:32	3545.95	-14.43	119.63	150.92	62.44	23.00	-62.39	59.04	7.65	14	-		COP row -1: UVIS off		
30	44	Nightside	2021 AUG 10 00:29:32	2021 AUG 10 00:58:54	2021 AUG 10 01:28:16	3524.55	150.92	-74.38	-43.69	-62.39	-21.65	62.32	120.86	19.67	1	-	-	-		
30	44	Dayside	2021 AUG 10 01:28:16	2021 AUG 10 01:57:49	2021 AUG 10 02:27:22	3545.81	-43.69	90.67	121.73	62.32	23.20	-62.28	59.24	7.63	1	CH4 H2O 2SUBD 02	Science: orders #136, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&daysideMatch:UTOPIA; 	
31	44	Nightside	2021 AUG 10 02:27:22	2021 AUG 10 02:56:44	2021 AUG 10 03:26:05	3523.35	121.73	-103.34	-72.82	-62.28	-21.80	62.22	120.65	19.65	14	-	-	-		
31	44	Dayside	2021 AUG 10 03:26:05	2021 AUG 10 03:55:38	2021 AUG 10 04:25:11	3545.26	-72.82	61.73	92.64	62.22	23.31	-62.18	59.45	7.61	14	-		COP row -1: UVIS off		
32	44	Nightside	2021 AUG 10 04:25:11	2021 AUG 10 04:54:34	2021 AUG 10 05:23:57	3526.00	92.64	-132.28	-101.74	-62.18	-21.89	62.17	120.44	19.63	1	-	-	-		
32	44	Dayside	2021 AUG 10 05:23:57	2021 AUG 10 05:53:30	2021 AUG 10 06:23:03	3546.05	-101.74	32.76	63.74	62.17	23.33	-62.14	59.69	7.59	1	-		COP row -1: UVIS off		
33	44	Nightside	2021 AUG 10 06:23:03	2021 AUG 10 06:52:27	2021 AUG 10 07:21:50	3527.60	63.74	-161.26	-130.67	-62.14	-21.91	62.11	120.19	19.61	1	-	-	-		
33	44	Dayside	2021 AUG 10 07:21:50	2021 AUG 10 07:51:24	2021 AUG 10 08:20:59	3548.25	-130.67	3.76	34.82	62.11	23.37	-62.08	59.95	7.57	1	-		COP row -1: UVIS off		
34	44	Nightside	2021 AUG 10 08:20:59	2021 AUG 10 08:50:22	2021 AUG 10 09:19:45	3526.08	34.82	169.74	-159.70	-62.08	-21.95	62.03	119.92	19.59	14	-	-	-		
34	44	Dayside	2021 AUG 10 09:19:45	2021 AUG 10 09:49:20	2021 AUG 10 10:18:54	3549.70	-159.70	-25.24	5.73	62.03	23.46	-61.99	60.19	7.55	14	-		COP row 95: NADIR: Horizontal Bin (57:245;0:1047), Tint = 20000 ms,20 bit,Rhythm = 22017 ms, Binning=3		
35	44	Nightside	2021 AUG 10 10:18:54	2021 AUG 10 10:48:16	2021 AUG 10 11:17:38	3524.02	5.73	140.73	171.16	-61.99	-22.08	61.93	119.68	19.57	14	-	-	-		
35	44	Dayside	2021 AUG 10 11:17:38	2021 AUG 10 11:47:13	2021 AUG 10 12:16:47	3548.84	171.16	-54.23	-23.53	61.93	23.60	-61.86	60.42	7.53	14	-		COP row -1: UVIS off		
36	44	Nightside	2021 AUG 10 12:16:47	2021 AUG 10 12:46:09	2021 AUG 10 13:15:30	3522.75	-23.53	111.73	141.93	-61.86	-22.29	61.80	119.47	19.55	1	-	-	-		
36	44	Dayside	2021 AUG 10 13:15:30	2021 AUG 10 13:45:03	2021 AUG 10 14:14:37	3546.83	141.93	-83.20	-52.79	61.80	23.77	-61.72	60.63	7.51	1	Surface Ice 4SUBD 02	Science: orders #199, #189, #188, #187, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&mroOverlap; 	
37	44	Nightside	2021 AUG 10 14:14:37	2021 AUG 10 14:43:58	2021 AUG 10 15:13:19	3522.20	-52.79	82.77	112.72	-61.72	-22.49	61.67	119.27	19.53	14	-	-	-		
37	44	Dayside	2021 AUG 10 15:13:19	2021 AUG 10 15:42:52	2021 AUG 10 16:12:26	3546.59	112.72	-112.16	-81.85	61.67	23.93	-61.62	60.84	7.49	14	-		COP row 95: NADIR: Horizontal Bin (57:245;0:1047), Tint = 20000 ms,20 bit,Rhythm = 22017 ms, Binning=3		
38	44	Nightside	2021 AUG 10 16:12:26	2021 AUG 10 16:41:47	2021 AUG 10 17:11:08	3522.46	-81.85	53.83	83.68	-61.62	-22.57	61.58	119.05	19.51	1	-	-	-		
38	44	Dayside	2021 AUG 10 17:11:08	2021 AUG 10 17:40:43	2021 AUG 10 18:10:18	3549.51	83.68	-141.12	-110.73	61.58	24.01	-61.57	61.06	7.47	1	-		COP row -1: UVIS off		
39	44	Nightside	2021 AUG 10 18:10:18	2021 AUG 10 18:39:40	2021 AUG 10 19:09:02	3524.60	-110.73	24.86	54.84	-61.57	-22.57	61.54	118.81	19.49	14	-	-	-		
39	44	Dayside	2021 AUG 10 19:09:02	2021 AUG 10 19:38:37	2021 AUG 10 20:08:12	3549.39	54.84	-170.11	-139.72	61.54	24.02	-61.50	61.32	7.45	14	-		COP row -1: UVIS off		
40	44	Nightside	2021 AUG 10 20:08:12	2021 AUG 10 20:37:35	2021 AUG 10 21:06:58	3526.37	-139.72	-4.15	25.85	-61.50	-22.67	61.46	118.56	19.47	1	-	-	-		
40	44	Dayside	2021 AUG 10 21:06:58	2021 AUG 10 21:36:32	2021 AUG 10 22:06:06	3547.61	25.85	160.88	-168.83	61.46	24.09	-61.39	61.58	7.43	1	-		COP row 95: NADIR: Horizontal Bin (57:245;0:1047), Tint = 20000 ms,20 bit,Rhythm = 22017 ms, Binning=3		
41	44	Nightside	2021 AUG 10 22:06:06	2021 AUG 10 22:35:29	2021 AUG 10 23:04:52	3526.28	-168.83	-33.16	-3.32	-61.39	-22.81	61.34	118.32	19.45	1	-	-	-		
41	44	Dayside	2021 AUG 10 23:04:52	2021 AUG 10 23:34:25	2021 AUG 11 00:03:58	3546.43	-3.32	131.87	161.99	61.34	24.27	-61.26	61.81	7.41	1	Ice CH4 2SUBD #1	Science: orders #193, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 89: NADIR: Horizontal Bin (57:245;0:1047), Tint = 10000 ms,20 bit,Rhythm = 15364 ms, Binning=3		
42	44	Nightside	2021 AUG 11 00:03:58	2021 AUG 11 00:33:20	2021 AUG 11 01:02:43	3524.41	161.99	-62.16	-32.61	-61.26	-22.97	61.18	118.09	19.43	14	-	-	-		
42	44	Dayside	2021 AUG 11 01:02:43	2021 AUG 11 01:32:16	2021 AUG 11 02:01:49	3546.09	-32.61	102.88	132.77	61.18	24.50	-61.11	62.02	7.39	14	-		COP row -1: UVIS off		
43	44	Nightside	2021 AUG 11 02:01:49	2021 AUG 11 02:31:10	2021 AUG 11 03:00:31	3522.66	132.77	-91.13	-61.84	-61.11	-23.16	61.03	117.88	19.41	1	-	-	-		
43	44	Dayside	2021 AUG 11 03:00:31	2021 AUG 11 03:30:04	2021 AUG 11 03:59:37	3545.70	-61.84	73.92	103.59	61.03	24.70	-60.97	62.22	7.37	1	-		COP row 95: NADIR: Horizontal Bin (57:245;0:1047), Tint = 20000 ms,20 bit,Rhythm = 22017 ms, Binning=3		
44	44	Nightside	2021 AUG 11 03:59:37	2021 AUG 11 04:28:59	2021 AUG 11 04:58:21	3523.75	103.59	-120.08	-90.86	-60.97	-23.31	60.93	117.67	19.39	14	-	-	-		
44	44	Dayside	2021 AUG 11 04:58:21	2021 AUG 11 05:27:54	2021 AUG 11 05:57:27	3545.73	-90.86	44.97	74.60	60.93	24.76	-60.89	62.44	7.35	14	-		COP row -1: UVIS off		
45	44	Nightside	2021 AUG 11 05:57:27	2021 AUG 11 06:26:50	2021 AUG 11 06:56:13	3526.83	74.60	-149.05	-119.77	-60.89	-23.38	60.87	117.44	19.37	5	-	-	-		
45	44	Dayside	2021 AUG 11 06:56:13	2021 AUG 11 07:25:47	2021 AUG 11 07:55:21	3547.44	-119.77	15.97	45.71	60.87	24.79	-60.83	62.70	7.33	5	-		COP row 89: NADIR: Horizontal Bin (57:245;0:1047), Tint = 10000 ms,20 bit,Rhythm = 15364 ms, Binning=3		
46	44	Nightside	2021 AUG 11 07:55:21	2021 AUG 11 08:24:44	2021 AUG 11 08:54:07	3526.34	45.71	-178.06	-148.78	-60.83	-23.43	60.77	117.17	19.35	14	-	-	-		
46	44	Dayside	2021 AUG 11 08:54:07	2021 AUG 11 09:23:42	2021 AUG 11 09:53:17	3549.43	-148.78	-13.04	16.66	60.77	24.89	-60.73	62.95	7.31	14	-		COP row 95: NADIR: Horizontal Bin (57:245;0:1047), Tint = 20000 ms,20 bit,Rhythm = 22017 ms, Binning=3		
47	44	Nightside	2021 AUG 11 09:53:17	2021 AUG 11 10:22:39	2021 AUG 11 10:52:01	3524.19	16.66	152.92	-177.91	-60.73	-23.55	60.65	116.92	19.33	5	-	-	-		
47	44	Dayside	2021 AUG 11 10:52:01	2021 AUG 11 11:21:36	2021 AUG 11 11:51:10	3549.67	-177.91	-42.05	-12.56	60.65	25.05	-60.57	63.18	7.28	5	CH4 CO 2SUBD #4	Science: orders #189, #134, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 89: NADIR: Horizontal Bin (57:245;0:1047), Tint = 10000 ms,20 bit,Rhythm = 15364 ms, Binning=3	&mergedMatch:INSIGHT; 	
48	44	Nightside	2021 AUG 11 11:51:10	2021 AUG 11 12:20:32	2021 AUG 11 12:49:53	3522.54	-12.56	123.90	152.87	-60.57	-23.77	60.49	116.70	19.30	14	-	-	-		
48	44	Dayside	2021 AUG 11 12:49:53	2021 AUG 11 13:19:27	2021 AUG 11 13:49:01	3547.90	152.87	-71.05	-41.86	60.49	25.25	-60.39	63.40	7.26	14	-		COP row -1: UVIS off		
49	44	Nightside	2021 AUG 11 13:49:01	2021 AUG 11 14:18:22	2021 AUG 11 14:47:43	3521.60	-41.86	94.91	123.62	-60.39	-24.03	60.32	116.50	19.28	14	-	-	-		
49	44	Dayside	2021 AUG 11 14:47:43	2021 AUG 11 15:17:16	2021 AUG 11 15:46:49	3546.44	123.62	-100.02	-71.07	60.32	25.47	-60.22	63.60	7.24	14	-		COP row 95: NADIR: Horizontal Bin (57:245;0:1047), Tint = 20000 ms,20 bit,Rhythm = 22017 ms, Binning=3		
50	44	Nightside	2021 AUG 11 15:46:49	2021 AUG 11 16:16:10	2021 AUG 11 16:45:30	3521.30	-71.07	65.95	94.45	-60.22	-24.21	60.16	116.30	19.26	14	-	-	-		
50	44	Dayside	2021 AUG 11 16:45:30	2021 AUG 11 17:15:05	2021 AUG 11 17:44:39	3548.59	94.45	-128.99	-100.04	60.16	25.63	-60.13	63.81	7.22	14	-		COP row -1: UVIS off		
51	44	Nightside	2021 AUG 11 17:44:39	2021 AUG 11 18:14:00	2021 AUG 11 18:43:21	3522.24	-100.04	36.99	65.50	-60.13	-24.26	60.08	116.07	19.24	5	-	-	-		
51	44	Dayside	2021 AUG 11 18:43:21	2021 AUG 11 19:12:56	2021 AUG 11 19:42:32	3550.62	65.50	-157.98	-129.00	60.08	25.69	-60.04	64.06	7.20	5	Ice CO 2SUBD #2	Science: orders #193, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 89: NADIR: Horizontal Bin (57:245;0:1047), Tint = 10000 ms,20 bit,Rhythm = 15364 ms, Binning=3		
52	44	Nightside	2021 AUG 11 19:42:32	2021 AUG 11 20:11:54	2021 AUG 11 20:41:16	3524.45	-129.00	7.99	36.56	-60.04	-24.35	60.00	115.82	19.22	14	-	-	-		
52	44	Dayside	2021 AUG 11 20:41:16	2021 AUG 11 21:10:51	2021 AUG 11 21:40:25	3548.92	36.56	173.01	-158.09	60.00	25.75	-59.91	64.31	7.18	14	-		COP row 95: NADIR: Horizontal Bin (57:245;0:1047), Tint = 20000 ms,20 bit,Rhythm = 22017 ms, Binning=3		
53	44	Nightside	2021 AUG 11 21:40:25	2021 AUG 11 22:09:48	2021 AUG 11 22:39:10	3525.16	-158.09	-21.04	7.44	-59.91	-24.51	59.86	115.58	19.20	5	-	-	-		
