S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2025 AUG 03 06:00:00,33.7974,111.103,291.4822,15.4325,46.6374,3.1163e-14,46.6374
TGO,2025 AUG 03 05:48:00,33.5848,113.5883,409.8687,15.4036,46.2715,0.093237,46.3404

MRO,2025 AUG 03 09:45:00,35.8836,56.1857,293.2793,15.4214,46.5982,3.7633e-14,46.5982
TGO,2025 AUG 03 09:45:00,37.2919,56.6116,413.4902,15.4497,47.037,1.8924,48.8941

MRO,2025 AUG 03 15:21:00,33.652,-25.3318,291.592,15.4375,46.7157,2.3801e-14,46.7157
TGO,2025 AUG 03 15:39:00,37.7745,-29.7943,414.1411,15.4322,46.8832,0.15014,47.0034

MRO,2025 AUG 03 19:09:00,44.9144,-81.7875,300.3417,15.3725,47.3334,3.1806e-14,47.3334
TGO,2025 AUG 03 19:36:00,41.2447,-86.5022,416.3555,15.4964,48.019,0.52394,48.2185

MRO,2025 AUG 04 19:27:00,42.5108,-76.3215,297.9993,15.3892,47.1061,3.4256e-14,47.1061
TGO,2025 AUG 04 19:12:00,44.249,-71.7876,418.9968,15.4481,48.0542,4.7641,44.0512

MRO,2025 AUG 04 21:18:00,38.809,-103.0596,294.8599,15.4072,46.7727,6.3691e-14,46.7727
TGO,2025 AUG 04 21:09:00,41.9849,-102.3899,416.8741,15.3058,46.1114,0.17218,46.2423

MRO,2025 AUG 05 01:03:00,40.8286,-157.896,297.5118,15.4017,46.9836,6.1673e-14,46.9836
TGO,2025 AUG 05 01:06:00,45.4228,-159.0667,420.3076,15.3722,47.5324,2.0026,49.2895

MRO,2025 AUG 05 04:51:00,51.9363,145.5583,306.2609,15.3306,48.9647,1.1468e-14,48.9647
TGO,2025 AUG 05 05:03:00,48.5158,144.7988,420.8214,15.4744,49.2916,0.11016,49.3582

MRO,2025 AUG 05 06:42:00,48.034,118.9547,302.3802,15.3575,48.0524,1.5581e-14,48.0524
