Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
3,3,12,2018 APR 22 15:23:00,2018 APR 22 17:20:54,7074,2018 APR 22 15:21:00,2018 APR 22 16:19:54,3534,2018 APR 22 16:19:55,2018 APR 22 17:18:54,3539,16.7141,2018 APR 22 16:49:39
4,4,13,2018 APR 22 17:20:55,2018 APR 22 19:18:48,7073,2018 APR 22 17:18:55,2018 APR 22 18:17:50,3535,2018 APR 22 18:17:51,2018 APR 22 19:16:48,3537,16.9935,2018 APR 22 18:47:34
1,1,14,2018 APR 22 19:18:49,2018 APR 22 21:16:41,7072,2018 APR 22 19:16:49,2018 APR 22 20:15:44,3535,2018 APR 22 20:15:45,2018 APR 22 21:14:41,3536,17.259,2018 APR 22 20:45:28
4,4,15,2018 APR 22 21:16:42,2018 APR 22 23:14:32,7070,2018 APR 22 21:14:42,2018 APR 22 22:13:36,3534,2018 APR 22 22:13:37,2018 APR 22 23:12:32,3535,17.507,2018 APR 22 22:43:20
1,1,16,2018 APR 22 23:14:33,2018 APR 23 01:12:21,7068,2018 APR 22 23:12:33,2018 APR 23 00:11:26,3533,2018 APR 23 00:11:27,2018 APR 23 01:10:21,3534,17.7499,2018 APR 23 00:41:09
4,4,17,2018 APR 23 01:12:22,2018 APR 23 03:10:13,7071,2018 APR 23 01:10:22,2018 APR 23 02:09:17,3535,2018 APR 23 02:09:18,2018 APR 23 03:08:13,3535,18.009,2018 APR 23 02:39:00
3,3,18,2018 APR 23 03:10:14,2018 APR 23 05:08:08,7074,2018 APR 23 03:08:14,2018 APR 23 04:07:10,3536,2018 APR 23 04:07:11,2018 APR 23 05:06:08,3537,18.2818,2018 APR 23 04:36:55
1,1,19,2018 APR 23 05:08:09,2018 APR 23 07:06:04,7075,2018 APR 23 05:06:09,2018 APR 23 06:05:04,3535,2018 APR 23 06:05:05,2018 APR 23 07:04:04,3539,18.5541,2018 APR 23 06:34:50
4,4,20,2018 APR 23 07:06:05,2018 APR 23 09:03:58,7073,2018 APR 23 07:04:05,2018 APR 23 08:02:59,3534,2018 APR 23 08:03:00,2018 APR 23 09:01:58,3538,18.8266,2018 APR 23 08:32:44
1,1,21,2018 APR 23 09:03:59,2018 APR 23 11:01:49,7070,2018 APR 23 09:01:59,2018 APR 23 10:00:51,3532,2018 APR 23 10:00:52,2018 APR 23 10:59:49,3537,19.0845,2018 APR 23 10:30:36
4,4,22,2018 APR 23 11:01:50,2018 APR 23 12:59:38,7068,2018 APR 23 10:59:50,2018 APR 23 11:58:42,3532,2018 APR 23 11:58:43,2018 APR 23 12:57:38,3535,19.3278,2018 APR 23 12:28:26
3,3,23,2018 APR 23 12:59:39,2018 APR 23 14:57:30,7071,2018 APR 23 12:57:39,2018 APR 23 13:56:32,3533,2018 APR 23 13:56:33,2018 APR 23 14:55:30,3537,19.5771,2018 APR 23 14:26:17
1,1,24,2018 APR 23 14:57:31,2018 APR 23 16:55:24,7073,2018 APR 23 14:55:31,2018 APR 23 15:54:25,3534,2018 APR 23 15:54:26,2018 APR 23 16:53:24,3538,19.8504,2018 APR 23 16:24:10
4,4,25,2018 APR 23 16:55:25,2018 APR 23 18:53:19,7074,2018 APR 23 16:53:25,2018 APR 23 17:52:20,3535,2018 APR 23 17:52:21,2018 APR 23 18:51:19,3538,20.1321,2018 APR 23 18:22:04
4,4,26,2018 APR 23 18:53:20,2018 APR 23 20:51:12,7072,2018 APR 23 18:51:20,2018 APR 23 19:50:16,3536,2018 APR 23 19:50:17,2018 APR 23 20:49:12,3535,20.4054,2018 APR 23 20:19:59
1,1,27,2018 APR 23 20:51:13,2018 APR 23 22:49:04,7071,2018 APR 23 20:49:13,2018 APR 23 21:48:09,3536,2018 APR 23 21:48:10,2018 APR 23 22:47:04,3534,20.6608,2018 APR 23 22:17:52
1,1,28,2018 APR 23 22:49:05,2018 APR 24 00:46:54,7069,2018 APR 23 22:47:05,2018 APR 23 23:45:59,3534,2018 APR 23 23:46:00,2018 APR 24 00:44:54,3534,20.9048,2018 APR 24 00:15:43
4,4,29,2018 APR 24 00:46:55,2018 APR 24 02:44:44,7069,2018 APR 24 00:44:55,2018 APR 24 01:43:49,3534,2018 APR 24 01:43:50,2018 APR 24 02:42:44,3534,21.1554,2018 APR 24 02:13:32
4,4,30,2018 APR 24 02:44:45,2018 APR 24 04:42:38,7073,2018 APR 24 02:42:45,2018 APR 24 03:41:41,3536,2018 APR 24 03:41:42,2018 APR 24 04:40:38,3536,21.426,2018 APR 24 04:11:25
1,1,31,2018 APR 24 04:42:39,2018 APR 24 06:40:34,7075,2018 APR 24 04:40:39,2018 APR 24 05:39:36,3537,2018 APR 24 05:39:37,2018 APR 24 06:38:34,3537,21.6989,2018 APR 24 06:09:21
3,3,32,2018 APR 24 06:40:35,2018 APR 24 08:38:30,7075,2018 APR 24 06:38:35,2018 APR 24 07:37:31,3536,2018 APR 24 07:37:32,2018 APR 24 08:36:30,3538,21.9728,2018 APR 24 08:07:16
4,4,33,2018 APR 24 08:38:31,2018 APR 24 10:36:23,7072,2018 APR 24 08:36:31,2018 APR 24 09:35:25,3534,2018 APR 24 09:35:26,2018 APR 24 10:34:23,3537,22.2402,2018 APR 24 10:05:09
1,1,34,2018 APR 24 10:36:24,2018 APR 24 12:34:13,7069,2018 APR 24 10:34:24,2018 APR 24 11:33:16,3532,2018 APR 24 11:33:17,2018 APR 24 12:32:13,3536,22.4916,2018 APR 24 12:03:00
4,4,35,2018 APR 24 12:34:14,2018 APR 24 14:32:03,7069,2018 APR 24 12:32:14,2018 APR 24 13:31:06,3532,2018 APR 24 13:31:07,2018 APR 24 14:30:03,3536,22.7367,2018 APR 24 14:00:50
3,3,36,2018 APR 24 14:32:04,2018 APR 24 16:29:56,7072,2018 APR 24 14:30:04,2018 APR 24 15:28:58,3534,2018 APR 24 15:28:59,2018 APR 24 16:27:56,3537,22.9993,2018 APR 24 15:58:43
4,4,37,2018 APR 24 16:29:57,2018 APR 24 18:27:51,7074,2018 APR 24 16:27:57,2018 APR 24 17:26:53,3536,2018 APR 24 17:26:54,2018 APR 24 18:25:51,3537,23.2798,2018 APR 24 17:56:37
4,4,38,2018 APR 24 18:27:52,2018 APR 24 20:25:45,7073,2018 APR 24 18:25:52,2018 APR 24 19:24:48,3536,2018 APR 24 19:24:49,2018 APR 24 20:23:45,3536,23.5582,2018 APR 24 19:54:32
1,1,39,2018 APR 24 20:25:46,2018 APR 24 22:23:38,7072,2018 APR 24 20:23:46,2018 APR 24 21:22:43,3537,2018 APR 24 21:22:44,2018 APR 24 22:21:38,3534,23.8231,2018 APR 24 21:52:26
1,1,40,2018 APR 24 22:23:39,2018 APR 25 00:21:29,7070,2018 APR 24 22:21:39,2018 APR 24 23:20:34,3535,2018 APR 24 23:20:35,2018 APR 25 00:19:29,3534,24.072,2018 APR 24 23:50:18
4,4,41,2018 APR 25 00:21:30,2018 APR 25 02:19:18,7068,2018 APR 25 00:19:30,2018 APR 25 01:18:24,3534,2018 APR 25 01:18:25,2018 APR 25 02:17:18,3533,24.3167,2018 APR 25 01:48:06
4,4,42,2018 APR 25 02:19:19,2018 APR 25 04:17:10,7071,2018 APR 25 02:17:19,2018 APR 25 03:16:15,3536,2018 APR 25 03:16:16,2018 APR 25 04:15:10,3534,24.5766,2018 APR 25 03:45:58
1,1,43,2018 APR 25 04:17:11,2018 APR 25 06:15:05,7074,2018 APR 25 04:15:11,2018 APR 25 05:14:08,3537,2018 APR 25 05:14:09,2018 APR 25 06:13:05,3536,24.848,2018 APR 25 05:43:53
3,3,44,2018 APR 25 06:15:06,2018 APR 25 08:13:01,7075,2018 APR 25 06:13:06,2018 APR 25 07:12:03,3537,2018 APR 25 07:12:04,2018 APR 25 08:11:01,3537,25.1202,2018 APR 25 07:41:48
4,4,45,2018 APR 25 08:13:02,2018 APR 25 10:10:55,7073,2018 APR 25 08:11:02,2018 APR 25 09:09:57,3535,2018 APR 25 09:09:58,2018 APR 25 10:08:55,3537,25.394,2018 APR 25 09:39:42
1,1,46,2018 APR 25 10:10:56,2018 APR 25 12:08:46,7070,2018 APR 25 10:08:56,2018 APR 25 11:07:49,3533,2018 APR 25 11:07:50,2018 APR 25 12:06:46,3536,25.6515,2018 APR 25 11:37:33
4,4,47,2018 APR 25 12:08:47,2018 APR 25 14:06:35,7068,2018 APR 25 12:06:47,2018 APR 25 13:05:40,3533,2018 APR 25 13:05:41,2018 APR 25 14:04:35,3534,25.8948,2018 APR 25 13:35:23
1,1,48,2018 APR 25 14:06:36,2018 APR 25 16:04:27,7071,2018 APR 25 14:04:36,2018 APR 25 15:03:30,3534,2018 APR 25 15:03:31,2018 APR 25 16:02:27,3536,26.1455,2018 APR 25 15:33:14
3,3,49,2018 APR 25 16:04:28,2018 APR 25 18:02:22,7074,2018 APR 25 16:02:28,2018 APR 25 17:01:24,3536,2018 APR 25 17:01:25,2018 APR 25 18:00:22,3537,26.4195,2018 APR 25 17:31:08
4,4,50,2018 APR 25 18:02:23,2018 APR 25 20:00:17,7074,2018 APR 25 18:00:23,2018 APR 25 18:59:19,3536,2018 APR 25 18:59:20,2018 APR 25 19:58:17,3537,26.7005,2018 APR 25 19:29:03
1,1,51,2018 APR 25 20:00:18,2018 APR 25 21:58:10,7072,2018 APR 25 19:58:18,2018 APR 25 20:57:14,3536,2018 APR 25 20:57:15,2018 APR 25 21:56:10,3535,26.9726,2018 APR 25 21:26:57
4,4,52,2018 APR 25 21:58:11,2018 APR 25 23:56:01,7070,2018 APR 25 21:56:11,2018 APR 25 22:55:07,3536,2018 APR 25 22:55:08,2018 APR 25 23:54:01,3533,27.2271,2018 APR 25 23:24:50
3,3,53,2018 APR 25 23:56:02,2018 APR 26 01:53:51,7069,2018 APR 25 23:54:02,2018 APR 26 00:52:57,3535,2018 APR 26 00:52:58,2018 APR 26 01:51:51,3533,27.4718,2018 APR 26 01:22:40
1,1,54,2018 APR 26 01:53:52,2018 APR 26 03:51:42,7070,2018 APR 26 01:51:52,2018 APR 26 02:50:47,3535,2018 APR 26 02:50:48,2018 APR 26 03:49:42,3534,27.7227,2018 APR 26 03:20:30
4,4,55,2018 APR 26 03:51:43,2018 APR 26 05:49:36,7073,2018 APR 26 03:49:43,2018 APR 26 04:48:41,3538,2018 APR 26 04:48:42,2018 APR 26 05:47:36,3534,27.9916,2018 APR 26 05:18:24
1,1,56,2018 APR 26 05:49:37,2018 APR 26 07:47:33,7076,2018 APR 26 05:47:37,2018 APR 26 06:46:35,3538,2018 APR 26 06:46:36,2018 APR 26 07:45:33,3537,28.2635,2018 APR 26 07:16:20
4,4,57,2018 APR 26 07:47:34,2018 APR 26 09:45:28,7074,2018 APR 26 07:45:34,2018 APR 26 08:44:30,3536,2018 APR 26 08:44:31,2018 APR 26 09:43:28,3537,28.5384,2018 APR 26 09:14:15
3,3,58,2018 APR 26 09:45:29,2018 APR 26 11:43:21,7072,2018 APR 26 09:43:29,2018 APR 26 10:42:24,3535,2018 APR 26 10:42:25,2018 APR 26 11:41:21,3536,28.8048,2018 APR 26 11:12:07
4,4,59,2018 APR 26 11:43:22,2018 APR 26 13:41:10,7068,2018 APR 26 11:41:22,2018 APR 26 12:40:15,3533,2018 APR 26 12:40:16,2018 APR 26 13:39:10,3534,29.0549,2018 APR 26 13:09:58
1,1,60,2018 APR 26 13:41:11,2018 APR 26 15:39:00,7069,2018 APR 26 13:39:11,2018 APR 26 14:38:05,3534,2018 APR 26 14:38:06,2018 APR 26 15:37:00,3534,29.2995,2018 APR 26 15:07:48
3,3,61,2018 APR 26 15:39:01,2018 APR 26 17:36:54,7073,2018 APR 26 15:37:01,2018 APR 26 16:35:57,3536,2018 APR 26 16:35:58,2018 APR 26 17:34:54,3536,29.5632,2018 APR 26 17:05:41
4,4,62,2018 APR 26 17:36:55,2018 APR 26 19:34:49,7074,2018 APR 26 17:34:55,2018 APR 26 18:33:52,3537,2018 APR 26 18:33:53,2018 APR 26 19:32:49,3536,29.8431,2018 APR 26 19:03:36
3,3,63,2018 APR 26 19:34:50,2018 APR 26 21:32:44,7074,2018 APR 26 19:32:50,2018 APR 26 20:31:48,3538,2018 APR 26 20:31:49,2018 APR 26 21:30:44,3535,30.1202,2018 APR 26 21:01:31
1,1,64,2018 APR 26 21:32:45,2018 APR 26 23:30:36,7071,2018 APR 26 21:30:45,2018 APR 26 22:29:42,3537,2018 APR 26 22:29:43,2018 APR 26 23:28:36,3533,30.384,2018 APR 26 22:59:25
4,4,65,2018 APR 26 23:30:37,2018 APR 27 01:28:26,7069,2018 APR 26 23:28:37,2018 APR 27 00:27:33,3536,2018 APR 27 00:27:34,2018 APR 27 01:26:26,3532,30.633,2018 APR 27 00:57:16
4,4,66,2018 APR 27 01:28:27,2018 APR 27 03:26:16,7069,2018 APR 27 01:26:27,2018 APR 27 02:25:23,3536,2018 APR 27 02:25:24,2018 APR 27 03:24:16,3532,30.8789,2018 APR 27 02:55:04
1,1,67,2018 APR 27 03:26:17,2018 APR 27 05:24:08,7071,2018 APR 27 03:24:17,2018 APR 27 04:23:14,3537,2018 APR 27 04:23:15,2018 APR 27 05:22:08,3533,31.139,2018 APR 27 04:52:56
1,1,68,2018 APR 27 05:24:09,2018 APR 27 07:22:04,7075,2018 APR 27 05:22:09,2018 APR 27 06:21:09,3540,2018 APR 27 06:21:10,2018 APR 27 07:20:04,3534,31.4088,2018 APR 27 06:50:52
4,4,69,2018 APR 27 07:22:05,2018 APR 27 09:20:01,7076,2018 APR 27 07:20:05,2018 APR 27 08:19:04,3539,2018 APR 27 08:19:05,2018 APR 27 09:18:01,3536,31.6815,2018 APR 27 08:48:48
4,4,70,2018 APR 27 09:20:02,2018 APR 27 11:17:54,7072,2018 APR 27 09:18:02,2018 APR 27 10:16:58,3536,2018 APR 27 10:16:59,2018 APR 27 11:15:54,3535,31.9555,2018 APR 27 10:46:41
3,3,71,2018 APR 27 11:17:55,2018 APR 27 13:15:45,7070,2018 APR 27 11:15:55,2018 APR 27 12:14:50,3535,2018 APR 27 12:14:51,2018 APR 27 13:13:45,3534,32.2128,2018 APR 27 12:44:32
1,1,72,2018 APR 27 13:15:46,2018 APR 27 15:13:34,7068,2018 APR 27 13:13:46,2018 APR 27 14:12:40,3534,2018 APR 27 14:12:41,2018 APR 27 15:11:34,3533,32.4557,2018 APR 27 14:42:23
4,4,73,2018 APR 27 15:13:35,2018 APR 27 17:11:28,7073,2018 APR 27 15:11:35,2018 APR 27 16:10:31,3536,2018 APR 27 16:10:32,2018 APR 27 17:09:28,3536,32.7068,2018 APR 27 16:40:15
1,1,74,2018 APR 27 17:11:29,2018 APR 27 19:09:23,7074,2018 APR 27 17:09:29,2018 APR 27 18:08:26,3537,2018 APR 27 18:08:27,2018 APR 27 19:07:23,3536,32.9806,2018 APR 27 18:38:09
4,4,75,2018 APR 27 19:09:24,2018 APR 27 21:07:17,7073,2018 APR 27 19:07:24,2018 APR 27 20:06:22,3538,2018 APR 27 20:06:23,2018 APR 27 21:05:17,3534,33.2603,2018 APR 27 20:36:04
3,3,76,2018 APR 27 21:07:18,2018 APR 27 23:05:11,7073,2018 APR 27 21:05:18,2018 APR 27 22:04:17,3539,2018 APR 27 22:04:18,2018 APR 27 23:03:11,3533,33.531,2018 APR 27 22:33:59
4,4,77,2018 APR 27 23:05:12,2018 APR 28 01:03:02,7070,2018 APR 27 23:03:12,2018 APR 28 00:02:09,3537,2018 APR 28 00:02:10,2018 APR 28 01:01:02,3532,33.7848,2018 APR 28 00:31:51
1,1,78,2018 APR 28 01:03:03,2018 APR 28 03:00:52,7069,2018 APR 28 01:01:03,2018 APR 28 01:59:59,3536,2018 APR 28 02:00:00,2018 APR 28 02:58:52,3532,34.0297,2018 APR 28 02:29:41
3,3,79,2018 APR 28 03:00:53,2018 APR 28 04:58:43,7070,2018 APR 28 02:58:53,2018 APR 28 03:57:50,3537,2018 APR 28 03:57:51,2018 APR 28 04:56:43,3532,34.28,2018 APR 28 04:27:31
4,4,80,2018 APR 28 04:58:44,2018 APR 28 06:56:39,7075,2018 APR 28 04:56:44,2018 APR 28 05:55:44,3540,2018 APR 28 05:55:45,2018 APR 28 06:54:39,3534,34.546,2018 APR 28 06:25:26
1,1,81,2018 APR 28 06:56:40,2018 APR 28 08:54:35,7075,2018 APR 28 06:54:40,2018 APR 28 07:53:39,3539,2018 APR 28 07:53:40,2018 APR 28 08:52:35,3535,34.8166,2018 APR 28 08:23:23
17,17,82,2018 APR 28 08:54:36,2018 APR 28 10:52:30,7074,2018 APR 28 08:52:36,2018 APR 28 09:51:34,3538,2018 APR 28 09:51:35,2018 APR 28 10:50:30,3535,35.092,2018 APR 28 10:21:17
17,17,83,2018 APR 28 10:52:31,2018 APR 28 12:50:22,7071,2018 APR 28 10:50:31,2018 APR 28 11:49:27,3536,2018 APR 28 11:49:28,2018 APR 28 12:48:22,3534,35.3575,2018 APR 28 12:19:10
17,17,84,2018 APR 28 12:50:23,2018 APR 28 14:48:11,7068,2018 APR 28 12:48:23,2018 APR 28 13:47:18,3535,2018 APR 28 13:47:19,2018 APR 28 14:46:11,3532,35.6046,2018 APR 28 14:17:00
17,17,85,2018 APR 28 14:48:12,2018 APR 28 16:46:03,7071,2018 APR 28 14:46:12,2018 APR 28 15:45:08,3536,2018 APR 28 15:45:09,2018 APR 28 16:44:03,3534,35.8468,2018 APR 28 16:14:51
17,17,86,2018 APR 28 16:46:04,2018 APR 28 18:43:58,7074,2018 APR 28 16:44:04,2018 APR 28 17:43:01,3537,2018 APR 28 17:43:02,2018 APR 28 18:41:58,3536,36.1104,2018 APR 28 18:12:45
17,17,87,2018 APR 28 18:43:59,2018 APR 28 20:41:53,7074,2018 APR 28 18:41:59,2018 APR 28 19:40:57,3538,2018 APR 28 19:40:58,2018 APR 28 20:39:53,3535,36.3888,2018 APR 28 20:10:40
17,17,88,2018 APR 28 20:41:54,2018 APR 28 22:39:47,7073,2018 APR 28 20:39:54,2018 APR 28 21:38:53,3539,2018 APR 28 21:38:54,2018 APR 28 22:37:47,3533,36.6639,2018 APR 28 22:08:35
17,17,89,2018 APR 28 22:39:48,2018 APR 29 00:37:39,7071,2018 APR 28 22:37:48,2018 APR 28 23:36:47,3539,2018 APR 28 23:36:48,2018 APR 29 00:35:39,3531,36.9262,2018 APR 29 00:06:29
17,17,90,2018 APR 29 00:37:40,2018 APR 29 02:35:30,7070,2018 APR 29 00:35:40,2018 APR 29 01:34:38,3538,2018 APR 29 01:34:39,2018 APR 29 02:33:30,3531,37.1749,2018 APR 29 02:04:20
1,1,91,2018 APR 29 02:35:31,2018 APR 29 04:33:20,7069,2018 APR 29 02:33:31,2018 APR 29 03:32:28,3537,2018 APR 29 03:32:29,2018 APR 29 04:31:20,3531,37.4203,2018 APR 29 04:02:09
1,1,92,2018 APR 29 04:33:21,2018 APR 29 06:31:14,7073,2018 APR 29 04:31:21,2018 APR 29 05:30:21,3540,2018 APR 29 05:30:22,2018 APR 29 06:29:14,3532,37.6795,2018 APR 29 06:00:02
4,4,93,2018 APR 29 06:31:15,2018 APR 29 08:29:11,7076,2018 APR 29 06:29:15,2018 APR 29 07:28:16,3541,2018 APR 29 07:28:17,2018 APR 29 08:27:11,3534,37.9472,2018 APR 29 07:57:59
3,3,94,2018 APR 29 08:29:12,2018 APR 29 10:27:07,7075,2018 APR 29 08:27:12,2018 APR 29 09:26:11,3539,2018 APR 29 09:26:12,2018 APR 29 10:25:07,3535,38.2202,2018 APR 29 09:55:55
4,4,95,2018 APR 29 10:27:08,2018 APR 29 12:25:01,7073,2018 APR 29 10:25:08,2018 APR 29 11:24:06,3538,2018 APR 29 11:24:07,2018 APR 29 12:23:01,3534,38.4935,2018 APR 29 11:53:48
1,1,96,2018 APR 29 12:25:02,2018 APR 29 14:22:51,7069,2018 APR 29 12:23:02,2018 APR 29 13:21:58,3536,2018 APR 29 13:21:59,2018 APR 29 14:20:51,3532,38.75,2018 APR 29 13:51:40
4,4,97,2018 APR 29 14:22:52,2018 APR 29 16:20:42,7070,2018 APR 29 14:20:52,2018 APR 29 15:19:49,3537,2018 APR 29 15:19:50,2018 APR 29 16:18:42,3532,38.9917,2018 APR 29 15:49:31
1,1,98,2018 APR 29 16:20:43,2018 APR 29 18:18:36,7073,2018 APR 29 16:18:43,2018 APR 29 17:17:40,3537,2018 APR 29 17:17:41,2018 APR 29 18:16:36,3535,39.2419,2018 APR 29 17:47:23
3,3,99,2018 APR 29 18:18:37,2018 APR 29 20:16:32,7075,2018 APR 29 18:16:37,2018 APR 29 19:15:36,3539,2018 APR 29 19:15:37,2018 APR 29 20:14:32,3535,39.5147,2018 APR 29 19:45:18
4,4,100,2018 APR 29 20:16:33,2018 APR 29 22:14:27,7074,2018 APR 29 20:14:33,2018 APR 29 21:13:32,3539,2018 APR 29 21:13:33,2018 APR 29 22:12:27,3534,39.7922,2018 APR 29 21:43:14
3,3,101,2018 APR 29 22:14:28,2018 APR 30 00:12:20,7072,2018 APR 29 22:12:28,2018 APR 29 23:11:27,3539,2018 APR 29 23:11:28,2018 APR 30 00:10:20,3532,40.061,2018 APR 29 23:41:09
4,4,102,2018 APR 30 00:12:21,2018 APR 30 02:10:11,7070,2018 APR 30 00:10:21,2018 APR 30 01:09:20,3539,2018 APR 30 01:09:21,2018 APR 30 02:08:11,3530,40.3144,2018 APR 30 01:39:01
1,1,103,2018 APR 30 02:10:12,2018 APR 30 04:08:01,7069,2018 APR 30 02:08:12,2018 APR 30 03:07:10,3538,2018 APR 30 03:07:11,2018 APR 30 04:06:01,3530,40.5584,2018 APR 30 03:36:51
1,1,104,2018 APR 30 04:08:02,2018 APR 30 06:05:53,7071,2018 APR 30 04:06:02,2018 APR 30 05:05:02,3540,2018 APR 30 05:05:03,2018 APR 30 06:03:53,3530,40.8068,2018 APR 30 05:34:42
4,4,105,2018 APR 30 06:05:54,2018 APR 30 08:03:50,7076,2018 APR 30 06:03:54,2018 APR 30 07:02:56,3542,2018 APR 30 07:02:57,2018 APR 30 08:01:50,3533,41.0691,2018 APR 30 07:32:38
1,1,106,2018 APR 30 08:03:51,2018 APR 30 10:01:47,7076,2018 APR 30 08:01:51,2018 APR 30 09:00:52,3541,2018 APR 30 09:00:53,2018 APR 30 09:59:47,3534,41.3377,2018 APR 30 09:30:35
4,4,107,2018 APR 30 10:01:48,2018 APR 30 11:59:42,7074,2018 APR 30 09:59:48,2018 APR 30 10:58:47,3539,2018 APR 30 10:58:48,2018 APR 30 11:57:42,3534,41.613,2018 APR 30 11:28:29
3,3,108,2018 APR 30 11:59:43,2018 APR 30 13:57:33,7070,2018 APR 30 11:57:43,2018 APR 30 12:56:40,3537,2018 APR 30 12:56:41,2018 APR 30 13:55:33,3532,41.8765,2018 APR 30 13:26:21
4,4,109,2018 APR 30 13:57:34,2018 APR 30 15:55:23,7069,2018 APR 30 13:55:34,2018 APR 30 14:54:31,3537,2018 APR 30 14:54:32,2018 APR 30 15:53:23,3531,42.1201,2018 APR 30 15:24:12
1,1,110,2018 APR 30 15:55:24,2018 APR 30 17:53:15,7071,2018 APR 30 15:53:24,2018 APR 30 16:52:21,3537,2018 APR 30 16:52:22,2018 APR 30 17:51:15,3533,42.3596,2018 APR 30 17:22:04
1,1,111,2018 APR 30 17:53:16,2018 APR 30 19:51:11,7075,2018 APR 30 17:51:16,2018 APR 30 18:50:16,3540,2018 APR 30 18:50:17,2018 APR 30 19:49:11,3534,42.6214,2018 APR 30 19:19:58
4,4,112,2018 APR 30 19:51:12,2018 APR 30 21:49:07,7075,2018 APR 30 19:49:12,2018 APR 30 20:48:13,3541,2018 APR 30 20:48:14,2018 APR 30 21:47:07,3533,42.8974,2018 APR 30 21:17:54
3,3,113,2018 APR 30 21:49:08,2018 APR 30 23:47:01,7073,2018 APR 30 21:47:08,2018 APR 30 22:46:09,3541,2018 APR 30 22:46:10,2018 APR 30 23:45:01,3531,43.1702,2018 APR 30 23:15:50
4,4,114,2018 APR 30 23:47:02,2018 MAY 01 01:44:53,7071,2018 APR 30 23:45:02,2018 MAY 01 00:44:02,3540,2018 MAY 01 00:44:03,2018 MAY 01 01:42:53,3530,43.4296,2018 MAY 01 01:13:43
