Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
1,1,11,2021 JUN 13 10:26:24,2021 JUN 13 12:24:22,7078,2021 JUN 13 10:24:24,2021 JUN 13 11:23:03,3519,2021 JUN 13 11:23:04,2021 JUN 13 12:22:22,3558,39.6316,2021 JUN 13 11:52:31
3,3,12,2021 JUN 13 12:24:23,2021 JUN 13 14:22:19,7076,2021 JUN 13 12:22:23,2021 JUN 13 13:21:01,3518,2021 JUN 13 13:21:02,2021 JUN 13 14:20:19,3557,39.8302,2021 JUN 13 13:50:29
1,1,13,2021 JUN 13 14:22:20,2021 JUN 13 16:20:15,7075,2021 JUN 13 14:20:20,2021 JUN 13 15:18:56,3516,2021 JUN 13 15:18:57,2021 JUN 13 16:18:15,3558,40.0066,2021 JUN 13 15:48:24
1,1,14,2021 JUN 13 16:20:16,2021 JUN 13 18:18:13,7077,2021 JUN 13 16:18:16,2021 JUN 13 17:16:52,3516,2021 JUN 13 17:16:53,2021 JUN 13 18:16:13,3560,40.1335,2021 JUN 13 17:46:21
3,3,15,2021 JUN 13 18:18:14,2021 JUN 13 20:16:15,7081,2021 JUN 13 18:16:14,2021 JUN 13 19:14:53,3519,2021 JUN 13 19:14:54,2021 JUN 13 20:14:15,3561,40.2661,2021 JUN 13 19:44:23
1,1,16,2021 JUN 13 20:16:16,2021 JUN 13 22:14:16,7080,2021 JUN 13 20:14:16,2021 JUN 13 21:12:55,3519,2021 JUN 13 21:12:56,2021 JUN 13 22:12:16,3560,40.4416,2021 JUN 13 21:42:25
3,3,17,2021 JUN 13 22:14:17,2021 JUN 14 00:12:17,7080,2021 JUN 13 22:12:17,2021 JUN 13 23:10:55,3518,2021 JUN 13 23:10:56,2021 JUN 14 00:10:17,3561,40.6484,2021 JUN 13 23:40:25
1,1,18,2021 JUN 14 00:12:18,2021 JUN 14 02:10:14,7076,2021 JUN 14 00:10:18,2021 JUN 14 01:08:53,3515,2021 JUN 14 01:08:54,2021 JUN 14 02:08:14,3560,40.8499,2021 JUN 14 01:38:23
3,3,19,2021 JUN 14 02:10:15,2021 JUN 14 04:08:09,7074,2021 JUN 14 02:08:15,2021 JUN 14 03:06:49,3514,2021 JUN 14 03:06:50,2021 JUN 14 04:06:09,3559,41.0131,2021 JUN 14 03:36:19
1,1,20,2021 JUN 14 04:08:10,2021 JUN 14 06:06:07,7077,2021 JUN 14 04:06:10,2021 JUN 14 05:04:45,3515,2021 JUN 14 05:04:46,2021 JUN 14 06:04:07,3561,41.1397,2021 JUN 14 05:34:16
1,1,21,2021 JUN 14 06:06:08,2021 JUN 14 08:04:08,7080,2021 JUN 14 06:04:08,2021 JUN 14 07:02:44,3516,2021 JUN 14 07:02:45,2021 JUN 14 08:02:08,3563,41.2781,2021 JUN 14 07:32:16
3,3,22,2021 JUN 14 08:04:09,2021 JUN 14 10:02:10,7081,2021 JUN 14 08:02:09,2021 JUN 14 09:00:46,3517,2021 JUN 14 09:00:47,2021 JUN 14 10:00:10,3563,41.4382,2021 JUN 14 09:30:17
1,1,23,2021 JUN 14 10:02:11,2021 JUN 14 12:00:10,7079,2021 JUN 14 10:00:11,2021 JUN 14 10:58:49,3518,2021 JUN 14 10:58:50,2021 JUN 14 11:58:10,3560,41.6145,2021 JUN 14 11:28:18
3,3,24,2021 JUN 14 12:00:11,2021 JUN 14 13:58:08,7077,2021 JUN 14 11:58:11,2021 JUN 14 12:56:48,3517,2021 JUN 14 12:56:49,2021 JUN 14 13:56:08,3559,41.807,2021 JUN 14 13:26:18
1,1,25,2021 JUN 14 13:58:09,2021 JUN 14 15:56:04,7075,2021 JUN 14 13:56:09,2021 JUN 14 14:54:45,3516,2021 JUN 14 14:54:46,2021 JUN 14 15:54:04,3558,41.9886,2021 JUN 14 15:24:14
1,1,26,2021 JUN 14 15:56:05,2021 JUN 14 17:54:02,7077,2021 JUN 14 15:54:05,2021 JUN 14 16:52:40,3515,2021 JUN 14 16:52:41,2021 JUN 14 17:52:02,3561,42.1224,2021 JUN 14 17:22:10
3,3,27,2021 JUN 14 17:54:03,2021 JUN 14 19:52:03,7080,2021 JUN 14 17:52:03,2021 JUN 14 18:50:40,3517,2021 JUN 14 18:50:41,2021 JUN 14 19:50:03,3562,42.2293,2021 JUN 14 19:20:11
1,1,28,2021 JUN 14 19:52:04,2021 JUN 14 21:50:05,7081,2021 JUN 14 19:50:04,2021 JUN 14 20:48:42,3518,2021 JUN 14 20:48:43,2021 JUN 14 21:48:05,3562,42.3745,2021 JUN 14 21:18:14
3,3,29,2021 JUN 14 21:50:06,2021 JUN 14 23:48:07,7081,2021 JUN 14 21:48:06,2021 JUN 14 22:46:44,3518,2021 JUN 14 22:46:45,2021 JUN 14 23:46:07,3562,42.5613,2021 JUN 14 23:16:15
1,1,30,2021 JUN 14 23:48:08,2021 JUN 15 01:46:06,7078,2021 JUN 14 23:46:08,2021 JUN 15 00:44:43,3515,2021 JUN 15 00:44:44,2021 JUN 15 01:44:06,3562,42.7601,2021 JUN 15 01:14:14
1,1,31,2021 JUN 15 01:46:07,2021 JUN 15 03:44:02,7075,2021 JUN 15 01:44:07,2021 JUN 15 02:42:40,3513,2021 JUN 15 02:42:41,2021 JUN 15 03:42:02,3561,42.9355,2021 JUN 15 03:12:11
3,3,32,2021 JUN 15 03:44:03,2021 JUN 15 05:41:58,7075,2021 JUN 15 03:42:03,2021 JUN 15 04:40:37,3514,2021 JUN 15 04:40:38,2021 JUN 15 05:39:58,3560,43.0582,2021 JUN 15 05:10:08
1,1,33,2021 JUN 15 05:41:59,2021 JUN 15 07:39:59,7080,2021 JUN 15 05:39:59,2021 JUN 15 06:38:35,3516,2021 JUN 15 06:38:36,2021 JUN 15 07:37:59,3563,43.1745,2021 JUN 15 07:08:08
3,3,34,2021 JUN 15 07:40:00,2021 JUN 15 09:38:02,7082,2021 JUN 15 07:38:00,2021 JUN 15 08:36:37,3517,2021 JUN 15 08:36:38,2021 JUN 15 09:36:02,3564,43.3135,2021 JUN 15 09:06:09
1,1,35,2021 JUN 15 09:38:03,2021 JUN 15 11:36:03,7080,2021 JUN 15 09:36:03,2021 JUN 15 10:34:39,3516,2021 JUN 15 10:34:40,2021 JUN 15 11:34:03,3563,43.4746,2021 JUN 15 11:04:11
3,3,36,2021 JUN 15 11:36:04,2021 JUN 15 13:34:03,7079,2021 JUN 15 11:34:04,2021 JUN 15 12:32:41,3517,2021 JUN 15 12:32:42,2021 JUN 15 13:32:03,3561,43.6542,2021 JUN 15 13:02:12
1,1,37,2021 JUN 15 13:34:04,2021 JUN 15 15:32:00,7076,2021 JUN 15 13:32:04,2021 JUN 15 14:30:40,3516,2021 JUN 15 14:30:41,2021 JUN 15 15:30:00,3559,43.8356,2021 JUN 15 15:00:10
1,1,38,2021 JUN 15 15:32:01,2021 JUN 15 17:29:57,7076,2021 JUN 15 15:30:01,2021 JUN 15 16:28:35,3514,2021 JUN 15 16:28:36,2021 JUN 15 17:27:57,3561,43.9848,2021 JUN 15 16:58:06
3,3,39,2021 JUN 15 17:29:58,2021 JUN 15 19:27:57,7079,2021 JUN 15 17:27:58,2021 JUN 15 18:26:33,3515,2021 JUN 15 18:26:34,2021 JUN 15 19:25:57,3563,44.0799,2021 JUN 15 18:56:05
1,1,40,2021 JUN 15 19:27:58,2021 JUN 15 21:25:59,7081,2021 JUN 15 19:25:58,2021 JUN 15 20:24:35,3517,2021 JUN 15 20:24:36,2021 JUN 15 21:23:59,3563,44.1927,2021 JUN 15 20:54:07
3,3,41,2021 JUN 15 21:26:00,2021 JUN 15 23:24:02,7082,2021 JUN 15 21:24:00,2021 JUN 15 22:22:37,3517,2021 JUN 15 22:22:38,2021 JUN 15 23:22:02,3564,44.3515,2021 JUN 15 22:52:10
1,1,42,2021 JUN 15 23:24:03,2021 JUN 16 01:22:02,7079,2021 JUN 15 23:22:03,2021 JUN 16 00:20:38,3515,2021 JUN 16 00:20:39,2021 JUN 16 01:20:02,3563,44.5404,2021 JUN 16 00:50:11
3,3,43,2021 JUN 16 01:22:03,2021 JUN 16 03:20:00,7077,2021 JUN 16 01:20:03,2021 JUN 16 02:18:36,3513,2021 JUN 16 02:18:37,2021 JUN 16 03:18:00,3563,44.7205,2021 JUN 16 02:48:09
1,1,44,2021 JUN 16 03:20:01,2021 JUN 16 05:17:56,7075,2021 JUN 16 03:18:01,2021 JUN 16 04:16:33,3512,2021 JUN 16 04:16:34,2021 JUN 16 05:15:56,3562,44.8551,2021 JUN 16 04:46:06
1,1,45,2021 JUN 16 05:17:57,2021 JUN 16 07:15:55,7078,2021 JUN 16 05:15:57,2021 JUN 16 06:14:30,3513,2021 JUN 16 06:14:31,2021 JUN 16 07:13:55,3564,44.9535,2021 JUN 16 06:44:05
3,3,46,2021 JUN 16 07:15:56,2021 JUN 16 09:13:58,7082,2021 JUN 16 07:13:56,2021 JUN 16 08:12:31,3515,2021 JUN 16 08:12:32,2021 JUN 16 09:11:58,3566,45.0693,2021 JUN 16 08:42:06
1,1,47,2021 JUN 16 09:13:59,2021 JUN 16 11:12:01,7082,2021 JUN 16 09:11:59,2021 JUN 16 10:10:34,3515,2021 JUN 16 10:10:35,2021 JUN 16 11:10:01,3566,45.2091,2021 JUN 16 10:40:08
3,3,48,2021 JUN 16 11:12:02,2021 JUN 16 13:10:02,7080,2021 JUN 16 11:10:02,2021 JUN 16 12:08:37,3515,2021 JUN 16 12:08:38,2021 JUN 16 13:08:02,3564,45.3663,2021 JUN 16 12:38:10
1,1,49,2021 JUN 16 13:10:03,2021 JUN 16 15:08:00,7077,2021 JUN 16 13:08:03,2021 JUN 16 14:06:38,3515,2021 JUN 16 14:06:39,2021 JUN 16 15:06:00,3561,45.5389,2021 JUN 16 14:36:10
1,1,50,2021 JUN 16 15:08:01,2021 JUN 16 17:05:58,7077,2021 JUN 16 15:06:01,2021 JUN 16 16:04:35,3514,2021 JUN 16 16:04:36,2021 JUN 16 17:03:58,3562,45.6972,2021 JUN 16 16:34:07
3,3,51,2021 JUN 16 17:05:59,2021 JUN 16 19:03:56,7077,2021 JUN 16 17:03:59,2021 JUN 16 18:02:32,3513,2021 JUN 16 18:02:33,2021 JUN 16 19:01:56,3563,45.8004,2021 JUN 16 18:32:05
1,1,52,2021 JUN 16 19:03:57,2021 JUN 16 21:01:58,7081,2021 JUN 16 19:01:57,2021 JUN 16 20:00:33,3516,2021 JUN 16 20:00:34,2021 JUN 16 20:59:58,3564,45.8831,2021 JUN 16 20:30:07
3,3,53,2021 JUN 16 21:01:59,2021 JUN 16 23:00:01,7082,2021 JUN 16 20:59:59,2021 JUN 16 21:58:36,3517,2021 JUN 16 21:58:37,2021 JUN 16 22:58:01,3564,46.0085,2021 JUN 16 22:28:10
1,1,54,2021 JUN 16 23:00:02,2021 JUN 17 00:58:04,7082,2021 JUN 16 22:58:02,2021 JUN 16 23:56:38,3516,2021 JUN 16 23:56:39,2021 JUN 17 00:56:04,3565,46.1767,2021 JUN 17 00:26:13
1,1,55,2021 JUN 17 00:58:05,2021 JUN 17 02:56:03,7078,2021 JUN 17 00:56:05,2021 JUN 17 01:54:38,3513,2021 JUN 17 01:54:39,2021 JUN 17 02:54:03,3564,46.3529,2021 JUN 17 02:24:12
3,3,56,2021 JUN 17 02:56:04,2021 JUN 17 04:54:00,7076,2021 JUN 17 02:54:04,2021 JUN 17 03:52:36,3512,2021 JUN 17 03:52:37,2021 JUN 17 04:52:00,3563,46.5009,2021 JUN 17 04:22:09
1,1,57,2021 JUN 17 04:54:01,2021 JUN 17 06:51:58,7077,2021 JUN 17 04:52:01,2021 JUN 17 05:50:33,3512,2021 JUN 17 05:50:34,2021 JUN 17 06:49:58,3564,46.5939,2021 JUN 17 06:20:08
3,3,58,2021 JUN 17 06:51:59,2021 JUN 17 08:50:00,7081,2021 JUN 17 06:49:59,2021 JUN 17 07:48:33,3514,2021 JUN 17 07:48:34,2021 JUN 17 08:48:00,3566,46.684,2021 JUN 17 08:18:08
1,1,59,2021 JUN 17 08:50:01,2021 JUN 17 10:48:03,7082,2021 JUN 17 08:48:01,2021 JUN 17 09:46:35,3514,2021 JUN 17 09:46:36,2021 JUN 17 10:46:03,3567,46.7988,2021 JUN 17 10:16:11
3,3,60,2021 JUN 17 10:48:04,2021 JUN 17 12:46:06,7082,2021 JUN 17 10:46:04,2021 JUN 17 11:44:39,3515,2021 JUN 17 11:44:40,2021 JUN 17 12:44:06,3566,46.9361,2021 JUN 17 12:14:13
1,1,61,2021 JUN 17 12:46:07,2021 JUN 17 14:44:05,7078,2021 JUN 17 12:44:07,2021 JUN 17 13:42:41,3514,2021 JUN 17 13:42:42,2021 JUN 17 14:42:05,3563,47.0947,2021 JUN 17 14:12:14
1,1,62,2021 JUN 17 14:44:06,2021 JUN 17 16:42:03,7077,2021 JUN 17 14:42:06,2021 JUN 17 15:40:40,3514,2021 JUN 17 15:40:41,2021 JUN 17 16:40:03,3562,47.2525,2021 JUN 17 16:10:13
3,3,63,2021 JUN 17 16:42:04,2021 JUN 17 18:40:01,7077,2021 JUN 17 16:40:04,2021 JUN 17 17:38:36,3512,2021 JUN 17 17:38:37,2021 JUN 17 18:38:01,3564,47.3667,2021 JUN 17 18:08:10
1,1,64,2021 JUN 17 18:40:02,2021 JUN 17 20:38:02,7080,2021 JUN 17 18:38:02,2021 JUN 17 19:36:35,3513,2021 JUN 17 19:36:36,2021 JUN 17 20:36:02,3566,47.4262,2021 JUN 17 20:06:10
3,3,65,2021 JUN 17 20:38:03,2021 JUN 17 22:36:06,7083,2021 JUN 17 20:36:03,2021 JUN 17 21:34:38,3515,2021 JUN 17 21:34:39,2021 JUN 17 22:34:06,3567,47.5152,2021 JUN 17 22:04:14
3,3,66,2021 JUN 17 22:36:07,2021 JUN 18 00:34:09,7082,2021 JUN 17 22:34:07,2021 JUN 17 23:32:42,3515,2021 JUN 17 23:32:43,2021 JUN 18 00:32:09,3566,47.6518,2021 JUN 18 00:02:18
1,1,67,2021 JUN 18 00:34:10,2021 JUN 18 02:32:10,7080,2021 JUN 18 00:32:10,2021 JUN 18 01:30:43,3513,2021 JUN 18 01:30:44,2021 JUN 18 02:30:10,3566,47.8161,2021 JUN 18 02:00:19
1,1,68,2021 JUN 18 02:32:11,2021 JUN 18 04:30:08,7077,2021 JUN 18 02:30:11,2021 JUN 18 03:28:42,3511,2021 JUN 18 03:28:43,2021 JUN 18 04:28:08,3565,47.9688,2021 JUN 18 03:58:18
3,3,69,2021 JUN 18 04:30:09,2021 JUN 18 06:28:05,7076,2021 JUN 18 04:28:09,2021 JUN 18 05:26:40,3511,2021 JUN 18 05:26:41,2021 JUN 18 06:26:05,3564,48.0685,2021 JUN 18 05:56:16
1,1,70,2021 JUN 18 06:28:06,2021 JUN 18 08:26:06,7080,2021 JUN 18 06:26:06,2021 JUN 18 07:24:38,3512,2021 JUN 18 07:24:39,2021 JUN 18 08:24:06,3567,48.1333,2021 JUN 18 07:54:16
3,3,71,2021 JUN 18 08:26:07,2021 JUN 18 10:24:10,7083,2021 JUN 18 08:24:07,2021 JUN 18 09:22:41,3514,2021 JUN 18 09:22:42,2021 JUN 18 10:22:10,3568,48.2212,2021 JUN 18 09:52:18
1,1,72,2021 JUN 18 10:24:11,2021 JUN 18 12:22:14,7083,2021 JUN 18 10:22:11,2021 JUN 18 11:20:45,3514,2021 JUN 18 11:20:46,2021 JUN 18 12:20:14,3568,48.3353,2021 JUN 18 11:50:21
1,1,73,2021 JUN 18 12:22:15,2021 JUN 18 14:20:15,7080,2021 JUN 18 12:20:15,2021 JUN 18 13:18:49,3514,2021 JUN 18 13:18:50,2021 JUN 18 14:18:15,3565,48.4695,2021 JUN 18 13:48:24
3,3,74,2021 JUN 18 14:20:16,2021 JUN 18 16:18:14,7078,2021 JUN 18 14:18:16,2021 JUN 18 15:16:50,3514,2021 JUN 18 15:16:51,2021 JUN 18 16:16:14,3563,48.6157,2021 JUN 18 15:46:24
1,1,75,2021 JUN 18 16:18:15,2021 JUN 18 18:16:13,7078,2021 JUN 18 16:16:15,2021 JUN 18 17:14:47,3512,2021 JUN 18 17:14:48,2021 JUN 18 18:14:13,3565,48.7434,2021 JUN 18 17:44:22
3,3,76,2021 JUN 18 18:16:14,2021 JUN 18 20:14:13,7079,2021 JUN 18 18:14:14,2021 JUN 18 19:12:45,3511,2021 JUN 18 19:12:46,2021 JUN 18 20:12:13,3567,48.8087,2021 JUN 18 19:42:21
1,1,77,2021 JUN 18 20:14:14,2021 JUN 18 22:12:16,7082,2021 JUN 18 20:12:14,2021 JUN 18 21:10:48,3514,2021 JUN 18 21:10:49,2021 JUN 18 22:10:16,3567,48.8629,2021 JUN 18 21:40:25
1,1,78,2021 JUN 18 22:12:17,2021 JUN 19 00:10:20,7083,2021 JUN 18 22:10:17,2021 JUN 18 23:08:52,3515,2021 JUN 18 23:08:53,2021 JUN 19 00:08:20,3567,48.9633,2021 JUN 18 23:38:29
1,1,79,2021 JUN 19 00:10:21,2021 JUN 19 02:08:23,7082,2021 JUN 19 00:08:21,2021 JUN 19 01:06:54,3513,2021 JUN 19 01:06:55,2021 JUN 19 02:06:23,3568,49.1054,2021 JUN 19 01:36:32
3,3,80,2021 JUN 19 02:08:24,2021 JUN 19 04:06:23,7079,2021 JUN 19 02:06:24,2021 JUN 19 03:04:55,3511,2021 JUN 19 03:04:56,2021 JUN 19 04:04:23,3567,49.2533,2021 JUN 19 03:34:32
1,1,81,2021 JUN 19 04:06:24,2021 JUN 19 06:04:20,7076,2021 JUN 19 04:04:24,2021 JUN 19 05:02:53,3509,2021 JUN 19 05:02:54,2021 JUN 19 06:02:20,3566,49.3665,2021 JUN 19 05:32:30
3,3,82,2021 JUN 19 06:04:21,2021 JUN 19 08:02:19,7078,2021 JUN 19 06:02:21,2021 JUN 19 07:00:51,3510,2021 JUN 19 07:00:52,2021 JUN 19 08:00:19,3567,49.4237,2021 JUN 19 07:30:29
1,1,83,2021 JUN 19 08:02:20,2021 JUN 19 10:00:22,7082,2021 JUN 19 08:00:20,2021 JUN 19 08:58:52,3512,2021 JUN 19 08:58:53,2021 JUN 19 09:58:22,3569,49.4824,2021 JUN 19 09:28:31
1,1,84,2021 JUN 19 10:00:23,2021 JUN 19 11:58:26,7083,2021 JUN 19 09:58:23,2021 JUN 19 10:56:55,3512,2021 JUN 19 10:56:56,2021 JUN 19 11:56:26,3570,49.5673,2021 JUN 19 11:26:34
3,3,85,2021 JUN 19 11:58:27,2021 JUN 19 13:56:29,7082,2021 JUN 19 11:56:27,2021 JUN 19 12:55:00,3513,2021 JUN 19 12:55:01,2021 JUN 19 13:54:29,3568,49.6751,2021 JUN 19 13:24:37
3,3,86,2021 JUN 19 13:56:30,2021 JUN 19 15:54:29,7079,2021 JUN 19 13:54:30,2021 JUN 19 14:53:02,3512,2021 JUN 19 14:53:03,2021 JUN 19 15:52:29,3566,49.8062,2021 JUN 19 15:22:39
1,1,87,2021 JUN 19 15:54:30,2021 JUN 19 17:52:27,7077,2021 JUN 19 15:52:30,2021 JUN 19 16:51:01,3511,2021 JUN 19 16:51:02,2021 JUN 19 17:50:27,3565,49.9309,2021 JUN 19 17:20:37
3,3,88,2021 JUN 19 17:52:28,2021 JUN 19 19:50:26,7078,2021 JUN 19 17:50:28,2021 JUN 19 18:48:58,3510,2021 JUN 19 18:48:59,2021 JUN 19 19:48:26,3567,50.0038,2021 JUN 19 19:18:36
3,3,89,2021 JUN 19 19:50:27,2021 JUN 19 21:48:29,7082,2021 JUN 19 19:48:27,2021 JUN 19 20:46:59,3512,2021 JUN 19 20:47:00,2021 JUN 19 21:46:29,3569,50.0268,2021 JUN 19 21:16:38
1,1,90,2021 JUN 19 21:48:30,2021 JUN 19 23:46:33,7083,2021 JUN 19 21:46:30,2021 JUN 19 22:45:03,3513,2021 JUN 19 22:45:04,2021 JUN 19 23:44:33,3569,50.0867,2021 JUN 19 23:14:42
3,3,91,2021 JUN 19 23:46:34,2021 JUN 20 01:44:37,7083,2021 JUN 19 23:44:34,2021 JUN 20 00:43:07,3513,2021 JUN 20 00:43:08,2021 JUN 20 01:42:37,3569,50.195,2021 JUN 20 01:12:46
1,1,92,2021 JUN 20 01:44:38,2021 JUN 20 03:42:38,7080,2021 JUN 20 01:42:38,2021 JUN 20 02:41:09,3511,2021 JUN 20 02:41:10,2021 JUN 20 03:40:38,3568,50.3287,2021 JUN 20 03:10:48
3,3,93,2021 JUN 20 03:42:39,2021 JUN 20 05:40:37,7078,2021 JUN 20 03:40:39,2021 JUN 20 04:39:08,3509,2021 JUN 20 04:39:09,2021 JUN 20 05:38:37,3568,50.4467,2021 JUN 20 05:08:47
1,1,94,2021 JUN 20 05:40:38,2021 JUN 20 07:38:34,7076,2021 JUN 20 05:38:38,2021 JUN 20 06:37:07,3509,2021 JUN 20 06:37:08,2021 JUN 20 07:36:34,3566,50.5029,2021 JUN 20 07:06:46
1,1,95,2021 JUN 20 07:38:35,2021 JUN 20 09:36:37,7082,2021 JUN 20 07:36:35,2021 JUN 20 08:35:07,3512,2021 JUN 20 08:35:08,2021 JUN 20 09:34:37,3569,50.5305,2021 JUN 20 09:04:47
3,3,96,2021 JUN 20 09:36:38,2021 JUN 20 11:34:42,7084,2021 JUN 20 09:34:38,2021 JUN 20 10:33:10,3512,2021 JUN 20 10:33:11,2021 JUN 20 11:32:42,3571,50.5852,2021 JUN 20 11:02:51
1,1,97,2021 JUN 20 11:34:43,2021 JUN 20 13:32:46,7083,2021 JUN 20 11:32:43,2021 JUN 20 12:31:15,3512,2021 JUN 20 12:31:16,2021 JUN 20 13:30:46,3570,50.668,2021 JUN 20 13:00:55
3,3,98,2021 JUN 20 13:32:47,2021 JUN 20 15:30:48,7081,2021 JUN 20 13:30:47,2021 JUN 20 14:29:19,3512,2021 JUN 20 14:29:20,2021 JUN 20 15:28:48,3568,50.7732,2021 JUN 20 14:58:57
1,1,99,2021 JUN 20 15:30:49,2021 JUN 20 17:28:47,7078,2021 JUN 20 15:28:49,2021 JUN 20 16:27:20,3511,2021 JUN 20 16:27:21,2021 JUN 20 17:26:47,3566,50.8864,2021 JUN 20 16:56:58
1,1,100,2021 JUN 20 17:28:48,2021 JUN 20 19:26:46,7078,2021 JUN 20 17:26:48,2021 JUN 20 18:25:18,3510,2021 JUN 20 18:25:19,2021 JUN 20 19:24:46,3567,50.974,2021 JUN 20 18:54:57
3,3,101,2021 JUN 20 19:26:47,2021 JUN 20 21:24:47,7080,2021 JUN 20 19:24:47,2021 JUN 20 20:23:17,3510,2021 JUN 20 20:23:18,2021 JUN 20 21:22:47,3569,50.994,2021 JUN 20 20:52:57
1,1,102,2021 JUN 20 21:24:48,2021 JUN 20 23:22:51,7083,2021 JUN 20 21:22:48,2021 JUN 20 22:21:20,3512,2021 JUN 20 22:21:21,2021 JUN 20 23:20:51,3570,51.0146,2021 JUN 20 22:51:01
3,3,103,2021 JUN 20 23:22:52,2021 JUN 21 01:20:55,7083,2021 JUN 20 23:20:52,2021 JUN 21 00:19:25,3513,2021 JUN 21 00:19:26,2021 JUN 21 01:18:55,3569,51.0837,2021 JUN 21 00:49:06
1,1,104,2021 JUN 21 01:20:56,2021 JUN 21 03:18:59,7083,2021 JUN 21 01:18:56,2021 JUN 21 02:17:28,3512,2021 JUN 21 02:17:29,2021 JUN 21 03:16:59,3570,51.1934,2021 JUN 21 02:47:09
3,3,105,2021 JUN 21 03:19:00,2021 JUN 21 05:16:59,7079,2021 JUN 21 03:17:00,2021 JUN 21 04:15:29,3509,2021 JUN 21 04:15:30,2021 JUN 21 05:14:59,3569,51.306,2021 JUN 21 04:45:10
1,1,106,2021 JUN 21 05:17:00,2021 JUN 21 07:14:56,7076,2021 JUN 21 05:15:00,2021 JUN 21 06:13:27,3507,2021 JUN 21 06:13:28,2021 JUN 21 07:12:56,3568,51.3747,2021 JUN 21 06:43:08
1,1,107,2021 JUN 21 07:14:57,2021 JUN 21 09:12:56,7079,2021 JUN 21 07:12:57,2021 JUN 21 08:11:26,3509,2021 JUN 21 08:11:27,2021 JUN 21 09:10:56,3569,51.389,2021 JUN 21 08:41:08
3,3,108,2021 JUN 21 09:12:57,2021 JUN 21 11:11:01,7084,2021 JUN 21 09:10:57,2021 JUN 21 10:09:28,3511,2021 JUN 21 10:09:29,2021 JUN 21 11:09:01,3572,51.411,2021 JUN 21 10:39:11
