NOM_02, OCCEG, 11, 40
NOM_02, OCCIN, 3, 25, 42
NOM_03, OCCEG, 3, 15, 17, 25, 27, 30, 33, 44, 51, 52, 54, 57, 62, 64, 66, 72
NOM_03, OCCIN, 7, 11, 17, 23, 35, 47, 51, 59, 77, 83, 84
CO_001, OCCEG, 75
CO_001, OCCIN, 5, 66
CO_002, OCCEG, 18, 35, 69
CO_002, OCCIN, 21, 49, 52, 54, 62, 64
CO2_02, OCCEG, 23, 37, 56
CO2_02, OCCIN, 18, 75
HCL_01, OCCEG, 42
HCL_01, OCCIN, 15, 30, 40, 45, 72
FUL_01, OCCEG, 32
FUL_01, OCCIN, 61
