TGO overlap time with MRO (UTC),Dayside nadir observation number,Thermal orbit number
2022 OCT 31 07:57:00,21,21
2022 NOV 01 21:18:00,40,40
2022 NOV 05 05:54:00,81,81
2022 NOV 09 18:00:00,136,136
2022 NOV 11 07:21:00,155,155
2022 NOV 13 08:30:00,180,180
2022 NOV 19 11:54:00,255,255
2022 NOV 21 07:09:00,277,277
