Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
10	Dayside	2020 DEC 27 09:56:28	2020 DEC 27 10:25:48	2020 DEC 27 10:55:08	3520.83	-40.64	-17.52	125.02	49.34	-35.95	-49.22	52.02	8.73	14	-		COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
11	Nightside	2020 DEC 27 10:55:08	2020 DEC 27 11:24:48	2020 DEC 27 11:54:28	3559.44	125.02	148.56	-69.46	-49.22	37.29	49.14	127.85	20.76	14	-	-	-		
11	Dayside	2020 DEC 27 11:54:28	2020 DEC 27 12:23:48	2020 DEC 27 12:53:08	3520.46	-69.46	-46.45	96.22	49.14	-36.17	-49.05	52.27	8.72	14	-		COP row -1: UVIS off		
12	Nightside	2020 DEC 27 12:53:08	2020 DEC 27 13:22:47	2020 DEC 27 13:52:26	3557.43	96.22	119.64	-98.25	-49.05	37.48	48.96	127.61	20.75	1	-	-	-		
12	Dayside	2020 DEC 27 13:52:26	2020 DEC 27 14:21:45	2020 DEC 27 14:51:05	3518.85	-98.25	-75.36	67.44	48.96	-36.38	-48.89	52.51	8.70	1	-		COP row -1: UVIS off		
13	Nightside	2020 DEC 27 14:51:05	2020 DEC 27 15:20:43	2020 DEC 27 15:50:22	3557.48	67.44	90.74	-127.04	-48.89	37.68	48.78	127.38	20.73	14	-	-	-		
13	Dayside	2020 DEC 27 15:50:22	2020 DEC 27 16:19:41	2020 DEC 27 16:49:00	3518.19	-127.04	-104.20	38.64	48.78	-36.60	-48.65	52.70	8.69	14	-		COP row -1: UVIS off		
14	Nightside	2020 DEC 27 16:49:00	2020 DEC 27 17:18:40	2020 DEC 27 17:48:20	3559.42	38.64	61.92	-155.86	-48.65	37.94	48.52	127.19	20.73	1	-	-	-		
14	Dayside	2020 DEC 27 17:48:20	2020 DEC 27 18:17:40	2020 DEC 27 18:47:00	3520.66	-155.86	-133.00	9.79	48.52	-36.87	-48.35	52.87	8.69	1	-		COP row -1: UVIS off		
15	Nightside	2020 DEC 27 18:47:00	2020 DEC 27 19:16:41	2020 DEC 27 19:46:21	3560.69	9.79	33.12	175.29	-48.35	38.20	48.19	127.03	20.72	1	-	-	-		
15	Dayside	2020 DEC 27 19:46:21	2020 DEC 27 20:15:42	2020 DEC 27 20:45:03	3521.69	175.29	-161.83	-19.05	48.19	-37.19	-48.07	53.07	8.68	1	-		COP row -1: UVIS off		
16	Nightside	2020 DEC 27 20:45:03	2020 DEC 27 21:14:43	2020 DEC 27 21:44:24	3560.98	-19.05	4.26	146.44	-48.07	38.44	47.91	126.83	20.71	14	-	-	-		
16	Dayside	2020 DEC 27 21:44:24	2020 DEC 27 22:13:44	2020 DEC 27 22:43:04	3520.76	146.44	169.29	-47.88	47.91	-37.47	-47.82	53.29	8.67	14	-		COP row -1: UVIS off		
17	Nightside	2020 DEC 27 22:43:04	2020 DEC 27 23:12:45	2020 DEC 27 23:42:26	3561.15	-47.88	-24.64	117.62	-47.82	38.69	47.69	126.60	20.70	1	-	-	-		
17	Dayside	2020 DEC 27 23:42:26	2020 DEC 28 00:11:45	2020 DEC 28 00:41:04	3518.45	117.62	140.39	-76.69	47.69	-37.70	-47.60	53.52	8.66	1	CH4 H2O 2SUBD 02	Science: orders #136, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0	&ingressMatch:EASTERN COPRATES; &daysideMatch:CURIOSITY; 	
18	Nightside	2020 DEC 28 00:41:04	2020 DEC 28 01:10:44	2020 DEC 28 01:40:25	3560.68	-76.69	-53.56	88.83	-47.60	38.93	47.51	126.35	20.69	14	-	-	-		
18	Dayside	2020 DEC 28 01:40:25	2020 DEC 28 02:09:43	2020 DEC 28 02:39:01	3516.77	88.83	111.48	-105.48	47.51	-37.90	-47.40	53.75	8.64	14	-		COP row -1: UVIS off		
19	Nightside	2020 DEC 28 02:39:01	2020 DEC 28 03:08:41	2020 DEC 28 03:38:21	3559.48	-105.48	-82.44	60.05	-47.40	39.15	47.33	126.13	20.67	1	-	-	-		
19	Dayside	2020 DEC 28 03:38:21	2020 DEC 28 04:07:39	2020 DEC 28 04:36:58	3516.57	60.05	82.62	-134.27	47.33	-38.14	-47.20	53.96	8.63	1	-		COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
20	Nightside	2020 DEC 28 04:36:58	2020 DEC 28 05:06:38	2020 DEC 28 05:36:18	3560.56	-134.27	-111.27	31.23	-47.20	39.37	47.04	125.95	20.66	14	-	-	-		
20	Dayside	2020 DEC 28 05:36:18	2020 DEC 28 06:05:37	2020 DEC 28 06:34:56	3518.11	31.23	53.84	-163.10	47.04	-38.45	-46.90	54.13	8.63	14	-		COP row -1: UVIS off		
21	Nightside	2020 DEC 28 06:34:56	2020 DEC 28 07:04:38	2020 DEC 28 07:34:20	3563.36	-163.10	-140.06	2.37	-46.90	39.66	46.71	125.78	20.66	1	-	-	-		
21	Dayside	2020 DEC 28 07:34:20	2020 DEC 28 08:03:39	2020 DEC 28 08:32:59	3519.21	2.37	25.03	168.04	46.71	-38.74	-46.55	54.31	8.62	1	-		COP row -1: UVIS off		
22	Nightside	2020 DEC 28 08:32:59	2020 DEC 28 09:02:41	2020 DEC 28 09:32:22	3563.61	168.04	-168.87	-26.47	-46.55	39.99	46.41	125.58	20.65	1	-	-	-		
22	Dayside	2020 DEC 28 09:32:22	2020 DEC 28 10:01:42	2020 DEC 28 10:31:02	3519.95	-26.47	-3.83	139.20	46.41	-39.00	-46.26	54.51	8.61	1	Surface Ice 4SUBD 01	Science: orders #199, #194, #193, #187, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0		
23	Nightside	2020 DEC 28 10:31:02	2020 DEC 28 11:00:43	2020 DEC 28 11:30:24	3562.01	139.20	162.27	-55.29	-46.26	40.28	46.16	125.37	20.64	14	-	-	-		
23	Dayside	2020 DEC 28 11:30:24	2020 DEC 28 11:59:44	2020 DEC 28 12:29:04	3520.17	-55.29	-32.74	110.39	46.16	-39.25	-46.04	54.74	8.60	14	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
24	Nightside	2020 DEC 28 12:29:04	2020 DEC 28 12:58:44	2020 DEC 28 13:28:24	3559.61	110.39	133.37	-84.09	-46.04	40.52	45.95	125.14	20.63	14	-	-	-		
24	Dayside	2020 DEC 28 13:28:24	2020 DEC 28 13:57:44	2020 DEC 28 14:27:03	3519.03	-84.09	-61.65	81.60	45.95	-39.49	-45.85	54.98	8.59	14	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
25	Nightside	2020 DEC 28 14:27:03	2020 DEC 28 14:56:42	2020 DEC 28 15:26:22	3558.62	81.60	104.47	-112.88	-45.85	40.74	45.74	124.92	20.62	1	-	-	-		
25	Dayside	2020 DEC 28 15:26:22	2020 DEC 28 15:55:40	2020 DEC 28 16:24:59	3517.05	-112.88	-90.51	52.81	45.74	-39.73	-45.63	55.19	8.58	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0		
26	Nightside	2020 DEC 28 16:24:59	2020 DEC 28 16:54:39	2020 DEC 28 17:24:19	3560.28	52.81	75.63	-141.68	-45.63	41.00	45.49	124.71	20.61	14	-	-	-		
26	Dayside	2020 DEC 28 17:24:19	2020 DEC 28 17:53:38	2020 DEC 28 18:22:57	3517.97	-141.68	-119.30	23.98	45.49	-40.00	-45.30	55.35	8.57	14	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
27	Nightside	2020 DEC 28 18:22:57	2020 DEC 28 18:52:38	2020 DEC 28 19:22:20	3562.64	23.98	46.87	-170.53	-45.30	41.31	45.14	124.55	20.61	1	-	-	-		
27	Dayside	2020 DEC 28 19:22:20	2020 DEC 28 19:51:40	2020 DEC 28 20:21:00	3519.96	-170.53	-148.08	-4.86	45.14	-40.34	-44.97	55.53	8.57	1	-		COP row -1: UVIS off		
28	Nightside	2020 DEC 28 20:21:00	2020 DEC 28 20:50:41	2020 DEC 28 21:20:23	3563.16	-4.86	18.07	160.62	-44.97	41.59	44.80	124.38	20.60	1	-	-	-		
28	Dayside	2020 DEC 28 21:20:23	2020 DEC 28 21:49:43	2020 DEC 28 22:19:03	3519.91	160.62	-176.91	-33.70	44.80	-40.68	-44.67	55.73	8.56	1	-		COP row -1: UVIS off		
29	Nightside	2020 DEC 28 22:19:03	2020 DEC 28 22:48:44	2020 DEC 28 23:18:26	3563.30	-33.70	-10.79	131.79	-44.67	41.87	44.51	124.17	20.59	3	-	-	-		
29	Dayside	2020 DEC 28 23:18:26	2020 DEC 28 23:47:45	2020 DEC 29 00:17:04	3518.08	131.79	154.22	-62.52	44.51	-40.97	-44.40	55.94	8.55	3	Surface Ice 4SUBD 01	Science: orders #199, #194, #193, #187, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0	&mroOverlap; 	
30	Nightside	2020 DEC 29 00:17:04	2020 DEC 29 00:46:46	2020 DEC 29 01:16:27	3563.10	-62.52	-39.69	102.98	-44.40	42.16	44.27	123.94	20.58	1	-	-	-		
30	Dayside	2020 DEC 29 01:16:27	2020 DEC 29 01:45:45	2020 DEC 29 02:15:03	3515.83	102.98	125.33	-91.32	44.27	-41.22	-44.16	56.17	8.54	1	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
31	Nightside	2020 DEC 29 02:15:03	2020 DEC 29 02:44:44	2020 DEC 29 03:14:25	3562.25	-91.32	-68.57	74.20	-44.16	42.41	44.07	123.71	20.57	14	-	-	-		
31	Dayside	2020 DEC 29 03:14:25	2020 DEC 29 03:43:43	2020 DEC 29 04:13:00	3514.86	74.20	96.47	-120.11	44.07	-41.46	-43.92	56.38	8.53	14	-		COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
32	Nightside	2020 DEC 29 04:13:00	2020 DEC 29 04:42:41	2020 DEC 29 05:12:22	3561.72	-120.11	-97.40	45.40	-43.92	42.66	43.79	123.52	20.56	1	-	-	-		
32	Dayside	2020 DEC 29 05:12:22	2020 DEC 29 05:41:40	2020 DEC 29 06:10:58	3516.05	45.40	67.68	-148.92	43.79	-41.78	-43.63	56.56	8.52	1	-		COP row -1: UVIS off		
33	Nightside	2020 DEC 29 06:10:58	2020 DEC 29 06:40:40	2020 DEC 29 07:10:22	3564.16	-148.92	-126.16	16.56	-43.63	42.95	43.42	123.36	20.56	1	-	-	-		
33	Dayside	2020 DEC 29 07:10:22	2020 DEC 29 07:39:41	2020 DEC 29 08:09:00	3517.46	16.56	38.94	-177.76	43.42	-42.13	-43.26	56.72	8.52	1	-		COP row -1: UVIS off		
34	Nightside	2020 DEC 29 08:09:00	2020 DEC 29 08:38:42	2020 DEC 29 09:08:25	3565.92	-177.76	-154.93	-12.29	-43.26	43.30	43.07	123.19	20.55	14	-	-	-		
34	Dayside	2020 DEC 29 09:08:25	2020 DEC 29 09:37:45	2020 DEC 29 10:07:04	3518.23	-12.29	10.13	153.39	43.07	-42.44	-42.89	56.89	8.52	14	-		COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
35	Nightside	2020 DEC 29 10:07:04	2020 DEC 29 10:36:46	2020 DEC 29 11:06:29	3565.13	153.39	176.27	-41.12	-42.89	43.65	42.76	122.99	20.55	1	-	-	-		
35	Dayside	2020 DEC 29 11:06:29	2020 DEC 29 11:35:48	2020 DEC 29 12:05:08	3518.73	-41.12	-18.73	124.56	42.76	-42.73	-42.60	57.10	8.51	1	H2O CO 3SUBD #2	Science: orders #168, #189, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0	&ingressMatch:CURIOSITY; 	
36	Nightside	2020 DEC 29 12:05:08	2020 DEC 29 12:34:49	2020 DEC 29 13:04:30	3562.92	124.56	147.42	-69.94	-42.60	43.95	42.48	122.78	20.54	14	-	-	-		
36	Dayside	2020 DEC 29 13:04:30	2020 DEC 29 13:33:49	2020 DEC 29 14:03:09	3518.08	-69.94	-47.61	95.75	42.48	-43.02	-42.36	57.33	8.50	14	-		COP row -1: UVIS off		
37	Nightside	2020 DEC 29 14:03:09	2020 DEC 29 14:32:49	2020 DEC 29 15:02:30	3561.07	95.75	118.54	-98.73	-42.36	44.21	42.23	122.56	20.53	14	-	-	-		
37	Dayside	2020 DEC 29 15:02:30	2020 DEC 29 15:31:48	2020 DEC 29 16:01:06	3516.36	-98.73	-76.47	66.97	42.23	-43.29	-42.12	57.55	8.49	14	-		COP row -1: UVIS off		
38	Nightside	2020 DEC 29 16:01:06	2020 DEC 29 16:30:47	2020 DEC 29 17:00:28	3561.60	66.97	89.70	-127.53	-42.12	44.48	41.97	122.35	20.52	1	-	-	-		
38	Dayside	2020 DEC 29 17:00:28	2020 DEC 29 17:29:46	2020 DEC 29 17:59:04	3516.11	-127.53	-105.25	38.16	41.97	-43.58	-41.79	57.72	8.48	1	-		COP row -1: UVIS off		
39	Nightside	2020 DEC 29 17:59:04	2020 DEC 29 18:28:46	2020 DEC 29 18:58:27	3563.69	38.16	60.95	-156.35	-41.79	44.81	41.61	122.19	20.52	14	-	-	-		
39	Dayside	2020 DEC 29 18:58:27	2020 DEC 29 19:27:47	2020 DEC 29 19:57:06	3518.77	-156.35	-133.98	9.31	41.61	-43.94	-41.41	57.87	8.48	14	-		COP row -1: UVIS off		
40	Nightside	2020 DEC 29 19:57:06	2020 DEC 29 20:26:48	2020 DEC 29 20:56:31	3564.64	9.31	32.22	174.80	-41.41	45.13	41.21	122.05	20.52	1	-	-	-		
40	Dayside	2020 DEC 29 20:56:31	2020 DEC 29 21:25:51	2020 DEC 29 21:55:10	3519.63	174.80	-162.74	-19.53	41.21	-44.32	-41.05	58.04	8.48	1	CH4 CO 2SUBD #3	Science: orders #189, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0	&ingressMatch:VERNAL CRATER; &mroOverlap; 	
41	Nightside	2020 DEC 29 21:55:10	2020 DEC 29 22:24:53	2020 DEC 29 22:54:35	3564.78	-19.53	3.43	145.95	-41.05	45.45	40.85	121.87	20.51	1	-	-	-		
41	Dayside	2020 DEC 29 22:54:35	2020 DEC 29 23:23:54	2020 DEC 29 23:53:14	3518.43	145.95	168.44	-48.36	40.85	-44.68	-40.72	58.25	8.47	1	-		COP row -1: UVIS off		
42	Nightside	2020 DEC 29 23:53:14	2020 DEC 30 00:22:56	2020 DEC 30 00:52:39	3564.90	-48.36	-25.42	117.13	-40.72	45.78	40.55	121.65	20.50	14	-	-	-		
42	Dayside	2020 DEC 30 00:52:39	2020 DEC 30 01:21:56	2020 DEC 30 01:51:14	3515.93	117.13	139.59	-77.17	40.55	-44.98	-40.42	58.46	8.46	14	-		COP row -1: UVIS off		
43	Nightside	2020 DEC 30 01:51:14	2020 DEC 30 02:20:57	2020 DEC 30 02:50:39	3564.39	-77.17	-54.28	88.34	-40.42	46.09	40.29	121.43	20.50	1	-	-	-		
43	Dayside	2020 DEC 30 02:50:39	2020 DEC 30 03:19:56	2020 DEC 30 03:49:13	3514.36	88.34	110.74	-105.96	40.29	-45.26	-40.14	58.66	8.45	1	Nominal 6SUBD #2	Science: orders #149, #134, #168, #121, #189, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0	&mroOverlap; 	
44	Nightside	2020 DEC 30 03:49:13	2020 DEC 30 04:18:55	2020 DEC 30 04:48:36	3563.12	-105.96	-83.11	59.55	-40.14	46.37	40.02	121.22	20.49	14	-	-	-		
44	Dayside	2020 DEC 30 04:48:36	2020 DEC 30 05:17:54	2020 DEC 30 05:47:11	3514.60	59.55	81.95	-134.76	40.02	-45.58	-39.85	58.85	8.45	14	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
45	Nightside	2020 DEC 30 05:47:11	2020 DEC 30 06:16:53	2020 DEC 30 06:46:36	3564.91	-134.76	-111.84	30.72	-39.85	46.67	39.64	121.07	20.49	1	-	-	-		
45	Dayside	2020 DEC 30 06:46:36	2020 DEC 30 07:15:54	2020 DEC 30 07:45:12	3516.12	30.72	53.26	-163.59	39.64	-45.96	-39.45	59.00	8.45	1	-		COP row -1: UVIS off		
46	Nightside	2020 DEC 30 07:45:12	2020 DEC 30 08:14:56	2020 DEC 30 08:44:40	3567.62	-163.59	-140.54	1.88	-39.45	47.05	39.22	120.93	20.49	3	-	-	-		
46	Dayside	2020 DEC 30 08:44:40	2020 DEC 30 09:13:58	2020 DEC 30 09:43:17	3517.01	1.88	24.54	167.56	39.22	-46.32	-39.02	59.15	8.45	3	Ice CO 2SUBD #2	Science: orders #193, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0	&mroOverlap; 	
47	Nightside	2020 DEC 30 09:43:17	2020 DEC 30 10:13:00	2020 DEC 30 10:42:44	3567.68	167.56	-169.27	-26.97	-39.02	47.45	38.84	120.76	20.49	1	-	-	-		
47	Dayside	2020 DEC 30 10:42:44	2020 DEC 30 11:12:03	2020 DEC 30 11:41:22	3517.52	-26.97	-4.25	138.71	38.84	-46.66	-38.65	59.32	8.45	1	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
48	Nightside	2020 DEC 30 11:41:22	2020 DEC 30 12:11:05	2020 DEC 30 12:40:48	3565.93	138.71	161.95	-55.79	-38.65	47.81	38.51	120.56	20.48	14	-	-	-		
48	Dayside	2020 DEC 30 12:40:48	2020 DEC 30 13:10:06	2020 DEC 30 13:39:25	3517.49	-55.79	-33.10	109.90	38.51	-46.99	-38.34	59.54	8.44	14	-		COP row -1: UVIS off		
49	Nightside	2020 DEC 30 13:39:25	2020 DEC 30 14:09:07	2020 DEC 30 14:38:49	3563.52	109.90	133.12	-84.59	-38.34	48.12	38.20	120.36	20.48	1	-	-	-		
49	Dayside	2020 DEC 30 14:38:49	2020 DEC 30 15:08:07	2020 DEC 30 15:37:25	3516.18	-84.59	-61.94	81.11	38.20	-47.31	-38.07	59.76	8.43	1	-		COP row -1: UVIS off		
50	Nightside	2020 DEC 30 15:37:25	2020 DEC 30 16:07:06	2020 DEC 30 16:36:48	3562.79	81.11	104.28	-113.39	-38.07	48.42	37.91	120.15	20.47	14	-	-	-		
50	Dayside	2020 DEC 30 16:36:48	2020 DEC 30 17:06:05	2020 DEC 30 17:35:22	3514.48	-113.39	-90.71	52.31	37.91	-47.63	-37.74	59.94	8.43	14	-		COP row -1: UVIS off		
51	Nightside	2020 DEC 30 17:35:22	2020 DEC 30 18:05:05	2020 DEC 30 18:34:47	3564.97	52.31	75.55	-142.20	-37.74	48.77	37.55	119.98	20.47	1	-	-	-		
51	Dayside	2020 DEC 30 18:34:47	2020 DEC 30 19:04:05	2020 DEC 30 19:33:23	3516.01	-142.20	-119.38	23.48	37.55	-47.99	-37.32	60.07	8.43	1	Surface Ice 3SUBD 01	Science: orders #199, #194, #188, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
52	Nightside	2020 DEC 30 19:33:23	2020 DEC 30 20:03:07	2020 DEC 30 20:32:50	3567.17	23.48	46.91	-171.04	-37.32	49.14	37.10	119.86	20.47	14	-	-	-		
52	Dayside	2020 DEC 30 20:32:50	2020 DEC 30 21:02:09	2020 DEC 30 21:31:28	3517.77	-171.04	-148.06	-5.36	37.10	-48.42	-36.90	60.21	8.43	14	-		COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
53	Nightside	2020 DEC 30 21:31:28	2020 DEC 30 22:01:12	2020 DEC 30 22:30:56	3567.51	-5.36	18.21	160.11	-36.90	49.50	36.67	119.71	20.47	1	-	-	-		
53	Dayside	2020 DEC 30 22:30:56	2020 DEC 30 23:00:14	2020 DEC 30 23:29:33	3517.55	160.11	-176.78	-34.20	36.67	-48.83	-36.50	60.39	8.43	1	-		COP row -1: UVIS off		
54	Nightside	2020 DEC 30 23:29:33	2020 DEC 30 23:59:17	2020 DEC 31 00:29:01	3567.57	-34.20	-10.56	131.27	-36.50	49.87	36.28	119.53	20.47	1	-	-	-		
54	Dayside	2020 DEC 31 00:29:01	2020 DEC 31 00:58:19	2020 DEC 31 01:27:36	3515.56	131.27	154.44	-63.03	36.28	-49.21	-36.13	60.58	8.43	1	-		COP row -1: UVIS off		
55	Nightside	2020 DEC 31 01:27:36	2020 DEC 31 01:57:20	2020 DEC 31 02:27:03	3567.15	-63.03	-39.37	102.46	-36.13	50.23	35.96	119.31	20.47	14	-	-	-		
55	Dayside	2020 DEC 31 02:27:03	2020 DEC 31 02:56:20	2020 DEC 31 03:25:37	3513.43	102.46	125.64	-91.83	35.96	-49.55	-35.79	60.78	8.42	14	-		COP row -1: UVIS off		
56	Nightside	2020 DEC 31 03:25:37	2020 DEC 31 03:55:20	2020 DEC 31 04:25:03	3566.12	-91.83	-68.17	73.67	-35.79	50.56	35.65	119.11	20.46	1	-	-	-		
