Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	1	36	Ingress	2020 DEC 26 15:23:01	2020 DEC 26 15:28:09	2020 DEC 26 15:29:16	375.00	45.75	41.71	40.87	-33.19	-19.76	-16.61	18.23	3	-	-	-		
N/A	1	36	Egress	2020 DEC 26 15:59:14	2020 DEC 26 16:00:19	2020 DEC 26 16:05:07	353.00	-54.11	-73.39	-119.80	80.62	80.38	72.22	11.07	3	-	-	-		
NOMAD	2	36	Ingress	2020 DEC 26 17:21:01	2020 DEC 26 17:26:11	2020 DEC 26 17:27:18	377.00	16.93	12.88	12.04	-32.75	-19.19	-16.03	18.22	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	2	36	Egress	2020 DEC 26 17:57:06	2020 DEC 26 17:58:11	2020 DEC 26 18:03:01	355.00	-82.18	-101.57	-148.61	80.63	80.42	72.20	11.11	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	3	36	Ingress	2020 DEC 26 19:19:07	2020 DEC 26 19:24:17	2020 DEC 26 19:25:25	378.00	-11.94	-15.96	-16.82	-32.24	-18.64	-15.43	18.21	14	-	-	-		
ACS	3	36	Egress	2020 DEC 26 19:55:04	2020 DEC 26 19:56:10	2020 DEC 26 20:01:02	358.00	-110.95	-130.70	-177.70	80.65	80.42	72.04	11.08	14	-	-	-		
NOMAD	4	36	Ingress	2020 DEC 26 21:17:12	2020 DEC 26 21:22:24	2020 DEC 26 21:23:32	380.00	-40.79	-44.82	-45.67	-31.78	-18.06	-14.83	18.20	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:AEOLIS MENSAE MFF; 	
NOMAD	4	36	Egress	2020 DEC 26 21:53:00	2020 DEC 26 21:54:07	2020 DEC 26 21:59:00	360.00	-138.88	-159.05	153.50	80.65	80.45	72.03	11.10	1	HCL #10	Science: orders #121, #134, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:AEOLIS MENSAE MFF; 	
ACS	5	36	Ingress	2020 DEC 26 23:15:14	2020 DEC 26 23:20:29	2020 DEC 26 23:21:38	384.00	-69.60	-73.65	-74.51	-31.44	-17.53	-14.25	18.20	14	-	-	-		
ACS	5	36	Egress	2020 DEC 26 23:50:53	2020 DEC 26 23:52:00	2020 DEC 26 23:56:57	364.00	-165.90	173.77	124.81	80.64	80.53	72.07	11.20	14	-	-	-		
NOMAD	6	36	Ingress	2020 DEC 27 01:13:13	2020 DEC 27 01:18:31	2020 DEC 27 01:19:41	388.00	-98.39	-102.47	-103.34	-31.15	-17.06	-13.71	18.19	1	CO2 Fullscan Fast #2	Diffraction order stepping (fullscan): 10 orders from 160 to 170 in steps of 1 (6 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	6	36	Egress	2020 DEC 27 01:48:44	2020 DEC 27 01:49:52	2020 DEC 27 01:54:51	367.00	167.09	146.34	96.20	80.61	80.59	72.14	11.29	1	6SUBD CO2 #10	Science: orders #156, #116, #118, #169, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	7	36	Ingress	2020 DEC 27 03:11:11	2020 DEC 27 03:16:31	2020 DEC 27 03:17:42	391.00	-127.17	-131.26	-132.14	-30.84	-16.61	-13.21	18.19	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	7	36	Egress	2020 DEC 27 03:46:35	2020 DEC 27 03:47:44	2020 DEC 27 03:52:45	370.00	139.08	117.93	67.32	80.61	80.61	72.08	11.30	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	8	36	Ingress	2020 DEC 27 05:09:12	2020 DEC 27 05:14:34	2020 DEC 27 05:15:45	393.00	-156.00	-160.09	-160.97	-30.40	-16.04	-12.63	18.18	14	-	-	-		
ACS	8	36	Egress	2020 DEC 27 05:44:28	2020 DEC 27 05:45:37	2020 DEC 27 05:50:41	373.00	110.69	89.44	38.35	80.62	80.64	71.97	11.32	14	-	-	-		
NOMAD	9	36	Ingress	2020 DEC 27 07:07:15	2020 DEC 27 07:12:38	2020 DEC 27 07:13:50	395.00	175.16	171.07	170.18	-29.90	-15.46	-11.99	18.17	1	6SUBD Nom CO2 #1	Science: orders #121, #134, #149, #164, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	9	36	Egress	2020 DEC 27 07:42:22	2020 DEC 27 07:43:32	2020 DEC 27 07:48:37	375.00	82.86	61.22	9.60	80.61	80.67	71.98	11.35	1	CO2 100km #1	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	10	36	Ingress	2020 DEC 27 09:05:18	2020 DEC 27 09:10:45	2020 DEC 27 09:11:57	399.00	146.35	142.22	141.34	-29.53	-14.87	-11.39	18.16	14	-	-	-		
ACS	10	36	Egress	2020 DEC 27 09:40:16	2020 DEC 27 09:41:26	2020 DEC 27 09:46:33	377.00	55.19	33.46	-19.11	80.59	80.71	72.00	11.41	14	-	-	-		
N/A	11	36	Ingress	2020 DEC 27 11:03:21	2020 DEC 27 11:08:50	2020 DEC 27 11:10:03	402.00	117.53	113.40	112.50	-29.19	-14.39	-10.85	18.16	14	-	-	-		
N/A	11	36	Egress	2020 DEC 27 11:38:12	2020 DEC 27 11:39:23	2020 DEC 27 11:44:33	381.00	27.30	5.19	-48.05	80.58	80.74	71.92	11.44	14	-	-	-		
NOMAD	12	36	Ingress	2020 DEC 27 13:01:23	2020 DEC 27 13:06:54	2020 DEC 27 13:08:08	405.00	88.74	84.59	83.68	-28.87	-13.93	-10.33	18.15	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	12	36	Egress	2020 DEC 27 13:36:05	2020 DEC 27 13:37:17	2020 DEC 27 13:42:29	384.00	-0.34	-22.83	-76.84	80.56	80.77	71.90	11.48	1	CO2 Fullscan Fast #4	Diffraction order stepping (fullscan): 10 orders from 165 to 175 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	13	36	Ingress	2020 DEC 27 14:59:21	2020 DEC 27 15:04:55	2020 DEC 27 15:06:10	409.00	59.96	55.78	54.87	-28.58	-13.45	-9.79	18.15	14	-	-	-		
ACS	13	36	Egress	2020 DEC 27 15:33:55	2020 DEC 27 15:35:08	2020 DEC 27 15:40:23	388.00	-27.63	-50.47	-105.60	80.52	80.81	71.90	11.55	14	-	-	-		
NOMAD	14	36	Ingress	2020 DEC 27 16:57:19	2020 DEC 27 17:02:57	2020 DEC 27 17:04:12	413.00	31.16	26.95	26.04	-28.18	-12.83	-9.16	18.14	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	14	36	Egress	2020 DEC 27 17:31:44	2020 DEC 27 17:32:58	2020 DEC 27 17:38:15	391.00	-55.19	-78.37	-134.33	80.48	80.84	71.91	11.61	1	6SUBD Nom CH4 #1	Science: orders #134, #136, #148, #164, #187, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	15	36	Ingress	2020 DEC 27 18:55:24	2020 DEC 27 19:01:03	2020 DEC 27 19:02:19	415.00	2.31	-1.89	-2.82	-27.63	-12.20	-8.47	18.13	1	6SUBD CO2 Dipole #1	Science: orders #169, #132, #133, #134, #136, #137, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	15	36	Egress	2020 DEC 27 19:29:41	2020 DEC 27 19:30:55	2020 DEC 27 19:36:15	394.00	-83.91	-107.19	-163.41	80.50	80.86	71.75	11.60	1	6SUBD Nominal #11	Science: orders #121, #134, #126, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	16	36	Ingress	2020 DEC 27 20:53:32	2020 DEC 27 20:59:12	2020 DEC 27 21:00:29	417.00	-26.56	-30.75	-31.68	-27.10	-11.58	-7.79	18.13	14	-	-	-		
ACS	16	36	Egress	2020 DEC 27 21:27:38	2020 DEC 27 21:28:53	2020 DEC 27 21:34:15	397.00	-112.19	-135.86	167.63	80.50	80.87	71.65	11.60	14	-	-	-		
NOMAD	17	36	Ingress	2020 DEC 27 22:51:37	2020 DEC 27 22:57:20	2020 DEC 27 22:58:38	421.00	-55.39	-59.60	-60.55	-26.65	-10.95	-7.10	18.12	1	136 only #2	Science: orders #136, #136, #136, #136, #136, #136, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&ingressMatch:EASTERN COPRATES; &daysideMatch:CURIOSITY; 	
NOMAD	17	36	Egress	2020 DEC 27 23:25:32	2020 DEC 27 23:26:48	2020 DEC 27 23:32:13	401.00	-139.36	-163.33	138.90	80.44	80.91	71.67	11.68	1	HCL #11	Science: orders #121, #136, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (135:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1134 ms, Binning=7	&ingressMatch:EASTERN COPRATES; &daysideMatch:CURIOSITY; 	
ACS	18	36	Ingress	2020 DEC 28 00:49:39	2020 DEC 28 00:55:25	2020 DEC 28 00:56:44	425.00	-84.20	-88.44	-89.40	-26.24	-10.34	-6.43	18.11	14	-	-	-		
ACS	18	36	Egress	2020 DEC 28 01:23:23	2020 DEC 28 01:24:40	2020 DEC 28 01:30:08	405.00	-166.09	169.73	110.30	80.34	80.95	71.75	11.80	14	-	-	-		
NOMAD	19	36	Ingress	2020 DEC 28 02:47:38	2020 DEC 28 02:53:28	2020 DEC 28 02:54:48	430.00	-112.98	-117.26	-118.22	-25.93	-9.80	-5.83	18.11	1	All Fullscan Slow #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (1 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	19	36	Egress	2020 DEC 28 03:21:13	2020 DEC 28 03:22:31	2020 DEC 28 03:28:03	410.00	166.55	142.12	81.46	80.27	80.97	71.70	11.87	1	CO2 100km #1	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	20	36	Ingress	2020 DEC 28 04:45:38	2020 DEC 28 04:51:31	2020 DEC 28 04:52:51	433.00	-141.79	-146.09	-147.05	-25.49	-9.18	-5.20	18.10	14	-	-	-		
ACS	20	36	Egress	2020 DEC 28 05:19:05	2020 DEC 28 05:20:24	2020 DEC 28 05:25:58	413.00	138.19	113.37	52.49	80.27	80.99	71.59	11.86	14	-	-	-		
