TGO overlap time with MRO (UTC),Dayside nadir observation number,Thermal orbit number
2026 OCT 24 18:30:00,2,2
2026 NOV 01 11:15:00,96,96
2026 NOV 03 00:36:00,115,115
2026 NOV 11 03:15:00,214,214
2026 NOV 11 07:12:00,216,216
2026 NOV 11 11:09:00,218,218
2026 NOV 12 14:39:00,232,232
2026 NOV 12 18:36:00,234,234
2026 NOV 12 22:33:00,236,236
2026 NOV 14 08:00:00,253,253
