Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
9	67	Dayside	2023 MAY 14 07:10:13	2023 MAY 14 07:39:50	2023 MAY 14 08:09:26	3552.58	95.95	119.77	-98.51	-57.05	29.82	57.01	18.90	10.71	14	-		COP row -1: 		
10	67	Nightside	2023 MAY 14 08:09:26	2023 MAY 14 08:38:47	2023 MAY 14 09:08:08	3522.12	-98.51	-75.16	67.17	57.01	-28.50	-56.99	161.01	22.67	1	-	-	-		
10	67	Dayside	2023 MAY 14 09:08:08	2023 MAY 14 09:37:44	2023 MAY 14 10:07:20	3551.94	67.17	90.85	-127.31	-56.99	29.91	56.94	19.11	10.70	1	-		COP row -1: 		
11	67	Nightside	2023 MAY 14 10:07:20	2023 MAY 14 10:36:40	2023 MAY 14 11:06:01	3520.59	-127.31	-104.04	38.33	56.94	-28.58	-56.89	160.82	22.66	1	-	-	-		
11	67	Dayside	2023 MAY 14 11:06:01	2023 MAY 14 11:35:37	2023 MAY 14 12:05:14	3553.50	38.33	61.98	-156.17	-56.89	30.03	56.84	19.30	10.68	1	-		COP row -1: 		
12	67	Nightside	2023 MAY 14 12:05:14	2023 MAY 14 12:34:35	2023 MAY 14 13:03:56	3522.19	-156.17	-132.91	9.41	56.84	-28.69	-56.76	160.66	22.65	14	-	-	-		
12	67	Dayside	2023 MAY 14 13:03:56	2023 MAY 14 13:33:34	2023 MAY 14 14:03:11	3554.92	9.41	33.11	174.89	-56.76	30.12	56.70	19.46	10.67	14	-		COP row -1: 		
13	67	Nightside	2023 MAY 14 14:03:11	2023 MAY 14 14:32:33	2023 MAY 14 15:01:55	3523.84	174.89	-161.80	-19.49	56.70	-28.83	-56.64	160.47	22.64	1	-	-	-		
13	67	Dayside	2023 MAY 14 15:01:55	2023 MAY 14 15:31:33	2023 MAY 14 16:01:10	3555.29	-19.49	4.20	145.98	-56.64	30.20	56.58	19.64	10.66	1	-		COP row -1: 		
14	67	Nightside	2023 MAY 14 16:01:10	2023 MAY 14 16:30:32	2023 MAY 14 16:59:54	3523.59	145.98	169.28	-48.37	56.58	-28.96	-56.54	160.26	22.62	14	-	-	-		
14	67	Dayside	2023 MAY 14 16:59:54	2023 MAY 14 17:29:32	2023 MAY 14 17:59:10	3555.63	-48.37	-24.74	117.13	-56.54	30.31	56.49	19.86	10.64	14	-		COP row -1: 	&daysideMatch:ACIDALIA MUD VOLCANOES NE; 	
15	67	Nightside	2023 MAY 14 17:59:10	2023 MAY 14 18:28:30	2023 MAY 14 18:57:51	3521.68	117.13	140.34	-77.20	56.49	-29.05	-56.46	160.04	22.61	1	-	-	-		
15	67	Dayside	2023 MAY 14 18:57:51	2023 MAY 14 19:27:29	2023 MAY 14 19:57:07	3555.45	-77.20	-53.69	88.33	-56.46	30.43	56.43	20.10	10.63	1	Ice CO 2SUBD #2	Science: orders #193, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
16	67	Nightside	2023 MAY 14 19:57:07	2023 MAY 14 20:26:27	2023 MAY 14 20:55:46	3519.82	88.33	111.40	-106.01	56.43	-29.13	-56.39	159.82	22.59	14	-	-	-		
16	67	Dayside	2023 MAY 14 20:55:46	2023 MAY 14 21:25:24	2023 MAY 14 21:55:01	3554.44	-106.01	-82.61	59.54	-56.39	30.53	56.36	20.31	10.61	14	-		COP row -1: 		
17	67	Nightside	2023 MAY 14 21:55:01	2023 MAY 14 22:24:20	2023 MAY 14 22:53:40	3519.13	59.54	82.50	-134.81	56.36	-29.24	-56.31	159.62	22.58	1	-	-	-		
17	67	Dayside	2023 MAY 14 22:53:40	2023 MAY 14 23:23:17	2023 MAY 14 23:52:54	3554.13	-134.81	-111.49	30.67	-56.31	30.61	56.25	20.49	10.60	1	-		COP row -1: 		
18	67	Nightside	2023 MAY 14 23:52:54	2023 MAY 15 00:22:14	2023 MAY 15 00:51:35	3520.34	30.67	53.64	-163.69	56.25	-29.38	-56.19	159.45	22.57	1	-	-	-		
18	67	Dayside	2023 MAY 15 00:51:35	2023 MAY 15 01:21:13	2023 MAY 15 01:50:51	3556.44	-163.69	-140.36	1.74	-56.19	30.71	56.11	20.66	10.59	1	-		COP row -1: 		
19	67	Nightside	2023 MAY 15 01:50:51	2023 MAY 15 02:20:12	2023 MAY 15 02:49:33	3521.59	1.74	24.76	167.36	56.11	-29.49	-56.04	159.27	22.55	14	-	-	-		
19	67	Dayside	2023 MAY 15 02:49:33	2023 MAY 15 03:19:11	2023 MAY 15 03:48:50	3557.37	167.36	-169.26	-27.15	-56.04	30.85	55.99	20.85	10.58	14	-		COP row -1: 		
20	67	Nightside	2023 MAY 15 03:48:50	2023 MAY 15 04:18:11	2023 MAY 15 04:47:33	3522.61	-27.15	-4.17	138.46	55.99	-29.57	-55.92	159.08	22.54	1	-	-	-		
20	67	Dayside	2023 MAY 15 04:47:33	2023 MAY 15 05:17:11	2023 MAY 15 05:46:49	3556.32	138.46	161.82	-56.01	-55.92	30.98	55.89	21.06	10.56	1	CH4 3SUBD 01	Science: orders #134, #136, #168, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:CERBERUS FOSSAE; 	
21	67	Nightside	2023 MAY 15 05:46:49	2023 MAY 15 06:16:11	2023 MAY 15 06:45:32	3523.34	-56.01	-33.11	109.63	55.89	-29.67	-55.84	158.86	22.52	14	-	-	-		
21	67	Dayside	2023 MAY 15 06:45:32	2023 MAY 15 07:15:09	2023 MAY 15 07:44:46	3554.06	109.63	132.88	-84.83	-55.84	31.08	55.81	21.27	10.55	14	-		COP row -1: 		
22	67	Nightside	2023 MAY 15 07:44:46	2023 MAY 15 08:14:08	2023 MAY 15 08:43:29	3522.65	-84.83	-62.06	80.84	55.81	-29.78	-55.78	158.63	22.51	1	-	-	-		
22	67	Dayside	2023 MAY 15 08:43:29	2023 MAY 15 09:13:05	2023 MAY 15 09:42:42	3552.61	80.84	103.95	-113.63	-55.78	31.17	55.74	21.49	10.53	1	-		COP row -1: 		
23	67	Nightside	2023 MAY 15 09:42:42	2023 MAY 15 10:12:02	2023 MAY 15 10:41:22	3520.65	-113.63	-90.97	52.03	55.74	-29.88	-55.70	158.42	22.49	14	-	-	-		
23	67	Dayside	2023 MAY 15 10:41:22	2023 MAY 15 11:10:59	2023 MAY 15 11:40:36	3553.34	52.03	75.05	-142.46	-55.70	31.29	55.65	21.69	10.52	14	-		COP row -1: 	&daysideMatch:NILI FOSSAE; 	
24	67	Nightside	2023 MAY 15 11:40:36	2023 MAY 15 12:09:56	2023 MAY 15 12:39:16	3520.54	-142.46	-119.84	23.15	55.65	-29.98	-55.57	158.25	22.48	1	-	-	-		
24	67	Dayside	2023 MAY 15 12:39:16	2023 MAY 15 13:08:54	2023 MAY 15 13:38:31	3555.16	23.15	46.20	-171.36	-55.57	31.42	55.51	21.86	10.51	1	-		COP row -1: 		
25	67	Nightside	2023 MAY 15 13:38:31	2023 MAY 15 14:07:53	2023 MAY 15 14:37:14	3522.84	-171.36	-148.71	-5.76	55.51	-30.11	-55.44	158.08	22.47	14	-	-	-		
25	67	Dayside	2023 MAY 15 14:37:14	2023 MAY 15 15:06:52	2023 MAY 15 15:36:30	3555.74	-5.76	17.31	159.71	-55.44	31.50	55.37	22.03	10.50	14	-		COP row -1: 		
26	67	Nightside	2023 MAY 15 15:36:30	2023 MAY 15 16:05:52	2023 MAY 15 16:35:13	3523.48	159.71	-177.62	-34.65	55.37	-30.26	-55.32	157.88	22.46	1	-	-	-		
26	67	Dayside	2023 MAY 15 16:35:13	2023 MAY 15 17:04:51	2023 MAY 15 17:34:29	3556.00	-34.65	-11.62	130.84	-55.32	31.60	55.26	22.23	10.48	1	-		COP row -1: 		
27	67	Nightside	2023 MAY 15 17:34:29	2023 MAY 15 18:03:50	2023 MAY 15 18:33:11	3522.12	130.84	153.45	-63.50	55.26	-30.37	-55.22	157.67	22.44	3	-	-	-		
27	67	Dayside	2023 MAY 15 18:33:11	2023 MAY 15 19:02:50	2023 MAY 15 19:32:28	3556.27	-63.50	-40.57	102.01	-55.22	31.73	55.18	22.46	10.47	3	Nominal 3SUBD 01	Science: orders #167, #169, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
28	67	Nightside	2023 MAY 15 19:32:28	2023 MAY 15 20:01:48	2023 MAY 15 20:31:08	3519.84	102.01	124.51	-92.32	55.18	-30.46	-55.14	157.45	22.43	1	-	-	-		
28	67	Dayside	2023 MAY 15 20:31:08	2023 MAY 15 21:00:45	2023 MAY 15 21:30:23	3555.78	-92.32	-69.50	73.22	-55.14	31.85	55.11	22.69	10.45	1	-		COP row -1: 		
29	67	Nightside	2023 MAY 15 21:30:23	2023 MAY 15 21:59:43	2023 MAY 15 22:29:02	3518.48	73.22	95.59	-121.12	55.11	-30.56	-55.06	157.24	22.41	14	-	-	-		
29	67	Dayside	2023 MAY 15 22:29:02	2023 MAY 15 22:58:39	2023 MAY 15 23:28:16	3554.57	-121.12	-98.40	44.40	-55.06	31.94	55.02	22.88	10.44	14	-		COP row -1: 		
30	67	Nightside	2023 MAY 15 23:28:16	2023 MAY 15 23:57:36	2023 MAY 16 00:26:55	3518.95	44.40	66.72	-149.96	55.02	-30.70	-54.96	157.06	22.40	1	-	-	-		
30	67	Dayside	2023 MAY 16 00:26:55	2023 MAY 16 00:56:33	2023 MAY 16 01:26:11	3556.08	-149.96	-127.27	15.50	-54.96	32.03	54.88	23.04	10.42	1	-		COP row -1: 		
31	67	Nightside	2023 MAY 16 01:26:11	2023 MAY 16 01:55:31	2023 MAY 16 02:24:52	3520.14	15.50	37.86	-178.87	54.88	-30.83	-54.81	156.89	22.39	14	-	-	-		
31	67	Dayside	2023 MAY 16 02:24:52	2023 MAY 16 02:54:31	2023 MAY 16 03:24:10	3558.10	-178.87	-156.14	-13.41	-54.81	32.17	54.74	23.22	10.41	14	-		COP row -1: 		
32	67	Nightside	2023 MAY 16 03:24:10	2023 MAY 16 03:53:30	2023 MAY 16 04:22:51	3521.19	-13.41	8.95	152.21	54.74	-30.93	-54.67	156.71	22.38	1	-	-	-		
32	67	Dayside	2023 MAY 16 04:22:51	2023 MAY 16 04:52:30	2023 MAY 16 05:22:09	3557.86	152.21	174.95	-42.29	-54.67	32.32	54.62	23.42	10.40	1	-		COP row -1: 		
33	67	Nightside	2023 MAY 16 05:22:09	2023 MAY 16 05:51:30	2023 MAY 16 06:20:51	3522.08	-42.29	-19.98	123.34	54.62	-31.02	-54.56	156.51	22.36	3	-	-	-		
33	67	Dayside	2023 MAY 16 06:20:51	2023 MAY 16 06:50:29	2023 MAY 16 07:20:07	3555.93	123.34	146.03	-71.13	-54.56	32.44	54.52	23.63	10.39	3	Surface Ice 3SUBD #2	Science: orders #189, #132, #133, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:CURIOSITY; 	
34	67	Nightside	2023 MAY 16 07:20:07	2023 MAY 16 07:49:28	2023 MAY 16 08:18:49	3522.09	-71.13	-48.92	94.53	54.52	-31.15	-54.49	156.28	22.35	1	-	-	-		
34	67	Dayside	2023 MAY 16 08:18:49	2023 MAY 16 08:48:26	2023 MAY 16 09:18:03	3553.86	94.53	117.09	-99.94	-54.49	32.53	54.45	23.84	10.37	1	-		COP row -1: 		
35	67	Nightside	2023 MAY 16 09:18:03	2023 MAY 16 09:47:23	2023 MAY 16 10:16:43	3520.63	-99.94	-77.85	65.74	54.45	-31.26	-54.41	156.07	22.33	14	-	-	-		
35	67	Dayside	2023 MAY 16 10:16:43	2023 MAY 16 10:46:20	2023 MAY 16 11:15:57	3553.57	65.74	88.17	-128.75	-54.41	32.64	54.36	24.05	10.36	14	-		COP row -1: 	&daysideMatch:UTOPIA; 	
36	67	Nightside	2023 MAY 16 11:15:57	2023 MAY 16 11:45:17	2023 MAY 16 12:14:36	3519.47	-128.75	-106.72	36.89	54.36	-31.36	-54.30	155.89	22.32	1	-	-	-		
36	67	Dayside	2023 MAY 16 12:14:36	2023 MAY 16 12:44:14	2023 MAY 16 13:13:51	3555.19	36.89	59.31	-157.62	-54.30	32.77	54.23	24.22	10.34	1	-		COP row -1: 		
37	67	Nightside	2023 MAY 16 13:13:51	2023 MAY 16 13:43:12	2023 MAY 16 14:12:33	3521.50	-157.62	-135.58	7.98	54.23	-31.50	-54.15	155.73	22.31	14	-	-	-		
37	67	Dayside	2023 MAY 16 14:12:33	2023 MAY 16 14:42:11	2023 MAY 16 15:11:49	3556.31	7.98	30.45	173.45	-54.15	32.87	54.07	24.38	10.33	14	-		COP row -1: 		
38	67	Nightside	2023 MAY 16 15:11:49	2023 MAY 16 15:41:11	2023 MAY 16 16:10:32	3522.94	173.45	-164.46	-20.92	54.07	-31.66	-54.01	155.55	22.30	14	-	-	-		
38	67	Dayside	2023 MAY 16 16:10:32	2023 MAY 16 16:40:11	2023 MAY 16 17:09:49	3556.60	-20.92	1.55	144.56	-54.01	32.97	53.94	24.56	10.32	14	-		COP row -1: 	&nomadPhobos; &daysideMatch:VERNAL CRATER; 	
39	67	Nightside	2023 MAY 16 17:09:49	2023 MAY 16 17:39:10	2023 MAY 16 18:08:31	3522.42	144.56	166.62	-49.79	53.94	-31.79	-53.90	155.34	22.28	1	-	-	-		
39	67	Dayside	2023 MAY 16 18:08:31	2023 MAY 16 18:38:10	2023 MAY 16 19:07:48	3556.93	-49.79	-27.39	115.71	-53.90	33.10	53.84	24.78	10.31	1	-		COP row -1: 	&daysideMatch:ACIDALIA MUD VOLCANOES BASIN; 	
40	67	Nightside	2023 MAY 16 19:07:48	2023 MAY 16 19:37:08	2023 MAY 16 20:06:28	3520.31	115.71	137.68	-78.62	53.84	-31.90	-53.80	155.13	22.27	14	-	-	-		
40	67	Dayside	2023 MAY 16 20:06:28	2023 MAY 16 20:36:07	2023 MAY 16 21:05:45	3556.70	-78.62	-56.34	86.90	-53.80	33.23	53.76	25.00	10.29	14	-		COP row -1: 		
41	67	Nightside	2023 MAY 16 21:05:45	2023 MAY 16 21:35:04	2023 MAY 16 22:04:24	3518.54	86.90	108.75	-107.43	53.76	-31.99	-53.71	154.92	22.25	1	-	-	-		
41	67	Dayside	2023 MAY 16 22:04:24	2023 MAY 16 22:34:02	2023 MAY 16 23:03:39	3555.56	-107.43	-85.25	58.11	-53.71	33.34	53.68	25.21	10.27	1	-		COP row -1: 	&mroOverlap; 	
42	67	Nightside	2023 MAY 16 23:03:39	2023 MAY 16 23:32:58	2023 MAY 17 00:02:17	3518.08	58.11	79.85	-136.24	53.68	-32.12	-53.62	154.72	22.24	3	-	-	-		
42	67	Dayside	2023 MAY 17 00:02:17	2023 MAY 17 00:31:55	2023 MAY 17 01:01:33	3555.81	-136.24	-114.12	29.23	-53.62	33.44	53.54	25.38	10.26	3	Surface Ice 2SUBD #1	Science: orders #132, #133, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:ARSIA MONS; 	
43	67	Nightside	2023 MAY 17 01:01:33	2023 MAY 17 01:30:53	2023 MAY 17 02:00:13	3519.44	29.23	51.01	-165.13	53.54	-32.27	-53.48	154.56	22.23	1	-	-	-		
43	67	Dayside	2023 MAY 17 02:00:13	2023 MAY 17 02:29:52	2023 MAY 17 02:59:31	3558.19	-165.13	-142.98	0.31	-53.48	33.57	53.38	25.54	10.25	1	-		COP row -1: 		
44	67	Nightside	2023 MAY 17 02:59:31	2023 MAY 17 03:28:51	2023 MAY 17 03:58:11	3520.57	0.31	22.13	165.94	53.38	-32.39	-53.31	154.39	22.22	3	-	-	-		
44	67	Dayside	2023 MAY 17 03:58:11	2023 MAY 17 04:27:51	2023 MAY 17 04:57:30	3558.81	165.94	-171.87	-28.58	-53.31	33.73	53.25	25.73	10.24	3	Ice CO 2SUBD #2	Science: orders #193, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&mroOverlap; 	
45	67	Nightside	2023 MAY 17 04:57:30	2023 MAY 17 05:26:51	2023 MAY 17 05:56:12	3521.50	-28.58	-6.79	137.05	53.25	-32.49	-53.18	154.20	22.20	14	-	-	-		
45	67	Dayside	2023 MAY 17 05:56:12	2023 MAY 17 06:25:50	2023 MAY 17 06:55:29	3557.53	137.05	159.22	-57.44	-53.18	33.87	53.13	25.93	10.23	14	-		COP row -1: 		
46	67	Nightside	2023 MAY 17 06:55:29	2023 MAY 17 07:24:50	2023 MAY 17 07:54:11	3522.08	-57.44	-35.73	108.21	53.13	-32.61	-53.08	153.99	22.19	14	-	-	-		
46	67	Dayside	2023 MAY 17 07:54:11	2023 MAY 17 08:23:49	2023 MAY 17 08:53:26	3555.21	108.21	130.28	-86.26	-53.08	33.98	53.04	26.14	10.21	14	-		COP row -1: 	&cassisSolarCalibration; 	
47	67	Nightside	2023 MAY 17 08:53:26	2023 MAY 17 09:22:47	2023 MAY 17 09:52:08	3521.23	-86.26	-64.67	79.42	53.04	-32.74	-53.01	153.76	22.17	1	-	-	-		
47	67	Dayside	2023 MAY 17 09:52:08	2023 MAY 17 10:21:45	2023 MAY 17 10:51:22	3553.97	79.42	101.35	-115.06	-53.01	34.09	52.95	26.35	10.20	1	-		COP row -1: 		
48	67	Nightside	2023 MAY 17 10:51:22	2023 MAY 17 11:20:41	2023 MAY 17 11:50:01	3519.13	-115.06	-93.57	50.61	52.95	-32.85	-52.91	153.57	22.16	1	-	-	-		
48	67	Dayside	2023 MAY 17 11:50:01	2023 MAY 17 12:19:38	2023 MAY 17 12:49:16	3555.13	50.61	72.47	-143.90	-52.91	34.22	52.84	26.54	10.18	1	-		COP row -1: 		
49	67	Nightside	2023 MAY 17 12:49:16	2023 MAY 17 13:18:36	2023 MAY 17 13:47:55	3519.39	-143.90	-122.43	21.72	52.84	-32.96	-52.76	153.41	22.15	14	-	-	-		
49	67	Dayside	2023 MAY 17 13:47:55	2023 MAY 17 14:17:34	2023 MAY 17 14:47:12	3557.12	21.72	43.63	-172.81	-52.76	34.36	52.68	26.69	10.17	14	-		COP row -1: 		
50	67	Nightside	2023 MAY 17 14:47:12	2023 MAY 17 15:16:33	2023 MAY 17 15:45:54	3521.55	-172.81	-151.29	-7.19	52.68	-33.12	-52.60	153.24	22.14	1	-	-	-		
50	67	Dayside	2023 MAY 17 15:45:54	2023 MAY 17 16:15:33	2023 MAY 17 16:45:12	3557.59	-7.19	14.75	158.28	-52.60	34.46	52.52	26.86	10.16	1	Ice CO 2SUBD #2	Science: orders #193, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
51	67	Nightside	2023 MAY 17 16:45:12	2023 MAY 17 17:14:33	2023 MAY 17 17:43:54	3521.96	158.28	179.81	-36.07	52.52	-33.28	-52.47	153.05	22.12	14	-	-	-		
51	67	Dayside	2023 MAY 17 17:43:54	2023 MAY 17 18:13:32	2023 MAY 17 18:43:11	3557.82	-36.07	-14.18	129.41	-52.47	34.58	52.40	27.06	10.15	14	-		COP row -1: 	&daysideMatch:MAWRTH VALLIS; 	
52	67	Nightside	2023 MAY 17 18:43:11	2023 MAY 17 19:12:32	2023 MAY 17 19:41:52	3520.42	129.41	150.88	-64.92	52.40	-33.41	-52.35	152.84	22.11	14	-	-	-		
52	67	Dayside	2023 MAY 17 19:41:52	2023 MAY 17 20:11:31	2023 MAY 17 20:41:10	3557.93	-64.92	-43.12	100.58	-52.35	34.73	52.30	27.28	10.13	14	-		COP row -1: 		
53	67	Nightside	2023 MAY 17 20:41:10	2023 MAY 17 21:10:29	2023 MAY 17 21:39:48	3518.19	100.58	121.94	-93.74	52.30	-33.52	-52.25	152.63	22.09	1	-	-	-		
53	67	Dayside	2023 MAY 17 21:39:48	2023 MAY 17 22:09:27	2023 MAY 17 22:39:05	3557.29	-93.74	-72.05	71.79	-52.25	34.86	52.22	27.50	10.12	1	-		COP row -1: 		
54	67	Nightside	2023 MAY 17 22:39:05	2023 MAY 17 23:08:24	2023 MAY 17 23:37:42	3517.02	71.79	93.03	-122.55	52.22	-33.63	-52.16	152.43	22.08	14	-	-	-		
54	67	Dayside	2023 MAY 17 23:37:42	2023 MAY 18 00:07:20	2023 MAY 18 00:36:59	3556.30	-122.55	-100.94	42.95	-52.16	34.96	52.10	27.68	10.10	14	-		COP row -1: 		
55	67	Nightside	2023 MAY 18 00:36:59	2023 MAY 18 01:06:17	2023 MAY 18 01:35:36	3517.84	42.95	64.18	-151.40	52.10	-33.80	-52.03	152.26	22.07	1	-	-	-		
55	67	Dayside	2023 MAY 18 01:35:36	2023 MAY 18 02:05:15	2023 MAY 18 02:34:54	3558.02	-151.40	-129.79	14.05	-52.03	35.07	51.93	27.84	10.09	1	Surface Ice 2SUBD #1	Science: orders #132, #133, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:OLYMPUS MONS; 	
56	67	Nightside	2023 MAY 18 02:34:54	2023 MAY 18 03:04:14	2023 MAY 18 03:33:34	3519.15	14.05	35.33	179.68	51.93	-33.95	-51.86	152.10	22.06	1	-	-	-		
56	67	Dayside	2023 MAY 18 03:33:34	2023 MAY 18 04:03:13	2023 MAY 18 04:32:53	3559.88	179.68	-158.66	-14.86	-51.86	35.23	51.78	28.01	10.08	1	-		COP row -1: 		
57	67	Nightside	2023 MAY 18 04:32:53	2023 MAY 18 05:02:13	2023 MAY 18 05:31:33	3520.09	-14.86	6.43	150.77	51.78	-34.06	-51.70	151.93	22.05	14	-	-	-		
57	67	Dayside	2023 MAY 18 05:31:33	2023 MAY 18 06:01:13	2023 MAY 18 06:30:53	3559.44	150.77	172.45	-43.73	-51.70	35.40	51.64	28.20	10.07	14	-		COP row -1: 		
58	67	Nightside	2023 MAY 18 06:30:53	2023 MAY 18 07:00:13	2023 MAY 18 07:29:34	3520.89	-43.73	-22.50	121.91	51.64	-34.18	-51.58	151.73	22.03	14	-	-	-		
58	67	Dayside	2023 MAY 18 07:29:34	2023 MAY 18 07:59:12	2023 MAY 18 08:28:51	3557.39	121.91	143.53	-72.57	-51.58	35.53	51.53	28.40	10.06	14	-		COP row -1: 	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
59	67	Nightside	2023 MAY 18 08:28:51	2023 MAY 18 08:58:12	2023 MAY 18 09:27:32	3520.67	-72.57	-51.44	93.10	51.53	-34.31	-51.48	151.51	22.02	1	-	-	-		
59	67	Dayside	2023 MAY 18 09:27:32	2023 MAY 18 09:57:10	2023 MAY 18 10:26:47	3555.45	93.10	114.59	-101.38	-51.48	35.65	51.43	28.61	10.04	1	-		COP row -1: 	&daysideMatch:TIANWEN1; 	
60	67	Nightside	2023 MAY 18 10:26:47	2023 MAY 18 10:56:07	2023 MAY 18 11:25:26	3519.08	-101.38	-80.36	64.30	51.43	-34.44	-51.39	151.30	22.00	3	-	-	-		
