Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	6	67	Ingress	2023 MAY 14 00:23:34	2023 MAY 14 00:26:26	2023 MAY 14 00:27:02	208.00	8.92	5.10	4.30	52.98	50.56	50.00	20.04	1	6SUBD CO2 H2O #11	Science: orders #121, #132, #148, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	6	67	Egress	2023 MAY 14 01:07:26	2023 MAY 14 01:08:04	2023 MAY 14 01:11:11	225.00	-160.64	-162.15	-168.67	-62.90	-62.49	-60.50	9.56	1	-	-	-		
N/A	7	67	Ingress	2023 MAY 14 02:21:33	2023 MAY 14 02:24:25	2023 MAY 14 02:25:01	208.00	-20.06	-23.87	-24.68	52.78	50.33	49.77	20.02	14	-	-	-		
ACS	7	67	Egress	2023 MAY 14 03:05:24	2023 MAY 14 03:06:02	2023 MAY 14 03:09:09	225.00	170.52	168.99	162.43	-62.85	-62.44	-60.42	9.55	14	-	-	-		
NOMAD	8	67	Ingress	2023 MAY 14 04:19:34	2023 MAY 14 04:22:26	2023 MAY 14 04:23:02	208.00	-49.00	-52.83	-53.63	52.60	50.12	49.55	20.00	1	CO Fullscan Fast #2	Diffraction order stepping (fullscan): 10 orders from 185 to 195 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 	&daysideMatch:ELYSIUM MONS; &mroOverlap; 	
N/A	8	67	Egress	2023 MAY 14 05:03:24	2023 MAY 14 05:04:02	2023 MAY 14 05:07:10	226.00	141.78	140.24	133.59	-62.83	-62.42	-60.37	9.55	1	-	-	-	&daysideMatch:ELYSIUM MONS; &mroOverlap; 	
N/A	9	67	Ingress	2023 MAY 14 06:17:32	2023 MAY 14 06:20:24	2023 MAY 14 06:21:00	208.00	-77.90	-81.74	-82.55	52.45	49.94	49.36	19.99	14	-	-	-		
ACS	9	67	Egress	2023 MAY 14 07:01:21	2023 MAY 14 07:01:59	2023 MAY 14 07:05:07	226.00	113.16	111.60	104.89	-62.85	-62.43	-60.36	9.55	14	-	-	-		
NOMAD	10	67	Ingress	2023 MAY 14 08:15:27	2023 MAY 14 08:18:20	2023 MAY 14 08:18:56	209.00	-106.73	-110.61	-111.42	52.34	49.78	49.19	19.98	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	10	67	Egress	2023 MAY 14 08:59:15	2023 MAY 14 08:59:53	2023 MAY 14 09:03:02	227.00	84.55	82.98	76.16	-62.87	-62.45	-60.33	9.56	1	-	-	-		
N/A	11	67	Ingress	2023 MAY 14 10:13:22	2023 MAY 14 10:16:15	2023 MAY 14 10:16:51	209.00	-135.58	-139.47	-140.29	52.21	49.62	49.03	19.97	1	-	-	-		
NOMAD	11	67	Egress	2023 MAY 14 10:57:08	2023 MAY 14 10:57:46	2023 MAY 14 11:00:55	227.00	55.81	54.22	47.36	-62.84	-62.42	-60.28	9.55	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	12	67	Ingress	2023 MAY 14 12:11:17	2023 MAY 14 12:14:10	2023 MAY 14 12:14:46	209.00	-164.49	-168.39	-169.20	52.04	49.42	48.82	19.95	14	-	-	-		
N/A	12	67	Egress	2023 MAY 14 12:55:02	2023 MAY 14 12:55:40	2023 MAY 14 12:58:49	227.00	27.00	25.40	18.51	-62.80	-62.37	-60.21	9.54	14	-	-	-		
N/A	13	67	Ingress	2023 MAY 14 14:09:13	2023 MAY 14 14:12:07	2023 MAY 14 14:12:43	210.00	166.58	162.66	161.84	51.85	49.19	48.58	19.94	1	-	-	-		
NOMAD	13	67	Egress	2023 MAY 14 14:52:58	2023 MAY 14 14:53:36	2023 MAY 14 14:56:45	227.00	-1.75	-3.36	-10.30	-62.78	-62.34	-60.16	9.54	1	6SUBD Nominal #53	Science: orders #121, #136, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	14	67	Ingress	2023 MAY 14 16:07:13	2023 MAY 14 16:10:07	2023 MAY 14 16:10:43	210.00	137.64	133.71	132.90	51.67	48.97	48.36	19.92	14	-	-	-	&daysideMatch:ACIDALIA MUD VOLCANOES NE; 	
N/A	14	67	Egress	2023 MAY 14 16:50:56	2023 MAY 14 16:51:34	2023 MAY 14 16:54:43	227.00	-30.48	-32.10	-39.09	-62.76	-62.32	-60.11	9.54	14	-	-	-	&daysideMatch:ACIDALIA MUD VOLCANOES NE; 	
N/A	15	67	Ingress	2023 MAY 14 18:05:13	2023 MAY 14 18:08:07	2023 MAY 14 18:08:43	210.00	108.74	104.80	103.98	51.51	48.78	48.16	19.91	1	-	-	-		
NOMAD	15	67	Egress	2023 MAY 14 18:48:54	2023 MAY 14 18:49:32	2023 MAY 14 18:52:42	228.00	-59.19	-60.83	-67.91	-62.75	-62.31	-60.06	9.54	1	6SUBD CO2 #19	Science: orders #123, #132, #142, #148, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	16	67	Ingress	2023 MAY 14 20:03:09	2023 MAY 14 20:06:03	2023 MAY 14 20:06:40	211.00	79.90	75.95	75.11	51.40	48.63	47.99	19.90	14	-	-	-		
N/A	16	67	Egress	2023 MAY 14 20:46:50	2023 MAY 14 20:47:28	2023 MAY 14 20:50:39	229.00	-87.87	-89.52	-96.70	-62.75	-62.30	-60.02	9.54	14	-	-	-		
N/A	17	67	Ingress	2023 MAY 14 22:01:04	2023 MAY 14 22:03:58	2023 MAY 14 22:04:35	211.00	51.07	47.10	46.25	51.28	48.48	47.83	19.89	1	-	-	-		
NOMAD	17	67	Egress	2023 MAY 14 22:44:43	2023 MAY 14 22:45:21	2023 MAY 14 22:48:32	229.00	-116.52	-118.19	-125.42	-62.75	-62.30	-59.99	9.54	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	18	67	Ingress	2023 MAY 14 23:58:56	2023 MAY 15 00:01:51	2023 MAY 15 00:02:28	212.00	22.20	18.21	17.36	51.12	48.28	47.62	19.87	1	6SUBD CO #1	Science: orders #132, #183, #184, #185, #186, #187, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	18	67	Egress	2023 MAY 15 00:42:35	2023 MAY 15 00:43:13	2023 MAY 15 00:46:24	229.00	-145.26	-146.93	-154.21	-62.73	-62.27	-59.94	9.53	1	-	-	-		
N/A	19	67	Ingress	2023 MAY 15 01:56:54	2023 MAY 15 01:59:49	2023 MAY 15 02:00:26	212.00	-6.76	-10.76	-11.60	50.90	48.03	47.37	19.86	14	-	-	-		
ACS	19	67	Egress	2023 MAY 15 02:40:32	2023 MAY 15 02:41:10	2023 MAY 15 02:44:21	229.00	-174.13	-175.81	176.89	-62.67	-62.21	-59.85	9.52	14	-	-	-		
NOMAD	20	67	Ingress	2023 MAY 15 03:54:55	2023 MAY 15 03:57:50	2023 MAY 15 03:58:27	212.00	-35.72	-39.71	-40.56	50.70	47.80	47.12	19.84	1	6SUBD CO2 #19	Science: orders #123, #132, #142, #148, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:CERBERUS FOSSAE; 	
N/A	20	67	Egress	2023 MAY 15 04:38:32	2023 MAY 15 04:39:11	2023 MAY 15 04:42:22	230.00	157.07	155.33	148.00	-62.64	-62.16	-59.77	9.51	1	-	-	-	&daysideMatch:CERBERUS FOSSAE; 	
N/A	21	67	Ingress	2023 MAY 15 05:52:56	2023 MAY 15 05:55:51	2023 MAY 15 05:56:28	212.00	-64.63	-68.64	-69.48	50.53	47.59	46.91	19.83	14	-	-	-		
ACS	21	67	Egress	2023 MAY 15 06:36:31	2023 MAY 15 06:37:10	2023 MAY 15 06:40:21	230.00	128.39	126.64	119.25	-62.64	-62.16	-59.74	9.52	14	-	-	-		
NOMAD	22	67	Ingress	2023 MAY 15 07:50:52	2023 MAY 15 07:53:48	2023 MAY 15 07:54:25	213.00	-93.48	-97.52	-98.37	50.40	47.41	46.72	19.81	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	22	67	Egress	2023 MAY 15 08:34:27	2023 MAY 15 08:35:06	2023 MAY 15 08:38:18	231.00	99.78	98.01	90.51	-62.66	-62.17	-59.72	9.52	1	HCL #10	Science: orders #121, #134, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	23	67	Ingress	2023 MAY 15 09:48:48	2023 MAY 15 09:51:44	2023 MAY 15 09:52:21	213.00	-122.32	-126.38	-127.23	50.27	47.25	46.55	19.80	14	-	-	-	&daysideMatch:NILI FOSSAE; 	
ACS	23	67	Egress	2023 MAY 15 10:32:20	2023 MAY 15 10:32:59	2023 MAY 15 10:36:12	232.00	71.10	69.31	61.72	-62.65	-62.16	-59.67	9.52	14	-	-	-	&daysideMatch:NILI FOSSAE; 	
NOMAD	24	67	Ingress	2023 MAY 15 11:46:43	2023 MAY 15 11:49:39	2023 MAY 15 11:50:16	213.00	-151.20	-155.25	-156.11	50.11	47.06	46.35	19.79	1	6SUBD CO2 CO #29	Science: orders #186, #185, #148, #132, #140, #142, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	24	67	Egress	2023 MAY 15 12:30:14	2023 MAY 15 12:30:53	2023 MAY 15 12:34:06	232.00	42.28	40.49	32.87	-62.60	-62.11	-59.60	9.51	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	25	67	Ingress	2023 MAY 15 13:44:39	2023 MAY 15 13:47:36	2023 MAY 15 13:48:13	214.00	179.89	175.81	174.96	49.92	46.82	46.11	19.78	14	-	-	-		
N/A	25	67	Egress	2023 MAY 15 14:28:09	2023 MAY 15 14:28:48	2023 MAY 15 14:32:00	231.00	13.50	11.70	4.09	-62.57	-62.07	-59.55	9.50	14	-	-	-		
NOMAD	26	67	Ingress	2023 MAY 15 15:42:38	2023 MAY 15 15:45:35	2023 MAY 15 15:46:12	214.00	150.95	146.88	146.02	49.71	46.58	45.87	19.76	1	CO Fullscan Fast #2	Diffraction order stepping (fullscan): 10 orders from 185 to 195 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
NOMAD	26	67	Egress	2023 MAY 15 16:26:06	2023 MAY 15 16:26:45	2023 MAY 15 16:29:57	231.00	-15.23	-17.05	-24.71	-62.56	-62.05	-59.50	9.50	1	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	27	67	Ingress	2023 MAY 15 17:40:36	2023 MAY 15 17:43:34	2023 MAY 15 17:44:11	215.00	122.06	117.96	117.10	49.55	46.37	45.64	19.75	3	-	-	-		
ACS	27	67	Egress	2023 MAY 15 18:24:04	2023 MAY 15 18:24:43	2023 MAY 15 18:27:56	232.00	-43.97	-45.80	-53.55	-62.54	-62.03	-59.44	9.50	3	-	-	-		
NOMAD	28	67	Ingress	2023 MAY 15 19:38:35	2023 MAY 15 19:41:33	2023 MAY 15 19:42:10	215.00	93.19	89.07	88.22	49.40	46.18	45.45	19.74	1	6SUBD CO2 #23	Science: orders #186, #190, #132, #148, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	28	67	Egress	2023 MAY 15 20:22:01	2023 MAY 15 20:22:40	2023 MAY 15 20:25:54	233.00	-72.68	-74.52	-82.36	-62.53	-62.01	-59.38	9.50	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	29	67	Ingress	2023 MAY 15 21:36:32	2023 MAY 15 21:39:30	2023 MAY 15 21:40:07	215.00	64.35	60.22	59.37	49.27	46.02	45.28	19.73	14	-	-	-		
ACS	29	67	Egress	2023 MAY 15 22:19:55	2023 MAY 15 22:20:34	2023 MAY 15 22:23:49	234.00	-101.35	-103.21	-111.14	-62.53	-62.00	-59.34	9.50	14	-	-	-		
NOMAD	30	67	Ingress	2023 MAY 15 23:34:24	2023 MAY 15 23:37:23	2023 MAY 15 23:38:00	216.00	35.53	31.37	30.51	49.13	45.84	45.09	19.72	1	6SUBD CO2 #19	Science: orders #123, #132, #142, #148, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	30	67	Egress	2023 MAY 16 00:17:47	2023 MAY 16 00:18:26	2023 MAY 16 00:21:41	234.00	-130.03	-131.90	-139.88	-62.52	-61.99	-59.30	9.50	1	6SUBD CO2 H2O #11	Science: orders #121, #132, #148, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	31	67	Ingress	2023 MAY 16 01:32:19	2023 MAY 16 01:35:17	2023 MAY 16 01:35:55	216.00	6.61	2.47	1.59	48.92	45.62	44.84	19.70	14	-	-	-		
N/A	31	67	Egress	2023 MAY 16 02:15:41	2023 MAY 16 02:16:20	2023 MAY 16 02:19:34	233.00	-158.85	-160.73	-168.70	-62.47	-61.94	-59.24	9.49	14	-	-	-		
NOMAD	32	67	Ingress	2023 MAY 16 03:30:20	2023 MAY 16 03:33:18	2023 MAY 16 03:33:56	216.00	-22.35	-26.48	-27.36	48.70	45.36	44.58	19.69	1	6SUBD CO2 #13	Science: orders #156, #132, #118, #169, #154, #140, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	32	67	Egress	2023 MAY 16 04:13:40	2023 MAY 16 04:14:19	2023 MAY 16 04:17:34	234.00	172.28	170.40	162.37	-62.42	-61.88	-59.14	9.48	1	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	33	67	Ingress	2023 MAY 16 05:28:21	2023 MAY 16 05:31:19	2023 MAY 16 05:31:57	216.00	-51.28	-55.41	-56.29	48.49	45.12	44.33	19.67	3	-	-	-	&daysideMatch:CURIOSITY; 	
ACS	33	67	Egress	2023 MAY 16 06:11:39	2023 MAY 16 06:12:18	2023 MAY 16 06:15:34	235.00	143.54	141.64	133.53	-62.40	-61.86	-59.07	9.47	3	-	-	-	&daysideMatch:CURIOSITY; 	
NOMAD	34	67	Ingress	2023 MAY 16 07:26:19	2023 MAY 16 07:29:18	2023 MAY 16 07:29:56	217.00	-80.15	-84.31	-85.19	48.34	44.92	44.12	19.66	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	34	67	Egress	2023 MAY 16 08:09:36	2023 MAY 16 08:10:16	2023 MAY 16 08:13:31	235.00	114.91	112.95	104.82	-62.42	-61.85	-59.06	9.47	1	6SUBD CO2 #23	Science: orders #186, #190, #132, #148, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	35	67	Ingress	2023 MAY 16 09:24:14	2023 MAY 16 09:27:14	2023 MAY 16 09:27:52	218.00	-108.97	-113.16	-114.04	48.22	44.74	43.94	19.65	14	-	-	-	&daysideMatch:UTOPIA; 	
ACS	35	67	Egress	2023 MAY 16 10:07:30	2023 MAY 16 10:08:10	2023 MAY 16 10:11:26	236.00	86.27	84.29	76.06	-62.42	-61.86	-59.02	9.48	14	-	-	-	&daysideMatch:UTOPIA; 	
NOMAD	36	67	Ingress	2023 MAY 16 11:22:08	2023 MAY 16 11:25:08	2023 MAY 16 11:25:46	218.00	-137.82	-142.02	-142.90	48.06	44.55	43.74	19.64	1	6SUBD CO #2	Science: orders #123, #132, #183, #184, #185, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	36	67	Egress	2023 MAY 16 12:05:23	2023 MAY 16 12:06:03	2023 MAY 16 12:09:20	237.00	57.48	55.50	47.20	-62.38	-61.81	-58.94	9.47	1	CO2 Fullscan Fast #4	Diffraction order stepping (fullscan): 10 orders from 165 to 175 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
N/A	37	67	Ingress	2023 MAY 16 13:20:04	2023 MAY 16 13:23:04	2023 MAY 16 13:23:42	218.00	-166.72	-170.92	-171.80	47.86	44.32	43.50	19.63	14	-	-	-		
N/A	37	67	Egress	2023 MAY 16 14:03:18	2023 MAY 16 14:03:58	2023 MAY 16 14:07:14	236.00	28.67	26.68	18.40	-62.34	-61.76	-58.88	9.46	14	-	-	-		
N/A	38	67	Ingress	2023 MAY 16 15:18:02	2023 MAY 16 15:21:03	2023 MAY 16 15:21:41	219.00	164.37	160.15	159.27	47.66	44.07	43.24	19.61	14	-	-	-	&nomadPhobos; &daysideMatch:VERNAL CRATER; 	
N/A	38	67	Egress	2023 MAY 16 16:01:15	2023 MAY 16 16:01:55	2023 MAY 16 16:05:11	236.00	-0.08	-2.09	-10.40	-62.32	-61.74	-58.83	9.46	14	-	-	-	&nomadPhobos; &daysideMatch:VERNAL CRATER; 	
NOMAD	39	67	Ingress	2023 MAY 16 17:16:02	2023 MAY 16 17:19:03	2023 MAY 16 17:19:41	219.00	135.45	131.23	130.35	47.45	43.83	43.00	19.60	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:ACIDALIA MUD VOLCANOES BASIN; 	
NOMAD	39	67	Egress	2023 MAY 16 17:59:13	2023 MAY 16 17:59:53	2023 MAY 16 18:03:10	237.00	-28.83	-30.84	-39.24	-62.30	-61.71	-58.76	9.45	1	6SUBD CO2 CO #25	Science: orders #156, #123, #118, #148, #186, #132, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:ACIDALIA MUD VOLCANOES BASIN; 	
N/A	40	67	Ingress	2023 MAY 16 19:14:01	2023 MAY 16 19:17:03	2023 MAY 16 19:17:41	220.00	106.59	102.34	101.46	47.30	43.62	42.78	19.58	14	-	-	-		
ACS	40	67	Egress	2023 MAY 16 19:57:10	2023 MAY 16 19:57:50	2023 MAY 16 20:01:08	238.00	-57.57	-59.60	-68.08	-62.28	-61.69	-58.69	9.45	14	-	-	-		
NOMAD	41	67	Ingress	2023 MAY 16 21:11:59	2023 MAY 16 21:15:01	2023 MAY 16 21:15:39	220.00	77.74	73.48	72.60	47.15	43.44	42.59	19.57	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
NOMAD	41	67	Egress	2023 MAY 16 21:55:06	2023 MAY 16 21:55:46	2023 MAY 16 21:59:04	238.00	-86.27	-88.31	-96.85	-62.27	-61.67	-58.65	9.45	1	6SUBD CO2 CO #27	Science: orders #156, #123, #118, #148, #186, #132, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
N/A	42	67	Ingress	2023 MAY 16 23:09:52	2023 MAY 16 23:12:55	2023 MAY 16 23:13:33	221.00	48.93	44.64	43.76	47.02	43.26	42.40	19.57	3	-	-	-	&daysideMatch:ARSIA MONS; 	
ACS	42	67	Egress	2023 MAY 16 23:52:58	2023 MAY 16 23:53:38	2023 MAY 16 23:56:57	239.00	-114.94	-116.99	-125.62	-62.27	-61.67	-58.60	9.45	3	-	-	-	&daysideMatch:ARSIA MONS; 	
NOMAD	43	67	Ingress	2023 MAY 17 01:07:45	2023 MAY 17 01:10:49	2023 MAY 17 01:11:27	222.00	20.07	15.76	14.87	46.84	43.03	42.17	19.55	1	CO2 Fullscan Fast #3	Diffraction order stepping (fullscan): 10 orders from 125 to 135 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
NOMAD	43	67	Egress	2023 MAY 17 01:50:51	2023 MAY 17 01:51:31	2023 MAY 17 01:54:50	239.00	-143.71	-145.77	-154.42	-62.23	-61.63	-58.54	9.44	1	6SUBD Nom CO #1	Science: orders #121, #149, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	44	67	Ingress	2023 MAY 17 03:05:45	2023 MAY 17 03:08:49	2023 MAY 17 03:09:27	222.00	-8.89	-13.19	-14.07	46.59	42.75	41.88	19.54	3	-	-	-	&mroOverlap; 	
N/A	44	67	Egress	2023 MAY 17 03:48:49	2023 MAY 17 03:49:29	2023 MAY 17 03:52:48	239.00	-172.61	-174.67	176.66	-62.17	-61.56	-58.44	9.43	3	-	-	-	&mroOverlap; 	
ACS	45	67	Ingress	2023 MAY 17 05:03:48	2023 MAY 17 05:06:51	2023 MAY 17 05:07:29	221.00	-37.85	-42.12	-43.01	46.34	42.49	41.61	19.52	14	-	-	-		
ACS	45	67	Egress	2023 MAY 17 05:46:49	2023 MAY 17 05:47:29	2023 MAY 17 05:50:49	240.00	158.58	156.50	147.77	-62.13	-61.51	-58.35	9.42	14	-	-	-		
N/A	46	67	Ingress	2023 MAY 17 07:01:47	2023 MAY 17 07:04:50	2023 MAY 17 07:05:29	222.00	-66.73	-71.00	-71.91	46.17	42.28	41.37	19.51	14	-	-	-	&cassisSolarCalibration; 	
N/A	46	67	Egress	2023 MAY 17 07:44:47	2023 MAY 17 07:45:28	2023 MAY 17 07:48:47	240.00	129.90	127.76	119.02	-62.13	-61.49	-58.32	9.42	14	-	-	-	&cassisSolarCalibration; 	
NOMAD	47	67	Ingress	2023 MAY 17 08:59:44	2023 MAY 17 09:02:48	2023 MAY 17 09:03:27	223.00	-95.57	-99.87	-100.78	46.02	42.08	41.17	19.50	1	6SUBD CO2 H2O CO #15	Science: orders #121, #132, #148, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	47	67	Egress	2023 MAY 17 09:42:43	2023 MAY 17 09:43:24	2023 MAY 17 09:46:44	241.00	101.28	99.12	90.27	-62.14	-61.50	-58.29	9.43	1	6SUBD CO2 CO #28	Science: orders #186, #185, #148, #132, #190, #155, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	48	67	Ingress	2023 MAY 17 10:57:39	2023 MAY 17 11:00:43	2023 MAY 17 11:01:22	223.00	-124.41	-128.71	-129.62	45.87	41.89	40.97	19.49	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	48	67	Egress	2023 MAY 17 11:40:36	2023 MAY 17 11:41:17	2023 MAY 17 11:44:38	242.00	72.54	70.37	61.45	-62.12	-61.48	-58.22	9.42	1	6SUBD CO2 CO #29	Science: orders #186, #185, #148, #132, #140, #142, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	49	67	Ingress	2023 MAY 17 12:55:34	2023 MAY 17 12:58:39	2023 MAY 17 12:59:18	224.00	-153.25	-157.59	-158.49	45.70	41.67	40.74	19.48	14	-	-	-		
ACS	49	67	Egress	2023 MAY 17 13:38:30	2023 MAY 17 13:39:11	2023 MAY 17 13:42:32	242.00	43.70	41.52	32.59	-62.07	-61.41	-58.13	9.41	14	-	-	-		
NOMAD	50	67	Ingress	2023 MAY 17 14:53:32	2023 MAY 17 14:56:37	2023 MAY 17 14:57:16	224.00	177.82	173.50	172.59	45.46	41.41	40.47	19.47	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	50	67	Egress	2023 MAY 17 15:36:26	2023 MAY 17 15:37:07	2023 MAY 17 15:40:28	242.00	14.92	12.74	3.78	-62.03	-61.38	-58.06	9.41	1	6SUBD CO2 H2O #12	Science: orders #121, #132, #148, #156, #189, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	51	67	Ingress	2023 MAY 17 16:51:30	2023 MAY 17 16:54:36	2023 MAY 17 16:55:15	225.00	148.92	144.58	143.68	45.25	41.14	40.20	19.45	14	-	-	-	&daysideMatch:MAWRTH VALLIS; 	
ACS	51	67	Egress	2023 MAY 17 17:34:23	2023 MAY 17 17:35:04	2023 MAY 17 17:38:25	242.00	-13.83	-16.03	-25.02	-62.01	-61.35	-58.01	9.40	14	-	-	-	&daysideMatch:MAWRTH VALLIS; 	
