Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,21323,0,0,0,1,0,2022 SEP 03 17:23:33,2022 SEP 03 17:38:00,2022 SEP 03 17:23:43,2022 SEP 03 17:38:00,N/A,N/A,2022 SEP 03 17:33:43,2022 SEP 03 17:38:00,2022 SEP 03 17:34:13,63.1012,123.7431,2022 SEP 03 17:37:30,64.3273,124.784,2022 SEP 03 17:36:55,-0.084549,2485,14.4908,297.4454,25.8123,N/A,46.5535,72.2309,10,640,802,30,30,857,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,257,300,570,1400002C000A028003221E1E03590301000D000D0000000000000000000000000000000002620101012C023A
1,1,2,0,4,21325,0,0,0,1,0,2022 SEP 03 21:19:22,2022 SEP 03 21:33:48,2022 SEP 03 21:19:32,2022 SEP 03 21:33:48,N/A,N/A,2022 SEP 03 21:29:32,2022 SEP 03 21:33:48,2022 SEP 03 21:30:02,63.1335,66.356,2022 SEP 03 21:33:18,63.9617,67.0407,2022 SEP 03 21:32:44,-0.54187,2486,14.465,297.5439,25.7177,N/A,46.3723,71.9556,10,640,802,30,30,856,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,256,300,568,1400002C000A028003221E1E03580301000D000D0000000000000000000000000000000002620100012C0238
1,1,3,0,6,21327,0,0,0,1,0,2022 SEP 04 01:15:18,2022 SEP 04 01:29:44,2022 SEP 04 01:15:28,2022 SEP 04 01:29:44,N/A,N/A,2022 SEP 04 01:25:28,2022 SEP 04 01:29:44,2022 SEP 04 01:25:58,63.1404,9.0294,2022 SEP 04 01:29:14,64.2274,10.3921,2022 SEP 04 01:28:39,-1.0278,2485,14.5142,297.6425,25.7177,N/A,46.3723,71.9556,10,640,801,30,30,856,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,256,300,567,1400002C000A028003211E1E03580301000D000D0000000000000000000000000000000002620100012C0237
1,1,4,0,16,21337,0,0,0,1,0,2022 SEP 04 20:54:32,2022 SEP 04 21:08:59,2022 SEP 04 20:54:42,2022 SEP 04 21:08:59,N/A,N/A,2022 SEP 04 21:04:42,2022 SEP 04 21:08:59,2022 SEP 04 21:05:12,63.3948,81.7333,2022 SEP 04 21:08:29,64.4571,84.328,2022 SEP 04 21:07:54,-3.2618,2483,14.5656,298.1348,25.8123,N/A,46.5535,72.2309,10,640,802,30,30,857,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,257,300,570,1400002C000A028003221E1E03590301000D000D0000000000000000000000000000000002620101012C023A
1,1,5,0,18,21339,0,0,0,1,0,2022 SEP 05 00:50:26,2022 SEP 05 01:04:53,2022 SEP 05 00:50:36,2022 SEP 05 01:04:53,N/A,N/A,2022 SEP 05 01:00:36,2022 SEP 05 01:04:53,2022 SEP 05 01:01:06,63.3781,24.5004,2022 SEP 05 01:04:23,64.0521,26.7552,2022 SEP 05 01:03:48,-3.7562,2482,14.5528,298.2333,25.8123,N/A,46.5535,72.2309,10,640,802,30,30,857,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,257,300,570,1400002C000A028003221E1E03590301000D000D0000000000000000000000000000000002620101012C023A
1,1,6,0,21,21342,0,0,0,1,0,2022 SEP 05 06:44:15,2022 SEP 05 06:58:42,2022 SEP 05 06:44:25,2022 SEP 05 06:58:42,N/A,N/A,2022 SEP 05 06:54:25,2022 SEP 05 06:58:42,2022 SEP 05 06:54:55,63.4985,-61.8577,2022 SEP 05 06:58:12,64.1699,-59.2426,2022 SEP 05 06:57:37,-4.4028,2481,14.5569,298.3808,25.8123,N/A,46.5535,72.2309,10,640,802,30,30,857,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,257,300,570,1400002C000A028003221E1E03590301000D000D0000000000000000000000000000000002620101012C023A
1,1,7,0,23,21344,0,0,0,1,0,2022 SEP 05 10:40:03,2022 SEP 05 10:54:30,2022 SEP 05 10:40:13,2022 SEP 05 10:54:30,N/A,N/A,2022 SEP 05 10:50:13,2022 SEP 05 10:54:30,2022 SEP 05 10:50:43,63.4896,-119.0924,2022 SEP 05 10:54:00,63.7189,-116.901,2022 SEP 05 10:53:26,-4.8934,2480,14.5367,298.4792,25.8123,N/A,46.5535,72.2309,10,640,803,30,30,857,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,257,300,571,1400002C000A028003231E1E03590301000D000D0000000000000000000000000000000002620101012C023B
1,1,8,0,30,21351,0,0,0,1,0,2022 SEP 06 00:25:36,2022 SEP 06 00:40:04,2022 SEP 06 00:25:46,2022 SEP 06 00:40:04,N/A,N/A,2022 SEP 06 00:35:46,2022 SEP 06 00:40:04,2022 SEP 06 00:36:16,63.5944,40.0403,2022 SEP 06 00:39:34,64.1498,43.6972,2022 SEP 06 00:38:59,-6.5027,2476,14.6306,298.8233,25.907,N/A,46.7346,72.5061,10,640,803,30,30,858,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,258,300,573,1400002C000A028003231E1E035A0301000D000D0000000000000000000000000000000002620102012C023D
1,1,9,0,33,21354,0,0,0,1,0,2022 SEP 06 06:19:28,2022 SEP 06 06:33:55,2022 SEP 06 06:19:38,2022 SEP 06 06:33:55,N/A,N/A,2022 SEP 06 06:29:38,2022 SEP 06 06:33:55,2022 SEP 06 06:30:08,63.6934,-46.2547,2022 SEP 06 06:33:25,63.7512,-43.0494,2022 SEP 06 06:32:50,-7.1698,2475,14.5853,298.9707,25.8123,N/A,46.5535,72.2309,10,640,802,30,30,857,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,257,300,570,1400002C000A028003221E1E03590301000D000D0000000000000000000000000000000002620101012C023A
1,1,10,0,35,21356,0,0,0,1,0,2022 SEP 06 10:15:13,2022 SEP 06 10:29:41,2022 SEP 06 10:15:23,2022 SEP 06 10:29:41,N/A,N/A,2022 SEP 06 10:25:23,2022 SEP 06 10:29:41,2022 SEP 06 10:25:53,63.7092,-103.5641,2022 SEP 06 10:29:11,63.76,-100.0869,2022 SEP 06 10:28:36,-7.6367,2473,14.6058,299.0688,25.907,N/A,46.7346,72.5061,10,640,803,30,30,858,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,258,300,573,1400002C000A028003231E1E035A0301000D000D0000000000000000000000000000000002620102012C023D
