Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
1,1,15,2022 SEP 04 19:03:26,2022 SEP 04 21:01:17,7071,2022 SEP 04 19:01:26,2022 SEP 04 20:00:34,3548,2022 SEP 04 20:00:35,2022 SEP 04 20:59:17,3522,3.1297,2022 SEP 04 20:29:42
1,1,16,2022 SEP 04 21:01:18,2022 SEP 04 22:59:13,7075,2022 SEP 04 20:59:18,2022 SEP 04 21:58:28,3550,2022 SEP 04 21:58:29,2022 SEP 04 22:57:13,3524,3.3726,2022 SEP 04 22:27:37
3,3,17,2022 SEP 04 22:59:14,2022 SEP 05 00:57:12,7078,2022 SEP 04 22:57:14,2022 SEP 04 23:56:25,3551,2022 SEP 04 23:56:26,2022 SEP 05 00:55:12,3526,3.6161,2022 SEP 05 00:25:35
1,1,18,2022 SEP 05 00:57:13,2022 SEP 05 02:55:10,7077,2022 SEP 05 00:55:13,2022 SEP 05 01:54:23,3550,2022 SEP 05 01:54:24,2022 SEP 05 02:53:10,3526,3.8547,2022 SEP 05 02:23:34
3,3,19,2022 SEP 05 02:55:11,2022 SEP 05 04:53:07,7076,2022 SEP 05 02:53:11,2022 SEP 05 03:52:20,3549,2022 SEP 05 03:52:21,2022 SEP 05 04:51:07,3526,4.0848,2022 SEP 05 04:21:30
3,3,20,2022 SEP 05 04:53:08,2022 SEP 05 06:51:00,7072,2022 SEP 05 04:51:08,2022 SEP 05 05:50:15,3547,2022 SEP 05 05:50:16,2022 SEP 05 06:49:00,3524,4.2955,2022 SEP 05 06:19:24
1,1,21,2022 SEP 05 06:51:01,2022 SEP 05 08:48:53,7072,2022 SEP 05 06:49:01,2022 SEP 05 07:48:08,3547,2022 SEP 05 07:48:09,2022 SEP 05 08:46:53,3524,4.5007,2022 SEP 05 08:17:17
3,3,22,2022 SEP 05 08:48:54,2022 SEP 05 10:46:48,7074,2022 SEP 05 08:46:54,2022 SEP 05 09:46:01,3547,2022 SEP 05 09:46:02,2022 SEP 05 10:44:48,3526,4.7363,2022 SEP 05 10:15:11
1,1,23,2022 SEP 05 10:46:49,2022 SEP 05 12:44:45,7076,2022 SEP 05 10:44:49,2022 SEP 05 11:43:58,3549,2022 SEP 05 11:43:59,2022 SEP 05 12:42:45,3526,5.0001,2022 SEP 05 12:13:08
1,1,24,2022 SEP 05 12:44:46,2022 SEP 05 14:42:43,7077,2022 SEP 05 12:42:46,2022 SEP 05 13:41:57,3551,2022 SEP 05 13:41:58,2022 SEP 05 14:40:43,3525,5.2478,2022 SEP 05 14:11:06
3,3,25,2022 SEP 05 14:42:44,2022 SEP 05 16:40:41,7077,2022 SEP 05 14:40:44,2022 SEP 05 15:39:56,3552,2022 SEP 05 15:39:57,2022 SEP 05 16:38:41,3524,5.4662,2022 SEP 05 16:09:05
1,1,26,2022 SEP 05 16:40:42,2022 SEP 05 18:38:36,7074,2022 SEP 05 16:38:42,2022 SEP 05 17:37:52,3550,2022 SEP 05 17:37:53,2022 SEP 05 18:36:36,3523,5.6684,2022 SEP 05 18:07:01
3,3,27,2022 SEP 05 18:38:37,2022 SEP 05 20:36:28,7071,2022 SEP 05 18:36:37,2022 SEP 05 19:35:45,3548,2022 SEP 05 19:35:46,2022 SEP 05 20:34:28,3522,5.8773,2022 SEP 05 20:04:53
1,1,28,2022 SEP 05 20:36:29,2022 SEP 05 22:34:22,7073,2022 SEP 05 20:34:29,2022 SEP 05 21:33:38,3549,2022 SEP 05 21:33:39,2022 SEP 05 22:32:22,3523,6.1149,2022 SEP 05 22:02:46
3,3,29,2022 SEP 05 22:34:23,2022 SEP 06 00:32:20,7077,2022 SEP 05 22:32:23,2022 SEP 05 23:31:33,3550,2022 SEP 05 23:31:34,2022 SEP 06 00:30:20,3526,6.3588,2022 SEP 06 00:00:43
1,1,30,2022 SEP 06 00:32:21,2022 SEP 06 02:30:18,7077,2022 SEP 06 00:30:21,2022 SEP 06 01:29:31,3550,2022 SEP 06 01:29:32,2022 SEP 06 02:28:18,3526,6.6026,2022 SEP 06 01:58:42
3,3,31,2022 SEP 06 02:30:19,2022 SEP 06 04:28:15,7076,2022 SEP 06 02:28:19,2022 SEP 06 03:27:28,3549,2022 SEP 06 03:27:29,2022 SEP 06 04:26:15,3526,6.8414,2022 SEP 06 03:56:38
3,3,32,2022 SEP 06 04:28:16,2022 SEP 06 06:26:10,7074,2022 SEP 06 04:26:16,2022 SEP 06 05:25:24,3548,2022 SEP 06 05:25:25,2022 SEP 06 06:24:10,3525,7.0618,2022 SEP 06 05:54:33
1,1,33,2022 SEP 06 06:26:11,2022 SEP 06 08:24:03,7072,2022 SEP 06 06:24:11,2022 SEP 06 07:23:18,3547,2022 SEP 06 07:23:19,2022 SEP 06 08:22:03,3524,7.2682,2022 SEP 06 07:52:26
3,3,34,2022 SEP 06 08:24:04,2022 SEP 06 10:21:56,7072,2022 SEP 06 08:22:04,2022 SEP 06 09:21:10,3546,2022 SEP 06 09:21:11,2022 SEP 06 10:19:56,3525,7.4873,2022 SEP 06 09:50:19
1,1,35,2022 SEP 06 10:21:57,2022 SEP 06 12:19:52,7075,2022 SEP 06 10:19:57,2022 SEP 06 11:19:04,3547,2022 SEP 06 11:19:05,2022 SEP 06 12:17:52,3527,7.7399,2022 SEP 06 11:48:15
1,1,36,2022 SEP 06 12:19:53,2022 SEP 06 14:17:50,7077,2022 SEP 06 12:17:53,2022 SEP 06 13:17:03,3550,2022 SEP 06 13:17:04,2022 SEP 06 14:15:50,3526,7.9979,2022 SEP 06 13:46:12
3,3,37,2022 SEP 06 14:17:51,2022 SEP 06 16:15:47,7076,2022 SEP 06 14:15:51,2022 SEP 06 15:15:01,3550,2022 SEP 06 15:15:02,2022 SEP 06 16:13:47,3525,8.2305,2022 SEP 06 15:44:11
1,1,38,2022 SEP 06 16:15:48,2022 SEP 06 18:13:43,7075,2022 SEP 06 16:13:48,2022 SEP 06 17:12:58,3550,2022 SEP 06 17:12:59,2022 SEP 06 18:11:43,3524,8.4423,2022 SEP 06 17:42:07
3,3,39,2022 SEP 06 18:13:44,2022 SEP 06 20:11:36,7072,2022 SEP 06 18:11:44,2022 SEP 06 19:10:52,3548,2022 SEP 06 19:10:53,2022 SEP 06 20:09:36,3523,8.6452,2022 SEP 06 19:40:01
1,1,40,2022 SEP 06 20:11:37,2022 SEP 06 22:09:29,7072,2022 SEP 06 20:09:37,2022 SEP 06 21:08:44,3547,2022 SEP 06 21:08:45,2022 SEP 06 22:07:29,3524,8.8718,2022 SEP 06 21:37:53
3,3,41,2022 SEP 06 22:09:30,2022 SEP 07 00:07:25,7075,2022 SEP 06 22:07:30,2022 SEP 06 23:06:39,3549,2022 SEP 06 23:06:40,2022 SEP 07 00:05:25,3525,9.1165,2022 SEP 06 23:35:48
1,1,42,2022 SEP 07 00:07:26,2022 SEP 07 02:05:24,7078,2022 SEP 07 00:05:26,2022 SEP 07 01:04:36,3550,2022 SEP 07 01:04:37,2022 SEP 07 02:03:24,3527,9.3607,2022 SEP 07 01:33:47
1,1,43,2022 SEP 07 02:05:25,2022 SEP 07 04:03:22,7077,2022 SEP 07 02:03:25,2022 SEP 07 03:02:34,3549,2022 SEP 07 03:02:35,2022 SEP 07 04:01:22,3527,9.6044,2022 SEP 07 03:31:44
3,3,44,2022 SEP 07 04:03:23,2022 SEP 07 06:01:17,7074,2022 SEP 07 04:01:23,2022 SEP 07 05:00:30,3547,2022 SEP 07 05:00:31,2022 SEP 07 05:59:17,3526,9.8351,2022 SEP 07 05:29:40
3,3,45,2022 SEP 07 06:01:18,2022 SEP 07 07:59:11,7073,2022 SEP 07 05:59:18,2022 SEP 07 06:58:25,3547,2022 SEP 07 06:58:26,2022 SEP 07 07:57:11,3525,10.0465,2022 SEP 07 07:27:34
1,1,46,2022 SEP 07 07:59:12,2022 SEP 07 09:57:03,7071,2022 SEP 07 07:57:12,2022 SEP 07 08:56:17,3545,2022 SEP 07 08:56:18,2022 SEP 07 09:55:03,3525,10.256,2022 SEP 07 09:25:26
3,3,47,2022 SEP 07 09:57:04,2022 SEP 07 11:54:59,7075,2022 SEP 07 09:55:04,2022 SEP 07 10:54:10,3546,2022 SEP 07 10:54:11,2022 SEP 07 11:52:59,3528,10.4971,2022 SEP 07 11:23:21
1,1,48,2022 SEP 07 11:55:00,2022 SEP 07 13:52:56,7076,2022 SEP 07 11:53:00,2022 SEP 07 12:52:08,3548,2022 SEP 07 12:52:09,2022 SEP 07 13:50:56,3527,10.7618,2022 SEP 07 13:21:18
3,3,49,2022 SEP 07 13:52:57,2022 SEP 07 15:50:53,7076,2022 SEP 07 13:50:57,2022 SEP 07 14:50:07,3550,2022 SEP 07 14:50:08,2022 SEP 07 15:48:53,3525,11.0081,2022 SEP 07 15:19:16
1,1,50,2022 SEP 07 15:50:54,2022 SEP 07 17:48:50,7076,2022 SEP 07 15:48:54,2022 SEP 07 16:48:05,3551,2022 SEP 07 16:48:06,2022 SEP 07 17:46:50,3524,11.2279,2022 SEP 07 17:17:14
1,1,51,2022 SEP 07 17:48:51,2022 SEP 07 19:46:45,7074,2022 SEP 07 17:46:51,2022 SEP 07 18:46:00,3549,2022 SEP 07 18:46:01,2022 SEP 07 19:44:45,3524,11.4326,2022 SEP 07 19:15:09
3,3,52,2022 SEP 07 19:46:46,2022 SEP 07 21:44:37,7071,2022 SEP 07 19:44:46,2022 SEP 07 20:43:53,3547,2022 SEP 07 20:43:54,2022 SEP 07 21:42:37,3523,11.6463,2022 SEP 07 21:13:01
1,1,53,2022 SEP 07 21:44:38,2022 SEP 07 23:42:31,7073,2022 SEP 07 21:42:38,2022 SEP 07 22:41:46,3548,2022 SEP 07 22:41:47,2022 SEP 07 23:40:31,3524,11.8875,2022 SEP 07 23:10:54
3,3,54,2022 SEP 07 23:42:32,2022 SEP 08 01:40:29,7077,2022 SEP 07 23:40:32,2022 SEP 08 00:39:42,3550,2022 SEP 08 00:39:43,2022 SEP 08 01:38:29,3526,12.1319,2022 SEP 08 01:08:52
1,1,55,2022 SEP 08 01:40:30,2022 SEP 08 03:38:27,7077,2022 SEP 08 01:38:30,2022 SEP 08 02:37:39,3549,2022 SEP 08 02:37:40,2022 SEP 08 03:36:27,3527,12.3789,2022 SEP 08 03:06:50
1,1,56,2022 SEP 08 03:38:28,2022 SEP 08 05:36:24,7076,2022 SEP 08 03:36:28,2022 SEP 08 04:35:36,3548,2022 SEP 08 04:35:37,2022 SEP 08 05:34:24,3527,12.6185,2022 SEP 08 05:04:46
3,3,57,2022 SEP 08 05:36:25,2022 SEP 08 07:34:18,7073,2022 SEP 08 05:34:25,2022 SEP 08 06:33:32,3547,2022 SEP 08 06:33:33,2022 SEP 08 07:32:18,3525,12.8403,2022 SEP 08 07:02:40
1,1,58,2022 SEP 08 07:34:19,2022 SEP 08 09:32:10,7071,2022 SEP 08 07:32:19,2022 SEP 08 08:31:25,3546,2022 SEP 08 08:31:26,2022 SEP 08 09:30:10,3524,13.0488,2022 SEP 08 09:00:33
3,3,59,2022 SEP 08 09:32:11,2022 SEP 08 11:30:04,7073,2022 SEP 08 09:30:11,2022 SEP 08 10:29:17,3546,2022 SEP 08 10:29:18,2022 SEP 08 11:28:04,3526,13.2747,2022 SEP 08 10:58:26
3,3,60,2022 SEP 08 11:30:05,2022 SEP 08 13:28:01,7076,2022 SEP 08 11:28:05,2022 SEP 08 12:27:12,3547,2022 SEP 08 12:27:13,2022 SEP 08 13:26:01,3528,13.5338,2022 SEP 08 12:56:22
3,3,61,2022 SEP 08 13:28:02,2022 SEP 08 15:25:58,7076,2022 SEP 08 13:26:02,2022 SEP 08 14:25:10,3548,2022 SEP 08 14:25:11,2022 SEP 08 15:23:58,3527,13.7904,2022 SEP 08 14:54:20
1,1,62,2022 SEP 08 15:25:59,2022 SEP 08 17:23:55,7076,2022 SEP 08 15:23:59,2022 SEP 08 16:23:09,3550,2022 SEP 08 16:23:10,2022 SEP 08 17:21:55,3525,14.0231,2022 SEP 08 16:52:18
1,1,63,2022 SEP 08 17:23:56,2022 SEP 08 19:21:50,7074,2022 SEP 08 17:21:56,2022 SEP 08 18:21:05,3549,2022 SEP 08 18:21:06,2022 SEP 08 19:19:50,3524,14.236,2022 SEP 08 18:50:14
3,3,64,2022 SEP 08 19:21:51,2022 SEP 08 21:19:43,7072,2022 SEP 08 19:19:51,2022 SEP 08 20:18:59,3548,2022 SEP 08 20:19:00,2022 SEP 08 21:17:43,3523,14.444,2022 SEP 08 20:48:07
1,1,65,2022 SEP 08 21:19:44,2022 SEP 08 23:17:36,7072,2022 SEP 08 21:17:44,2022 SEP 08 22:16:51,3547,2022 SEP 08 22:16:52,2022 SEP 08 23:15:36,3524,14.6749,2022 SEP 08 22:45:59
3,3,66,2022 SEP 08 23:17:37,2022 SEP 09 01:15:33,7076,2022 SEP 08 23:15:37,2022 SEP 09 00:14:46,3549,2022 SEP 09 00:14:47,2022 SEP 09 01:13:33,3526,14.9195,2022 SEP 09 00:43:56
1,1,67,2022 SEP 09 01:15:34,2022 SEP 09 03:13:32,7078,2022 SEP 09 01:13:34,2022 SEP 09 02:12:43,3549,2022 SEP 09 02:12:44,2022 SEP 09 03:11:32,3528,15.1664,2022 SEP 09 02:41:54
3,3,68,2022 SEP 09 03:13:33,2022 SEP 09 05:11:29,7076,2022 SEP 09 03:11:33,2022 SEP 09 04:10:41,3548,2022 SEP 09 04:10:42,2022 SEP 09 05:09:29,3527,15.4112,2022 SEP 09 04:39:51
3,3,69,2022 SEP 09 05:11:30,2022 SEP 09 07:09:24,7074,2022 SEP 09 05:09:30,2022 SEP 09 06:08:37,3547,2022 SEP 09 06:08:38,2022 SEP 09 07:07:24,3526,15.6425,2022 SEP 09 06:37:47
1,1,70,2022 SEP 09 07:09:25,2022 SEP 09 09:07:17,7072,2022 SEP 09 07:07:25,2022 SEP 09 08:06:31,3546,2022 SEP 09 08:06:32,2022 SEP 09 09:05:17,3525,15.8554,2022 SEP 09 08:35:40
1,1,71,2022 SEP 09 09:07:18,2022 SEP 09 11:05:10,7072,2022 SEP 09 09:05:18,2022 SEP 09 10:04:23,3545,2022 SEP 09 10:04:24,2022 SEP 09 11:03:10,3526,16.068,2022 SEP 09 10:33:33
3,3,72,2022 SEP 09 11:05:11,2022 SEP 09 13:03:06,7075,2022 SEP 09 11:03:11,2022 SEP 09 12:02:17,3546,2022 SEP 09 12:02:18,2022 SEP 09 13:01:06,3528,16.3149,2022 SEP 09 12:31:27
1,1,73,2022 SEP 09 13:03:07,2022 SEP 09 15:01:03,7076,2022 SEP 09 13:01:07,2022 SEP 09 14:00:14,3547,2022 SEP 09 14:00:15,2022 SEP 09 14:59:03,3528,16.5792,2022 SEP 09 14:29:24
3,3,74,2022 SEP 09 15:01:04,2022 SEP 09 16:59:00,7076,2022 SEP 09 14:59:04,2022 SEP 09 15:58:13,3549,2022 SEP 09 15:58:14,2022 SEP 09 16:57:00,3526,16.8239,2022 SEP 09 16:27:23
1,1,75,2022 SEP 09 16:59:01,2022 SEP 09 18:56:57,7076,2022 SEP 09 16:57:01,2022 SEP 09 17:56:11,3550,2022 SEP 09 17:56:12,2022 SEP 09 18:54:57,3525,17.0442,2022 SEP 09 18:25:20
3,3,76,2022 SEP 09 18:56:58,2022 SEP 09 20:54:50,7072,2022 SEP 09 18:54:58,2022 SEP 09 19:54:06,3548,2022 SEP 09 19:54:07,2022 SEP 09 20:52:50,3523,17.251,2022 SEP 09 20:23:14
1,1,77,2022 SEP 09 20:54:51,2022 SEP 09 22:52:42,7071,2022 SEP 09 20:52:51,2022 SEP 09 21:51:58,3547,2022 SEP 09 21:51:59,2022 SEP 09 22:50:42,3523,17.4699,2022 SEP 09 22:21:06
1,1,78,2022 SEP 09 22:52:43,2022 SEP 10 00:50:37,7074,2022 SEP 09 22:50:43,2022 SEP 09 23:49:51,3548,2022 SEP 09 23:49:52,2022 SEP 10 00:48:37,3525,17.7129,2022 SEP 10 00:19:00
3,3,79,2022 SEP 10 00:50:38,2022 SEP 10 02:48:35,7077,2022 SEP 10 00:48:38,2022 SEP 10 01:47:47,3549,2022 SEP 10 01:47:48,2022 SEP 10 02:46:35,3527,17.9593,2022 SEP 10 02:16:57
1,1,80,2022 SEP 10 02:48:36,2022 SEP 10 04:46:34,7078,2022 SEP 10 02:46:36,2022 SEP 10 03:45:45,3549,2022 SEP 10 03:45:46,2022 SEP 10 04:44:34,3528,18.2078,2022 SEP 10 04:14:55
3,3,81,2022 SEP 10 04:46:35,2022 SEP 10 06:44:30,7075,2022 SEP 10 04:44:35,2022 SEP 10 05:43:42,3547,2022 SEP 10 05:43:43,2022 SEP 10 06:42:30,3527,18.4482,2022 SEP 10 06:12:51
1,1,82,2022 SEP 10 06:44:31,2022 SEP 10 08:42:24,7073,2022 SEP 10 06:42:31,2022 SEP 10 07:41:37,3546,2022 SEP 10 07:41:38,2022 SEP 10 08:40:24,3526,18.6701,2022 SEP 10 08:10:45
1,1,83,2022 SEP 10 08:42:25,2022 SEP 10 10:40:16,7071,2022 SEP 10 08:40:25,2022 SEP 10 09:39:30,3545,2022 SEP 10 09:39:31,2022 SEP 10 10:38:16,3525,18.8808,2022 SEP 10 10:08:38
3,3,84,2022 SEP 10 10:40:17,2022 SEP 10 12:38:10,7073,2022 SEP 10 10:38:17,2022 SEP 10 11:37:22,3545,2022 SEP 10 11:37:23,2022 SEP 10 12:36:10,3527,19.112,2022 SEP 10 12:06:32
3,3,85,2022 SEP 10 12:38:11,2022 SEP 10 14:36:07,7076,2022 SEP 10 12:36:11,2022 SEP 10 13:35:17,3546,2022 SEP 10 13:35:18,2022 SEP 10 14:34:07,3529,19.3764,2022 SEP 10 14:04:28
3,3,86,2022 SEP 10 14:36:08,2022 SEP 10 16:34:05,7077,2022 SEP 10 14:34:08,2022 SEP 10 15:33:16,3548,2022 SEP 10 15:33:17,2022 SEP 10 16:32:05,3528,19.632,2022 SEP 10 16:02:26
3,3,87,2022 SEP 10 16:34:06,2022 SEP 10 18:32:02,7076,2022 SEP 10 16:32:06,2022 SEP 10 17:31:15,3549,2022 SEP 10 17:31:16,2022 SEP 10 18:30:02,3526,19.8635,2022 SEP 10 18:00:24
1,1,88,2022 SEP 10 18:32:03,2022 SEP 10 20:29:56,7073,2022 SEP 10 18:30:03,2022 SEP 10 19:29:11,3548,2022 SEP 10 19:29:12,2022 SEP 10 20:27:56,3524,20.0772,2022 SEP 10 19:58:20
3,3,89,2022 SEP 10 20:29:57,2022 SEP 10 22:27:49,7072,2022 SEP 10 20:27:57,2022 SEP 10 21:27:04,3547,2022 SEP 10 21:27:05,2022 SEP 10 22:25:49,3524,20.2893,2022 SEP 10 21:56:12
1,1,90,2022 SEP 10 22:27:50,2022 SEP 11 00:25:42,7072,2022 SEP 10 22:25:50,2022 SEP 10 23:24:56,3546,2022 SEP 10 23:24:57,2022 SEP 11 00:23:42,3525,20.5238,2022 SEP 10 23:54:05
1,1,91,2022 SEP 11 00:25:43,2022 SEP 11 02:23:40,7077,2022 SEP 11 00:23:43,2022 SEP 11 01:22:52,3549,2022 SEP 11 01:22:53,2022 SEP 11 02:21:40,3527,20.7694,2022 SEP 11 01:52:02
3,3,92,2022 SEP 11 02:23:41,2022 SEP 11 04:21:38,7077,2022 SEP 11 02:21:41,2022 SEP 11 03:20:49,3548,2022 SEP 11 03:20:50,2022 SEP 11 04:19:38,3528,21.0181,2022 SEP 11 03:50:00
1,1,93,2022 SEP 11 04:21:39,2022 SEP 11 06:19:35,7076,2022 SEP 11 04:19:39,2022 SEP 11 05:18:46,3547,2022 SEP 11 05:18:47,2022 SEP 11 06:17:35,3528,21.2639,2022 SEP 11 05:47:57
3,3,94,2022 SEP 11 06:19:36,2022 SEP 11 08:17:30,7074,2022 SEP 11 06:17:36,2022 SEP 11 07:16:42,3546,2022 SEP 11 07:16:43,2022 SEP 11 08:15:30,3527,21.4956,2022 SEP 11 07:45:52
1,1,95,2022 SEP 11 08:17:31,2022 SEP 11 10:15:23,7072,2022 SEP 11 08:15:31,2022 SEP 11 09:14:36,3545,2022 SEP 11 09:14:37,2022 SEP 11 10:13:23,3526,21.7094,2022 SEP 11 09:43:45
3,3,96,2022 SEP 11 10:15:24,2022 SEP 11 12:13:16,7072,2022 SEP 11 10:13:24,2022 SEP 11 11:12:28,3544,2022 SEP 11 11:12:29,2022 SEP 11 12:11:16,3527,21.9264,2022 SEP 11 11:41:37
3,3,97,2022 SEP 11 12:13:17,2022 SEP 11 14:11:12,7075,2022 SEP 11 12:11:17,2022 SEP 11 13:10:22,3545,2022 SEP 11 13:10:23,2022 SEP 11 14:09:12,3529,22.1767,2022 SEP 11 13:39:32
3,3,98,2022 SEP 11 14:11:13,2022 SEP 11 16:09:09,7076,2022 SEP 11 14:09:13,2022 SEP 11 15:08:20,3547,2022 SEP 11 15:08:21,2022 SEP 11 16:07:09,3528,22.4402,2022 SEP 11 15:37:29
1,1,99,2022 SEP 11 16:09:10,2022 SEP 11 18:07:06,7076,2022 SEP 11 16:07:10,2022 SEP 11 17:06:18,3548,2022 SEP 11 17:06:19,2022 SEP 11 18:05:06,3527,22.6837,2022 SEP 11 17:35:28
1,1,100,2022 SEP 11 18:07:07,2022 SEP 11 20:05:01,7074,2022 SEP 11 18:05:07,2022 SEP 11 19:04:16,3549,2022 SEP 11 19:04:17,2022 SEP 11 20:03:01,3524,22.904,2022 SEP 11 19:33:25
3,3,101,2022 SEP 11 20:05:02,2022 SEP 11 22:02:55,7073,2022 SEP 11 20:03:02,2022 SEP 11 21:02:09,3547,2022 SEP 11 21:02:10,2022 SEP 11 22:00:55,3525,23.1131,2022 SEP 11 21:31:18
1,1,102,2022 SEP 11 22:02:56,2022 SEP 12 00:00:47,7071,2022 SEP 11 22:00:56,2022 SEP 11 23:00:01,3545,2022 SEP 11 23:00:02,2022 SEP 11 23:58:47,3525,23.3376,2022 SEP 11 23:29:09
3,3,103,2022 SEP 12 00:00:48,2022 SEP 12 01:58:42,7074,2022 SEP 11 23:58:48,2022 SEP 12 00:57:55,3547,2022 SEP 12 00:57:56,2022 SEP 12 01:56:42,3526,23.5818,2022 SEP 12 01:27:04
3,3,104,2022 SEP 12 01:58:43,2022 SEP 12 03:56:41,7078,2022 SEP 12 01:56:43,2022 SEP 12 02:55:52,3549,2022 SEP 12 02:55:53,2022 SEP 12 03:54:41,3528,23.829,2022 SEP 12 03:25:02
1,1,105,2022 SEP 12 03:56:42,2022 SEP 12 05:54:39,7077,2022 SEP 12 03:54:42,2022 SEP 12 04:53:49,3547,2022 SEP 12 04:53:50,2022 SEP 12 05:52:39,3529,24.0787,2022 SEP 12 05:23:00
3,3,106,2022 SEP 12 05:54:40,2022 SEP 12 07:52:34,7074,2022 SEP 12 05:52:40,2022 SEP 12 06:51:46,3546,2022 SEP 12 06:51:47,2022 SEP 12 07:50:34,3527,24.3194,2022 SEP 12 07:20:56
1,1,107,2022 SEP 12 07:52:35,2022 SEP 12 09:50:28,7073,2022 SEP 12 07:50:35,2022 SEP 12 08:49:40,3545,2022 SEP 12 08:49:41,2022 SEP 12 09:48:28,3527,24.5411,2022 SEP 12 09:18:49
1,1,108,2022 SEP 12 09:50:29,2022 SEP 12 11:48:20,7071,2022 SEP 12 09:48:29,2022 SEP 12 10:47:33,3544,2022 SEP 12 10:47:34,2022 SEP 12 11:46:20,3526,24.7537,2022 SEP 12 11:16:42
