Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	232	Egress	2019 FEB 14 13:33:29	2019 FEB 14 13:34:06	2019 FEB 14 13:37:01	212.0	-177.5	-177.1	-174.8	62.6	63.4	66.9	7.1	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	233	Ingress	2019 FEB 14 14:47:29	2019 FEB 14 14:50:40	2019 FEB 14 14:51:19	230.0	11.8	28.9	33.9	-78.3	-80.8	-81.2	22.1	4	-	-	-		
N/A	233	Egress	2019 FEB 14 15:31:19	2019 FEB 14 15:31:56	2019 FEB 14 15:34:51	212.0	153.9	154.3	156.6	62.8	63.6	67.0	7.1	4	-	-	-		
N/A	234	Ingress	2019 FEB 14 16:45:16	2019 FEB 14 16:48:27	2019 FEB 14 16:49:06	230.0	-17.4	-0.8	4.0	-78.2	-80.7	-81.1	22.0	4	-	-	-		
ACS	234	Egress	2019 FEB 14 17:29:09	2019 FEB 14 17:29:46	2019 FEB 14 17:32:40	211.0	125.2	125.7	127.9	62.8	63.6	67.0	7.1	4	-	-	-		
NOMAD	235	Ingress	2019 FEB 14 18:43:09	2019 FEB 14 18:46:19	2019 FEB 14 18:46:58	229.0	-46.5	-30.6	-25.9	-78.2	-80.7	-81.1	21.9	1	Nominal Science 1xCO2 HA03; Nominal Science 1xCO2 LA03	Science: orders #168, #134, #189, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #189, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	235	Egress	2019 FEB 14 19:27:04	2019 FEB 14 19:27:41	2019 FEB 14 19:30:34	210.0	96.6	97.0	99.1	62.9	63.7	67.0	7.1	1	-	-	-		
N/A	236	Ingress	2019 FEB 14 20:41:04	2019 FEB 14 20:44:14	2019 FEB 14 20:44:52	228.0	-75.6	-60.1	-55.7	-78.1	-80.6	-81.0	21.9	1	-	-	-		
NOMAD	236	Egress	2019 FEB 14 21:25:00	2019 FEB 14 21:25:37	2019 FEB 14 21:28:30	210.0	67.9	68.3	70.5	63.1	63.8	67.1	7.1	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
ACS	237	Ingress	2019 FEB 14 22:38:56	2019 FEB 14 22:42:06	2019 FEB 14 22:42:44	228.0	-104.7	-89.7	-85.4	-78.0	-80.5	-80.9	21.8	4	-	-	-		
N/A	237	Egress	2019 FEB 14 23:22:55	2019 FEB 14 23:23:31	2019 FEB 14 23:26:25	210.0	39.3	39.7	41.9	63.2	64.0	67.3	7.1	4	-	-	-		
N/A	238	Ingress	2019 FEB 15 00:36:46	2019 FEB 15 00:39:56	2019 FEB 15 00:40:34	228.0	-133.7	-119.2	-115.0	-78.0	-80.5	-80.9	21.8	1	-	-	-		
NOMAD	238	Egress	2019 FEB 15 01:20:47	2019 FEB 15 01:21:23	2019 FEB 15 01:24:16	209.0	10.7	11.1	13.3	63.4	64.2	67.4	7.1	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	239	Ingress	2019 FEB 15 02:34:35	2019 FEB 15 02:37:45	2019 FEB 15 02:38:23	228.0	-162.7	-148.5	-144.5	-77.9	-80.4	-80.8	21.7	4	-	-	-		
N/A	239	Egress	2019 FEB 15 03:18:38	2019 FEB 15 03:19:14	2019 FEB 15 03:22:07	209.0	-17.8	-17.5	-15.4	63.6	64.3	67.5	7.1	4	-	-	-		
N/A	240	Ingress	2019 FEB 15 04:32:25	2019 FEB 15 04:35:34	2019 FEB 15 04:36:12	227.0	168.3	-177.9	-174.0	-77.9	-80.4	-80.8	21.7	3	-	-	-		
ACS	240	Egress	2019 FEB 15 05:16:29	2019 FEB 15 05:17:05	2019 FEB 15 05:19:58	209.0	-46.5	-46.1	-44.0	63.7	64.4	67.5	7.1	3	-	-	-		
NOMAD	241	Ingress	2019 FEB 15 06:30:16	2019 FEB 15 06:33:24	2019 FEB 15 06:34:02	226.0	139.2	152.4	156.2	-77.8	-80.3	-80.7	21.6	1	Nominal Science 1xCO2 HA02; Nominal Science 1xCO2 LA02	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	241	Egress	2019 FEB 15 07:14:21	2019 FEB 15 07:14:57	2019 FEB 15 07:17:49	208.0	-75.2	-74.8	-72.7	63.8	64.5	67.5	7.1	1	-	-	-		
N/A	242	Ingress	2019 FEB 15 08:28:08	2019 FEB 15 08:31:16	2019 FEB 15 08:31:54	226.0	109.9	122.6	126.2	-77.7	-80.1	-80.6	21.5	4	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
ACS	242	Egress	2019 FEB 15 09:12:15	2019 FEB 15 09:12:51	2019 FEB 15 09:15:42	207.0	-103.8	-103.4	-101.4	63.9	64.6	67.6	7.1	4	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	243	Ingress	2019 FEB 15 10:26:02	2019 FEB 15 10:29:10	2019 FEB 15 10:29:48	226.0	80.8	93.0	96.5	-77.6	-80.0	-80.5	21.5	4	-	-	-		
N/A	243	Egress	2019 FEB 15 11:10:10	2019 FEB 15 11:10:46	2019 FEB 15 11:13:37	207.0	-132.4	-132.0	-130.1	64.1	64.7	67.7	7.1	4	-	-	-		
N/A	244	Ingress	2019 FEB 15 12:23:56	2019 FEB 15 12:27:03	2019 FEB 15 12:27:41	225.0	51.9	63.8	67.2	-77.6	-80.0	-80.4	21.4	1	-	-	-		
NOMAD	244	Egress	2019 FEB 15 13:08:05	2019 FEB 15 13:08:41	2019 FEB 15 13:11:32	207.0	-161.0	-160.6	-158.7	64.3	64.9	67.8	7.1	1	Nominal Science 1xCO2 LA04; Nominal Science 1xCO2 HA04	Science: orders #168, #136, #189, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #136, #189, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	245	Ingress	2019 FEB 15 14:21:46	2019 FEB 15 14:24:53	2019 FEB 15 14:25:31	225.0	23.0	34.6	37.9	-77.5	-79.9	-80.4	21.4	4	-	-	-		
N/A	245	Egress	2019 FEB 15 15:05:56	2019 FEB 15 15:06:32	2019 FEB 15 15:09:23	207.0	170.4	170.8	172.8	64.4	65.1	68.0	7.1	4	-	-	-		
N/A	246	Ingress	2019 FEB 15 16:19:32	2019 FEB 15 16:22:39	2019 FEB 15 16:23:17	225.0	-6.1	5.1	8.3	-77.5	-79.8	-80.3	21.3	1	-	-	-		
NOMAD	246	Egress	2019 FEB 15 17:03:45	2019 FEB 15 17:04:21	2019 FEB 15 17:07:11	206.0	141.8	142.2	144.1	64.5	65.2	68.0	7.2	1	134 with 1xDark	Science: orders #134, #134, #134, #134, #134, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
ACS	247	Ingress	2019 FEB 15 18:17:24	2019 FEB 15 18:20:30	2019 FEB 15 18:21:08	224.0	-35.2	-24.5	-21.4	-77.4	-79.7	-80.2	21.3	4	-	-	-		
N/A	247	Egress	2019 FEB 15 19:01:37	2019 FEB 15 19:02:13	2019 FEB 15 19:05:03	206.0	113.1	113.5	115.4	64.6	65.2	68.0	7.2	4	-	-	-		
N/A	248	Ingress	2019 FEB 15 20:15:19	2019 FEB 15 20:18:25	2019 FEB 15 20:19:02	223.0	-64.2	-53.9	-51.0	-77.3	-79.7	-80.1	21.2	1	-	-	-		
NOMAD	248	Egress	2019 FEB 15 20:59:33	2019 FEB 15 21:00:09	2019 FEB 15 21:02:58	205.0	84.5	84.8	86.7	64.7	65.3	68.1	7.2	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
ACS	249	Ingress	2019 FEB 15 22:13:12	2019 FEB 15 22:16:18	2019 FEB 15 22:16:55	223.0	-93.3	-83.3	-80.5	-77.2	-79.6	-80.0	21.2	4	-	-	-	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
N/A	249	Egress	2019 FEB 15 22:57:28	2019 FEB 15 22:58:04	2019 FEB 15 23:00:53	205.0	55.9	56.2	58.0	64.9	65.5	68.2	7.2	4	-	-	-	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
N/A	250	Ingress	2019 FEB 16 00:11:03	2019 FEB 16 00:14:09	2019 FEB 16 00:14:46	223.0	-122.3	-112.6	-110.0	-77.2	-79.5	-79.9	21.1	1	-	-	-		
NOMAD	250	Egress	2019 FEB 16 00:55:22	2019 FEB 16 00:55:58	2019 FEB 16 00:58:47	205.0	27.3	27.6	29.4	65.0	65.7	68.3	7.2	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	251	Ingress	2019 FEB 16 02:08:53	2019 FEB 16 02:11:59	2019 FEB 16 02:12:36	223.0	-151.2	-141.9	-139.3	-77.1	-79.4	-79.8	21.1	4	-	-	-	&daysideMatch:NILI FOSSAE; 	
N/A	251	Egress	2019 FEB 16 02:53:13	2019 FEB 16 02:53:49	2019 FEB 16 02:56:38	205.0	-1.3	-1.0	0.8	65.2	65.8	68.4	7.2	4	-	-	-	&daysideMatch:NILI FOSSAE; 	
N/A	252	Ingress	2019 FEB 16 04:06:42	2019 FEB 16 04:09:48	2019 FEB 16 04:10:25	223.0	179.8	-171.1	-168.6	-77.1	-79.3	-79.8	21.1	1	-	-	-		
NOMAD	252	Egress	2019 FEB 16 04:51:03	2019 FEB 16 04:51:38	2019 FEB 16 04:54:27	204.0	-29.9	-29.6	-27.9	65.3	65.9	68.4	7.2	1	Nominal Science with CO 01	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
ACS	253	Ingress	2019 FEB 16 06:04:32	2019 FEB 16 06:07:37	2019 FEB 16 06:08:14	222.0	150.8	159.5	161.9	-77.0	-79.2	-79.7	21.0	17	-	-	-		
N/A	253	Egress	2019 FEB 16 06:48:54	2019 FEB 16 06:49:29	2019 FEB 16 06:52:18	204.0	-58.6	-58.3	-56.6	65.4	66.0	68.5	7.2	17	-	-	-		
N/A	254	Ingress	2019 FEB 16 08:02:25	2019 FEB 16 08:05:29	2019 FEB 16 08:06:06	221.0	121.7	129.9	132.2	-76.9	-79.1	-79.5	21.0	1	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
NOMAD	254	Egress	2019 FEB 16 08:46:48	2019 FEB 16 08:47:23	2019 FEB 16 08:50:11	203.0	-87.2	-86.9	-85.3	65.5	66.0	68.5	7.2	1	CO 01	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
ACS	255	Ingress	2019 FEB 16 10:00:19	2019 FEB 16 10:03:23	2019 FEB 16 10:04:00	221.0	92.6	100.5	102.6	-76.8	-79.0	-79.4	20.9	3	-	-	-		
N/A	255	Egress	2019 FEB 16 10:44:43	2019 FEB 16 10:45:18	2019 FEB 16 10:48:06	203.0	-115.9	-115.5	-113.9	65.6	66.2	68.6	7.2	3	-	-	-		
N/A	256	Ingress	2019 FEB 16 11:58:13	2019 FEB 16 12:01:17	2019 FEB 16 12:01:54	221.0	63.6	71.2	73.3	-76.7	-78.9	-79.3	20.9	4	-	-	-	&PossibleOCM; 	
N/A	256	Egress	2019 FEB 16 12:42:38	2019 FEB 16 12:43:13	2019 FEB 16 12:46:01	203.0	-144.5	-144.1	-142.5	65.8	66.3	68.7	7.2	4	-	-	-	&PossibleOCM; 	
N/A	257	Ingress	2019 FEB 16 13:56:06	2019 FEB 16 13:59:09	2019 FEB 16 13:59:46	220.0	34.8	42.1	44.1	-76.7	-78.8	-79.2	20.8	4	-	-	-	&PossibleOCM; 	
N/A	257	Egress	2019 FEB 16 14:40:31	2019 FEB 16 14:41:06	2019 FEB 16 14:43:54	203.0	-173.0	-172.7	-171.1	66.0	66.5	68.8	7.2	4	-	-	-	&PossibleOCM; 	
N/A	258	Ingress	2019 FEB 16 15:53:52	2019 FEB 16 15:56:56	2019 FEB 16 15:57:33	221.0	5.8	13.0	14.9	-76.6	-78.7	-79.2	20.8	4	-	-	-		
N/A	258	Egress	2019 FEB 16 16:38:20	2019 FEB 16 16:38:55	2019 FEB 16 16:41:42	202.0	158.4	158.7	160.2	66.1	66.6	68.9	7.2	4	-	-	-		
NOMAD	259	Ingress	2019 FEB 16 17:51:41	2019 FEB 16 17:54:44	2019 FEB 16 17:55:21	220.0	-23.2	-16.4	-14.6	-76.5	-78.6	-79.0	20.8	1	CO Fullscan Fast	Diffraction order stepping (fullscan): 10 orders from 185 to 195 in steps of 1 (6 order(s) per 1 second(s))	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	259	Egress	2019 FEB 16 18:36:10	2019 FEB 16 18:36:45	2019 FEB 16 18:39:32	202.0	129.7	130.0	131.5	66.2	66.7	68.9	7.2	1	-	-	-		
N/A	260	Ingress	2019 FEB 16 19:49:36	2019 FEB 16 19:52:38	2019 FEB 16 19:53:15	219.0	-52.3	-45.8	-44.0	-76.4	-78.5	-78.9	20.7	4	-	-	-		
ACS	260	Egress	2019 FEB 16 20:34:05	2019 FEB 16 20:34:40	2019 FEB 16 20:37:27	202.0	101.0	101.3	102.8	66.3	66.8	68.9	7.2	4	-	-	-		
NOMAD	261	Ingress	2019 FEB 16 21:47:30	2019 FEB 16 21:50:32	2019 FEB 16 21:51:09	219.0	-81.3	-75.1	-73.4	-76.4	-78.4	-78.8	20.7	1	CH4 01	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	261	Egress	2019 FEB 16 22:32:00	2019 FEB 16 22:32:35	2019 FEB 16 22:35:21	201.0	72.4	72.7	74.1	66.4	66.9	69.0	7.2	1	-	-	-		
N/A	262	Ingress	2019 FEB 16 23:45:22	2019 FEB 16 23:48:24	2019 FEB 16 23:49:01	219.0	-110.3	-104.3	-102.7	-76.3	-78.3	-78.7	20.6	1	-	-	-		
NOMAD	262	Egress	2019 FEB 17 00:29:54	2019 FEB 17 00:30:29	2019 FEB 17 00:33:15	201.0	43.8	44.1	45.5	66.6	67.0	69.1	7.2	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	263	Ingress	2019 FEB 17 01:43:12	2019 FEB 17 01:46:14	2019 FEB 17 01:46:51	219.0	-139.2	-133.5	-131.9	-76.2	-78.2	-78.6	20.6	4	-	-	-	&daysideMatch:NILI FOSSAE; 	
N/A	263	Egress	2019 FEB 17 02:27:46	2019 FEB 17 02:28:21	2019 FEB 17 02:31:07	201.0	15.3	15.5	16.9	66.7	67.2	69.2	7.2	4	-	-	-	&daysideMatch:NILI FOSSAE; 	
N/A	264	Ingress	2019 FEB 17 03:41:01	2019 FEB 17 03:44:03	2019 FEB 17 03:44:40	219.0	-168.1	-162.6	-161.1	-76.2	-78.1	-78.5	20.6	3	-	-	-		
ACS	264	Egress	2019 FEB 17 04:25:36	2019 FEB 17 04:26:11	2019 FEB 17 04:28:57	201.0	-13.3	-13.1	-11.7	66.9	67.3	69.3	7.2	3	-	-	-		
NOMAD	265	Ingress	2019 FEB 17 05:38:51	2019 FEB 17 05:41:52	2019 FEB 17 05:42:29	218.0	163.0	168.3	169.7	-76.1	-78.0	-78.4	20.5	1	AER 01	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	265	Egress	2019 FEB 17 06:23:26	2019 FEB 17 06:24:01	2019 FEB 17 06:26:47	201.0	-42.0	-41.7	-40.4	66.9	67.4	69.3	7.2	1	-	-	-		
N/A	266	Ingress	2019 FEB 17 07:36:42	2019 FEB 17 07:39:43	2019 FEB 17 07:40:20	218.0	133.9	139.0	140.3	-76.0	-77.9	-78.2	20.5	4	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
ACS	266	Egress	2019 FEB 17 08:21:18	2019 FEB 17 08:21:53	2019 FEB 17 08:24:38	200.0	-70.7	-70.4	-69.1	67.0	67.5	69.4	7.2	4	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
NOMAD	267	Ingress	2019 FEB 17 09:34:35	2019 FEB 17 09:37:37	2019 FEB 17 09:38:13	218.0	104.8	109.7	110.9	-75.9	-77.7	-78.1	20.5	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	267	Egress	2019 FEB 17 10:19:12	2019 FEB 17 10:19:47	2019 FEB 17 10:22:31	199.0	-99.3	-99.0	-97.8	67.1	67.6	69.4	7.2	1	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	268	Ingress	2019 FEB 17 11:32:30	2019 FEB 17 11:35:31	2019 FEB 17 11:36:07	217.0	75.9	80.5	81.6	-75.8	-77.6	-78.0	20.4	4	-	-	-		
N/A	268	Egress	2019 FEB 17 12:17:07	2019 FEB 17 12:17:42	2019 FEB 17 12:20:26	199.0	-127.9	-127.6	-126.4	67.3	67.7	69.5	7.2	4	-	-	-		
N/A	269	Ingress	2019 FEB 17 13:30:23	2019 FEB 17 13:33:24	2019 FEB 17 13:34:00	217.0	47.0	51.4	52.6	-75.8	-77.5	-77.9	20.4	4	-	-	-		
N/A	269	Egress	2019 FEB 17 14:15:01	2019 FEB 17 14:15:36	2019 FEB 17 14:18:21	200.0	-156.5	-156.2	-155.0	67.5	67.9	69.6	7.2	4	-	-	-		
N/A	270	Ingress	2019 FEB 17 15:28:12	2019 FEB 17 15:31:13	2019 FEB 17 15:31:49	217.0	18.2	22.4	23.5	-75.7	-77.5	-77.8	20.4	1	-	-	-		
NOMAD	270	Egress	2019 FEB 17 16:12:51	2019 FEB 17 16:13:26	2019 FEB 17 16:16:10	199.0	175.0	175.2	176.4	67.6	68.0	69.7	7.2	1	Nominal Science 1xCO2 LA02; Nominal Science 1xCO2 HA02	Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
ACS	271	Ingress	2019 FEB 17 17:26:00	2019 FEB 17 17:29:01	2019 FEB 17 17:29:37	217.0	-10.8	-6.8	-5.7	-75.6	-77.3	-77.7	20.3	4	-	-	-		
N/A	271	Egress	2019 FEB 17 18:10:40	2019 FEB 17 18:11:14	2019 FEB 17 18:13:59	199.0	146.3	146.6	147.7	67.7	68.1	69.8	7.2	4	-	-	-		
N/A	272	Ingress	2019 FEB 17 19:23:51	2019 FEB 17 19:26:52	2019 FEB 17 19:27:28	217.0	-39.8	-36.0	-35.0	-75.5	-77.2	-77.5	20.3	1	-	-	-		
NOMAD	272	Egress	2019 FEB 17 20:08:33	2019 FEB 17 20:09:07	2019 FEB 17 20:11:52	199.0	117.6	117.9	118.9	67.7	68.1	69.8	7.2	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
ACS	273	Ingress	2019 FEB 17 21:21:47	2019 FEB 17 21:24:47	2019 FEB 17 21:25:23	216.0	-68.8	-65.2	-64.3	-75.4	-77.1	-77.4	20.3	4	-	-	-		
N/A	273	Egress	2019 FEB 17 22:06:28	2019 FEB 17 22:07:02	2019 FEB 17 22:09:47	199.0	89.0	89.2	90.3	67.8	68.2	69.8	7.3	4	-	-	-		
N/A	274	Ingress	2019 FEB 17 23:19:41	2019 FEB 17 23:22:40	2019 FEB 17 23:23:16	215.0	-97.8	-94.4	-93.5	-75.4	-76.9	-77.3	20.2	1	-	-	-	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
NOMAD	274	Egress	2019 FEB 18 00:04:23	2019 FEB 18 00:04:57	2019 FEB 18 00:07:42	199.0	60.4	60.6	61.6	68.0	68.3	69.9	7.3	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
N/A	275	Ingress	2019 FEB 18 01:17:31	2019 FEB 18 01:20:31	2019 FEB 18 01:21:07	216.0	-126.7	-123.4	-122.6	-75.3	-76.8	-77.2	20.2	4	-	-	-		
N/A	275	Egress	2019 FEB 18 02:02:15	2019 FEB 18 02:02:49	2019 FEB 18 02:05:33	198.0	31.8	32.0	33.0	68.2	68.5	70.0	7.3	4	-	-	-		
N/A	276	Ingress	2019 FEB 18 03:15:21	2019 FEB 18 03:18:21	2019 FEB 18 03:18:57	216.0	-155.6	-152.5	-151.7	-75.2	-76.7	-77.1	20.2	4	-	-	-	&daysideMatch:NILI FOSSAE; 	
ACS	276	Egress	2019 FEB 18 04:00:06	2019 FEB 18 04:00:40	2019 FEB 18 04:03:24	198.0	3.3	3.5	4.4	68.3	68.7	70.1	7.3	4	-	-	-	&daysideMatch:NILI FOSSAE; 	
NOMAD	277	Ingress	2019 FEB 18 05:13:10	2019 FEB 18 05:16:10	2019 FEB 18 05:16:46	216.0	175.6	178.5	179.3	-75.2	-76.7	-77.0	20.2	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	277	Egress	2019 FEB 18 05:57:56	2019 FEB 18 05:58:30	2019 FEB 18 06:01:14	198.0	-25.4	-25.2	-24.3	68.4	68.7	70.2	7.3	1	-	-	-		
N/A	278	Ingress	2019 FEB 18 07:11:01	2019 FEB 18 07:14:00	2019 FEB 18 07:14:36	215.0	146.6	149.4	150.1	-75.1	-76.5	-76.8	20.1	1	-	-	-		
NOMAD	278	Egress	2019 FEB 18 07:55:47	2019 FEB 18 07:56:21	2019 FEB 18 07:59:05	198.0	-54.0	-53.9	-53.0	68.5	68.8	70.2	7.3	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
ACS	279	Ingress	2019 FEB 18 09:08:53	2019 FEB 18 09:11:52	2019 FEB 18 09:12:28	215.0	117.5	120.1	120.8	-75.0	-76.3	-76.6	20.1	4	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	279	Egress	2019 FEB 18 09:53:40	2019 FEB 18 09:54:14	2019 FEB 18 09:56:57	197.0	-82.7	-82.5	-81.7	68.6	68.9	70.2	7.3	4	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	280	Ingress	2019 FEB 18 11:06:48	2019 FEB 18 11:09:47	2019 FEB 18 11:10:23	215.0	88.6	91.0	91.6	-74.9	-76.2	-76.5	20.1	1	-	-	-		
NOMAD	280	Egress	2019 FEB 18 11:51:35	2019 FEB 18 11:52:09	2019 FEB 18 11:54:52	197.0	-111.3	-111.1	-110.4	68.7	69.0	70.3	7.3	1	Water Ice 01	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	281	Ingress	2019 FEB 18 13:04:42	2019 FEB 18 13:07:41	2019 FEB 18 13:08:17	215.0	59.7	62.0	62.5	-74.8	-76.1	-76.4	20.0	4	-	-	-		
