TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1456,1453,0,2,egress,2018 AUG 11 17:39:03,SO ON
1,1,1452,1453,0,4,egress,2018 AUG 11 21:34:46,SO ON
1,1,1176,1176,0,6,egress,2018 AUG 12 01:30:29,SO ON
1,1,3951,3951,0,8,egress,2018 AUG 12 05:26:18,SO ON
1,1,1446,1446,0,10,egress,2018 AUG 12 09:22:04,SO ON
1,1,1452,1453,0,12,egress,2018 AUG 12 13:17:45,SO ON
1,1,1410,1410,0,15,egress,2018 AUG 12 19:11:30,SO ON
1,1,1452,1453,0,16,egress,2018 AUG 12 21:09:21,SO ON
1,1,3951,3951,0,18,egress,2018 AUG 13 01:05:04,SO ON
1,1,1452,1453,0,21,egress,2018 AUG 13 06:58:47,SO ON
1,1,1456,1453,0,22,egress,2018 AUG 13 08:56:40,SO ON
1,1,3951,3951,0,24,egress,2018 AUG 13 12:52:21,SO ON
1,1,1456,1453,0,27,egress,2018 AUG 13 18:46:07,SO ON
2,1,107,107,0,29,egress,2018 AUG 13 22:41:50,SO ON
1,1,1456,1453,0,30,egress,2018 AUG 14 00:39:41,SO ON
1,1,1176,1176,0,34,egress,2018 AUG 14 08:31:18,SO ON
1,1,1446,1446,0,36,egress,2018 AUG 14 12:26:59,SO ON
1,1,1452,1453,0,39,egress,2018 AUG 14 18:20:45,SO ON
1,1,1410,1410,0,41,egress,2018 AUG 14 22:16:30,SO ON
1,1,1452,1453,0,44,egress,2018 AUG 15 04:10:08,SO ON
1,1,3951,3951,0,46,egress,2018 AUG 15 08:05:59,SO ON
1,1,1452,1453,0,47,egress,2018 AUG 15 10:03:52,SO ON
1,1,1456,1453,0,50,egress,2018 AUG 15 15:57:30,SO ON
1,1,3951,3951,0,52,egress,2018 AUG 15 19:53:22,SO ON
1,1,1456,1453,0,53,egress,2018 AUG 15 21:51:14,SO ON
2,1,107,107,0,56,egress,2018 AUG 16 03:44:51,SO ON
1,1,1456,1453,0,58,egress,2018 AUG 16 07:40:41,SO ON
1,1,1176,1176,0,60,egress,2018 AUG 16 11:36:26,SO ON
1,1,1446,1446,0,62,egress,2018 AUG 16 15:32:12,SO ON
1,1,1452,1453,0,65,egress,2018 AUG 16 21:25:59,SO ON
1,1,1410,1410,0,68,egress,2018 AUG 17 03:19:36,SO ON
1,1,1452,1453,0,69,egress,2018 AUG 17 05:17:31,SO ON
1,1,3951,3951,0,71,egress,2018 AUG 17 09:13:22,SO ON
1,1,1452,1453,0,74,egress,2018 AUG 17 15:06:58,SO ON
1,1,1456,1453,0,76,egress,2018 AUG 17 19:02:53,SO ON
1,1,3951,3951,0,77,egress,2018 AUG 17 21:00:48,SO ON
1,1,1215,1215,0,80,egress,2018 AUG 18 02:54:25,SO ON
2,1,107,107,0,82,egress,2018 AUG 18 06:50:15,SO ON
1,1,1456,1453,0,84,egress,2018 AUG 18 10:46:06,SO ON
1,1,1176,1176,0,90,egress,2018 AUG 18 22:33:34,SO ON
1,1,1446,1446,0,93,egress,2018 AUG 19 04:27:14,SO ON
