HCL_01, OCCEG, 16, 42, 69, 97, 125, 150, 178, 207, 233, 262, 287, 313
HCL_01, OCCIN, 31, 59, 85, 116, 143, 167, 198, 224, 249, 279, 304, 331
AER_01, OCCEG, 11, 37, 63, 94, 120, 147, 174, 202, 229, 254, 284, 308
AER_01, OCCIN, 338
ICE_01, OCCIN, 19, 47, 72, 103, 130, 182, 211, 237, 267, 292, 316
NOM_01, OCCEG, 5, 13, 17, 22, 40, 45, 48, 66, 70, 75, 96, 100, 107, 112, 116, 135, 138, 143, 159, 164, 167, 187, 193, 198, 216, 221, 224, 241, 245, 260
NOM_01, OCCIN, 25, 30, 35, 53, 57, 61, 78, 83, 91, 100, 122, 129, 132, 149, 153, 158, 175, 181, 184, 205, 208, 215, 230, 235, 239, 247, 260
