TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
-1,-1,-1,-1,-1,55,nightside,2026 SEP 03 02:07:03,LNO OFF
-1,-1,-1,-1,-1,67,nightside,2026 SEP 04 01:46:32,LNO OFF
-1,-1,-1,-1,-1,79,nightside,2026 SEP 05 01:24:36,LNO OFF
-1,-1,-1,-1,-1,80,nightside,2026 SEP 05 03:22:41,LNO OFF
-1,-1,-1,-1,-1,124,nightside,2026 SEP 08 17:56:18,LNO OFF
-1,-1,-1,-1,-1,125,nightside,2026 SEP 08 19:54:14,LNO OFF
-1,-1,-1,-1,-1,163,nightside,2026 SEP 11 22:36:55,LNO OFF
-1,-1,-1,-1,-1,169,nightside,2026 SEP 12 10:24:35,LNO OFF
-1,-1,-1,-1,-1,205,nightside,2026 SEP 15 09:10:26,LNO OFF
-1,-1,-1,-1,-1,206,nightside,2026 SEP 15 11:08:21,LNO OFF
-1,-1,-1,-1,-1,274,nightside,2026 SEP 21 00:47:36,LNO OFF
-1,-1,-1,-1,-1,275,nightside,2026 SEP 21 02:45:32,LNO OFF
