Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
6	71	Nightside	2023 SEP 03 00:32:09	2023 SEP 03 01:01:31	2023 SEP 03 01:30:52	3523.58	26.16	54.86	-168.25	63.60	-21.19	-63.57	175.46	0.31	1	-	-	-		
6	71	Dayside	2023 SEP 03 01:30:52	2023 SEP 03 02:00:28	2023 SEP 03 02:30:03	3550.90	-168.25	-139.18	-2.84	-63.57	22.59	63.53	4.52	12.33	1	-		COP row -1: UVIS off		
7	71	Nightside	2023 SEP 03 02:30:03	2023 SEP 03 02:59:26	2023 SEP 03 03:28:48	3524.92	-2.84	25.95	162.74	63.53	-21.22	-63.51	175.66	0.29	14	-	-	-		
7	71	Dayside	2023 SEP 03 03:28:48	2023 SEP 03 03:58:24	2023 SEP 03 04:28:00	3552.26	162.74	-168.11	-31.78	-63.51	22.65	63.48	4.31	12.31	14	-		COP row -1: UVIS off	&nomadPhobos; 	
8	71	Nightside	2023 SEP 03 04:28:00	2023 SEP 03 04:57:24	2023 SEP 03 05:26:47	3526.20	-31.78	-3.00	133.79	63.48	-21.23	-63.45	175.87	0.28	1	-	-	-		
8	71	Dayside	2023 SEP 03 05:26:47	2023 SEP 03 05:56:22	2023 SEP 03 06:25:58	3551.55	133.79	162.95	-60.67	-63.45	22.72	63.44	4.09	12.30	1	-		COP row -1: UVIS off		
9	71	Nightside	2023 SEP 03 06:25:58	2023 SEP 03 06:55:22	2023 SEP 03 07:24:45	3527.26	-60.67	-31.95	104.94	63.44	-21.27	-63.42	176.11	0.26	3	-	-	-		
9	71	Dayside	2023 SEP 03 07:24:45	2023 SEP 03 07:54:20	2023 SEP 03 08:23:55	3549.43	104.94	134.00	-89.50	-63.42	22.76	63.42	3.86	12.28	3	Nominal 6SUBD #2	Science: orders #149, #134, #168, #121, #189, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 81: NADIR: Horizontal Bin (57:245;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&mroOverlap; 	
10	71	Nightside	2023 SEP 03 08:23:55	2023 SEP 03 08:53:18	2023 SEP 03 09:22:42	3526.89	-89.50	-60.90	76.15	63.42	-21.34	-63.41	176.35	0.24	1	-	-	-		
10	71	Dayside	2023 SEP 03 09:22:42	2023 SEP 03 09:52:16	2023 SEP 03 10:21:50	3547.75	76.15	105.06	-118.30	-63.41	22.80	63.40	3.64	12.26	1	-		COP row -1: UVIS off		
11	71	Nightside	2023 SEP 03 10:21:50	2023 SEP 03 10:51:12	2023 SEP 03 11:20:35	3525.01	-118.30	-89.83	47.36	63.40	-21.39	-63.39	176.58	0.23	14	-	-	-		
11	71	Dayside	2023 SEP 03 11:20:35	2023 SEP 03 11:50:08	2023 SEP 03 12:19:42	3547.95	47.36	76.15	-147.13	-63.39	22.87	63.37	3.43	12.25	14	-		COP row -1: UVIS off		
12	71	Nightside	2023 SEP 03 12:19:42	2023 SEP 03 12:49:05	2023 SEP 03 13:18:27	3524.30	-147.13	-118.72	18.43	63.37	-21.41	-63.34	176.77	0.21	1	-	-	-		
12	71	Dayside	2023 SEP 03 13:18:27	2023 SEP 03 13:48:01	2023 SEP 03 14:17:36	3549.38	18.43	47.26	-176.08	-63.34	22.92	63.31	3.25	12.23	1	-		COP row -1: UVIS off		
13	71	Nightside	2023 SEP 03 14:17:36	2023 SEP 03 14:46:59	2023 SEP 03 15:16:23	3526.61	-176.08	-147.62	-10.53	63.31	-21.46	-63.27	176.97	0.20	14	-	-	-		
13	71	Dayside	2023 SEP 03 15:16:23	2023 SEP 03 15:45:58	2023 SEP 03 16:15:33	3550.14	-10.53	18.35	154.93	-63.27	22.92	63.24	3.05	12.22	14	-		COP row -1: UVIS off		
14	71	Nightside	2023 SEP 03 16:15:33	2023 SEP 03 16:44:57	2023 SEP 03 17:14:21	3527.61	154.93	-176.56	-39.46	63.24	-21.54	-63.23	177.20	0.18	1	-	-	-		
14	71	Dayside	2023 SEP 03 17:14:21	2023 SEP 03 17:43:56	2023 SEP 03 18:13:31	3550.56	-39.46	-10.60	126.02	-63.23	22.95	63.20	2.83	12.20	1	-		COP row -1: UVIS off		
15	71	Nightside	2023 SEP 03 18:13:31	2023 SEP 03 18:42:54	2023 SEP 03 19:12:18	3526.57	126.02	154.49	-68.33	63.20	-21.59	-63.19	177.43	0.17	14	-	-	-		
15	71	Dayside	2023 SEP 03 19:12:18	2023 SEP 03 19:41:53	2023 SEP 03 20:11:29	3551.04	-68.33	-39.56	97.19	-63.19	23.02	63.17	2.60	12.19	14	-		COP row -1: UVIS off		
16	71	Nightside	2023 SEP 03 20:11:29	2023 SEP 03 20:40:51	2023 SEP 03 21:10:13	3524.41	97.19	125.54	-97.16	63.17	-21.61	-63.16	177.66	0.15	7	-	-	COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
16	71	Dayside	2023 SEP 03 21:10:13	2023 SEP 03 21:39:48	2023 SEP 03 22:09:24	3550.69	-97.16	-68.51	68.41	-63.16	23.10	63.16	2.39	12.17	7	-		COP row -1: UVIS off		
17	71	Nightside	2023 SEP 03 22:09:24	2023 SEP 03 22:38:45	2023 SEP 03 23:08:07	3522.94	68.41	96.61	-125.96	63.16	-21.65	-63.14	177.87	0.13	14	-	-	-		
17	71	Dayside	2023 SEP 03 23:08:07	2023 SEP 03 23:37:41	2023 SEP 04 00:07:16	3549.26	-125.96	-97.42	39.59	-63.14	23.14	63.13	2.19	12.16	14	-		COP row -1: UVIS off	&daysideMatch:CERAUNIUS THOLUS; 	
18	71	Nightside	2023 SEP 04 00:07:16	2023 SEP 04 00:36:37	2023 SEP 04 01:05:59	3522.87	39.59	67.71	-154.80	63.13	-21.73	-63.10	178.09	0.12	14	-	-	-		
18	71	Dayside	2023 SEP 04 01:05:59	2023 SEP 04 01:35:34	2023 SEP 04 02:05:09	3550.26	-154.80	-126.31	10.64	-63.10	23.16	63.06	2.01	12.14	14	-		COP row -1: UVIS off		
19	71	Nightside	2023 SEP 04 02:05:09	2023 SEP 04 02:34:31	2023 SEP 04 03:03:53	3523.93	10.64	38.82	176.23	63.06	-21.78	-63.04	178.28	0.11	1	-	-	-		
19	71	Dayside	2023 SEP 04 03:03:53	2023 SEP 04 03:33:29	2023 SEP 04 04:03:05	3552.25	176.23	-155.22	-18.33	-63.04	23.21	63.00	1.83	12.13	1	-		COP row 95: NADIR: Horizontal Bin (57:245;0:1047), Tint = 20000 ms,20 bit,Rhythm = 22017 ms, Binning=3		
20	71	Nightside	2023 SEP 04 04:03:05	2023 SEP 04 04:32:28	2023 SEP 04 05:01:51	3525.22	-18.33	9.89	147.25	63.00	-21.79	-62.97	178.47	0.09	14	-	-	-		
20	71	Dayside	2023 SEP 04 05:01:51	2023 SEP 04 05:31:27	2023 SEP 04 06:01:03	3552.30	147.25	175.85	-47.24	-62.97	23.28	62.95	1.67	12.11	14	-		COP row -1: UVIS off		
21	71	Nightside	2023 SEP 04 06:01:03	2023 SEP 04 06:30:26	2023 SEP 04 06:59:49	3526.38	-47.24	-19.06	118.36	62.95	-21.82	-62.93	178.67	0.07	1	-	-	-		
21	71	Dayside	2023 SEP 04 06:59:49	2023 SEP 04 07:29:24	2023 SEP 04 07:59:00	3550.60	118.36	146.90	-76.09	-62.93	23.34	62.92	1.49	12.10	1	-		COP row -1: UVIS off	&daysideMatch:ELYSIUM MONS; 	
22	71	Nightside	2023 SEP 04 07:59:00	2023 SEP 04 08:28:23	2023 SEP 04 08:57:47	3526.79	-76.09	-48.01	89.55	62.92	-21.89	-62.91	178.90	0.06	14	-	-	-		
22	71	Dayside	2023 SEP 04 08:57:47	2023 SEP 04 09:27:21	2023 SEP 04 09:56:55	3548.48	89.55	117.96	-104.89	-62.91	23.38	62.90	1.32	12.08	14	-		COP row -1: UVIS off		
23	71	Nightside	2023 SEP 04 09:56:55	2023 SEP 04 10:26:18	2023 SEP 04 10:55:41	3525.48	-104.89	-76.95	60.78	62.90	-21.96	-62.89	179.10	0.04	1	-	-	-		
23	71	Dayside	2023 SEP 04 10:55:41	2023 SEP 04 11:25:14	2023 SEP 04 11:54:48	3547.73	60.78	89.03	-133.70	-62.89	23.43	62.87	1.18	12.06	1	-		COP row -1: UVIS off		
24	71	Nightside	2023 SEP 04 11:54:48	2023 SEP 04 12:24:10	2023 SEP 04 12:53:32	3523.77	-133.70	-105.85	31.91	62.87	-22.00	-62.85	179.26	0.03	14	-	-	-		
24	71	Dayside	2023 SEP 04 12:53:32	2023 SEP 04 13:23:07	2023 SEP 04 13:52:41	3549.06	31.91	60.14	-162.59	-62.85	23.50	62.82	1.11	12.05	14	-		COP row -1: UVIS off		
25	71	Nightside	2023 SEP 04 13:52:41	2023 SEP 04 14:22:04	2023 SEP 04 14:51:26	3525.19	-162.59	-134.73	2.94	62.82	-22.04	-62.78	179.38	0.01	47	Night Limb #2	Science: orders #158, #158, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
25	71	Dayside	2023 SEP 04 14:51:26	2023 SEP 04 15:21:02	2023 SEP 04 15:50:37	3550.44	2.94	31.25	168.42	-62.78	23.52	62.74	1.03	12.04	47	-		COP row -1: UVIS off	&trueNightLimb; &mroOverlap; 	
26	71	Nightside	2023 SEP 04 15:50:37	2023 SEP 04 16:20:00	2023 SEP 04 16:49:24	3526.94	168.42	-163.65	-26.00	62.74	-22.12	-62.72	179.50	24.00	1	-	-	-		
26	71	Dayside	2023 SEP 04 16:49:24	2023 SEP 04 17:18:59	2023 SEP 04 17:48:35	3550.93	-26.00	2.31	139.47	-62.72	23.53	62.68	0.97	12.02	1	-		COP row -1: UVIS off		
27	71	Nightside	2023 SEP 04 17:48:35	2023 SEP 04 18:17:58	2023 SEP 04 18:47:21	3526.80	139.47	167.41	-54.89	62.68	-22.18	-62.67	179.52	23.98	1	-	-	-		
27	71	Dayside	2023 SEP 04 18:47:21	2023 SEP 04 19:16:57	2023 SEP 04 19:46:33	3551.38	-54.89	-26.64	110.61	-62.67	23.59	62.65	0.99	12.00	1	-		COP row -1: UVIS off	&daysideMatch:ACIDALIA MUD VOLCANOES NE; 	
28	71	Nightside	2023 SEP 04 19:46:33	2023 SEP 04 20:15:55	2023 SEP 04 20:45:18	3525.00	110.61	138.45	-83.74	62.65	-22.22	-62.63	179.40	23.97	3	-	-	-		
28	71	Dayside	2023 SEP 04 20:45:18	2023 SEP 04 21:14:53	2023 SEP 04 21:44:29	3551.28	-83.74	-55.60	81.81	-62.63	23.67	62.63	1.10	11.99	3	CH4 H2O 2SUBD 01	Science: orders #134, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off		
29	71	Nightside	2023 SEP 04 21:44:29	2023 SEP 04 22:13:51	2023 SEP 04 22:43:12	3523.19	81.81	109.51	-112.55	62.63	-22.26	-62.61	179.24	23.95	14	-	-	-		
29	71	Dayside	2023 SEP 04 22:43:12	2023 SEP 04 23:12:47	2023 SEP 04 23:42:23	3550.26	-112.55	-84.53	53.03	-62.61	23.73	62.60	1.22	11.97	14	-		COP row -1: UVIS off		
30	71	Nightside	2023 SEP 04 23:42:23	2023 SEP 05 00:11:44	2023 SEP 05 00:41:05	3522.39	53.03	80.60	-141.35	62.60	-22.32	-62.58	179.07	23.94	1	-	-	-		
30	71	Dayside	2023 SEP 05 00:41:05	2023 SEP 05 01:10:40	2023 SEP 05 01:40:15	3549.70	-141.35	-113.42	24.13	-62.58	23.76	62.55	1.33	11.96	1	-		COP row 89: NADIR: Horizontal Bin (57:245;0:1047), Tint = 10000 ms,20 bit,Rhythm = 15364 ms, Binning=3		
31	71	Nightside	2023 SEP 05 01:40:15	2023 SEP 05 02:09:36	2023 SEP 05 02:38:58	3523.41	24.13	51.72	-170.27	62.55	-22.41	-62.52	178.91	23.92	14	-	-	-		
31	71	Dayside	2023 SEP 05 02:38:58	2023 SEP 05 03:08:34	2023 SEP 05 03:38:10	3551.82	-170.27	-142.32	-4.85	-62.52	23.79	62.47	1.46	11.94	14	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
32	71	Nightside	2023 SEP 05 03:38:10	2023 SEP 05 04:07:32	2023 SEP 05 04:36:55	3524.72	-4.85	22.81	160.73	62.47	-22.44	-62.44	178.72	23.91	1	-	-	-		
32	71	Dayside	2023 SEP 05 04:36:55	2023 SEP 05 05:06:31	2023 SEP 05 05:36:07	3552.80	160.73	-171.24	-33.78	-62.44	23.87	62.41	1.64	11.93	1	-		COP row -1: UVIS off		
33	71	Nightside	2023 SEP 05 05:36:07	2023 SEP 05 06:05:30	2023 SEP 05 06:34:53	3525.96	-33.78	-6.14	131.80	62.41	-22.46	-62.38	178.50	23.89	1	-	-	-		
33	71	Dayside	2023 SEP 05 06:34:53	2023 SEP 05 07:04:29	2023 SEP 05 07:34:05	3551.83	131.80	159.82	-62.66	-62.38	23.94	62.37	1.84	11.91	1	-		COP row 89: NADIR: Horizontal Bin (57:245;0:1047), Tint = 10000 ms,20 bit,Rhythm = 15364 ms, Binning=3	&daysideMatch:CERBERUS FOSSAE; 	
34	71	Nightside	2023 SEP 05 07:34:05	2023 SEP 05 08:03:29	2023 SEP 05 08:32:52	3526.88	-62.66	-35.09	102.96	62.37	-22.51	-62.35	178.27	23.88	3	-	-	-		
34	71	Dayside	2023 SEP 05 08:32:52	2023 SEP 05 09:02:27	2023 SEP 05 09:32:02	3549.63	102.96	130.87	-91.48	-62.35	23.99	62.34	2.03	11.90	3	H2O CO 3SUBD #2	Science: orders #168, #189, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&mroOverlap; 	
35	71	Nightside	2023 SEP 05 09:32:02	2023 SEP 05 10:01:25	2023 SEP 05 10:30:48	3526.29	-91.48	-64.04	74.18	62.34	-22.58	-62.33	178.05	23.86	1	-	-	-		
35	71	Dayside	2023 SEP 05 10:30:48	2023 SEP 05 11:00:22	2023 SEP 05 11:29:56	3548.13	74.18	101.93	-120.28	-62.33	24.04	62.31	2.24	11.88	1	-		COP row -1: UVIS off		
36	71	Nightside	2023 SEP 05 11:29:56	2023 SEP 05 11:59:18	2023 SEP 05 12:28:40	3524.24	-120.28	-92.96	45.37	62.31	-22.64	-62.30	177.83	23.84	14	-	-	-		
36	71	Dayside	2023 SEP 05 12:28:40	2023 SEP 05 12:58:15	2023 SEP 05 13:27:49	3548.64	45.37	73.02	-149.12	-62.30	24.11	62.27	2.44	11.86	14	-		COP row -1: UVIS off	&daysideMatch:NILI FOSSAE; 	
37	71	Nightside	2023 SEP 05 13:27:49	2023 SEP 05 13:57:11	2023 SEP 05 14:26:33	3523.91	-149.12	-121.85	16.45	62.27	-22.67	-62.23	177.63	23.83	1	-	-	-		
37	71	Dayside	2023 SEP 05 14:26:33	2023 SEP 05 14:56:08	2023 SEP 05 15:25:43	3550.29	16.45	44.14	-178.07	-62.23	24.17	62.20	2.62	11.85	1	-		COP row 95: NADIR: Horizontal Bin (57:245;0:1047), Tint = 20000 ms,20 bit,Rhythm = 22017 ms, Binning=3		
38	71	Nightside	2023 SEP 05 15:25:43	2023 SEP 05 15:55:06	2023 SEP 05 16:24:29	3526.19	-178.07	-150.75	-12.50	62.20	-22.74	-62.16	177.44	23.82	1	-	-	-		
38	71	Dayside	2023 SEP 05 16:24:29	2023 SEP 05 16:54:05	2023 SEP 05 17:23:40	3550.96	-12.50	15.22	152.96	-62.16	24.18	62.13	2.79	11.84	1	-		COP row -1: UVIS off		
39	71	Nightside	2023 SEP 05 17:23:40	2023 SEP 05 17:53:04	2023 SEP 05 18:22:27	3526.92	152.96	-179.68	-41.42	62.13	-22.82	-62.11	177.23	23.80	14	-	-	-		
39	71	Dayside	2023 SEP 05 18:22:27	2023 SEP 05 18:52:03	2023 SEP 05 19:21:39	3551.36	-41.42	-13.72	124.07	-62.11	24.22	62.07	3.00	11.82	14	-		COP row -1: UVIS off		
40	71	Nightside	2023 SEP 05 19:21:39	2023 SEP 05 19:51:01	2023 SEP 05 20:20:24	3525.67	124.07	151.37	-70.28	62.07	-22.87	-62.06	176.99	23.78	1	-	-	-		
40	71	Dayside	2023 SEP 05 20:20:24	2023 SEP 05 20:50:00	2023 SEP 05 21:19:36	3551.72	-70.28	-42.68	95.25	-62.06	24.30	62.04	3.24	11.80	1	-		COP row -1: UVIS off		
41	71	Nightside	2023 SEP 05 21:19:36	2023 SEP 05 21:48:58	2023 SEP 05 22:18:19	3523.51	95.25	122.42	-99.10	62.04	-22.91	-62.03	176.76	23.77	47	-	-	COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
41	71	Dayside	2023 SEP 05 22:18:19	2023 SEP 05 22:47:55	2023 SEP 05 23:17:31	3551.23	-99.10	-71.62	66.47	-62.03	24.38	62.02	3.48	11.79	47	-		COP row -1: UVIS off	&trueNightLimb; 	
42	71	Nightside	2023 SEP 05 23:17:31	2023 SEP 05 23:46:52	2023 SEP 06 00:16:13	3522.14	66.47	93.49	-127.90	62.02	-22.96	-62.00	176.53	23.75	14	-	-	-		
42	71	Dayside	2023 SEP 06 00:16:13	2023 SEP 06 00:45:48	2023 SEP 06 01:15:23	3549.89	-127.90	-100.53	37.63	-62.00	24.43	61.98	3.68	11.77	14	-		COP row -1: UVIS off		
43	71	Nightside	2023 SEP 06 01:15:23	2023 SEP 06 01:44:44	2023 SEP 06 02:14:05	3522.39	37.63	64.60	-156.76	61.98	-23.05	-61.95	176.33	23.74	3	-	-	-		
43	71	Dayside	2023 SEP 06 02:14:05	2023 SEP 06 02:43:41	2023 SEP 06 03:13:16	3551.16	-156.76	-129.42	8.68	-61.95	24.46	61.91	3.86	11.76	3	Ice CH4 2SUBD #1	Science: orders #193, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off		
44	71	Nightside	2023 SEP 06 03:13:16	2023 SEP 06 03:42:38	2023 SEP 06 04:12:00	3523.53	8.68	35.71	174.28	61.91	-23.11	-61.87	176.14	23.72	1	-	-	-		
44	71	Dayside	2023 SEP 06 04:12:00	2023 SEP 06 04:41:36	2023 SEP 06 05:11:13	3553.12	174.28	-158.33	-20.27	-61.87	24.52	61.83	4.06	11.74	1	-		COP row -1: UVIS off		
45	71	Nightside	2023 SEP 06 05:11:13	2023 SEP 06 05:40:35	2023 SEP 06 06:09:58	3524.78	-20.27	6.78	145.32	61.83	-23.13	-61.80	175.93	23.71	14	-	-	-		
45	71	Dayside	2023 SEP 06 06:09:58	2023 SEP 06 06:39:34	2023 SEP 06 07:09:11	3552.93	145.32	172.74	-49.16	-61.80	24.61	61.78	4.29	11.73	14	-		COP row -1: UVIS off		
46	71	Nightside	2023 SEP 06 07:09:11	2023 SEP 06 07:38:34	2023 SEP 06 08:07:57	3525.88	-49.16	-22.16	116.44	61.78	-23.18	-61.75	175.70	23.69	1	-	-	-		
46	71	Dayside	2023 SEP 06 08:07:57	2023 SEP 06 08:37:32	2023 SEP 06 09:07:08	3551.06	116.44	143.80	-78.01	-61.75	24.67	61.74	4.51	11.71	1	CH4 CO 2SUBD #3	Science: orders #189, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 81: NADIR: Horizontal Bin (57:245;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&daysideMatch:CURIOSITY; 	
47	71	Nightside	2023 SEP 06 09:07:08	2023 SEP 06 09:36:31	2023 SEP 06 10:05:54	3526.04	-78.01	-51.12	87.64	61.74	-23.25	-61.72	175.46	23.68	1	-	-	-		
47	71	Dayside	2023 SEP 06 10:05:54	2023 SEP 06 10:35:28	2023 SEP 06 11:05:03	3549.04	87.64	114.85	-106.81	-61.72	24.71	61.71	4.73	11.70	1	-		COP row -1: UVIS off		
48	71	Nightside	2023 SEP 06 11:05:03	2023 SEP 06 11:34:25	2023 SEP 06 12:03:47	3524.58	-106.81	-80.05	58.86	61.71	-23.32	-61.70	175.23	23.66	3	-	-	-		
48	71	Dayside	2023 SEP 06 12:03:47	2023 SEP 06 12:33:22	2023 SEP 06 13:02:56	3548.61	58.86	85.93	-135.62	-61.70	24.77	61.67	4.95	11.68	3	CH4 H2O 2SUBD 02	Science: orders #136, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off	&daysideMatch:UTOPIA; 	
49	71	Nightside	2023 SEP 06 13:02:56	2023 SEP 06 13:32:17	2023 SEP 06 14:01:39	3523.25	-135.62	-108.94	29.98	61.67	-23.36	-61.64	175.03	23.65	1	-	-	-		
49	71	Dayside	2023 SEP 06 14:01:39	2023 SEP 06 14:31:14	2023 SEP 06 15:00:49	3549.99	29.98	57.05	-164.52	-61.64	24.85	61.61	5.16	11.67	1	-		COP row -1: UVIS off		
50	71	Nightside	2023 SEP 06 15:00:49	2023 SEP 06 15:30:12	2023 SEP 06 15:59:34	3525.11	-164.52	-137.83	1.02	61.61	-23.42	-61.56	174.84	23.63	14	-	-	-		
50	71	Dayside	2023 SEP 06 15:59:34	2023 SEP 06 16:29:10	2023 SEP 06 16:58:45	3551.14	1.02	28.15	166.50	-61.56	24.87	61.52	5.33	11.66	14	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
51	71	Nightside	2023 SEP 06 16:58:45	2023 SEP 06 17:28:09	2023 SEP 06 17:57:32	3526.61	166.50	-166.74	-27.90	61.52	-23.51	-61.49	174.63	23.62	1	-	-	-		
51	71	Dayside	2023 SEP 06 17:57:32	2023 SEP 06 18:27:08	2023 SEP 06 18:56:44	3551.58	-27.90	-0.78	137.57	-61.49	24.90	61.45	5.53	11.64	1	-		COP row 89: NADIR: Horizontal Bin (57:245;0:1047), Tint = 10000 ms,20 bit,Rhythm = 15364 ms, Binning=3	&daysideMatch:VERNAL CRATER; 	
52	71	Nightside	2023 SEP 06 18:56:44	2023 SEP 06 19:26:07	2023 SEP 06 19:55:30	3526.19	137.57	164.31	-56.79	61.45	-23.59	-61.44	174.40	23.60	14	-	-	-		
52	71	Dayside	2023 SEP 06 19:55:30	2023 SEP 06 20:25:06	2023 SEP 06 20:54:42	3552.00	-56.79	-29.74	108.72	-61.44	24.97	61.41	5.77	11.62	14	-		COP row 95: NADIR: Horizontal Bin (57:245;0:1047), Tint = 20000 ms,20 bit,Rhythm = 22017 ms, Binning=3	&daysideMatch:ACIDALIA MUD VOLCANOES BASIN; 	
53	71	Nightside	2023 SEP 06 20:54:42	2023 SEP 06 21:24:04	2023 SEP 06 21:53:26	3524.21	108.72	135.36	-85.63	61.41	-23.63	-61.40	174.17	23.59	3	-	-	-		
53	71	Dayside	2023 SEP 06 21:53:26	2023 SEP 06 22:23:02	2023 SEP 06 22:52:38	3551.82	-85.63	-58.69	79.93	-61.40	25.06	61.39	6.02	11.61	3	Ice CO 2SUBD #2	Science: orders #193, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 81: NADIR: Horizontal Bin (57:245;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&mroOverlap; 	
54	71	Nightside	2023 SEP 06 22:52:38	2023 SEP 06 23:21:59	2023 SEP 06 23:51:20	3522.50	79.93	106.42	-114.43	61.39	-23.68	-61.36	173.94	23.57	1	-	-	-		
54	71	Dayside	2023 SEP 06 23:51:20	2023 SEP 07 00:20:56	2023 SEP 07 00:50:31	3550.65	-114.43	-87.61	51.13	-61.36	25.13	61.36	6.24	11.59	1	-		COP row -1: UVIS off		
55	71	Nightside	2023 SEP 07 00:50:31	2023 SEP 07 01:19:52	2023 SEP 07 01:49:13	3521.88	51.13	77.52	-143.25	61.36	-23.75	-61.33	173.72	23.56	1	-	-	-		
55	71	Dayside	2023 SEP 07 01:49:13	2023 SEP 07 02:18:48	2023 SEP 07 02:48:23	3550.64	-143.25	-116.50	22.22	-61.33	25.16	61.28	6.43	11.58	1	-		COP row -1: UVIS off	&daysideMatch:ULYSSES THOLUS; &daysideMatch:ARSIA MONS; 	
