Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	21	71	Ingress	2023 SEP 04 06:06:51	2023 SEP 04 06:09:32	2023 SEP 04 06:10:06	195.00	-47.62	-47.86	-47.90	62.96	63.07	63.09	21.82	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off	&daysideMatch:ELYSIUM MONS; 	
N/A	21	71	Egress	2023 SEP 04 06:51:27	2023 SEP 04 06:52:03	2023 SEP 04 06:54:59	212.00	119.56	119.50	119.18	-62.41	-62.44	-62.55	9.66	1	-	-	-	&daysideMatch:ELYSIUM MONS; 	
N/A	22	71	Ingress	2023 SEP 04 08:04:48	2023 SEP 04 08:07:29	2023 SEP 04 08:08:03	195.00	-76.62	-76.92	-76.98	62.89	62.98	63.00	21.79	14	-	-	-		
ACS	22	71	Egress	2023 SEP 04 08:49:24	2023 SEP 04 08:50:00	2023 SEP 04 08:52:56	212.00	90.97	90.90	90.50	-62.46	-62.48	-62.56	9.67	14	-	-	-		
NOMAD	23	71	Ingress	2023 SEP 04 10:02:42	2023 SEP 04 10:05:23	2023 SEP 04 10:05:57	195.00	-105.55	-105.94	-106.01	62.83	62.90	62.92	21.77	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	23	71	Egress	2023 SEP 04 10:47:19	2023 SEP 04 10:47:55	2023 SEP 04 10:50:52	213.00	62.41	62.31	61.83	-62.50	-62.51	-62.58	9.68	1	-	-	-		
N/A	24	71	Ingress	2023 SEP 04 12:00:35	2023 SEP 04 12:03:16	2023 SEP 04 12:03:50	195.00	-134.49	-134.95	-135.04	62.77	62.82	62.83	21.75	14	-	-	-		
ACS	24	71	Egress	2023 SEP 04 12:45:11	2023 SEP 04 12:45:47	2023 SEP 04 12:48:44	213.00	33.73	33.62	33.07	-62.51	-62.52	-62.57	9.68	14	-	-	-		
N/A	25	71	Ingress	2023 SEP 04 13:58:28	2023 SEP 04 14:01:09	2023 SEP 04 14:01:43	195.00	-163.51	-164.03	-164.13	62.68	62.72	62.73	21.72	47	-	-	-	&trueNightLimb; &mroOverlap; 	
N/A	25	71	Egress	2023 SEP 04 14:43:04	2023 SEP 04 14:43:40	2023 SEP 04 14:46:36	212.00	4.94	4.81	4.20	-62.49	-62.49	-62.52	9.67	47	-	-	-	&trueNightLimb; &mroOverlap; 	
NOMAD	26	71	Ingress	2023 SEP 04 15:56:24	2023 SEP 04 15:59:05	2023 SEP 04 15:59:39	195.00	167.38	166.80	166.68	62.57	62.60	62.60	21.69	1	6SUBD Nom CO #1	Science: orders #121, #149, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	26	71	Egress	2023 SEP 04 16:41:00	2023 SEP 04 16:41:35	2023 SEP 04 16:44:32	212.00	-23.81	-23.94	-24.63	-62.48	-62.48	-62.49	9.66	1	-	-	-		
N/A	27	71	Ingress	2023 SEP 04 17:54:21	2023 SEP 04 17:57:02	2023 SEP 04 17:57:36	195.00	138.31	137.67	137.54	62.48	62.48	62.48	21.66	1	-	-	-	&daysideMatch:ACIDALIA MUD VOLCANOES NE; 	
NOMAD	27	71	Egress	2023 SEP 04 18:38:58	2023 SEP 04 18:39:33	2023 SEP 04 18:42:30	212.00	-52.49	-52.64	-53.41	-62.49	-62.49	-62.48	9.66	1	6SUBD CO2 CO #28	Science: orders #186, #185, #148, #132, #190, #155, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off	&daysideMatch:ACIDALIA MUD VOLCANOES NE; 	
N/A	28	71	Ingress	2023 SEP 04 19:52:19	2023 SEP 04 19:55:00	2023 SEP 04 19:55:34	195.00	109.32	108.60	108.45	62.40	62.38	62.38	21.64	3	-	-	-		
N/A	28	71	Egress	2023 SEP 04 20:36:55	2023 SEP 04 20:37:30	2023 SEP 04 20:40:27	212.00	-81.13	-81.30	-82.14	-62.52	-62.51	-62.48	9.67	3	-	-	-		
ACS	29	71	Ingress	2023 SEP 04 21:50:15	2023 SEP 04 21:52:56	2023 SEP 04 21:53:30	195.00	80.39	79.60	79.43	62.34	62.30	62.29	21.62	14	-	-	-		
N/A	29	71	Egress	2023 SEP 04 22:34:51	2023 SEP 04 22:35:27	2023 SEP 04 22:38:24	213.00	-109.74	-109.93	-110.85	-62.55	-62.54	-62.48	9.67	14	-	-	-		
N/A	30	71	Ingress	2023 SEP 04 23:48:08	2023 SEP 04 23:50:49	2023 SEP 04 23:51:23	195.00	51.47	50.62	50.44	62.28	62.22	62.21	21.60	1	-	-	-		
NOMAD	30	71	Egress	2023 SEP 05 00:32:44	2023 SEP 05 00:33:20	2023 SEP 05 00:36:17	213.00	-138.35	-138.56	-139.55	-62.58	-62.57	-62.49	9.68	1	All Fullscan Slow #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (1 order(s) per 1 second(s))	COP row -1: UVIS off		
ACS	31	71	Ingress	2023 SEP 05 01:45:59	2023 SEP 05 01:48:41	2023 SEP 05 01:49:15	196.00	22.47	21.56	21.36	62.19	62.12	62.10	21.57	14	-	-	-		
N/A	31	71	Egress	2023 SEP 05 02:30:35	2023 SEP 05 02:31:10	2023 SEP 05 02:34:07	212.00	-167.09	-167.30	-168.36	-62.58	-62.55	-62.46	9.67	14	-	-	-		
N/A	32	71	Ingress	2023 SEP 05 03:43:56	2023 SEP 05 03:46:37	2023 SEP 05 03:47:11	195.00	-6.63	-7.60	-7.80	62.08	61.98	61.96	21.54	1	-	-	-		
NOMAD	32	71	Egress	2023 SEP 05 04:28:32	2023 SEP 05 04:29:07	2023 SEP 05 04:32:04	212.00	164.10	163.87	162.75	-62.55	-62.52	-62.41	9.66	1	6SUBD CO2 CO #28	Science: orders #186, #185, #148, #132, #190, #155, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off		
NOMAD	33	71	Ingress	2023 SEP 05 05:41:55	2023 SEP 05 05:44:36	2023 SEP 05 05:45:10	195.00	-35.69	-36.71	-36.93	61.98	61.86	61.84	21.51	1	6SUBD Nom CO #1	Science: orders #121, #149, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:CERBERUS FOSSAE; 	
N/A	33	71	Egress	2023 SEP 05 06:26:31	2023 SEP 05 06:27:06	2023 SEP 05 06:30:03	212.00	135.35	135.11	133.92	-62.55	-62.52	-62.38	9.66	1	-	-	-	&daysideMatch:CERBERUS FOSSAE; 	
N/A	34	71	Ingress	2023 SEP 05 07:39:53	2023 SEP 05 07:42:34	2023 SEP 05 07:43:08	195.00	-64.68	-65.77	-66.01	61.90	61.76	61.73	21.49	3	-	-	-	&mroOverlap; 	
ACS	34	71	Egress	2023 SEP 05 08:24:29	2023 SEP 05 08:25:05	2023 SEP 05 08:28:01	212.00	106.73	106.46	105.19	-62.58	-62.54	-62.38	9.66	3	-	-	-	&mroOverlap; 	
NOMAD	35	71	Ingress	2023 SEP 05 09:37:49	2023 SEP 05 09:40:30	2023 SEP 05 09:41:04	195.00	-93.63	-94.78	-95.03	61.83	61.67	61.63	21.47	1	6SUBD CO2 CO #27	Science: orders #156, #123, #118, #148, #186, #132, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off		
N/A	35	71	Egress	2023 SEP 05 10:22:25	2023 SEP 05 10:23:01	2023 SEP 05 10:25:58	213.00	78.15	77.87	76.52	-62.62	-62.58	-62.40	9.67	1	-	-	-		
N/A	36	71	Ingress	2023 SEP 05 11:35:42	2023 SEP 05 11:38:24	2023 SEP 05 11:38:58	196.00	-122.54	-123.76	-124.03	61.76	61.58	61.54	21.45	14	-	-	-	&daysideMatch:NILI FOSSAE; 	
ACS	36	71	Egress	2023 SEP 05 12:20:19	2023 SEP 05 12:20:55	2023 SEP 05 12:23:52	213.00	49.54	49.23	47.81	-62.65	-62.61	-62.40	9.67	14	-	-	-	&daysideMatch:NILI FOSSAE; 	
NOMAD	37	71	Ingress	2023 SEP 05 13:33:36	2023 SEP 05 13:36:17	2023 SEP 05 13:36:51	195.00	-151.50	-152.78	-153.05	61.68	61.48	61.43	21.43	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off		
N/A	37	71	Egress	2023 SEP 05 14:18:11	2023 SEP 05 14:18:47	2023 SEP 05 14:21:44	213.00	20.78	20.46	18.98	-62.64	-62.59	-62.37	9.67	1	-	-	-		
N/A	38	71	Ingress	2023 SEP 05 15:31:31	2023 SEP 05 15:34:12	2023 SEP 05 15:34:46	195.00	179.44	178.12	177.83	61.57	61.35	61.29	21.40	1	-	-	-		
NOMAD	38	71	Egress	2023 SEP 05 16:16:06	2023 SEP 05 16:16:42	2023 SEP 05 16:19:38	212.00	-7.99	-8.32	-9.86	-62.63	-62.57	-62.33	9.66	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	39	71	Ingress	2023 SEP 05 17:29:28	2023 SEP 05 17:32:09	2023 SEP 05 17:32:43	195.00	150.37	148.99	148.70	61.46	61.21	61.15	21.37	14	-	-	-		
N/A	39	71	Egress	2023 SEP 05 18:14:03	2023 SEP 05 18:14:38	2023 SEP 05 18:17:35	212.00	-36.70	-37.04	-38.66	-62.63	-62.57	-62.31	9.66	14	-	-	-		
N/A	40	71	Ingress	2023 SEP 05 19:27:25	2023 SEP 05 19:30:07	2023 SEP 05 19:30:41	196.00	121.37	119.93	119.61	61.36	61.09	61.03	21.35	1	-	-	-		
NOMAD	40	71	Egress	2023 SEP 05 20:12:01	2023 SEP 05 20:12:37	2023 SEP 05 20:15:33	212.00	-65.37	-65.73	-67.42	-62.65	-62.59	-62.30	9.66	1	6SUBD Nom CO #6	Science: orders #167, #186, #187, #188, #190, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off		
N/A	41	71	Ingress	2023 SEP 05 21:25:23	2023 SEP 05 21:28:04	2023 SEP 05 21:28:38	195.00	92.42	90.92	90.59	61.29	60.99	60.93	21.33	47	-	-	-	&trueNightLimb; 	
N/A	41	71	Egress	2023 SEP 05 22:09:57	2023 SEP 05 22:10:33	2023 SEP 05 22:13:30	213.00	-94.00	-94.38	-96.15	-62.68	-62.61	-62.30	9.66	47	-	-	-	&trueNightLimb; 	
N/A	42	71	Ingress	2023 SEP 05 23:23:17	2023 SEP 05 23:25:59	2023 SEP 05 23:26:33	196.00	63.53	61.96	61.62	61.23	60.91	60.83	21.31	14	-	-	-		
N/A	42	71	Egress	2023 SEP 06 00:07:51	2023 SEP 06 00:08:27	2023 SEP 06 00:11:24	213.00	-122.60	-123.00	-124.85	-62.71	-62.64	-62.31	9.67	14	-	-	-		
ACS	43	71	Ingress	2023 SEP 06 01:21:08	2023 SEP 06 01:23:50	2023 SEP 06 01:24:24	196.00	34.59	32.97	32.62	61.15	60.80	60.73	21.29	3	-	-	-		
N/A	43	71	Egress	2023 SEP 06 02:05:42	2023 SEP 06 02:06:18	2023 SEP 06 02:09:15	213.00	-151.27	-151.68	-153.60	-62.72	-62.65	-62.29	9.67	3	-	-	-		
N/A	44	71	Ingress	2023 SEP 06 03:19:02	2023 SEP 06 03:21:44	2023 SEP 06 03:22:18	196.00	5.55	3.89	3.53	61.03	60.67	60.58	21.26	1	-	-	-		
NOMAD	44	71	Egress	2023 SEP 06 04:03:36	2023 SEP 06 04:04:12	2023 SEP 06 04:07:08	212.00	179.94	179.51	177.54	-62.70	-62.62	-62.25	9.66	1	6SUBD CO2 CO #28	Science: orders #186, #185, #148, #132, #190, #155, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off		
ACS	45	71	Ingress	2023 SEP 06 05:17:00	2023 SEP 06 05:19:42	2023 SEP 06 05:20:16	196.00	-23.51	-25.22	-25.59	60.91	60.52	60.44	21.24	14	-	-	-		
N/A	45	71	Egress	2023 SEP 06 06:01:34	2023 SEP 06 06:02:10	2023 SEP 06 06:05:07	213.00	151.15	150.71	148.66	-62.69	-62.60	-62.21	9.65	14	-	-	-		
N/A	46	71	Ingress	2023 SEP 06 07:14:59	2023 SEP 06 07:17:40	2023 SEP 06 07:18:14	195.00	-52.53	-54.28	-54.66	60.81	60.40	60.30	21.21	1	-	-	-	&daysideMatch:CURIOSITY; 	
NOMAD	46	71	Egress	2023 SEP 06 07:59:33	2023 SEP 06 08:00:09	2023 SEP 06 08:03:06	213.00	122.46	122.00	119.88	-62.70	-62.61	-62.19	9.65	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off	&daysideMatch:CURIOSITY; 	
NOMAD	47	71	Ingress	2023 SEP 06 09:12:55	2023 SEP 06 09:15:37	2023 SEP 06 09:16:11	196.00	-81.48	-83.29	-83.68	60.73	60.29	60.19	21.19	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	47	71	Egress	2023 SEP 06 09:57:30	2023 SEP 06 09:58:06	2023 SEP 06 10:01:03	213.00	93.87	93.40	91.20	-62.74	-62.64	-62.21	9.66	1	-	-	-		
N/A	48	71	Ingress	2023 SEP 06 11:10:50	2023 SEP 06 11:13:32	2023 SEP 06 11:14:06	196.00	-110.39	-112.25	-112.66	60.65	60.19	60.08	21.17	3	-	-	-	&daysideMatch:UTOPIA; 	
ACS	48	71	Egress	2023 SEP 06 11:55:24	2023 SEP 06 11:56:00	2023 SEP 06 11:58:57	213.00	65.29	64.80	62.52	-62.78	-62.68	-62.22	9.67	3	-	-	-	&daysideMatch:UTOPIA; 	
NOMAD	49	71	Ingress	2023 SEP 06 13:08:43	2023 SEP 06 13:11:25	2023 SEP 06 13:11:59	196.00	-139.30	-141.22	-141.64	60.57	60.09	59.97	21.16	1	6SUBD CO #1	Science: orders #132, #183, #184, #185, #186, #187, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	49	71	Egress	2023 SEP 06 13:53:16	2023 SEP 06 13:53:52	2023 SEP 06 13:56:50	214.00	36.57	36.07	33.71	-62.78	-62.67	-62.19	9.66	1	-	-	-		
N/A	50	71	Ingress	2023 SEP 06 15:06:37	2023 SEP 06 15:09:19	2023 SEP 06 15:09:53	196.00	-168.30	-170.26	-170.69	60.47	59.95	59.84	21.13	14	-	-	-		
ACS	50	71	Egress	2023 SEP 06 15:51:10	2023 SEP 06 15:51:46	2023 SEP 06 15:54:43	213.00	7.79	7.26	4.86	-62.76	-62.65	-62.15	9.66	14	-	-	-		
NOMAD	51	71	Ingress	2023 SEP 06 17:04:33	2023 SEP 06 17:07:15	2023 SEP 06 17:07:49	196.00	162.64	160.64	160.21	60.34	59.80	59.68	21.11	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off	&daysideMatch:VERNAL CRATER; 	
N/A	51	71	Egress	2023 SEP 06 17:49:06	2023 SEP 06 17:49:42	2023 SEP 06 17:52:39	213.00	-20.95	-21.49	-23.95	-62.75	-62.64	-62.12	9.65	1	-	-	-	&daysideMatch:VERNAL CRATER; 	
N/A	52	71	Ingress	2023 SEP 06 19:02:31	2023 SEP 06 19:05:13	2023 SEP 06 19:05:47	196.00	133.62	131.58	131.13	60.22	59.66	59.53	21.08	14	-	-	-	&daysideMatch:ACIDALIA MUD VOLCANOES BASIN; 	
ACS	52	71	Egress	2023 SEP 06 19:47:03	2023 SEP 06 19:47:39	2023 SEP 06 19:50:36	213.00	-49.64	-50.20	-52.74	-62.77	-62.65	-62.10	9.65	14	-	-	-	&daysideMatch:ACIDALIA MUD VOLCANOES BASIN; 	
