Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
6	24	Nightside	2020 JAN 25 23:59:09	2020 JAN 26 00:28:36	2020 JAN 26 00:58:02	3533.25	-160.87	-48.30	4.70	-71.94	-8.41	71.97	151.11	22.09	1	-	-	-		
6	24	Dayside	2020 JAN 26 00:58:02	2020 JAN 26 01:27:33	2020 JAN 26 01:57:05	3542.29	4.70	116.80	170.23	71.97	9.88	-71.99	29.02	10.05	1	Ice CO 2SUBD #1	Science: orders #193, #190, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 89: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 14957 ms, Binning=3		
7	24	Nightside	2020 JAN 26 01:57:05	2020 JAN 26 02:26:31	2020 JAN 26 02:55:57	3532.03	170.23	-77.24	-24.25	-71.99	-8.34	72.03	150.87	22.07	1	-	-	-		
7	24	Dayside	2020 JAN 26 02:55:57	2020 JAN 26 03:25:27	2020 JAN 26 03:54:58	3541.44	-24.25	87.87	141.34	72.03	9.87	-72.04	29.24	10.04	1	-		COP row 81: NADIR: Horizontal Bin (57:240;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
8	24	Nightside	2020 JAN 26 03:54:58	2020 JAN 26 04:24:24	2020 JAN 26 04:53:49	3531.02	141.34	-106.16	-53.06	-72.04	-8.30	72.07	150.64	22.06	17	-	-	COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
8	24	Dayside	2020 JAN 26 04:53:49	2020 JAN 26 05:23:20	2020 JAN 26 05:52:50	3540.98	-53.06	58.97	112.57	72.07	9.79	-72.08	29.47	10.02	17	-		COP row 89: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 14957 ms, Binning=3		
9	24	Nightside	2020 JAN 26 05:52:50	2020 JAN 26 06:22:17	2020 JAN 26 06:51:43	3533.09	112.57	-135.07	-81.69	-72.08	-8.25	72.07	150.41	22.04	1	-	-	-		
9	24	Dayside	2020 JAN 26 06:51:43	2020 JAN 26 07:21:14	2020 JAN 26 07:50:45	3541.82	-81.69	30.03	83.96	72.07	9.68	-72.08	29.73	10.00	1	HDO H2O 2SUBD 02	Science: orders #168, #124, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 81: NADIR: Horizontal Bin (57:240;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
10	24	Nightside	2020 JAN 26 07:50:45	2020 JAN 26 08:20:12	2020 JAN 26 08:49:40	3534.71	83.96	-164.02	-110.35	-72.08	-8.16	72.08	150.14	22.02	17	-	-	COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
10	24	Dayside	2020 JAN 26 08:49:40	2020 JAN 26 09:19:12	2020 JAN 26 09:48:44	3543.81	-110.35	1.07	55.30	72.08	9.62	-72.08	29.99	9.99	17	-		COP row 89: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 14957 ms, Binning=3	&daysideMatch:MERIDIANI SULPHATES; 	
11	24	Nightside	2020 JAN 26 09:48:44	2020 JAN 26 10:18:10	2020 JAN 26 10:47:37	3533.73	55.30	167.01	-139.11	-72.08	-8.06	72.11	149.87	22.01	1	-	-	-		
11	24	Dayside	2020 JAN 26 10:47:37	2020 JAN 26 11:17:10	2020 JAN 26 11:46:42	3545.18	-139.11	-27.89	26.48	72.11	9.56	-72.12	30.25	9.97	1	HDO H2O 2SUBD 02	Science: orders #168, #124, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
12	24	Nightside	2020 JAN 26 11:46:42	2020 JAN 26 12:16:08	2020 JAN 26 12:45:34	3531.90	26.48	138.05	-167.95	-72.12	-8.02	72.15	149.62	21.99	14	-	-	-		
12	24	Dayside	2020 JAN 26 12:45:34	2020 JAN 26 13:15:07	2020 JAN 26 13:44:39	3544.72	-167.95	-56.84	-2.47	72.15	9.50	-72.18	30.50	9.95	14	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
13	24	Nightside	2020 JAN 26 13:44:39	2020 JAN 26 14:14:04	2020 JAN 26 14:43:29	3530.44	-2.47	109.10	163.12	-72.18	-8.01	72.20	149.38	21.97	1	-	-	-		
13	24	Dayside	2020 JAN 26 14:43:29	2020 JAN 26 15:13:01	2020 JAN 26 15:42:32	3542.95	163.12	-85.77	-31.41	72.20	9.46	-72.24	30.74	9.94	1	-		COP row 81: NADIR: Horizontal Bin (57:240;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
14	24	Nightside	2020 JAN 26 15:42:32	2020 JAN 26 16:11:57	2020 JAN 26 16:41:22	3529.97	-31.41	80.18	134.24	-72.24	-7.98	72.25	149.15	21.96	1	-	-	-		
14	24	Dayside	2020 JAN 26 16:41:22	2020 JAN 26 17:10:54	2020 JAN 26 17:40:25	3542.31	134.24	-114.69	-60.12	72.25	9.43	-72.26	30.97	9.92	1	CH4 H2O 2SUBD 02	Science: orders #136, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 89: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 14957 ms, Binning=3	&daysideMatch:PAVONIS MONS; &daysideMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
15	24	Nightside	2020 JAN 26 17:40:25	2020 JAN 26 18:09:50	2020 JAN 26 18:39:16	3530.77	-60.12	51.27	105.54	-72.26	-7.88	72.27	148.91	21.94	14	-	-	-		
15	24	Dayside	2020 JAN 26 18:39:16	2020 JAN 26 19:08:48	2020 JAN 26 19:38:20	3544.39	105.54	-143.62	-88.72	72.27	9.35	-72.26	31.21	9.91	14	-		COP row 81: NADIR: Horizontal Bin (57:240;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
16	24	Nightside	2020 JAN 26 19:38:20	2020 JAN 26 20:07:46	2020 JAN 26 20:37:13	3532.68	-88.72	22.33	76.98	-72.26	-7.80	72.26	148.66	21.93	1	-	-	-		
16	24	Dayside	2020 JAN 26 20:37:13	2020 JAN 26 21:06:45	2020 JAN 26 21:36:17	3544.75	76.98	-172.57	-117.42	72.26	9.22	-72.27	31.48	9.89	1	CH4 CO 2SUBD 01	Science: orders #136, #190, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 81: NADIR: Horizontal Bin (57:240;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
17	24	Nightside	2020 JAN 26 21:36:17	2020 JAN 26 22:05:44	2020 JAN 26 22:35:11	3533.92	-117.42	-6.63	48.27	-72.27	-7.76	72.28	148.41	21.91	14	-	-	-		
17	24	Dayside	2020 JAN 26 22:35:11	2020 JAN 26 23:04:43	2020 JAN 26 23:34:15	3543.72	48.27	158.47	-146.23	72.28	9.14	-72.31	31.74	9.87	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:CERBERUS FOSSAE; 	
18	24	Nightside	2020 JAN 26 23:34:15	2020 JAN 27 00:03:42	2020 JAN 27 00:33:09	3534.09	-146.23	-35.60	19.39	-72.31	-7.69	72.32	148.14	21.89	1	-	-	-		
18	24	Dayside	2020 JAN 27 00:33:09	2020 JAN 27 01:02:40	2020 JAN 27 01:32:11	3542.25	19.39	129.50	-175.10	72.32	9.12	-72.35	32.00	9.85	1	CH4 CO 2SUBD 01	Science: orders #136, #190, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 81: NADIR: Horizontal Bin (57:240;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12081 ms, Binning=3	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
19	24	Nightside	2020 JAN 27 01:32:11	2020 JAN 27 02:01:38	2020 JAN 27 02:31:04	3533.09	-175.10	-64.55	-9.57	-72.35	-7.63	72.39	147.88	21.87	14	-	-	-		
19	24	Dayside	2020 JAN 27 02:31:04	2020 JAN 27 03:00:35	2020 JAN 27 03:30:06	3541.31	-9.57	100.56	156.00	72.39	9.12	-72.40	32.23	9.84	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
20	24	Nightside	2020 JAN 27 03:30:06	2020 JAN 27 03:59:32	2020 JAN 27 04:28:57	3531.71	156.00	-93.47	-38.46	-72.40	-7.58	72.44	147.65	21.86	17	-	-	COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
20	24	Dayside	2020 JAN 27 04:28:57	2020 JAN 27 04:58:28	2020 JAN 27 05:27:58	3540.51	-38.46	71.65	127.15	72.44	9.08	-72.45	32.46	9.82	17	HDO H2O 2SUBD 02	Science: orders #168, #124, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 81: NADIR: Horizontal Bin (57:240;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
21	24	Nightside	2020 JAN 27 05:27:58	2020 JAN 27 05:57:24	2020 JAN 27 06:26:50	3532.58	127.15	-122.39	-67.12	-72.45	-7.54	72.45	147.42	21.84	1	-	-	-		
21	24	Dayside	2020 JAN 27 06:26:50	2020 JAN 27 06:56:21	2020 JAN 27 07:25:51	3540.98	-67.12	42.74	98.52	72.45	8.97	-72.45	32.70	9.81	1	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
22	24	Nightside	2020 JAN 27 07:25:51	2020 JAN 27 07:55:19	2020 JAN 27 08:24:46	3534.98	98.52	-151.32	-95.72	-72.45	-7.46	72.45	147.17	21.83	1	-	-	-		
22	24	Dayside	2020 JAN 27 08:24:46	2020 JAN 27 08:54:18	2020 JAN 27 09:23:49	3542.78	-95.72	13.78	69.94	72.45	8.88	-72.45	32.97	9.79	1	Nominal 4SUBD 01	Science: orders #168, #134, #121, #190, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 81: NADIR: Horizontal Bin (57:240;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
23	24	Nightside	2020 JAN 27 09:23:49	2020 JAN 27 09:53:17	2020 JAN 27 10:22:44	3534.77	69.94	179.72	-124.42	-72.45	-7.35	72.46	146.90	21.81	17	-	-	COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
23	24	Dayside	2020 JAN 27 10:22:44	2020 JAN 27 10:52:16	2020 JAN 27 11:21:49	3544.52	-124.42	-15.19	41.20	72.46	8.83	-72.47	33.23	9.77	17	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
24	24	Nightside	2020 JAN 27 11:21:49	2020 JAN 27 11:51:15	2020 JAN 27 12:20:42	3533.11	41.20	150.75	-153.24	-72.47	-7.28	72.50	146.64	21.79	3	-	-	-		
24	24	Dayside	2020 JAN 27 12:20:42	2020 JAN 27 12:50:14	2020 JAN 27 13:19:47	3544.98	-153.24	-44.15	12.29	72.50	8.77	-72.52	33.48	9.76	3	CH4 H2O 2SUBD 02	Science: orders #136, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 81: NADIR: Horizontal Bin (57:240;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
25	24	Nightside	2020 JAN 27 13:19:47	2020 JAN 27 13:49:12	2020 JAN 27 14:18:38	3531.30	12.29	121.79	177.85	-72.52	-7.27	72.55	146.39	21.78	14	-	-	-		
25	24	Dayside	2020 JAN 27 14:18:38	2020 JAN 27 14:48:10	2020 JAN 27 15:17:42	3543.66	177.85	-73.09	-16.68	72.55	8.72	-72.58	33.73	9.74	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
26	24	Nightside	2020 JAN 27 15:17:42	2020 JAN 27 15:47:07	2020 JAN 27 16:16:32	3530.34	-16.68	92.86	148.94	-72.58	-7.26	72.60	146.16	21.76	1	-	-	-		
26	24	Dayside	2020 JAN 27 16:16:32	2020 JAN 27 16:46:03	2020 JAN 27 17:15:34	3541.84	148.94	-102.01	-45.52	72.60	8.70	-72.62	33.96	9.72	1	-		COP row 81: NADIR: Horizontal Bin (57:240;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12081 ms, Binning=3	&daysideMatch:CERAUNIUS FOSSAE; 	
27	24	Nightside	2020 JAN 27 17:15:34	2020 JAN 27 17:44:59	2020 JAN 27 18:14:24	3530.58	-45.52	63.95	120.14	-72.62	-7.18	72.64	145.93	21.74	3	-	-	-		
27	24	Dayside	2020 JAN 27 18:14:24	2020 JAN 27 18:43:56	2020 JAN 27 19:13:27	3542.89	120.14	-130.93	-74.12	72.64	8.65	-72.63	34.19	9.71	3	CH4 H2O 2SUBD 02	Science: orders #136, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:OLYMPUS MONS; 	
28	24	Nightside	2020 JAN 27 19:13:27	2020 JAN 27 19:42:53	2020 JAN 27 20:12:19	3532.23	-74.12	35.03	91.57	-72.63	-7.06	72.63	145.68	21.73	1	-	-	-		
28	24	Dayside	2020 JAN 27 20:12:19	2020 JAN 27 20:41:52	2020 JAN 27 21:11:24	3544.54	91.57	-159.87	-102.76	72.63	8.55	-72.63	34.45	9.69	1	-		COP row 81: NADIR: Horizontal Bin (57:240;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
29	24	Nightside	2020 JAN 27 21:11:24	2020 JAN 27 21:40:51	2020 JAN 27 22:10:18	3533.82	-102.76	6.07	62.95	-72.63	-7.01	72.63	145.42	21.71	1	-	-	-		
29	24	Dayside	2020 JAN 27 22:10:18	2020 JAN 27 22:39:50	2020 JAN 27 23:09:22	3543.92	62.95	171.17	-131.51	72.63	8.44	-72.65	34.72	9.68	1	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
30	24	Nightside	2020 JAN 27 23:09:22	2020 JAN 27 23:38:49	2020 JAN 28 00:08:16	3534.45	-131.51	-22.90	34.15	-72.65	-6.96	72.66	145.16	21.70	3	-	-	-		
30	24	Dayside	2020 JAN 28 00:08:16	2020 JAN 28 00:37:47	2020 JAN 28 01:07:19	3542.53	34.15	142.20	-160.35	72.66	8.39	-72.69	34.99	9.66	3	CH4 CO 2SUBD 01	Science: orders #136, #190, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 81: NADIR: Horizontal Bin (57:240;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12081 ms, Binning=3	&daysideMatch:AEOLIS MENSAE MFF; 	
31	24	Nightside	2020 JAN 28 01:07:19	2020 JAN 28 01:36:46	2020 JAN 28 02:06:13	3533.90	-160.35	-51.86	5.20	-72.69	-6.89	72.72	144.90	21.68	14	-	-	-		
31	24	Dayside	2020 JAN 28 02:06:13	2020 JAN 28 02:35:43	2020 JAN 28 03:05:14	3541.19	5.20	113.24	170.75	72.72	8.39	-72.74	35.23	9.64	14	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
32	24	Nightside	2020 JAN 28 03:05:14	2020 JAN 28 03:34:40	2020 JAN 28 04:04:06	3532.65	170.75	-80.79	-23.74	-72.74	-6.84	72.78	144.65	21.66	1	-	-	-		
32	24	Dayside	2020 JAN 28 04:04:06	2020 JAN 28 04:33:37	2020 JAN 28 05:03:07	3540.37	-23.74	84.32	141.86	72.78	8.38	-72.79	35.46	9.62	1	Nominal 3SUBD 01	Science: orders #167, #169, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 81: NADIR: Horizontal Bin (57:240;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
33	24	Nightside	2020 JAN 28 05:03:07	2020 JAN 28 05:32:33	2020 JAN 28 06:01:59	3532.09	141.86	-109.71	-52.50	-72.79	-6.80	72.80	144.42	21.65	17	-	-	COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
33	24	Dayside	2020 JAN 28 06:01:59	2020 JAN 28 06:31:29	2020 JAN 28 07:00:59	3540.17	-52.50	55.41	113.14	72.80	8.29	-72.81	35.69	9.61	17	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
34	24	Nightside	2020 JAN 28 07:00:59	2020 JAN 28 07:30:26	2020 JAN 28 07:59:53	3534.45	113.14	-138.63	-81.08	-72.81	-6.74	72.80	144.18	21.63	1	-	-	-		
34	24	Dayside	2020 JAN 28 07:59:53	2020 JAN 28 08:29:24	2020 JAN 28 08:58:55	3541.20	-81.08	26.48	84.59	72.80	8.17	-72.81	35.95	9.59	1	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
35	24	Nightside	2020 JAN 28 08:58:55	2020 JAN 28 09:28:23	2020 JAN 28 09:57:50	3535.79	84.59	-167.58	-109.72	-72.81	-6.64	72.81	143.92	21.61	1	-	-	-		
35	24	Dayside	2020 JAN 28 09:57:50	2020 JAN 28 10:27:22	2020 JAN 28 10:56:54	3543.16	-109.72	-2.49	55.94	72.81	8.11	-72.81	36.21	9.58	1	Surface 3SUBD 02	Science: orders #191, #194, #196, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:MERIDIANI SULPHATES; 	
36	24	Nightside	2020 JAN 28 10:56:54	2020 JAN 28 11:26:21	2020 JAN 28 11:55:48	3534.55	55.94	163.46	-138.48	-72.81	-6.55	72.83	143.65	21.60	14	-	-	-		
36	24	Dayside	2020 JAN 28 11:55:48	2020 JAN 28 12:25:20	2020 JAN 28 12:54:53	3544.33	-138.48	-31.45	27.11	72.83	8.05	-72.85	36.47	9.56	14	-		COP row 81: NADIR: Horizontal Bin (57:240;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
37	24	Nightside	2020 JAN 28 12:54:53	2020 JAN 28 13:24:19	2020 JAN 28 13:53:45	3532.66	27.11	134.49	-167.33	-72.85	-6.51	72.87	143.40	21.58	14	-	-	-		
37	24	Dayside	2020 JAN 28 13:53:45	2020 JAN 28 14:23:17	2020 JAN 28 14:52:49	3543.59	-167.33	-60.40	-1.85	72.87	8.00	-72.90	36.72	9.54	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
38	24	Nightside	2020 JAN 28 14:52:49	2020 JAN 28 15:22:14	2020 JAN 28 15:51:40	3531.26	-1.85	105.54	163.75	-72.90	-6.51	72.92	143.16	21.56	1	-	-	-		
38	24	Dayside	2020 JAN 28 15:51:40	2020 JAN 28 16:21:11	2020 JAN 28 16:50:42	3541.79	163.75	-89.33	-30.77	72.92	7.96	-72.96	36.96	9.53	1	Nominal 3SUBD 01	Science: orders #167, #169, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 89: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 14957 ms, Binning=3		
39	24	Nightside	2020 JAN 28 16:50:42	2020 JAN 28 17:20:07	2020 JAN 28 17:49:33	3531.02	-30.77	76.63	134.88	-72.96	-6.47	72.97	142.92	21.55	14	-	-	-		
39	24	Dayside	2020 JAN 28 17:49:33	2020 JAN 28 18:19:04	2020 JAN 28 18:48:35	3541.74	134.88	-118.25	-59.44	72.97	7.93	-72.97	37.19	9.51	14	-		COP row 81: NADIR: Horizontal Bin (57:240;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
40	24	Nightside	2020 JAN 28 18:48:35	2020 JAN 28 19:18:01	2020 JAN 28 19:47:27	3531.92	-59.44	47.71	106.24	-72.97	-6.36	72.98	142.68	21.53	1	-	-	-		
40	24	Dayside	2020 JAN 28 19:47:27	2020 JAN 28 20:16:58	2020 JAN 28 20:46:30	3543.96	106.24	-147.18	-88.01	72.98	7.84	-72.97	37.44	9.50	1	Nominal 3SUBD 01	Science: orders #167, #169, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 81: NADIR: Horizontal Bin (57:240;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
41	24	Nightside	2020 JAN 28 20:46:30	2020 JAN 28 21:15:57	2020 JAN 28 21:45:24	3533.77	-88.01	18.77	77.71	-72.97	-6.29	72.97	142.43	21.52	14	-	-	-		
41	24	Dayside	2020 JAN 28 21:45:24	2020 JAN 28 22:14:56	2020 JAN 28 22:44:28	3543.95	77.71	-176.13	-116.70	72.97	7.71	-72.98	37.71	9.48	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
42	24	Nightside	2020 JAN 28 22:44:28	2020 JAN 28 23:13:56	2020 JAN 28 23:43:23	3534.82	-116.70	-10.20	49.00	-72.98	-6.24	72.98	142.17	21.50	1	-	-	-		
42	24	Dayside	2020 JAN 28 23:43:23	2020 JAN 29 00:12:54	2020 JAN 29 00:42:26	3542.72	49.00	154.90	-145.50	72.98	7.63	-73.01	37.98	9.46	1	CH4 H2O 2SUBD 01	Science: orders #134, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 81: NADIR: Horizontal Bin (57:240;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
43	24	Nightside	2020 JAN 29 00:42:26	2020 JAN 29 01:11:53	2020 JAN 29 01:41:20	3534.78	-145.50	-39.16	20.10	-73.01	-6.17	73.03	141.91	21.48	14	-	-	-		
43	24	Dayside	2020 JAN 29 01:41:20	2020 JAN 29 02:10:51	2020 JAN 29 02:40:22	3541.23	20.10	125.94	-174.38	73.03	7.63	-73.05	38.23	9.44	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
44	24	Nightside	2020 JAN 29 02:40:22	2020 JAN 29 03:09:49	2020 JAN 29 03:39:15	3533.64	-174.38	-68.11	-8.87	-73.05	-6.11	73.09	141.65	21.46	1	-	-	-		
44	24	Dayside	2020 JAN 29 03:39:15	2020 JAN 29 04:08:46	2020 JAN 29 04:38:16	3540.41	-8.87	97.00	156.72	73.09	7.63	-73.10	38.46	9.43	1	H2O CO 2SUBD 01	Science: orders #168, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 89: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 14957 ms, Binning=3		
45	24	Nightside	2020 JAN 29 04:38:16	2020 JAN 29 05:07:42	2020 JAN 29 05:37:08	3532.29	156.72	-97.03	-37.74	-73.10	-6.08	73.13	141.42	21.45	17	-	-	COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
