S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2025 JUL 02 15:03:00,75.2415,-137.2729,313.026,4.1614,73.049,2.0735e-14,73.049
TGO,2025 JUL 02 15:36:00,74.9362,-140.3244,433.2627,4.4933,72.1057,0.45017,72.3342

MRO,2025 JUL 04 04:27:00,75.951,37.1867,313.0535,4.1947,72.6573,1.4662e-14,72.6573
TGO,2025 JUL 04 04:57:00,74.0456,37.2803,433.6968,4.6875,71.8952,0.45873,72.1211

MRO,2025 JUL 04 21:18:00,72.7575,149.0536,312.1702,4.0531,74.8957,2.3641e-14,74.8957
TGO,2025 JUL 04 20:39:00,75.3578,153.9356,434.0066,3.7458,74.3828,0.44562,74.6339

MRO,2025 JUL 05 02:54:00,74.5144,68.6312,311.3055,4.1422,73.6359,8.8899e-15,73.6359
TGO,2025 JUL 05 02:33:00,75.1181,69.0795,433.5411,3.8317,74.2846,0.44823,74.5346

