Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	1	76	Ingress	2024 JAN 20 15:13:03	2024 JAN 20 15:19:02	2024 JAN 20 15:20:30	447.00	5.75	5.13	4.95	39.27	21.83	17.24	17.95	14	-	-	-		
N/A	1	76	Egress	2024 JAN 20 15:43:59	2024 JAN 20 15:45:31	2024 JAN 20 15:52:00	481.00	4.05	4.80	52.88	-64.65	-69.47	-87.57	18.35	14	-	-	-		
NOMAD	2	76	Ingress	2024 JAN 20 17:11:10	2024 JAN 20 17:17:12	2024 JAN 20 17:18:42	452.00	-22.97	-23.60	-23.78	38.71	21.09	16.38	17.95	1	6SUBD Nominal #52	Science: orders #121, #134, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	2	76	Egress	2024 JAN 20 17:41:50	2024 JAN 20 17:43:23	2024 JAN 20 17:49:57	487.00	-24.65	-23.92	24.06	-64.27	-69.15	-87.54	18.35	1	6SUBD CO2 CO #29	Science: orders #186, #185, #148, #132, #140, #142, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	3	76	Ingress	2024 JAN 20 19:09:17	2024 JAN 20 19:15:23	2024 JAN 20 19:16:54	457.00	-51.69	-52.33	-52.52	38.19	20.33	15.56	17.95	14	-	-	-	&daysideMatch:ELYSIUM MONS; 	
ACS	3	76	Egress	2024 JAN 20 19:39:40	2024 JAN 20 19:41:15	2024 JAN 20 19:47:54	494.00	-53.38	-52.66	-6.24	-63.75	-68.76	-87.47	18.35	14	-	-	-	&daysideMatch:ELYSIUM MONS; 	
NOMAD	4	76	Ingress	2024 JAN 20 21:07:19	2024 JAN 20 21:13:30	2024 JAN 20 21:15:03	464.00	-80.41	-81.06	-81.24	37.87	19.71	14.82	17.95	1	6SUBD Nom CO2 #1	Science: orders #121, #134, #149, #164, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	4	76	Egress	2024 JAN 20 21:37:27	2024 JAN 20 21:39:04	2024 JAN 20 21:45:48	501.00	-82.11	-81.41	-38.94	-63.08	-68.20	-87.30	18.34	1	6SUBD CO2 CO #25	Science: orders #156, #123, #118, #148, #186, #132, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	5	76	Ingress	2024 JAN 20 23:05:17	2024 JAN 20 23:11:33	2024 JAN 20 23:13:08	471.00	-109.12	-109.77	-109.96	37.65	19.19	14.18	17.95	3	-	-	-		
ACS	5	76	Egress	2024 JAN 20 23:35:11	2024 JAN 20 23:36:50	2024 JAN 20 23:43:39	508.00	-110.82	-110.14	-70.12	-62.48	-67.73	-87.16	18.34	3	-	-	-		
NOMAD	6	76	Ingress	2024 JAN 21 01:03:14	2024 JAN 21 01:09:35	2024 JAN 21 01:11:11	477.00	-137.82	-138.47	-138.66	37.38	18.63	13.55	17.95	1	6SUBD CO #1	Science: orders #132, #183, #184, #185, #186, #187, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	6	76	Egress	2024 JAN 21 01:32:57	2024 JAN 21 01:34:37	2024 JAN 21 01:41:31	514.00	-139.51	-138.83	-98.74	-62.10	-67.41	-87.14	18.34	1	6SUBD CO2 CO #34	Science: orders #121, #140, #146, #148, #169, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	7	76	Ingress	2024 JAN 21 03:01:15	2024 JAN 21 03:07:39	2024 JAN 21 03:09:17	482.00	-166.52	-167.18	-167.37	36.90	17.96	12.77	17.95	1	6SUBD CO #3	Science: orders #132, #132, #185, #185, #186, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	7	76	Egress	2024 JAN 21 03:30:43	2024 JAN 21 03:32:25	2024 JAN 21 03:39:22	519.00	-168.19	-167.53	-128.83	-61.66	-67.09	-87.04	18.33	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	8	76	Ingress	2024 JAN 21 04:59:19	2024 JAN 21 05:05:48	2024 JAN 21 05:07:28	489.00	164.77	164.10	163.91	36.43	17.20	11.89	17.96	14	-	-	-		
ACS	8	76	Egress	2024 JAN 21 05:28:29	2024 JAN 21 05:30:13	2024 JAN 21 05:37:14	525.00	163.09	163.74	-160.59	-61.03	-66.58	-86.84	18.33	14	-	-	-		
N/A	9	76	Ingress	2024 JAN 21 06:57:23	2024 JAN 21 07:03:58	2024 JAN 21 07:05:40	497.00	136.05	135.37	135.17	36.03	16.45	11.02	17.96	47	-	-	-	&daysideMatch:ARGYRE; &mroOverlap; 	
N/A	9	76	Egress	2024 JAN 21 07:26:16	2024 JAN 21 07:28:02	2024 JAN 21 07:35:08	532.00	134.37	135.00	168.74	-60.41	-66.08	-86.68	18.32	47	-	-	-	&daysideMatch:ARGYRE; &mroOverlap; 	
N/A	10	76	Ingress	2024 JAN 21 08:55:28	2024 JAN 21 09:02:07	2024 JAN 21 09:03:51	503.00	107.32	106.65	106.45	35.61	15.77	10.22	17.96	14	-	-	-		
N/A	10	76	Egress	2024 JAN 21 09:24:05	2024 JAN 21 09:25:53	2024 JAN 21 09:33:06	541.00	105.66	106.28	140.22	-59.88	-65.67	-86.66	18.32	14	-	-	-		
ACS	11	76	Ingress	2024 JAN 21 10:53:29	2024 JAN 21 11:00:13	2024 JAN 21 11:01:59	510.00	78.61	77.93	77.73	35.30	15.16	9.49	17.96	14	-	-	-		
ACS	11	76	Egress	2024 JAN 21 11:21:51	2024 JAN 21 11:23:42	2024 JAN 21 11:31:00	549.00	76.95	77.57	111.00	-59.32	-65.29	-86.59	18.32	14	-	-	-		
N/A	12	76	Ingress	2024 JAN 21 12:51:26	2024 JAN 21 12:58:15	2024 JAN 21 13:00:04	518.00	49.91	49.23	49.02	35.06	14.62	8.78	17.96	3	-	-	-	&mroOverlap; 	
ACS	12	76	Egress	2024 JAN 21 13:19:33	2024 JAN 21 13:21:26	2024 JAN 21 13:28:50	557.00	48.25	48.86	80.84	-58.68	-64.77	-86.45	18.31	3	-	-	-	&mroOverlap; 	
NOMAD	13	76	Ingress	2024 JAN 21 14:49:24	2024 JAN 21 14:56:20	2024 JAN 21 14:58:11	527.00	21.22	20.52	20.31	34.69	13.86	7.90	17.96	1	6SUBD Nom CO #1	Science: orders #121, #149, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	13	76	Egress	2024 JAN 21 15:17:14	2024 JAN 21 15:19:09	2024 JAN 21 15:26:38	564.00	19.56	20.14	50.03	-58.00	-64.21	-86.24	18.31	1	6SUBD Nominal #11	Science: orders #121, #134, #126, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	14	76	Ingress	2024 JAN 21 16:47:30	2024 JAN 21 16:54:31	2024 JAN 21 16:56:25	535.00	-7.50	-8.20	-8.42	34.05	12.92	6.78	17.97	14	-	-	-		
ACS	14	76	Egress	2024 JAN 21 17:15:00	2024 JAN 21 17:16:58	2024 JAN 21 17:24:33	573.00	-9.15	-8.57	21.14	-57.42	-63.80	-86.19	18.31	14	-	-	-		
NOMAD	15	76	Ingress	2024 JAN 21 18:45:40	2024 JAN 21 18:52:47	2024 JAN 21 18:54:44	544.00	-36.22	-36.94	-37.16	33.42	11.94	5.62	17.97	1	Fullscan fast step4 all #1	Diffraction order stepping (fullscan): 11 orders from 124 to 135 in steps of 4 (6 order(s) per 1 second(s))	COP row -1: 	&daysideMatch:CERBERUS FOSSAE; 	
NOMAD	15	76	Egress	2024 JAN 21 19:12:47	2024 JAN 21 19:14:49	2024 JAN 21 19:22:30	583.00	-37.87	-37.29	-8.20	-56.72	-63.34	-86.09	18.30	1	6SUBD Nominal #11	Science: orders #121, #134, #126, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:CERBERUS FOSSAE; 	
NOMAD	16	76	Ingress	2024 JAN 21 20:43:46	2024 JAN 21 20:51:00	2024 JAN 21 20:53:01	555.00	-64.95	-65.67	-65.89	32.95	11.06	4.51	17.97	1	6SUBD Nominal #52	Science: orders #121, #134, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	16	76	Egress	2024 JAN 21 21:10:30	2024 JAN 21 21:12:35	2024 JAN 21 21:20:25	595.00	-66.60	-66.05	-38.48	-55.80	-62.60	-85.90	18.30	1	6SUBD Nominal #53	Science: orders #121, #136, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	17	76	Ingress	2024 JAN 21 22:41:48	2024 JAN 21 22:49:09	2024 JAN 21 22:51:14	566.00	-93.66	-94.39	-94.62	32.57	10.27	3.48	17.97	14	-	-	-		
