TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
-1,-1,-1,-1,-1,13,nightside,2026 SEP 27 14:01:27,LNO OFF
-1,-1,-1,-1,-1,38,nightside,2026 SEP 29 15:09:28,LNO OFF
-1,-1,-1,-1,-1,53,nightside,2026 SEP 30 20:38:20,LNO OFF
-1,-1,-1,-1,-1,102,nightside,2026 OCT 04 20:56:24,LNO OFF
-1,-1,-1,-1,-1,125,nightside,2026 OCT 06 18:08:35,LNO OFF
-1,-1,-1,-1,-1,167,nightside,2026 OCT 10 04:41:23,LNO OFF
-1,-1,-1,-1,-1,188,nightside,2026 OCT 11 21:57:37,LNO OFF
-1,-1,-1,-1,-1,200,nightside,2026 OCT 12 21:32:43,LNO OFF
-1,-1,-1,-1,-1,231,nightside,2026 OCT 15 10:28:28,LNO OFF
-1,-1,-1,-1,-1,232,nightside,2026 OCT 15 12:26:25,LNO OFF
-1,-1,-1,-1,-1,266,nightside,2026 OCT 18 07:16:04,LNO OFF
-1,-1,-1,-1,-1,294,nightside,2026 OCT 20 14:18:09,LNO OFF
-1,-1,-1,-1,-1,311,nightside,2026 OCT 21 23:43:10,LNO OFF
-1,-1,-1,-1,-1,314,nightside,2026 OCT 22 05:37:04,LNO OFF
