TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
-1,-1,-1,-1,-1,1,dayside,2022 SEP 03 16:29:38,LNO OFF
0,1,872,872,1,2,dayside,2022 SEP 03 18:27:32,LNO ON
-1,-1,-1,-1,-1,3,dayside,2022 SEP 03 20:25:25,LNO OFF
0,1,1316,1316,1,4,dayside,2022 SEP 03 22:23:21,LNO ON
-1,-1,-1,-1,-1,5,dayside,2022 SEP 04 00:21:18,LNO OFF
-1,-1,-1,-1,-1,6,dayside,2022 SEP 04 02:19:16,LNO OFF
-1,-1,-1,-1,-1,7,dayside,2022 SEP 04 04:17:13,LNO OFF
0,1,1324,1324,1,8,dayside,2022 SEP 04 06:15:07,LNO ON
-1,-1,-1,-1,-1,9,dayside,2022 SEP 04 08:12:59,LNO OFF
-1,-1,-1,-1,-1,10,dayside,2022 SEP 04 10:10:54,LNO OFF
-1,-1,-1,-1,-1,11,dayside,2022 SEP 04 12:08:52,LNO OFF
-1,-1,-1,-1,-1,12,dayside,2022 SEP 04 14:06:51,LNO OFF
-1,-1,-1,-1,-1,13,dayside,2022 SEP 04 16:04:48,LNO OFF
0,1,944,944,1,14,dayside,2022 SEP 04 18:02:43,LNO ON
-1,-1,-1,-1,-1,15,dayside,2022 SEP 04 20:00:35,LNO OFF
-1,-1,-1,-1,-1,16,dayside,2022 SEP 04 21:58:29,LNO OFF
-1,-1,-1,-1,-1,17,dayside,2022 SEP 04 23:56:26,LNO OFF
-1,-1,-1,-1,-1,18,dayside,2022 SEP 05 01:54:24,LNO OFF
-1,-1,-1,-1,-1,19,dayside,2022 SEP 05 03:52:21,LNO OFF
0,1,1893,1893,1,20,dayside,2022 SEP 05 05:50:16,LNO ON
-1,-1,-1,-1,-1,21,dayside,2022 SEP 05 07:48:09,LNO OFF
-1,-1,-1,-1,-1,22,dayside,2022 SEP 05 09:46:02,LNO OFF
-1,-1,-1,-1,-1,23,dayside,2022 SEP 05 11:43:59,LNO OFF
0,1,3784,3784,1,24,dayside,2022 SEP 05 13:41:58,LNO ON
-1,-1,-1,-1,-1,25,dayside,2022 SEP 05 15:39:57,LNO OFF
-1,-1,-1,-1,-1,26,dayside,2022 SEP 05 17:37:53,LNO OFF
0,1,3786,3786,1,27,dayside,2022 SEP 05 19:35:46,LNO ON
-1,-1,-1,-1,-1,28,dayside,2022 SEP 05 21:33:39,LNO OFF
-1,-1,-1,-1,-1,29,dayside,2022 SEP 05 23:31:34,ALL OFF
-1,-1,-1,-1,-1,30,dayside,2022 SEP 06 01:29:32,LNO OFF
0,1,3786,3786,1,31,dayside,2022 SEP 06 03:27:29,LNO ON
-1,-1,-1,-1,-1,32,dayside,2022 SEP 06 05:25:25,LNO OFF
-1,-1,-1,-1,-1,33,dayside,2022 SEP 06 07:23:19,LNO OFF
-1,-1,-1,-1,-1,34,dayside,2022 SEP 06 09:21:11,LNO OFF
0,1,3784,3784,1,35,dayside,2022 SEP 06 11:19:05,LNO ON
-1,-1,-1,-1,-1,36,dayside,2022 SEP 06 13:17:04,LNO OFF
