TGO overlap time with MRO (UTC),Dayside nadir observation number,Thermal orbit number
2024 JUN 08 23:39:00,5,5
2024 JUN 09 01:39:00,6,6
2024 JUN 10 07:12:00,21,21
2024 JUN 10 09:12:00,22,22
2024 JUN 11 22:36:00,41,41
2024 JUN 15 01:24:00,79,79
2024 JUN 16 08:51:00,95,95
2024 JUN 18 06:06:00,118,118
2024 JUN 19 19:27:00,137,137
2024 JUN 21 08:48:00,156,156
2024 JUN 24 17:24:00,197,197
2024 JUN 30 14:51:00,269,269
2024 JUL 05 20:42:00,333,333
