Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
6	99	Nightside	2025 OCT 26 01:23:51	2025 OCT 26 01:53:21	2025 OCT 26 02:22:50	3538.98	-90.55	-3.46	75.18	-75.81	-0.26	75.80	150.07	22.06	28	-	-	-		
6	99	Dayside	2025 OCT 26 02:22:50	2025 OCT 26 02:52:20	2025 OCT 26 03:21:49	3539.10	75.18	161.67	-119.19	75.80	1.73	-75.82	30.07	10.03	28	-		COP row -1: 	&trueDayLimb; 	
7	99	Nightside	2025 OCT 26 03:21:49	2025 OCT 26 03:51:19	2025 OCT 26 04:20:49	3539.20	-119.19	-32.41	46.49	-75.82	-0.19	75.82	149.81	22.05	14	-	-	-		
7	99	Dayside	2025 OCT 26 04:20:49	2025 OCT 26 04:50:17	2025 OCT 26 05:19:46	3537.56	46.49	132.73	-147.89	75.82	1.69	-75.85	30.32	10.01	14	-		COP row -1: 		
8	99	Nightside	2025 OCT 26 05:19:46	2025 OCT 26 05:49:15	2025 OCT 26 06:18:44	3538.34	-147.89	-61.34	17.72	-75.85	-0.10	75.88	149.57	22.03	1	-	-	-		
8	99	Dayside	2025 OCT 26 06:18:44	2025 OCT 26 06:48:13	2025 OCT 26 07:17:41	3536.36	17.72	103.80	-176.61	75.88	1.67	-75.89	30.54	10.00	1	-		COP row -1: 		
9	99	Nightside	2025 OCT 26 07:17:41	2025 OCT 26 07:47:09	2025 OCT 26 08:16:38	3537.05	-176.61	-90.25	-11.01	-75.89	-0.04	75.92	149.34	22.02	1	-	-	-		
9	99	Dayside	2025 OCT 26 08:16:38	2025 OCT 26 08:46:06	2025 OCT 26 09:15:33	3535.57	-11.01	74.90	154.70	75.92	1.62	-75.92	30.76	9.98	1	-		COP row -1: 		
10	99	Nightside	2025 OCT 26 09:15:33	2025 OCT 26 09:45:02	2025 OCT 26 10:14:31	3537.59	154.70	-119.15	-39.55	-75.92	0.01	75.90	149.13	22.00	3	-	-	-		
10	99	Dayside	2025 OCT 26 10:14:31	2025 OCT 26 10:43:59	2025 OCT 26 11:13:27	3536.12	-39.55	46.01	126.19	75.90	1.49	-75.89	30.98	9.97	3	H2O 3SUBD #1	Science: orders #167, #168, #169, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
11	99	Nightside	2025 OCT 26 11:13:27	2025 OCT 26 11:42:57	2025 OCT 26 12:12:27	3540.10	126.19	-148.06	-68.02	-75.89	0.10	75.85	148.90	21.99	1	-	-	-		
11	99	Dayside	2025 OCT 26 12:12:27	2025 OCT 26 12:41:56	2025 OCT 26 13:11:25	3537.79	-68.02	17.08	97.72	75.85	1.39	-75.83	31.23	9.95	1	-		COP row -1: 		
12	99	Nightside	2025 OCT 26 13:11:25	2025 OCT 26 13:40:55	2025 OCT 26 14:10:25	3540.17	97.72	-176.99	-96.58	-75.83	0.23	75.83	148.64	21.97	28	-	-	-		
12	99	Dayside	2025 OCT 26 14:10:25	2025 OCT 26 14:39:55	2025 OCT 26 15:09:25	3539.41	-96.58	-11.86	69.14	75.83	1.32	-75.82	31.47	9.94	28	-		COP row -1: 	&trueDayLimb; 	
13	99	Nightside	2025 OCT 26 15:09:25	2025 OCT 26 15:38:54	2025 OCT 26 16:08:23	3538.65	69.14	154.06	-125.23	-75.82	0.32	75.84	148.40	21.96	14	-	-	-		
13	99	Dayside	2025 OCT 26 16:08:23	2025 OCT 26 16:37:53	2025 OCT 26 17:07:23	3539.98	-125.23	-40.81	40.42	75.84	1.25	-75.86	31.71	9.92	14	-		COP row -1: 		
14	99	Nightside	2025 OCT 26 17:07:23	2025 OCT 26 17:36:52	2025 OCT 26 18:06:20	3536.74	40.42	125.12	-153.95	-75.86	0.35	75.88	148.16	21.94	1	-	-	-		
14	99	Dayside	2025 OCT 26 18:06:20	2025 OCT 26 18:35:49	2025 OCT 26 19:05:19	3538.80	-153.95	-69.73	11.65	75.88	1.18	-75.91	31.95	9.91	1	-		COP row -1: 		
15	99	Nightside	2025 OCT 26 19:05:19	2025 OCT 26 19:34:47	2025 OCT 26 20:04:14	3535.66	11.65	96.20	177.33	-75.91	0.39	75.92	147.94	21.93	3	-	-	-		
15	99	Dayside	2025 OCT 26 20:04:14	2025 OCT 26 20:33:43	2025 OCT 26 21:03:11	3536.91	177.33	-98.64	-17.03	75.92	1.13	-75.94	32.17	9.89	3	Ice H2O 2SUBD #1	Science: orders #193, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
16	99	Nightside	2025 OCT 26 21:03:11	2025 OCT 26 21:32:39	2025 OCT 26 22:02:07	3535.95	-17.03	67.31	148.68	-75.94	0.48	75.94	147.72	21.91	1	-	-	-		
16	99	Dayside	2025 OCT 26 22:02:07	2025 OCT 26 22:31:36	2025 OCT 26 23:01:05	3537.62	148.68	-127.54	-45.52	75.94	1.08	-75.90	32.39	9.88	1	-		COP row -1: 		
17	99	Nightside	2025 OCT 26 23:01:05	2025 OCT 26 23:30:34	2025 OCT 27 00:00:02	3537.56	-45.52	38.41	120.21	-75.90	0.60	75.89	147.49	21.90	1	-	-	-		
17	99	Dayside	2025 OCT 27 00:00:02	2025 OCT 27 00:29:32	2025 OCT 27 00:59:02	3539.48	120.21	-156.46	-74.03	75.89	0.96	-75.86	32.62	9.86	1	-		COP row -1: 		
18	99	Nightside	2025 OCT 27 00:59:02	2025 OCT 27 01:28:31	2025 OCT 27 01:58:01	3539.00	-74.03	9.48	91.72	-75.86	0.67	75.84	147.26	21.88	14	-	-	-		
18	99	Dayside	2025 OCT 27 01:58:01	2025 OCT 27 02:27:31	2025 OCT 27 02:57:00	3539.20	91.72	174.61	-102.62	75.84	0.83	-75.85	32.87	9.85	14	-		COP row -1: 		
19	99	Nightside	2025 OCT 27 02:57:00	2025 OCT 27 03:26:30	2025 OCT 27 03:56:00	3539.57	-102.62	-19.47	63.09	-75.85	0.74	75.84	147.01	21.87	47	-	-	COP row -1: 		
19	99	Dayside	2025 OCT 27 03:56:00	2025 OCT 27 04:25:29	2025 OCT 27 04:54:58	3537.83	63.09	145.66	-131.28	75.84	0.76	-75.87	33.12	9.83	47	-		COP row -1: 	&trueNightLimb; &daysideMatch:AEOLIS MENSAE MFF; 	
20	99	Nightside	2025 OCT 27 04:54:58	2025 OCT 27 05:24:27	2025 OCT 27 05:53:57	3539.21	-131.28	-48.41	34.35	-75.87	0.82	75.89	146.76	21.85	1	-	-	-		
20	99	Dayside	2025 OCT 27 05:53:57	2025 OCT 27 06:23:25	2025 OCT 27 06:52:53	3536.27	34.35	116.72	-159.99	75.89	0.74	-75.90	33.36	9.82	1	-		COP row -1: 	&mroOverlap; 	
21	99	Nightside	2025 OCT 27 06:52:53	2025 OCT 27 07:22:22	2025 OCT 27 07:51:51	3538.09	-159.99	-77.34	5.61	-75.90	0.90	75.94	146.52	21.84	14	-	-	-		
21	99	Dayside	2025 OCT 27 07:51:51	2025 OCT 27 08:21:19	2025 OCT 27 08:50:46	3535.31	5.61	87.81	171.31	75.94	0.71	-75.94	33.58	9.80	14	-		COP row -1: 		
22	99	Nightside	2025 OCT 27 08:50:46	2025 OCT 27 09:20:15	2025 OCT 27 09:49:44	3537.31	171.31	-106.24	-23.01	-75.94	0.95	75.95	146.30	21.82	1	-	-	-		
22	99	Dayside	2025 OCT 27 09:49:44	2025 OCT 27 10:19:11	2025 OCT 27 10:48:39	3535.16	-23.01	58.92	142.73	75.95	0.60	-75.93	33.80	9.79	1	-		COP row -1: 		
23	99	Nightside	2025 OCT 27 10:48:39	2025 OCT 27 11:18:09	2025 OCT 27 11:47:38	3539.55	142.73	-135.14	-51.47	-75.93	1.02	75.89	146.09	21.81	7	-	-	COP row -1: 		
23	99	Dayside	2025 OCT 27 11:47:38	2025 OCT 27 12:17:07	2025 OCT 27 12:46:35	3536.18	-51.47	30.02	114.27	75.89	0.47	-75.88	34.03	9.77	7	-		COP row -1: 	&mroOverlap; 	
24	99	Nightside	2025 OCT 27 12:46:35	2025 OCT 27 13:16:05	2025 OCT 27 13:45:36	3541.11	114.27	-164.06	-79.98	-75.88	1.14	75.85	145.84	21.79	1	-	-	-		
24	99	Dayside	2025 OCT 27 13:45:36	2025 OCT 27 14:15:05	2025 OCT 27 14:44:34	3537.97	-79.98	1.08	85.76	75.85	0.39	-75.83	34.27	9.76	1	-		COP row -1: 		
25	99	Nightside	2025 OCT 27 14:44:34	2025 OCT 27 15:14:04	2025 OCT 27 15:43:34	3540.10	85.76	167.00	-108.58	-75.83	1.26	75.84	145.59	21.78	1	-	-	-		
25	99	Dayside	2025 OCT 27 15:43:34	2025 OCT 27 16:13:03	2025 OCT 27 16:42:33	3539.12	-108.58	-27.87	57.12	75.84	0.32	-75.84	34.52	9.74	1	-		COP row -1: 		
26	99	Nightside	2025 OCT 27 16:42:33	2025 OCT 27 17:12:02	2025 OCT 27 17:41:31	3538.21	57.12	138.06	-137.24	-75.84	1.32	75.86	145.35	21.76	3	-	-	-		
26	99	Dayside	2025 OCT 27 17:41:31	2025 OCT 27 18:11:00	2025 OCT 27 18:40:30	3538.57	-137.24	-56.80	28.37	75.86	0.24	-75.89	34.76	9.73	3	H2O CO 3SUBD #2	Science: orders #168, #189, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
27	99	Nightside	2025 OCT 27 18:40:30	2025 OCT 27 19:09:58	2025 OCT 27 19:39:26	3536.65	28.37	109.13	-165.96	-75.89	1.35	75.90	145.12	21.75	1	-	-	-		
27	99	Dayside	2025 OCT 27 19:39:26	2025 OCT 27 20:08:55	2025 OCT 27 20:38:23	3536.83	-165.96	-85.72	-0.35	75.90	0.18	-75.93	34.99	9.71	1	-		COP row -1: 		
28	99	Nightside	2025 OCT 27 20:38:23	2025 OCT 27 21:07:51	2025 OCT 27 21:37:20	3536.38	-0.35	80.22	165.36	-75.93	1.40	75.93	144.90	21.73	14	-	-	-		
28	99	Dayside	2025 OCT 27 21:37:20	2025 OCT 27 22:06:48	2025 OCT 27 22:36:16	3536.40	165.36	-114.62	-28.89	75.93	0.13	-75.91	35.20	9.70	14	-		COP row -1: 		
29	99	Nightside	2025 OCT 27 22:36:16	2025 OCT 27 23:05:45	2025 OCT 27 23:35:13	3537.44	-28.89	51.33	136.84	-75.91	1.52	75.90	144.68	21.72	14	-	-	-		
29	99	Dayside	2025 OCT 27 23:35:13	2025 OCT 28 00:04:43	2025 OCT 28 00:34:12	3538.58	136.84	-143.52	-57.34	75.90	0.02	-75.85	35.43	9.68	14	-		COP row -1: 	&nomadDeimos; 	
30	99	Nightside	2025 OCT 28 00:34:12	2025 OCT 28 01:03:42	2025 OCT 28 01:33:11	3539.20	-57.34	22.42	108.41	-75.85	1.62	75.83	144.45	21.70	1	-	-	-		
30	99	Dayside	2025 OCT 28 01:33:11	2025 OCT 28 02:02:41	2025 OCT 28 02:32:10	3538.96	108.41	-172.44	-85.89	75.83	-0.13	-75.82	35.67	9.67	1	-		COP row -1: 		
31	99	Nightside	2025 OCT 28 02:32:10	2025 OCT 28 03:01:40	2025 OCT 28 03:31:10	3540.15	-85.89	-6.52	79.85	-75.82	1.68	75.80	144.21	21.69	1	-	-	-		
31	99	Dayside	2025 OCT 28 03:31:10	2025 OCT 28 04:00:39	2025 OCT 28 04:30:08	3537.94	79.85	158.61	-114.51	75.80	-0.23	-75.82	35.92	9.65	1	-		COP row -1: 	&daysideMatch:CERBERUS FOSSAE; 	
32	99	Nightside	2025 OCT 28 04:30:08	2025 OCT 28 04:59:38	2025 OCT 28 05:29:08	3540.21	-114.51	-35.47	51.17	-75.82	1.77	75.82	143.96	21.67	3	-	-	-		
32	99	Dayside	2025 OCT 28 05:29:08	2025 OCT 28 05:58:37	2025 OCT 28 06:28:05	3536.32	51.17	129.67	-143.18	75.82	-0.26	-75.84	36.17	9.64	3	Nominal 6SUBD #2	Science: orders #149, #134, #168, #121, #189, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
33	99	Nightside	2025 OCT 28 06:28:05	2025 OCT 28 06:57:34	2025 OCT 28 07:27:04	3539.23	-143.18	-64.40	22.43	-75.84	1.85	75.87	143.71	21.66	1	-	-	-		
33	99	Dayside	2025 OCT 28 07:27:04	2025 OCT 28 07:56:32	2025 OCT 28 08:25:59	3535.23	22.43	100.74	-171.87	75.87	-0.29	-75.88	36.39	9.62	1	-		COP row -1: 		
34	99	Nightside	2025 OCT 28 08:25:59	2025 OCT 28 08:55:28	2025 OCT 28 09:24:57	3537.93	-171.87	-93.31	-6.25	-75.88	1.91	75.90	143.49	21.64	14	-	-	-		
34	99	Dayside	2025 OCT 28 09:24:57	2025 OCT 28 09:54:24	2025 OCT 28 10:23:52	3534.54	-6.25	71.85	159.48	75.90	-0.36	-75.90	36.61	9.61	14	-		COP row -1: 		
35	99	Nightside	2025 OCT 28 10:23:52	2025 OCT 28 10:53:21	2025 OCT 28 11:22:51	3539.16	159.48	-122.21	-34.74	-75.90	1.98	75.86	143.28	21.63	14	-	-	-		
35	99	Dayside	2025 OCT 28 11:22:51	2025 OCT 28 11:52:19	2025 OCT 28 12:21:46	3535.33	-34.74	42.96	131.01	75.86	-0.49	-75.84	36.84	9.60	14	-		COP row -1: 		
36	99	Nightside	2025 OCT 28 12:21:46	2025 OCT 28 12:51:17	2025 OCT 28 13:20:48	3541.49	131.01	-151.11	-63.20	-75.84	2.09	75.80	143.04	21.61	1	-	-	-		
36	99	Dayside	2025 OCT 28 13:20:48	2025 OCT 28 13:50:16	2025 OCT 28 14:19:45	3537.05	-63.20	14.03	102.56	75.80	-0.60	-75.77	37.08	9.58	1	-		COP row -1: 		
37	99	Nightside	2025 OCT 28 14:19:45	2025 OCT 28 14:49:15	2025 OCT 28 15:18:46	3541.17	102.56	179.95	-91.74	-75.77	2.23	75.76	142.79	21.60	1	-	-	-		
37	99	Dayside	2025 OCT 28 15:18:46	2025 OCT 28 15:48:15	2025 OCT 28 16:17:44	3538.55	-91.74	-14.92	73.99	75.76	-0.68	-75.75	37.32	9.56	1	-		COP row -1: 		
38	99	Nightside	2025 OCT 28 16:17:44	2025 OCT 28 16:47:14	2025 OCT 28 17:16:44	3539.47	73.99	151.01	-120.37	-75.75	2.32	75.77	142.55	21.58	14	-	-	-		
38	99	Dayside	2025 OCT 28 17:16:44	2025 OCT 28 17:46:13	2025 OCT 28 18:15:43	3538.83	-120.37	-43.86	45.28	75.77	-0.75	-75.78	37.56	9.55	14	-		COP row -1: 		
39	99	Nightside	2025 OCT 28 18:15:43	2025 OCT 28 18:45:12	2025 OCT 28 19:14:40	3537.57	45.28	122.07	-149.07	-75.78	2.35	75.80	142.31	21.57	1	-	-	-		
39	99	Dayside	2025 OCT 28 19:14:40	2025 OCT 28 19:44:09	2025 OCT 28 20:13:38	3537.45	-149.07	-72.78	16.54	75.80	-0.82	-75.83	37.80	9.53	1	-		COP row -1: 		
40	99	Nightside	2025 OCT 28 20:13:38	2025 OCT 28 20:43:06	2025 OCT 28 21:12:34	3536.68	16.54	93.15	-177.76	-75.83	2.39	75.84	142.09	21.55	3	-	-	-		
40	99	Dayside	2025 OCT 28 21:12:34	2025 OCT 28 21:42:02	2025 OCT 28 22:11:30	3535.66	-177.76	-101.69	-12.08	75.84	-0.87	-75.84	38.02	9.52	3	CO 2SUBD #1	Science: orders #189, #190, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:CERAUNIUS FOSSAE; &daysideMatch:SOUTH THAUMASIA; 	
41	99	Nightside	2025 OCT 28 22:11:30	2025 OCT 28 22:40:59	2025 OCT 28 23:10:27	3537.32	-12.08	64.26	153.64	-75.84	2.50	75.83	141.87	21.54	1	-	-	-		
41	99	Dayside	2025 OCT 28 23:10:27	2025 OCT 28 23:39:56	2025 OCT 29 00:09:24	3536.87	153.64	-130.59	-40.53	75.83	-0.94	-75.78	38.24	9.50	1	-		COP row -1: 	&daysideMatch:OLYMPUS MONS; 	
42	99	Nightside	2025 OCT 29 00:09:24	2025 OCT 29 00:38:54	2025 OCT 29 01:08:24	3539.22	-40.53	35.37	125.22	-75.78	2.63	75.76	141.64	21.52	14	-	-	-		
42	99	Dayside	2025 OCT 29 01:08:24	2025 OCT 29 01:37:53	2025 OCT 29 02:07:22	3538.39	125.22	-159.50	-69.02	75.76	-1.09	-75.73	38.47	9.49	14	-		COP row -1: 		
43	99	Nightside	2025 OCT 29 02:07:22	2025 OCT 29 02:36:52	2025 OCT 29 03:06:22	3540.56	-69.02	6.44	96.74	-75.73	2.71	75.70	141.41	21.51	14	-	-	-		
43	99	Dayside	2025 OCT 29 03:06:22	2025 OCT 29 03:35:51	2025 OCT 29 04:05:20	3537.87	96.74	171.56	-97.59	75.70	-1.22	-75.70	38.72	9.48	14	-		COP row -1: 		
44	99	Nightside	2025 OCT 29 04:05:20	2025 OCT 29 04:34:51	2025 OCT 29 05:04:21	3540.98	-97.59	-22.51	68.12	-75.70	2.79	75.69	141.16	21.49	1	-	-	-		
44	99	Dayside	2025 OCT 29 05:04:21	2025 OCT 29 05:33:50	2025 OCT 29 06:03:18	3536.41	68.12	142.62	-126.22	75.69	-1.29	-75.71	38.97	9.46	1	-		COP row -1: 		
45	99	Nightside	2025 OCT 29 06:03:18	2025 OCT 29 06:32:48	2025 OCT 29 07:02:18	3540.39	-126.22	-51.45	39.41	-75.71	2.88	75.73	140.91	21.48	1	-	-	-		
45	99	Dayside	2025 OCT 29 07:02:18	2025 OCT 29 07:31:46	2025 OCT 29 08:01:13	3534.90	39.41	113.68	-154.90	75.73	-1.32	-75.74	39.20	9.44	1	-		COP row -1: 	&daysideMatch:TIANWEN1; &mroOverlap; 	
46	99	Nightside	2025 OCT 29 08:01:13	2025 OCT 29 08:30:43	2025 OCT 29 09:00:12	3539.22	-154.90	-80.38	10.70	-75.74	2.95	75.77	140.67	21.46	14	-	-	-		
46	99	Dayside	2025 OCT 29 09:00:12	2025 OCT 29 09:29:39	2025 OCT 29 09:59:06	3534.03	10.70	84.77	176.43	75.77	-1.36	-75.77	39.43	9.43	14	-		COP row -1: 		
47	99	Nightside	2025 OCT 29 09:59:06	2025 OCT 29 10:28:36	2025 OCT 29 10:58:05	3538.89	176.43	-109.27	-17.86	-75.77	3.01	75.76	140.46	21.45	1	-	-	-		
47	99	Dayside	2025 OCT 29 10:58:05	2025 OCT 29 11:27:32	2025 OCT 29 11:56:59	3534.15	-17.86	55.89	147.89	75.76	-1.48	-75.74	39.65	9.42	1	-		COP row -1: 		
48	99	Nightside	2025 OCT 29 11:56:59	2025 OCT 29 12:26:30	2025 OCT 29 12:56:01	3541.40	147.89	-138.17	-46.29	-75.74	3.10	75.68	140.24	21.43	14	-	-	-		
48	99	Dayside	2025 OCT 29 12:56:01	2025 OCT 29 13:25:28	2025 OCT 29 13:54:56	3535.38	-46.29	26.98	119.48	75.68	-1.63	-75.65	39.88	9.40	14	-		COP row -1: 	&mroOverlap; 	
49	99	Nightside	2025 OCT 29 13:54:56	2025 OCT 29 14:24:27	2025 OCT 29 14:53:59	3542.58	119.48	-167.09	-74.78	-75.65	3.24	75.62	139.99	21.42	1	-	-	-		
49	99	Dayside	2025 OCT 29 14:53:59	2025 OCT 29 15:23:27	2025 OCT 29 15:52:56	3537.10	-74.78	-1.96	90.98	75.62	-1.72	-75.60	40.12	9.39	1	-		COP row -1: 		
50	99	Nightside	2025 OCT 29 15:52:56	2025 OCT 29 16:22:26	2025 OCT 29 16:51:57	3541.34	90.98	163.97	-103.37	-75.60	3.37	75.60	139.75	21.40	7	-	-	COP row -1: 		
50	99	Dayside	2025 OCT 29 16:51:57	2025 OCT 29 17:21:26	2025 OCT 29 17:50:55	3538.05	-103.37	-30.90	62.34	75.60	-1.80	-75.60	40.36	9.37	7	-		COP row -1: 		
51	99	Nightside	2025 OCT 29 17:50:55	2025 OCT 29 18:20:25	2025 OCT 29 18:49:55	3539.39	62.34	135.03	-132.01	-75.60	3.43	75.61	139.51	21.39	1	-	-	-		
51	99	Dayside	2025 OCT 29 18:49:55	2025 OCT 29 19:19:23	2025 OCT 29 19:48:52	3537.26	-132.01	-59.84	33.63	75.61	-1.88	-75.64	40.61	9.35	1	-		COP row -1: 		
52	99	Nightside	2025 OCT 29 19:48:52	2025 OCT 29 20:18:21	2025 OCT 29 20:47:50	3537.91	33.63	106.10	-160.70	-75.64	3.46	75.65	139.28	21.37	1	-	-	-		
52	99	Dayside	2025 OCT 29 20:47:50	2025 OCT 29 21:17:17	2025 OCT 29 21:46:45	3535.48	-160.70	-88.75	4.94	75.65	-1.94	-75.67	40.83	9.34	1	-		COP row -1: 		
53	99	Nightside	2025 OCT 29 21:46:45	2025 OCT 29 22:16:14	2025 OCT 29 22:45:43	3537.88	4.94	77.19	170.66	-75.67	3.53	75.66	139.05	21.36	14	-	-	-		
53	99	Dayside	2025 OCT 29 22:45:43	2025 OCT 29 23:15:11	2025 OCT 29 23:44:39	3535.54	170.66	-117.65	-23.56	75.66	-2.00	-75.63	41.05	9.33	14	-		COP row -1: 		
54	99	Nightside	2025 OCT 29 23:44:39	2025 OCT 30 00:14:08	2025 OCT 30 00:43:38	3539.06	-23.56	48.30	142.18	-75.63	3.67	75.61	138.83	21.35	14	-	-	-		
54	99	Dayside	2025 OCT 30 00:43:38	2025 OCT 30 01:13:07	2025 OCT 30 01:42:36	3537.84	142.18	-146.55	-52.00	75.61	-2.13	-75.55	41.27	9.31	14	-		COP row -1: 		
55	99	Nightside	2025 OCT 30 01:42:36	2025 OCT 30 02:12:06	2025 OCT 30 02:41:36	3540.72	-52.00	19.39	113.76	-75.55	3.77	75.51	138.61	21.33	1	-	-	-		
55	99	Dayside	2025 OCT 30 02:41:36	2025 OCT 30 03:11:05	2025 OCT 30 03:40:34	3537.92	113.76	-175.47	-80.52	75.51	-2.30	-75.50	41.52	9.30	1	-		COP row -1: 		
56	99	Nightside	2025 OCT 30 03:40:34	2025 OCT 30 04:10:05	2025 OCT 30 04:39:36	3541.50	-80.52	-9.55	85.22	-75.50	3.85	75.47	138.37	21.32	3	-	-	-		
56	99	Dayside	2025 OCT 30 04:39:36	2025 OCT 30 05:09:04	2025 OCT 30 05:38:32	3536.69	85.22	155.58	-109.12	75.47	-2.40	-75.49	41.77	9.28	3	Ice CO 2SUBD #2	Science: orders #193, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
57	99	Nightside	2025 OCT 30 05:38:32	2025 OCT 30 06:08:03	2025 OCT 30 06:37:34	3541.39	-109.12	-38.50	56.55	-75.49	3.95	75.49	138.11	21.30	1	-	-	-		
57	99	Dayside	2025 OCT 30 06:37:34	2025 OCT 30 07:07:01	2025 OCT 30 07:36:29	3535.01	56.55	126.64	-137.77	75.49	-2.44	-75.51	42.01	9.27	1	-		COP row -1: 		
58	99	Nightside	2025 OCT 30 07:36:29	2025 OCT 30 08:05:59	2025 OCT 30 08:35:29	3540.34	-137.77	-67.43	27.85	-75.51	4.04	75.53	137.87	21.28	1	-	-	-		
58	99	Dayside	2025 OCT 30 08:35:29	2025 OCT 30 09:04:56	2025 OCT 30 09:34:23	3534.01	27.85	97.72	-166.44	75.53	-2.46	-75.53	42.24	9.25	1	-		COP row -1: 		
59	99	Nightside	2025 OCT 30 09:34:23	2025 OCT 30 10:03:53	2025 OCT 30 10:33:22	3539.10	-166.44	-96.34	-0.79	-75.53	4.10	75.55	137.64	21.27	14	-	-	-		
59	99	Dayside	2025 OCT 30 10:33:22	2025 OCT 30 11:02:49	2025 OCT 30 11:32:16	3533.50	-0.79	68.82	164.96	75.55	-2.55	-75.53	42.46	9.24	14	-		COP row -1: 		
60	99	Nightside	2025 OCT 30 11:32:16	2025 OCT 30 12:01:46	2025 OCT 30 12:31:17	3540.99	164.96	-125.23	-29.25	-75.53	4.18	75.48	137.43	21.26	14	-	-	-		
60	99	Dayside	2025 OCT 30 12:31:17	2025 OCT 30 13:00:44	2025 OCT 30 13:30:11	3534.42	-29.25	39.93	136.52	75.48	-2.70	-75.45	42.68	9.22	14	-		COP row -1: 		
61	99	Nightside	2025 OCT 30 13:30:11	2025 OCT 30 13:59:43	2025 OCT 30 14:29:14	3543.07	136.52	-154.13	-57.69	-75.45	4.32	75.40	137.20	21.24	1	-	-	-		
61	99	Dayside	2025 OCT 30 14:29:14	2025 OCT 30 14:58:42	2025 OCT 30 15:28:10	3536.15	-57.69	11.01	108.08	75.40	-2.82	-75.36	42.92	9.21	1	-		COP row -1: 		
62	99	Nightside	2025 OCT 30 15:28:10	2025 OCT 30 15:57:42	2025 OCT 30 16:27:13	3542.42	108.08	176.94	-86.22	-75.36	4.47	75.35	136.95	21.23	14	-	-	-		
62	99	Dayside	2025 OCT 30 16:27:13	2025 OCT 30 16:56:42	2025 OCT 30 17:26:10	3537.49	-86.22	-17.93	79.52	75.35	-2.91	-75.33	43.16	9.19	14	-		COP row -1: 	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
